sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
170, 1, triangle, practice, NA, 999, 999, 0, 1, 59, 180, 102, 156, 192, 110, 10935.9, 59, 17203.4, 74, 32047.4, 101, 32.7353
170, 1, triangle, practice, NA, 999, 999, 0, 2, 104, 58, 100, 166, 180, 172, 8494.87, 52, 16741.5, 73, 32047.4, 101, 25.5162
170, 1, triangle, practice, NA, 999, 999, 0, 3, 96, 56, 111, 78, 65, 58, 4536.46, 38, 9160.88, 54, 3216.99, 32, 29.7676
170, 1, triangle, calibration, NA, 999, 999, 1, 1, 132, 108, 176, 130, 159, 160, 14526.7, 68, 19606.7, 79, 25446.9, 90, 34.7191
170, 1, triangle, calibration, NA, 999, 999, 1, 2, 179, 167, 191, 184, 173, 171, 28952.9, 96, 33979.5, 104, 30790.7, 99, 26.8502
170, 1, triangle, calibration, NA, 999, 999, 1, 3, 164, 132, 114, 111, 158, 172, 18626.5, 77, 16741.5, 73, 27759.1, 94, 31.4514
170, 1, triangle, catch, NA, 999, 999, 1, 1, 122, 73, 67, 128, 170, 145, 10568.3, 58, 10935.9, 59, 30790.7, 99, 16.7471
170, 1, triangle, attraction, a-b-db, 9, 2, 1, 2, 165, 90, 90, 165, 86, 157, 21124.1, 82, 17671.5, 75, 20106.2, 80, 18.0473
170, 1, triangle, filler, NA, 999, 999, 1, 3, 120, 178, 103, 74, 128, 151, 18626.5, 77, 10568.3, 58, 15836.8, 71, 21.6316
170, 1, triangle, filler, NA, 999, 999, 1, 4, 102, 144, 75, 176, 84, 73, 17203.4, 74, 14102.6, 67, 4778.36, 39, 20.9647
170, 1, triangle, attraction, a-b-da, 5, 3, 1, 5, 120, 195, 190, 117, 195, 120, 21642.4, 83, 20612, 81, 18626.5, 77, 19.2977
170, 1, triangle, filler, NA, 999, 999, 1, 6, 65, 114, 129, 162, 76, 138, 7853.98, 50, 21124.1, 82, 12868, 64, 20.098
170, 1, triangle, attraction, a-b-db, 5, 3, 1, 7, 120, 195, 117, 190, 195, 120, 17671.5, 75, 19606.7, 79, 24328.5, 88, 20.2482
170, 1, triangle, attraction, a-b-db, 2, 1, 1, 8, 60, 135, 135, 60, 59, 134, 8171.28, 51, 7542.96, 49, 8171.28, 51, 19.1979
170, 1, triangle, filler, NA, 999, 999, 1, 9, 131, 153, 180, 110, 98, 156, 19606.7, 79, 23235.2, 86, 21124.1, 82, 19.0311
170, 1, triangle, attraction, a-b-db, 2, 3, 1, 10, 195, 120, 120, 195, 119, 193, 27759.1, 94, 29559.2, 97, 25446.9, 90, 13.1792
170, 1, triangle, attraction, a-b-da, 2, 3, 1, 11, 193, 119, 195, 120, 120, 195, 26015.5, 91, 26590.4, 92, 27171.6, 93, 14.0626
170, 1, triangle, filler, NA, 999, 999, 1, 12, 181, 163, 64, 165, 158, 130, 28952.9, 96, 9503.32, 55, 20612, 81, 21.3818
170, 1, triangle, filler, NA, 999, 999, 1, 13, 128, 126, 179, 180, 157, 153, 11689.9, 61, 26590.4, 92, 22698, 85, 18.0971
170, 1, triangle, filler, NA, 999, 999, 1, 14, 76, 116, 149, 98, 167, 151, 12076.3, 62, 23235.2, 86, 29559.2, 97, 20.2481
170, 1, triangle, attraction, a-b-da, 5, 1, 1, 15, 135, 60, 60, 135, 132, 58, 9160.88, 54, 9503.32, 55, 8824.73, 53, 12.4791
170, 1, triangle, filler, NA, 999, 999, 1, 16, 142, 100, 139, 108, 113, 67, 10207, 57, 13273.2, 65, 9160.88, 54, 21.2485
170, 1, triangle, attraction, a-b-db, 2, 2, 1, 17, 165, 90, 90, 165, 89, 163, 18145.8, 76, 19606.7, 79, 15836.8, 71, 16.3302
170, 1, triangle, filler, NA, 999, 999, 1, 18, 195, 164, 56, 82, 141, 74, 24328.5, 88, 6082.12, 44, 12868, 64, 13.629
170, 1, triangle, attraction, a-b-da, 5, 2, 1, 19, 161, 88, 165, 90, 90, 165, 14102.6, 67, 14957.1, 69, 12868, 64, 14.146
170, 1, triangle, attraction, a-b-da, 14, 1, 1, 20, 125, 56, 135, 60, 60, 135, 7853.98, 50, 8824.73, 53, 8171.28, 51, 14.8297
170, 1, triangle, attraction, a-b-db, 14, 2, 1, 21, 83, 153, 90, 165, 165, 90, 16741.5, 73, 19113.4, 78, 17203.4, 74, 14.4463
170, 1, triangle, attraction, a-b-da, 2, 1, 1, 22, 134, 59, 135, 60, 60, 135, 8494.87, 52, 9160.88, 54, 9503.32, 55, 11.3787
170, 1, triangle, attraction, a-b-da, 9, 2, 1, 23, 157, 86, 165, 90, 90, 165, 14957.1, 69, 16286, 72, 18626.5, 77, 18.3975
170, 1, triangle, attraction, a-b-da, 14, 3, 1, 24, 181, 111, 195, 120, 120, 195, 28352.9, 95, 28352.9, 95, 27171.6, 93, 13.8958
170, 1, triangle, attraction, a-b-db, 5, 2, 1, 25, 90, 165, 165, 90, 88, 161, 14526.7, 68, 16741.5, 73, 15836.8, 71, 10.4949
170, 1, triangle, filler, NA, 999, 999, 1, 26, 108, 155, 100, 90, 160, 157, 16741.5, 73, 15393.8, 70, 27171.6, 93, 13.1623
170, 1, triangle, attraction, a-b-db, 5, 1, 1, 27, 58, 132, 60, 135, 135, 60, 8824.73, 53, 10207, 57, 9160.88, 54, 11.6785
170, 1, triangle, attraction, a-b-da, 2, 2, 1, 28, 165, 90, 90, 165, 163, 89, 14526.7, 68, 16286, 72, 15836.8, 71, 14.4795
170, 1, triangle, attraction, a-b-db, 14, 1, 1, 29, 60, 135, 56, 125, 135, 60, 6939.78, 47, 6361.73, 45, 8824.73, 53, 14.4296
170, 1, triangle, filler, NA, 999, 999, 1, 30, 177, 127, 84, 112, 120, 151, 16286, 72, 9160.88, 54, 16286, 72, 13.3625
170, 1, triangle, attraction, a-b-da, 14, 2, 1, 31, 165, 90, 153, 83, 90, 165, 16741.5, 73, 18145.8, 76, 14102.6, 67, 12.7959
170, 1, triangle, attraction, a-b-db, 14, 3, 1, 32, 111, 181, 195, 120, 120, 195, 25446.9, 90, 23778.7, 87, 29559.2, 97, 19.6814
170, 1, triangle, filler, NA, 999, 999, 1, 33, 113, 179, 171, 153, 123, 128, 23235.2, 86, 28352.9, 95, 13273.2, 65, 14.1125
170, 1, triangle, catch, NA, 999, 999, 1, 34, 119, 76, 168, 147, 75, 120, 6939.78, 47, 22167.1, 84, 15393.8, 70, 11.4286
170, 1, triangle, attraction, a-b-da, 9, 3, 1, 35, 186, 114, 120, 195, 195, 120, 16741.5, 73, 20612, 81, 21642.4, 83, 10.4782
170, 1, triangle, attraction, a-b-db, 9, 1, 1, 36, 60, 135, 57, 129, 135, 60, 8171.28, 51, 11309.7, 60, 10568.3, 58, 10.3951
170, 1, triangle, filler, NA, 999, 999, 1, 37, 102, 148, 135, 184, 75, 183, 16286, 72, 31415.9, 100, 21124.1, 82, 13.9962
170, 1, triangle, attraction, a-b-da, 9, 1, 1, 38, 129, 57, 60, 135, 135, 60, 6082.12, 44, 6647.61, 46, 5541.77, 42, 12.3291
170, 1, triangle, attraction, a-b-db, 9, 3, 1, 39, 195, 120, 114, 186, 120, 195, 28352.9, 95, 29559.2, 97, 26590.4, 92, 15.2966
170, 1, triangle, filler, NA, 999, 999, 1, 40, 121, 57, 170, 103, 100, 111, 9852.03, 56, 19606.7, 79, 13684.8, 66, 20.8482
170, 1, triangle, calibration, NA, 999, 999, 2, 1, 145, 192, 151, 96, 126, 148, 26590.4, 92, 13684.8, 66, 16286, 72, 13.029
170, 1, triangle, calibration, NA, 999, 999, 2, 2, 63, 56, 138, 164, 163, 136, 2290.22, 27, 15836.8, 71, 16741.5, 73, 10.4286
170, 1, triangle, calibration, NA, 999, 999, 2, 3, 143, 172, 90, 114, 74, 102, 18626.5, 77, 6647.61, 46, 6361.73, 45, 13.2126
170, 1, triangle, filler, NA, 999, 999, 2, 1, 84, 59, 194, 107, 167, 114, 4536.46, 38, 16741.5, 73, 19113.4, 78, 11.8786
170, 1, triangle, attraction, a-b-db, 2, 2, 2, 2, 165, 90, 90, 165, 89, 163, 16286, 72, 14102.6, 67, 12076.3, 62, 10.7448
170, 1, triangle, attraction, a-b-db, 2, 3, 2, 3, 119, 193, 120, 195, 195, 120, 23235.2, 86, 28952.9, 96, 28352.9, 95, 9.32788
170, 1, triangle, filler, NA, 999, 999, 2, 4, 152, 178, 86, 130, 68, 193, 24328.5, 88, 6939.78, 47, 14526.7, 68, 10.9451
170, 1, triangle, filler, NA, 999, 999, 2, 5, 155, 63, 66, 114, 183, 126, 10207, 57, 6939.78, 47, 22698, 85, 12.762
170, 1, triangle, attraction, a-b-db, 5, 3, 2, 6, 195, 120, 117, 190, 120, 195, 18145.8, 76, 20612, 81, 19606.7, 79, 15.1463
170, 1, triangle, filler, NA, 999, 999, 2, 7, 160, 115, 116, 73, 176, 156, 23778.7, 87, 11689.9, 61, 33329.2, 103, 13.6461
170, 1, triangle, attraction, a-b-da, 14, 1, 2, 8, 60, 135, 135, 60, 125, 56, 10935.9, 59, 14526.7, 68, 11309.7, 60, 9.27808
170, 1, triangle, filler, NA, 999, 999, 2, 9, 102, 167, 157, 174, 112, 116, 15393.8, 70, 28952.9, 96, 8171.28, 51, 11.6784
