sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
105, 2, horizontal, practice, NA, 999, 999, 0, 1, 82, 65, 186, 95, 93, 169, 4300.84, 37, 21642.4, 83, 16286, 72, 13.7465
105, 2, horizontal, practice, NA, 999, 999, 0, 2, 98, 103, 111, 73, 137, 69, 8494.87, 52, 8494.87, 52, 10568.3, 58, 11.3122
105, 2, horizontal, practice, NA, 999, 999, 0, 3, 74, 166, 172, 192, 85, 140, 4071.5, 36, 38707.6, 111, 16286, 72, 10.8454
105, 2, horizontal, calibration, NA, 999, 999, 1, 1, 74, 185, 176, 131, 95, 170, 12076.3, 62, 28352.9, 95, 22698, 85, 9.46118
105, 2, horizontal, calibration, NA, 999, 999, 1, 2, 116, 141, 178, 189, 69, 109, 16741.5, 73, 48305.1, 124, 9852.03, 56, 6.96092
105, 2, horizontal, calibration, NA, 999, 999, 1, 3, 86, 144, 111, 76, 72, 80, 13273.2, 65, 8171.28, 51, 6939.78, 47, 13.0126
105, 2, horizontal, attraction, a-b-da, 2, 2, 1, 1, 90, 165, 163, 89, 165, 90, 13273.2, 65, 9160.88, 54, 10207, 57, 8.64422
105, 2, horizontal, attraction, a-b-da, 14, 3, 1, 2, 195, 120, 181, 111, 120, 195, 35298.9, 106, 26590.4, 92, 27759.1, 94, 8.27781
105, 2, horizontal, filler, NA, 999, 999, 1, 3, 108, 172, 112, 171, 122, 99, 21642.4, 83, 27171.6, 93, 10935.9, 59, 5.24308
105, 2, horizontal, attraction, a-b-db, 5, 3, 1, 4, 120, 195, 195, 120, 117, 190, 20106.2, 80, 23778.7, 87, 17671.5, 75, 8.09407
105, 2, horizontal, attraction, a-b-db, 5, 1, 1, 5, 58, 132, 60, 135, 135, 60, 7853.98, 50, 6361.73, 45, 6082.12, 44, 6.51049
105, 2, horizontal, filler, NA, 999, 999, 1, 6, 109, 78, 146, 82, 139, 134, 8824.73, 53, 11309.7, 60, 26015.5, 91, 10.1278
105, 2, horizontal, attraction, a-b-da, 9, 3, 1, 7, 186, 114, 120, 195, 195, 120, 14957.1, 69, 24884.6, 89, 19113.4, 78, 7.67766
105, 2, horizontal, attraction, a-b-db, 14, 2, 1, 8, 90, 165, 83, 153, 165, 90, 17203.4, 74, 10568.3, 58, 7238.23, 48, 5.1099
105, 2, horizontal, attraction, a-b-db, 2, 3, 1, 9, 120, 195, 119, 193, 195, 120, 18145.8, 76, 27759.1, 94, 20612, 81, 6.24364
105, 2, horizontal, filler, NA, 999, 999, 1, 10, 80, 64, 193, 186, 124, 130, 2123.72, 26, 40115, 113, 8824.73, 53, 7.94452
105, 2, horizontal, filler, NA, 999, 999, 1, 11, 194, 120, 161, 66, 58, 80, 24328.5, 88, 9160.88, 54, 4300.84, 37, 8.27803
105, 2, horizontal, filler, NA, 999, 999, 1, 12, 158, 166, 106, 71, 79, 127, 28352.9, 95, 6647.61, 46, 13684.8, 66, 7.47794
105, 2, horizontal, filler, NA, 999, 999, 1, 13, 61, 75, 94, 78, 136, 57, 5026.55, 40, 5026.55, 40, 8824.73, 53, 8.06119
105, 2, horizontal, attraction, a-b-db, 9, 3, 1, 14, 195, 120, 120, 195, 114, 186, 27171.6, 93, 23235.2, 86, 13684.8, 66, 5.54323
105, 2, horizontal, attraction, a-b-da, 14, 1, 1, 15, 125, 56, 135, 60, 60, 135, 5281.02, 41, 8824.73, 53, 9503.32, 55, 5.74339
105, 2, horizontal, attraction, a-b-da, 2, 1, 1, 16, 135, 60, 134, 59, 60, 135, 5281.02, 41, 5541.77, 42, 5808.8, 43, 4.81016
105, 2, horizontal, attraction, a-b-da, 5, 1, 1, 17, 132, 58, 135, 60, 60, 135, 9503.32, 55, 10935.9, 59, 8494.87, 52, 5.11042
105, 2, horizontal, catch, NA, 999, 999, 1, 18, 138, 177, 118, 77, 71, 124, 33329.2, 103, 15836.8, 71, 12076.3, 62, 6.72747
105, 2, horizontal, attraction, a-b-da, 5, 3, 1, 19, 190, 117, 195, 120, 120, 195, 29559.2, 97, 16286, 72, 17671.5, 75, 6.99435
105, 2, horizontal, attraction, a-b-da, 2, 3, 1, 20, 195, 120, 120, 195, 193, 119, 21642.4, 83, 23235.2, 86, 17671.5, 75, 8.1441
105, 2, horizontal, attraction, a-b-db, 5, 2, 1, 21, 90, 165, 165, 90, 88, 161, 26015.5, 91, 15393.8, 70, 20106.2, 80, 6.34376
105, 2, horizontal, attraction, a-b-da, 9, 2, 1, 22, 90, 165, 157, 86, 165, 90, 21124.1, 82, 20106.2, 80, 11689.9, 61, 5.12687
105, 2, horizontal, attraction, a-b-db, 9, 2, 1, 23, 86, 157, 90, 165, 165, 90, 12076.3, 62, 12469, 63, 12469, 63, 10.4119
105, 2, horizontal, attraction, a-b-da, 5, 2, 1, 24, 90, 165, 165, 90, 161, 88, 18626.5, 77, 12076.3, 62, 14102.6, 67, 5.21016
105, 2, horizontal, filler, NA, 999, 999, 1, 25, 141, 125, 161, 56, 67, 132, 30171.9, 98, 8824.73, 53, 12076.3, 62, 4.31004
105, 2, horizontal, attraction, a-b-db, 14, 1, 1, 26, 60, 135, 56, 125, 135, 60, 9503.32, 55, 5026.55, 40, 7853.98, 50, 9.46188
