sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
78, 3, triangle, practice, NA, 999, 999, 0, 1, 125, 179, 66, 187, 151, 94, 21124.1, 82, 12469, 63, 11309.7, 60, 48.7403
78, 3, triangle, practice, NA, 999, 999, 0, 2, 67, 83, 127, 142, 62, 149, 6082.12, 44, 18626.5, 77, 11309.7, 60, 26.3165
78, 3, triangle, practice, NA, 999, 999, 0, 3, 169, 156, 181, 71, 137, 106, 30790.7, 99, 11689.9, 61, 17671.5, 75, 15.6299
78, 3, triangle, calibration, NA, 999, 999, 1, 1, 69, 136, 88, 68, 111, 103, 11309.7, 60, 6361.73, 45, 16286, 72, 27.3169
78, 3, triangle, calibration, NA, 999, 999, 1, 2, 122, 190, 180, 158, 97, 157, 24328.5, 88, 37325.3, 109, 21642.4, 83, 41.0547
78, 3, triangle, calibration, NA, 999, 999, 1, 3, 153, 136, 133, 138, 186, 101, 26015.5, 91, 20612, 81, 17671.5, 75, 24.0157
78, 3, triangle, catch, NA, 999, 999, 1, 1, 149, 166, 106, 89, 64, 131, 22167.1, 84, 8494.87, 52, 7542.96, 49, 18.281
78, 3, triangle, filler, NA, 999, 999, 1, 2, 143, 150, 59, 136, 152, 84, 17203.4, 74, 7238.23, 48, 8494.87, 52, 13.0788
78, 3, triangle, catch, NA, 999, 999, 1, 3, 84, 111, 60, 135, 129, 186, 8824.73, 53, 9503.32, 55, 30790.7, 99, 19.8314
78, 3, triangle, attraction, a-b-da, 5, 2, 1, 4, 165, 90, 90, 165, 161, 88, 15393.8, 70, 18626.5, 77, 14102.6, 67, 26.2998
78, 3, triangle, attraction, a-b-da, 2, 1, 1, 5, 134, 59, 135, 60, 60, 135, 11309.7, 60, 11309.7, 60, 9503.32, 55, 20.7146
78, 3, triangle, attraction, a-b-da, 5, 1, 1, 6, 135, 60, 60, 135, 132, 58, 12469, 63, 15393.8, 70, 11689.9, 61, 14.7794
78, 3, triangle, attraction, a-b-db, 9, 1, 1, 7, 135, 60, 60, 135, 57, 129, 13684.8, 66, 15836.8, 71, 11689.9, 61, 17.9307
78, 3, triangle, attraction, a-b-da, 2, 3, 1, 8, 120, 195, 195, 120, 193, 119, 30171.9, 98, 30790.7, 99, 23778.7, 87, 13.6294
78, 3, triangle, filler, NA, 999, 999, 1, 9, 60, 173, 128, 179, 64, 61, 13684.8, 66, 30171.9, 98, 4071.5, 36, 21.7818
78, 3, triangle, attraction, a-b-db, 5, 3, 1, 10, 120, 195, 117, 190, 195, 120, 28952.9, 96, 27171.6, 93, 24328.5, 88, 23.4325
78, 3, triangle, filler, NA, 999, 999, 1, 11, 126, 85, 175, 178, 61, 109, 13273.2, 65, 31415.9, 100, 6939.78, 47, 32.3184
78, 3, triangle, attraction, a-b-da, 9, 1, 1, 12, 129, 57, 135, 60, 60, 135, 12469, 63, 14102.6, 67, 12076.3, 62, 21.1485
78, 3, triangle, attraction, a-b-db, 2, 2, 1, 13, 165, 90, 89, 163, 90, 165, 20106.2, 80, 18145.8, 76, 16286, 72, 11.112
78, 3, triangle, filler, NA, 999, 999, 1, 14, 85, 73, 171, 80, 68, 120, 8171.28, 51, 18626.5, 77, 9160.88, 54, 14.6631
78, 3, triangle, filler, NA, 999, 999, 1, 15, 105, 161, 93, 139, 110, 135, 78.5398, 5, 78.5398, 5, 78.5398, 5, 3.52616
78, 3, triangle, filler, NA, 999, 999, 1, 16, 161, 153, 195, 78, 61, 93, 27759.1, 94, 14526.7, 68, 7238.23, 48, 18.4476
78, 3, triangle, filler, NA, 999, 999, 1, 17, 75, 92, 182, 68, 164, 90, 10207, 57, 16741.5, 73, 19113.4, 78, 13.4126
78, 3, triangle, filler, NA, 999, 999, 1, 18, 168, 101, 129, 187, 134, 153, 15836.8, 71, 31415.9, 100, 23778.7, 87, 19.4978
78, 3, triangle, attraction, a-b-db, 14, 3, 1, 19, 195, 120, 111, 181, 120, 195, 26590.4, 92, 25446.9, 90, 26015.5, 91, 27.0166
78, 3, triangle, attraction, a-b-db, 5, 2, 1, 20, 90, 165, 165, 90, 88, 161, 19606.7, 79, 19606.7, 79, 16741.5, 73, 18.5976
78, 3, triangle, attraction, a-b-db, 2, 1, 1, 21, 59, 134, 60, 135, 135, 60, 9852.03, 56, 13684.8, 66, 9852.03, 56, 17.8303
78, 3, triangle, attraction, a-b-da, 9, 2, 1, 22, 165, 90, 90, 165, 157, 86, 22167.1, 84, 19606.7, 79, 17203.4, 74, 12.2789
78, 3, triangle, attraction, a-b-db, 9, 2, 1, 23, 165, 90, 86, 157, 90, 165, 19606.7, 79, 14526.7, 68, 15393.8, 70, 9.91149
78, 3, triangle, attraction, a-b-da, 5, 3, 1, 24, 120, 195, 195, 120, 190, 117, 21124.1, 82, 25446.9, 90, 18626.5, 77, 11.012
78, 3, triangle, attraction, a-b-da, 14, 2, 1, 25, 153, 83, 165, 90, 90, 165, 16286, 72, 17203.4, 74, 14102.6, 67, 13.013
78, 3, triangle, attraction, a-b-da, 14, 1, 1, 26, 60, 135, 125, 56, 135, 60, 12076.3, 62, 12076.3, 62, 9852.03, 56, 8.47774
78, 3, triangle, attraction, a-b-db, 5, 1, 1, 27, 135, 60, 60, 135, 58, 132, 10568.3, 58, 9160.88, 54, 9852.03, 56, 14.5795
78, 3, triangle, attraction, a-b-db, 14, 1, 1, 28, 56, 125, 60, 135, 135, 60, 10935.9, 59, 9503.32, 55, 9852.03, 56, 14.2462
78, 3, triangle, attraction, a-b-db, 9, 3, 1, 29, 195, 120, 114, 186, 120, 195, 28352.9, 95, 24884.6, 89, 24884.6, 89, 10.5782
78, 3, triangle, filler, NA, 999, 999, 1, 30, 134, 117, 128, 172, 144, 195, 17671.5, 75, 20106.2, 80, 26590.4, 92, 9.51172
78, 3, triangle, attraction, a-b-da, 14, 3, 1, 31, 195, 120, 120, 195, 181, 111, 25446.9, 90, 26015.5, 91, 21642.4, 83, 19.131
78, 3, triangle, filler, NA, 999, 999, 1, 32, 80, 81, 113, 123, 127, 180, 6361.73, 45, 18145.8, 76, 28352.9, 95, 14.4795
78, 3, triangle, filler, NA, 999, 999, 1, 33, 193, 163, 58, 98, 82, 60, 32685.1, 102, 7542.96, 49, 6647.61, 46, 15.93
78, 3, triangle, attraction, a-b-da, 2, 2, 1, 34, 163, 89, 165, 90, 90, 165, 16286, 72, 15836.8, 71, 14957.1, 69, 14.2295
78, 3, triangle, filler, NA, 999, 999, 1, 35, 145, 68, 166, 135, 126, 118, 10207, 57, 29559.2, 97, 13684.8, 66, 13.529
78, 3, triangle, attraction, a-b-da, 9, 3, 1, 36, 120, 195, 186, 114, 195, 120, 20106.2, 80, 17671.5, 75, 16741.5, 73, 9.57805
