sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
131, 4, horizontal, practice, NA, 999, 999, 0, 1, 113, 110, 179, 82, 94, 79, 12076.3, 62, 12868, 64, 6361.73, 45, 18.4585
131, 4, horizontal, practice, NA, 999, 999, 0, 2, 76, 143, 155, 104, 141, 99, 8824.73, 53, 12076.3, 62, 12469, 63, 14.7584
131, 4, horizontal, practice, NA, 999, 999, 0, 3, 87, 161, 83, 154, 166, 94, 16286, 72, 16741.5, 73, 15836.8, 71, 14.6919
131, 4, horizontal, calibration, NA, 999, 999, 1, 1, 163, 141, 167, 62, 144, 103, 32685.1, 102, 18626.5, 77, 26015.5, 91, 15.5919
131, 4, horizontal, calibration, NA, 999, 999, 1, 2, 142, 172, 124, 155, 67, 73, 24328.5, 88, 20106.2, 80, 9160.88, 54, 15.8252
131, 4, horizontal, calibration, NA, 999, 999, 1, 3, 87, 104, 99, 159, 156, 75, 12868, 64, 28952.9, 96, 14957.1, 69, 18.9252
131, 4, horizontal, filler, NA, 999, 999, 1, 1, 67, 121, 125, 156, 167, 166, 10935.9, 59, 22698, 85, 36643.5, 108, 12.3916
131, 4, horizontal, attraction, a-b-da, 9, 2, 1, 2, 165, 90, 157, 86, 90, 165, 22698, 85, 21642.4, 83, 22167.1, 84, 13.7921
131, 4, horizontal, attraction, a-b-da, 14, 3, 1, 3, 195, 120, 181, 111, 120, 195, 24328.5, 88, 21642.4, 83, 27171.6, 93, 12.3916
131, 4, horizontal, filler, NA, 999, 999, 1, 4, 152, 102, 188, 139, 176, 151, 14526.7, 68, 26590.4, 92, 24884.6, 89, 12.9585
131, 4, horizontal, attraction, a-b-da, 5, 2, 1, 5, 90, 165, 161, 88, 165, 90, 12868, 64, 14526.7, 68, 15393.8, 70, 12.7918
131, 4, horizontal, attraction, a-b-db, 14, 3, 1, 6, 195, 120, 111, 181, 120, 195, 15836.8, 71, 15393.8, 70, 13684.8, 66, 11.5586
131, 4, horizontal, filler, NA, 999, 999, 1, 7, 95, 149, 79, 110, 63, 60, 15393.8, 70, 10568.3, 58, 5541.77, 42, 10.5585
131, 4, horizontal, attraction, a-b-da, 14, 2, 1, 8, 153, 83, 90, 165, 165, 90, 14957.1, 69, 14526.7, 68, 18626.5, 77, 15.0253
131, 4, horizontal, attraction, a-b-da, 2, 1, 1, 9, 60, 135, 134, 59, 135, 60, 11689.9, 61, 9852.03, 56, 9503.32, 55, 12.3253
