sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
327, 6, horizontal, practice, NA, 999, 999, 0, 1, 114, 147, 137, 77, 79, 190, 14957.1, 69, 7853.98, 50, 15836.8, 71, 28.9839
327, 6, horizontal, practice, NA, 999, 999, 0, 2, 57, 59, 105, 105, 85, 56, 3631.68, 34, 15393.8, 70, 7853.98, 50, 24.2499
327, 6, horizontal, practice, NA, 999, 999, 0, 3, 131, 157, 168, 183, 175, 77, 14526.7, 68, 15836.8, 71, 11309.7, 60, 13.5958
327, 6, horizontal, calibration, NA, 999, 999, 1, 1, 167, 114, 155, 159, 136, 70, 19606.7, 79, 27759.1, 94, 11689.9, 61, 21.9654
327, 6, horizontal, calibration, NA, 999, 999, 1, 2, 104, 73, 177, 118, 149, 95, 8494.87, 52, 22698, 85, 16286, 72, 18.681
327, 6, horizontal, calibration, NA, 999, 999, 1, 3, 75, 70, 192, 188, 115, 123, 8171.28, 51, 38707.6, 111, 16741.5, 73, 12.7457
327, 6, horizontal, filler, NA, 999, 999, 1, 1, 128, 184, 83, 100, 70, 83, 20106.2, 80, 9160.88, 54, 6082.12, 44, 22.2156
327, 6, horizontal, attraction, a-b-db, 5, 1, 1, 2, 60, 135, 58, 132, 135, 60, 10568.3, 58, 9852.03, 56, 12469, 63, 12.996
327, 6, horizontal, attraction, a-b-da, 14, 3, 1, 3, 181, 111, 195, 120, 120, 195, 18626.5, 77, 21642.4, 83, 18145.8, 76, 19.6814
327, 6, horizontal, attraction, a-b-da, 9, 2, 1, 4, 157, 86, 165, 90, 90, 165, 12076.3, 62, 12868, 64, 12868, 64, 17.2644
327, 6, horizontal, attraction, a-b-db, 14, 1, 1, 5, 60, 135, 56, 125, 135, 60, 11309.7, 60, 10207, 57, 11689.9, 61, 15.4802
327, 6, horizontal, filler, NA, 999, 999, 1, 6, 76, 108, 91, 57, 139, 190, 9503.32, 55, 6939.78, 47, 26590.4, 92, 11.7289
327, 6, horizontal, attraction, a-b-db, 9, 2, 1, 7, 86, 157, 90, 165, 165, 90, 13273.2, 65, 10935.9, 59, 15836.8, 71, 17.4139
327, 6, horizontal, filler, NA, 999, 999, 1, 8, 84, 99, 58, 149, 111, 58, 10935.9, 59, 13684.8, 66, 8824.73, 53, 18.8475
327, 6, horizontal, filler, NA, 999, 999, 1, 9, 65, 120, 71, 92, 133, 66, 10935.9, 59, 10568.3, 58, 11689.9, 61, 15.4466
327, 6, horizontal, attraction, a-b-da, 5, 3, 1, 10, 120, 195, 190, 117, 195, 120, 23778.7, 87, 23235.2, 86, 22167.1, 84, 18.6476
327, 6, horizontal, catch, NA, 999, 999, 1, 11, 88, 107, 165, 150, 130, 65, 7238.23, 48, 19606.7, 79, 7542.96, 49, 9.99487
327, 6, horizontal, attraction, a-b-db, 9, 3, 1, 12, 195, 120, 114, 186, 120, 195, 20612, 81, 20106.2, 80, 20612, 81, 15.4299
327, 6, horizontal, attraction, a-b-db, 5, 3, 1, 13, 195, 120, 120, 195, 117, 190, 20106.2, 80, 19606.7, 79, 22698, 85, 9.09497
327, 6, horizontal, filler, NA, 999, 999, 1, 14, 69, 146, 148, 175, 70, 131, 9852.03, 56, 26015.5, 91, 6647.61, 46, 10.4784
327, 6, horizontal, attraction, a-b-da, 2, 3, 1, 15, 193, 119, 120, 195, 195, 120, 18145.8, 76, 19113.4, 78, 15836.8, 71, 9.74511
327, 6, horizontal, attraction, a-b-da, 9, 3, 1, 16, 195, 120, 120, 195, 186, 114, 24328.5, 88, 23778.7, 87, 20106.2, 80, 8.37747
327, 6, horizontal, catch, NA, 999, 999, 1, 17, 83, 112, 103, 92, 181, 134, 8824.73, 53, 10568.3, 58, 26590.4, 92, 10.0614
327, 6, horizontal, filler, NA, 999, 999, 1, 18, 96, 66, 61, 103, 150, 104, 8824.73, 53, 6939.78, 47, 20106.2, 80, 11.1118
327, 6, horizontal, filler, NA, 999, 999, 1, 19, 146, 93, 61, 68, 72, 191, 11689.9, 61, 4536.46, 38, 18626.5, 77, 12.5287
327, 6, horizontal, attraction, a-b-da, 14, 1, 1, 20, 135, 60, 125, 56, 60, 135, 10207, 57, 9503.32, 55, 8494.87, 52, 8.66096
327, 6, horizontal, attraction, a-b-da, 2, 1, 1, 21, 135, 60, 134, 59, 60, 135, 6939.78, 47, 7853.98, 50, 5541.77, 42, 8.26104
327, 6, horizontal, attraction, a-b-db, 2, 3, 1, 22, 120, 195, 195, 120, 119, 193, 19113.4, 78, 18626.5, 77, 18626.5, 77, 8.24436
327, 6, horizontal, attraction, a-b-db, 14, 2, 1, 23, 83, 153, 165, 90, 90, 165, 14526.7, 68, 15393.8, 70, 9503.32, 55, 10.8957
327, 6, horizontal, attraction, a-b-db, 9, 1, 1, 24, 57, 129, 135, 60, 60, 135, 9503.32, 55, 9160.88, 54, 9160.88, 54, 9.6111
327, 6, horizontal, attraction, a-b-da, 2, 2, 1, 25, 90, 165, 163, 89, 165, 90, 14957.1, 69, 16741.5, 73, 12469, 63, 8.42826
327, 6, horizontal, attraction, a-b-db, 14, 3, 1, 26, 111, 181, 195, 120, 120, 195, 22167.1, 84, 18626.5, 77, 16741.5, 73, 6.17693
327, 6, horizontal, attraction, a-b-db, 2, 2, 1, 27, 90, 165, 89, 163, 165, 90, 15393.8, 70, 15393.8, 70, 11689.9, 61, 7.7275
327, 6, horizontal, attraction, a-b-da, 14, 2, 1, 28, 165, 90, 90, 165, 153, 83, 9852.03, 56, 9852.03, 56, 10935.9, 59, 8.46093
327, 6, horizontal, attraction, a-b-db, 5, 2, 1, 29, 165, 90, 88, 161, 90, 165, 20612, 81, 24884.6, 89, 17671.5, 75, 16.4638
327, 6, horizontal, attraction, a-b-da, 5, 2, 1, 30, 165, 90, 90, 165, 161, 88, 16286, 72, 21124.1, 82, 16741.5, 73, 12.7124
327, 6, horizontal, filler, NA, 999, 999, 1, 31, 187, 161, 82, 86, 70, 105, 39408.1, 112, 9503.32, 55, 8494.87, 52, 13.9128
327, 6, horizontal, attraction, a-b-da, 5, 1, 1, 32, 135, 60, 60, 135, 132, 58, 8494.87, 52, 8824.73, 53, 7853.98, 50, 9.49483
327, 6, horizontal, filler, NA, 999, 999, 1, 33, 150, 149, 83, 192, 118, 58, 32685.1, 102, 14957.1, 69, 9160.88, 54, 10.5618
327, 6, horizontal, attraction, a-b-db, 2, 1, 1, 34, 60, 135, 59, 134, 135, 60, 13273.2, 65, 10568.3, 58, 11689.9, 61, 10.5951
327, 6, horizontal, filler, NA, 999, 999, 1, 35, 166, 73, 89, 67, 134, 147, 14957.1, 69, 7542.96, 49, 21642.4, 83, 10.1114
327, 6, horizontal, filler, NA, 999, 999, 1, 36, 111, 123, 109, 163, 66, 56, 14957.1, 69, 22167.1, 84, 4778.36, 39, 9.42776
327, 6, horizontal, filler, NA, 999, 999, 1, 37, 56, 64, 192, 121, 190, 74, 3421.19, 33, 28952.9, 96, 19113.4, 78, 11.9288
327, 6, horizontal, attraction, a-b-da, 9, 1, 1, 38, 135, 60, 60, 135, 129, 57, 10568.3, 58, 9503.32, 55, 9503.32, 55, 6.94385
327, 6, horizontal, filler, NA, 999, 999, 1, 39, 67, 161, 184, 159, 134, 192, 9160.88, 54, 36643.5, 108, 23235.2, 86, 12.7961
327, 6, horizontal, filler, NA, 999, 999, 1, 40, 155, 160, 130, 66, 101, 156, 28952.9, 96, 10207, 57, 19113.4, 78, 16.5134
327, 6, horizontal, calibration, NA, 999, 999, 2, 1, 88, 154, 77, 145, 65, 122, 16286, 72, 12469, 63, 6082.12, 44, 13.9631
327, 6, horizontal, calibration, NA, 999, 999, 2, 2, 67, 154, 156, 124, 172, 182, 11689.9, 61, 15393.8, 70, 25446.9, 90, 15.5301
327, 6, horizontal, calibration, NA, 999, 999, 2, 3, 157, 158, 129, 97, 68, 185, 23235.2, 86, 12076.3, 62, 17671.5, 75, 14.0462
327, 6, horizontal, attraction, a-b-db, 2, 1, 2, 1, 135, 60, 60, 135, 59, 134, 7542.96, 49, 8824.73, 53, 7542.96, 49, 13.3624
327, 6, horizontal, attraction, a-b-db, 9, 2, 2, 2, 90, 165, 165, 90, 86, 157, 14957.1, 69, 16286, 72, 15836.8, 71, 15.1132
327, 6, horizontal, catch, NA, 999, 999, 2, 3, 129, 66, 182, 133, 135, 60, 7853.98, 50, 17671.5, 75, 6361.73, 45, 11.8953
327, 6, horizontal, attraction, a-b-da, 2, 3, 2, 4, 195, 120, 193, 119, 120, 195, 14957.1, 69, 16286, 72, 14526.7, 68, 10.795
327, 6, horizontal, attraction, a-b-db, 9, 1, 2, 5, 60, 135, 135, 60, 57, 129, 9503.32, 55, 8824.73, 53, 7238.23, 48, 12.2287
327, 6, horizontal, filler, NA, 999, 999, 2, 6, 107, 57, 69, 164, 182, 139, 7853.98, 50, 13273.2, 65, 20106.2, 80, 18.8644
327, 6, horizontal, attraction, a-b-da, 14, 3, 2, 7, 195, 120, 181, 111, 120, 195, 17203.4, 74, 16741.5, 73, 15393.8, 70, 16.2967
327, 6, horizontal, catch, NA, 999, 999, 2, 8, 107, 88, 67, 128, 131, 184, 9852.03, 56, 7238.23, 48, 20106.2, 80, 24.8163
327, 6, horizontal, attraction, a-b-db, 2, 2, 2, 9, 165, 90, 90, 165, 89, 163, 10935.9, 59, 10935.9, 59, 10568.3, 58, 10.4619
327, 6, horizontal, filler, NA, 999, 999, 2, 10, 135, 87, 192, 89, 167, 140, 9852.03, 56, 11689.9, 61, 16286, 72, 18.3809
327, 6, horizontal, attraction, a-b-da, 14, 2, 2, 11, 165, 90, 153, 83, 90, 165, 11689.9, 61, 16741.5, 73, 13684.8, 66, 15.7634
327, 6, horizontal, attraction, a-b-da, 2, 1, 2, 12, 60, 135, 135, 60, 134, 59, 11689.9, 61, 9852.03, 56, 7542.96, 49, 7.59439
327, 6, horizontal, filler, NA, 999, 999, 2, 13, 100, 136, 121, 68, 175, 86, 13684.8, 66, 9503.32, 55, 16741.5, 73, 7.77728
327, 6, horizontal, filler, NA, 999, 999, 2, 14, 102, 78, 186, 114, 184, 83, 8494.87, 52, 24328.5, 88, 14526.7, 68, 10.8119
327, 6, horizontal, attraction, a-b-da, 14, 1, 2, 15, 60, 135, 125, 56, 135, 60, 6647.61, 46, 5541.77, 42, 7853.98, 50, 11.0289
327, 6, horizontal, attraction, a-b-db, 14, 1, 2, 16, 135, 60, 56, 125, 60, 135, 6647.61, 46, 4536.46, 38, 7542.96, 49, 8.76117
327, 6, horizontal, filler, NA, 999, 999, 2, 17, 84, 109, 149, 192, 121, 170, 7238.23, 48, 35968.1, 107, 26015.5, 91, 12.4458
327, 6, horizontal, filler, NA, 999, 999, 2, 18, 78, 178, 162, 177, 193, 117, 19606.7, 79, 22698, 85, 14102.6, 67, 15.4629
327, 6, horizontal, attraction, a-b-db, 5, 1, 2, 19, 135, 60, 60, 135, 58, 132, 12868, 64, 12076.3, 62, 9160.88, 54, 13.4961
327, 6, horizontal, attraction, a-b-da, 5, 2, 2, 20, 161, 88, 90, 165, 165, 90, 11689.9, 61, 10207, 57, 7853.98, 50, 9.14474
327, 6, horizontal, filler, NA, 999, 999, 2, 21, 193, 135, 88, 170, 56, 134, 16286, 72, 8494.87, 52, 6647.61, 46, 13.0296
327, 6, horizontal, attraction, a-b-da, 9, 2, 2, 22, 157, 86, 165, 90, 90, 165, 13273.2, 65, 14102.6, 67, 10935.9, 59, 12.7623
327, 6, horizontal, attraction, a-b-da, 9, 3, 2, 23, 195, 120, 186, 114, 120, 195, 16741.5, 73, 14957.1, 69, 19606.7, 79, 12.7291
327, 6, horizontal, attraction, a-b-db, 5, 2, 2, 24, 90, 165, 88, 161, 165, 90, 17671.5, 75, 19113.4, 78, 22167.1, 84, 10.7285
327, 6, horizontal, filler, NA, 999, 999, 2, 25, 81, 193, 63, 195, 74, 186, 20612, 81, 12469, 63, 18626.5, 77, 12.3621
