sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
180, 1, triangle, practice, NA, 999, 999, 0, 1, 190, 126, 195, 64, 85, 58, 35968.1, 107, 13684.8, 66, 8824.73, 53, 30.3512
180, 1, triangle, practice, NA, 999, 999, 0, 2, 94, 102, 170, 121, 122, 115, 10207, 57, 24328.5, 88, 7853.98, 50, 22.0818
180, 1, triangle, practice, NA, 999, 999, 0, 3, 108, 66, 86, 163, 99, 80, 10207, 57, 17203.4, 74, 8824.73, 53, 17.5804
180, 1, triangle, calibration, NA, 999, 999, 1, 1, 111, 68, 186, 105, 149, 90, 6082.12, 44, 16741.5, 73, 17671.5, 75, 18.8308
180, 1, triangle, calibration, NA, 999, 999, 1, 2, 149, 188, 57, 119, 166, 59, 24884.6, 89, 9503.32, 55, 12076.3, 62, 16.4969
180, 1, triangle, calibration, NA, 999, 999, 1, 3, 64, 174, 148, 56, 86, 84, 15393.8, 70, 26590.4, 92, 11309.7, 60, 13.9631
180, 1, triangle, attraction, a-b-da, 5, 2, 1, 1, 165, 90, 161, 88, 90, 165, 18626.5, 77, 40828.1, 114, 18626.5, 77, 19.6147
180, 1, triangle, filler, NA, 999, 999, 1, 2, 121, 187, 186, 149, 102, 66, 30171.9, 98, 9852.03, 56, 15393.8, 70, 14.146
180, 1, triangle, attraction, a-b-da, 9, 2, 1, 3, 165, 90, 90, 165, 157, 86, 18626.5, 77, 6361.73, 45, 7238.23, 48, 15.0463
180, 1, triangle, filler, NA, 999, 999, 1, 4, 103, 139, 173, 159, 95, 192, 7853.98, 50, 24884.6, 89, 8824.73, 53, 23.9658
180, 1, triangle, filler, NA, 999, 999, 1, 5, 94, 152, 121, 127, 132, 174, 6939.78, 47, 10568.3, 58, 13684.8, 66, 11.212
180, 1, triangle, filler, NA, 999, 999, 1, 6, 129, 164, 107, 179, 155, 177, 20106.2, 80, 13273.2, 65, 14102.6, 67, 12.3957
180, 1, triangle, attraction, a-b-db, 9, 1, 1, 7, 135, 60, 57, 129, 60, 135, 6082.12, 44, 7238.23, 48, 5808.8, 43, 13.6127
180, 1, triangle, attraction, a-b-db, 2, 2, 1, 8, 165, 90, 89, 163, 90, 165, 6647.61, 46, 8494.87, 52, 10207, 57, 8.01087
180, 1, triangle, attraction, a-b-da, 14, 1, 1, 9, 135, 60, 125, 56, 60, 135, 4778.36, 39, 5808.8, 43, 9160.88, 54, 11.7451
180, 1, triangle, attraction, a-b-da, 2, 1, 1, 10, 134, 59, 135, 60, 60, 135, 6082.12, 44, 7542.96, 49, 3631.68, 34, 12.1623
180, 1, triangle, filler, NA, 999, 999, 1, 11, 94, 191, 69, 172, 56, 87, 9160.88, 54, 6939.78, 47, 5808.8, 43, 11.8286
180, 1, triangle, filler, NA, 999, 999, 1, 12, 118, 68, 182, 78, 78, 167, 7542.96, 49, 19606.7, 79, 9503.32, 55, 9.37819
180, 1, triangle, filler, NA, 999, 999, 1, 13, 77, 159, 121, 147, 164, 143, 7238.23, 48, 12868, 64, 13273.2, 65, 14.3131
180, 1, triangle, attraction, a-b-da, 5, 1, 1, 14, 135, 60, 60, 135, 132, 58, 4778.36, 39, 7542.96, 49, 6939.78, 47, 12.1287
180, 1, triangle, filler, NA, 999, 999, 1, 15, 174, 79, 123, 69, 161, 189, 9503.32, 55, 6082.12, 44, 19606.7, 79, 9.44476
180, 1, triangle, attraction, a-b-db, 5, 1, 1, 16, 135, 60, 60, 135, 58, 132, 3848.45, 35, 3421.19, 33, 4300.84, 37, 12.6455
