sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
261, 2, horizontal, practice, NA, 999, 999, 0, 1, 133, 110, 133, 145, 107, 174, 16286, 72, 21642.4, 83, 23778.7, 87, 31.7016
261, 2, horizontal, practice, NA, 999, 999, 0, 2, 102, 77, 167, 97, 79, 138, 14102.6, 67, 22698, 85, 18145.8, 76, 15.5301
261, 2, horizontal, practice, NA, 999, 999, 0, 3, 183, 110, 97, 106, 137, 64, 28952.9, 96, 16741.5, 73, 8171.28, 51, 12.3959
261, 2, horizontal, calibration, NA, 999, 999, 1, 1, 94, 185, 195, 85, 144, 195, 18145.8, 76, 17203.4, 74, 33329.2, 103, 15.2301
261, 2, horizontal, calibration, NA, 999, 999, 1, 2, 98, 132, 142, 129, 75, 104, 15836.8, 71, 21642.4, 83, 14526.7, 68, 14.5468
261, 2, horizontal, calibration, NA, 999, 999, 1, 3, 92, 186, 63, 153, 131, 112, 23778.7, 87, 15836.8, 71, 19113.4, 78, 13.2462
261, 2, horizontal, filler, NA, 999, 999, 1, 1, 158, 112, 189, 133, 66, 107, 22698, 85, 38013.3, 110, 10207, 57, 14.6796
261, 2, horizontal, attraction, a-b-db, 2, 3, 1, 2, 119, 193, 195, 120, 120, 195, 29559.2, 97, 33979.5, 104, 28952.9, 96, 16.014
261, 2, horizontal, filler, NA, 999, 999, 1, 3, 87, 102, 114, 105, 153, 76, 12469, 63, 16286, 72, 15393.8, 70, 10.9955
261, 2, horizontal, filler, NA, 999, 999, 1, 4, 91, 96, 101, 154, 130, 183, 16286, 72, 21642.4, 83, 38013.3, 110, 16.597
261, 2, horizontal, attraction, a-b-db, 14, 1, 1, 5, 60, 135, 56, 125, 135, 60, 17203.4, 74, 12076.3, 62, 15393.8, 70, 10.9618
261, 2, horizontal, catch, NA, 999, 999, 1, 6, 94, 101, 75, 120, 156, 159, 17671.5, 75, 17671.5, 75, 32047.4, 101, 16.3136
261, 2, horizontal, filler, NA, 999, 999, 1, 7, 184, 104, 142, 111, 91, 135, 28952.9, 96, 24328.5, 88, 20612, 81, 11.7455
261, 2, horizontal, attraction, a-b-da, 14, 3, 1, 8, 181, 111, 120, 195, 195, 120, 22698, 85, 28952.9, 96, 27759.1, 94, 22.8488
261, 2, horizontal, attraction, a-b-da, 5, 3, 1, 9, 120, 195, 195, 120, 190, 117, 33979.5, 104, 39408.1, 112, 31415.9, 100, 14.5795
261, 2, horizontal, attraction, a-b-da, 2, 1, 1, 10, 135, 60, 134, 59, 60, 135, 13684.8, 66, 12868, 64, 10207, 57, 9.07781
261, 2, horizontal, attraction, a-b-da, 5, 1, 1, 11, 132, 58, 135, 60, 60, 135, 13684.8, 66, 14102.6, 67, 10935.9, 59, 9.86153
261, 2, horizontal, attraction, a-b-db, 9, 2, 1, 12, 86, 157, 90, 165, 165, 90, 22698, 85, 21124.1, 82, 25446.9, 90, 9.32797
261, 2, horizontal, attraction, a-b-db, 14, 2, 1, 13, 165, 90, 90, 165, 83, 153, 23778.7, 87, 24328.5, 88, 23235.2, 86, 10.4784
261, 2, horizontal, attraction, a-b-da, 14, 2, 1, 14, 153, 83, 165, 90, 90, 165, 27171.6, 93, 30171.9, 98, 27171.6, 93, 8.02758
261, 2, horizontal, filler, NA, 999, 999, 1, 15, 99, 120, 178, 58, 79, 119, 21642.4, 83, 18145.8, 76, 18145.8, 76, 11.2953
261, 2, horizontal, filler, NA, 999, 999, 1, 16, 171, 131, 56, 190, 140, 182, 36643.5, 108, 20106.2, 80, 41547.6, 115, 11.6787
261, 2, horizontal, filler, NA, 999, 999, 1, 17, 77, 152, 108, 146, 124, 126, 19606.7, 79, 21642.4, 83, 15836.8, 71, 10.0613
261, 2, horizontal, attraction, a-b-db, 5, 3, 1, 18, 120, 195, 195, 120, 117, 190, 33329.2, 103, 38013.3, 110, 36643.5, 108, 7.11071
261, 2, horizontal, filler, NA, 999, 999, 1, 19, 114, 91, 93, 124, 109, 129, 21642.4, 83, 20612, 81, 19113.4, 78, 10.145
261, 2, horizontal, attraction, a-b-db, 5, 1, 1, 20, 60, 135, 135, 60, 58, 132, 11689.9, 61, 9852.03, 56, 11309.7, 60, 9.44452
261, 2, horizontal, attraction, a-b-db, 2, 2, 1, 21, 165, 90, 90, 165, 89, 163, 21124.1, 82, 23778.7, 87, 23778.7, 87, 6.74394
261, 2, horizontal, attraction, a-b-db, 9, 1, 1, 22, 135, 60, 57, 129, 60, 135, 12076.3, 62, 13273.2, 65, 12868, 64, 13.6129
261, 2, horizontal, attraction, a-b-db, 9, 3, 1, 23, 195, 120, 114, 186, 120, 195, 28352.9, 95, 31415.9, 100, 31415.9, 100, 8.87785
261, 2, horizontal, attraction, a-b-da, 2, 2, 1, 24, 90, 165, 165, 90, 163, 89, 27171.6, 93, 23235.2, 86, 23235.2, 86, 10.4122
