sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
297, 3, horizontal, practice, NA, 999, 999, 0, 1, 108, 161, 164, 183, 185, 183, 16741.5, 73, 27171.6, 93, 32047.4, 101, 19.1142
297, 3, horizontal, practice, NA, 999, 999, 0, 2, 81, 148, 77, 111, 81, 169, 10935.9, 59, 6082.12, 44, 15836.8, 71, 15.28
297, 3, horizontal, practice, NA, 999, 999, 0, 3, 87, 112, 82, 78, 78, 91, 11689.9, 61, 5541.77, 42, 5808.8, 43, 16.4635
297, 3, horizontal, calibration, NA, 999, 999, 1, 1, 72, 163, 170, 131, 122, 122, 10935.9, 59, 18626.5, 77, 12076.3, 62, 20.3815
297, 3, horizontal, calibration, NA, 999, 999, 1, 2, 193, 74, 174, 63, 157, 83, 16286, 72, 10568.3, 58, 11689.9, 61, 19.8813
297, 3, horizontal, calibration, NA, 999, 999, 1, 3, 153, 176, 72, 161, 100, 140, 35298.9, 106, 11689.9, 61, 14526.7, 68, 13.8293
297, 3, horizontal, filler, NA, 999, 999, 1, 1, 118, 65, 155, 78, 118, 150, 8494.87, 52, 17203.4, 74, 19606.7, 79, 18.9145
297, 3, horizontal, attraction, a-b-da, 5, 2, 1, 2, 165, 90, 90, 165, 161, 88, 14102.6, 67, 10935.9, 59, 9852.03, 56, 21.3482
297, 3, horizontal, attraction, a-b-da, 9, 1, 1, 3, 135, 60, 129, 57, 60, 135, 9160.88, 54, 8494.87, 52, 9503.32, 55, 16.9972
297, 3, horizontal, attraction, a-b-da, 5, 1, 1, 4, 60, 135, 132, 58, 135, 60, 10207, 57, 10568.3, 58, 12076.3, 62, 15.9468
297, 3, horizontal, attraction, a-b-db, 9, 2, 1, 5, 165, 90, 90, 165, 86, 157, 20612, 81, 15393.8, 70, 16286, 72, 22.1152
297, 3, horizontal, attraction, a-b-da, 14, 3, 1, 6, 195, 120, 181, 111, 120, 195, 34636.1, 105, 32047.4, 101, 31415.9, 100, 20.7484
