sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
21, 4, horizontal, practice, NA, 999, 999, 0, 1, 157, 104, 152, 95, 170, 154, 21642.4, 83, 15836.8, 71, 30171.9, 98, 108.258
21, 4, horizontal, practice, NA, 999, 999, 0, 2, 167, 152, 105, 127, 84, 187, 26015.5, 91, 12076.3, 62, 22698, 85, 30.8584
21, 4, horizontal, practice, NA, 999, 999, 0, 3, 193, 164, 171, 109, 136, 148, 32685.1, 102, 14526.7, 68, 18145.8, 76, 49.7249
21, 4, horizontal, calibration, NA, 999, 999, 1, 1, 67, 106, 131, 65, 68, 70, 10207, 57, 15836.8, 71, 5541.77, 42, 81.558
21, 4, horizontal, calibration, NA, 999, 999, 1, 2, 179, 121, 91, 142, 116, 94, 23235.2, 86, 15393.8, 70, 10568.3, 58, 87.7914
21, 4, horizontal, calibration, NA, 999, 999, 1, 3, 132, 119, 96, 95, 66, 129, 21642.4, 83, 10568.3, 58, 8171.28, 51, 31.925
21, 4, horizontal, filler, NA, 999, 999, 1, 1, 82, 174, 153, 113, 109, 123, 15836.8, 71, 20106.2, 80, 9503.32, 55, 38.3583
21, 4, horizontal, filler, NA, 999, 999, 1, 2, 154, 84, 104, 173, 58, 188, 14102.6, 67, 19113.4, 78, 8494.87, 52, 27.7584
21, 4, horizontal, filler, NA, 999, 999, 1, 3, 108, 91, 131, 125, 122, 76, 11309.7, 60, 17671.5, 75, 8494.87, 52, 46.5916
21, 4, horizontal, filler, NA, 999, 999, 1, 4, 102, 63, 157, 101, 114, 155, 4300.84, 37, 16741.5, 73, 25446.9, 90, 33.6582
21, 4, horizontal, attraction, a-b-db, 14, 3, 1, 5, 111, 181, 120, 195, 195, 120, 15393.8, 70, 18145.8, 76, 17671.5, 75, 58.1916
21, 4, horizontal, filler, NA, 999, 999, 1, 6, 96, 134, 118, 101, 163, 93, 12469, 63, 11309.7, 60, 14957.1, 69, 25.125
21, 4, horizontal, attraction, a-b-da, 2, 2, 1, 7, 165, 90, 163, 89, 90, 165, 13273.2, 65, 12868, 64, 11309.7, 60, 27.5916
21, 4, horizontal, attraction, a-b-db, 2, 2, 1, 8, 90, 165, 89, 163, 165, 90, 14526.7, 68, 15393.8, 70, 15393.8, 70, 38.7249
21, 4, horizontal, filler, NA, 999, 999, 1, 9, 115, 73, 150, 104, 103, 97, 7238.23, 48, 20612, 81, 9503.32, 55, 20.6585
21, 4, horizontal, filler, NA, 999, 999, 1, 10, 149, 106, 71, 63, 60, 123, 22167.1, 84, 3421.19, 33, 6361.73, 45, 25.8585
21, 4, horizontal, filler, NA, 999, 999, 1, 11, 90, 184, 97, 77, 91, 174, 13684.8, 66, 5026.55, 40, 12469, 63, 25.3251
21, 4, horizontal, attraction, a-b-da, 5, 1, 1, 12, 132, 58, 135, 60, 60, 135, 10935.9, 59, 10207, 57, 10207, 57, 31.8917
21, 4, horizontal, attraction, a-b-db, 9, 2, 1, 13, 90, 165, 86, 157, 165, 90, 15836.8, 71, 10207, 57, 10935.9, 59, 25.425
21, 4, horizontal, filler, NA, 999, 999, 1, 14, 195, 141, 65, 137, 157, 66, 36643.5, 108, 15393.8, 70, 17203.4, 74, 29.4917
21, 4, horizontal, attraction, a-b-da, 5, 2, 1, 15, 165, 90, 161, 88, 90, 165, 17203.4, 74, 15393.8, 70, 17203.4, 74, 33.625
21, 4, horizontal, attraction, a-b-db, 9, 1, 1, 16, 135, 60, 60, 135, 57, 129, 9852.03, 56, 8171.28, 51, 4300.84, 37, 46.3249
21, 4, horizontal, attraction, a-b-db, 5, 2, 1, 17, 165, 90, 90, 165, 88, 161, 20612, 81, 15393.8, 70, 10568.3, 58, 36.2916
21, 4, horizontal, filler, NA, 999, 999, 1, 18, 84, 122, 183, 131, 84, 64, 12469, 63, 27171.6, 93, 4536.46, 38, 19.8917
21, 4, horizontal, attraction, a-b-da, 14, 1, 1, 19, 135, 60, 60, 135, 125, 56, 10207, 57, 8171.28, 51, 6082.12, 44, 40.0249
21, 4, horizontal, attraction, a-b-da, 14, 2, 1, 20, 153, 83, 165, 90, 90, 165, 15393.8, 70, 18626.5, 77, 20612, 81, 20.2918
21, 4, horizontal, attraction, a-b-db, 14, 1, 1, 21, 135, 60, 60, 135, 56, 125, 12868, 64, 9503.32, 55, 6082.12, 44, 36.6583
21, 4, horizontal, attraction, a-b-da, 9, 1, 1, 22, 129, 57, 60, 135, 135, 60, 10207, 57, 12076.3, 62, 10207, 57, 33.425
21, 4, horizontal, attraction, a-b-db, 2, 3, 1, 23, 119, 193, 120, 195, 195, 120, 18145.8, 76, 18145.8, 76, 16286, 72, 25.1591
21, 4, horizontal, catch, NA, 999, 999, 1, 24, 121, 194, 75, 120, 130, 65, 30171.9, 98, 8494.87, 52, 4536.46, 38, 29.9917
21, 4, horizontal, filler, NA, 999, 999, 1, 25, 92, 130, 101, 181, 99, 164, 11309.7, 60, 25446.9, 90, 14526.7, 68, 35.0917
21, 4, horizontal, filler, NA, 999, 999, 1, 26, 153, 129, 168, 153, 139, 91, 14526.7, 68, 27759.1, 94, 9503.32, 55, 26.3917
21, 4, horizontal, attraction, a-b-db, 14, 2, 1, 27, 83, 153, 90, 165, 165, 90, 17203.4, 74, 16741.5, 73, 14957.1, 69, 20.1918
21, 4, horizontal, filler, NA, 999, 999, 1, 28, 189, 119, 153, 116, 56, 138, 31415.9, 100, 24328.5, 88, 8171.28, 51, 18.6251
21, 4, horizontal, attraction, a-b-da, 5, 3, 1, 29, 195, 120, 190, 117, 120, 195, 30171.9, 98, 30790.7, 99, 30171.9, 98, 18.4585
21, 4, horizontal, attraction, a-b-da, 9, 3, 1, 30, 195, 120, 120, 195, 186, 114, 25446.9, 90, 24884.6, 89, 16741.5, 73, 38.0583
21, 4, horizontal, catch, NA, 999, 999, 1, 31, 177, 138, 64, 131, 135, 60, 28352.9, 95, 11309.7, 60, 6082.12, 44, 25.0583
