sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
454, 2, triangle, practice, NA, 999, 999, 0, 1, 145, 163, 185, 89, 57, 143, 18145.8, 76, 5541.77, 42, 18145.8, 76, 45.9727
454, 2, triangle, practice, NA, 999, 999, 0, 2, 119, 84, 89, 120, 156, 166, 7542.96, 49, 9503.32, 55, 27171.6, 93, 13.796
454, 2, triangle, practice, NA, 999, 999, 0, 3, 103, 113, 103, 120, 146, 145, 14102.6, 67, 11309.7, 60, 14957.1, 69, 19.5479
454, 2, triangle, calibration, NA, 999, 999, 1, 1, 120, 192, 68, 118, 192, 57, 27171.6, 93, 11309.7, 60, 3019.07, 31, 16.9142
454, 2, triangle, calibration, NA, 999, 999, 1, 2, 158, 166, 159, 115, 178, 181, 18626.5, 77, 12076.3, 62, 22698, 85, 16.3808
454, 2, triangle, calibration, NA, 999, 999, 1, 3, 133, 132, 190, 59, 161, 136, 13684.8, 66, 3848.45, 35, 18626.5, 77, 14.8966
454, 2, triangle, filler, NA, 999, 999, 1, 1, 139, 193, 141, 67, 62, 162, 20612, 81, 3421.19, 33, 15836.8, 71, 21.2987
454, 2, triangle, attraction, a-b-db, 2, 3, 1, 2, 120, 195, 195, 120, 119, 193, 23778.7, 87, 22698, 85, 24884.6, 89, 19.5982
454, 2, triangle, attraction, a-b-da, 2, 3, 1, 3, 195, 120, 193, 119, 120, 195, 24328.5, 88, 17671.5, 75, 21124.1, 82, 13.8961
454, 2, triangle, attraction, a-b-da, 9, 1, 1, 4, 60, 135, 135, 60, 129, 57, 4778.36, 39, 6361.73, 45, 6647.61, 46, 11.5122
454, 2, triangle, filler, NA, 999, 999, 1, 5, 72, 73, 125, 78, 63, 128, 3631.68, 34, 8171.28, 51, 11689.9, 61, 13.9461
454, 2, triangle, attraction, a-b-db, 14, 2, 1, 6, 90, 165, 165, 90, 83, 153, 14957.1, 69, 11689.9, 61, 13273.2, 65, 13.9294
454, 2, triangle, filler, NA, 999, 999, 1, 7, 154, 91, 192, 162, 137, 152, 6939.78, 47, 26015.5, 91, 15836.8, 71, 13.9964
454, 2, triangle, filler, NA, 999, 999, 1, 8, 138, 121, 188, 138, 176, 90, 13273.2, 65, 22698, 85, 15836.8, 71, 11.6954
454, 2, triangle, filler, NA, 999, 999, 1, 9, 56, 86, 98, 164, 179, 128, 5541.77, 42, 14102.6, 67, 20612, 81, 13.7627
454, 2, triangle, filler, NA, 999, 999, 1, 10, 67, 146, 118, 141, 173, 99, 12076.3, 62, 14957.1, 69, 19606.7, 79, 11.9453
454, 2, triangle, attraction, a-b-db, 5, 3, 1, 11, 195, 120, 117, 190, 120, 195, 27759.1, 94, 20612, 81, 19606.7, 79, 15.28
454, 2, triangle, filler, NA, 999, 999, 1, 12, 181, 152, 191, 61, 107, 181, 14102.6, 67, 7853.98, 50, 24328.5, 88, 12.6623
454, 2, triangle, attraction, a-b-db, 14, 1, 1, 13, 135, 60, 60, 135, 56, 125, 5808.8, 43, 6361.73, 45, 8494.87, 52, 10.4949
454, 2, triangle, attraction, a-b-da, 5, 2, 1, 14, 90, 165, 161, 88, 165, 90, 19606.7, 79, 15836.8, 71, 18626.5, 77, 9.81178
454, 2, triangle, attraction, a-b-da, 14, 1, 1, 15, 125, 56, 135, 60, 60, 135, 6939.78, 47, 9160.88, 54, 10568.3, 58, 8.37764
454, 2, triangle, filler, NA, 999, 999, 1, 16, 91, 174, 167, 116, 151, 59, 18626.5, 77, 18626.5, 77, 12469, 63, 8.59424
454, 2, triangle, attraction, a-b-db, 9, 1, 1, 17, 135, 60, 57, 129, 60, 135, 9160.88, 54, 8824.73, 53, 12076.3, 62, 9.99452
454, 2, triangle, filler, NA, 999, 999, 1, 18, 68, 75, 158, 173, 123, 79, 3421.19, 33, 21124.1, 82, 8494.87, 52, 22.6991
454, 2, triangle, catch, NA, 999, 999, 1, 19, 119, 76, 91, 104, 171, 144, 3421.19, 33, 17203.4, 74, 18145.8, 76, 8.71124
454, 2, triangle, attraction, a-b-db, 14, 3, 1, 20, 111, 181, 120, 195, 195, 120, 16741.5, 73, 30171.9, 98, 23778.7, 87, 6.92704
454, 2, triangle, attraction, a-b-da, 9, 3, 1, 21, 120, 195, 186, 114, 195, 120, 25446.9, 90, 18145.8, 76, 34636.1, 105, 12.4121
454, 2, triangle, filler, NA, 999, 999, 1, 22, 173, 145, 132, 132, 108, 71, 23778.7, 87, 21642.4, 83, 10207, 57, 11.7619
454, 2, triangle, attraction, a-b-db, 5, 2, 1, 23, 90, 165, 88, 161, 165, 90, 12868, 64, 14957.1, 69, 11309.7, 60, 10.6117
454, 2, triangle, attraction, a-b-db, 9, 3, 1, 24, 120, 195, 195, 120, 114, 186, 15836.8, 71, 24884.6, 89, 19113.4, 78, 11.2621
454, 2, triangle, catch, NA, 999, 999, 1, 25, 170, 145, 75, 120, 116, 79, 30790.7, 99, 10568.3, 58, 8494.87, 52, 9.57826
454, 2, triangle, attraction, a-b-db, 2, 1, 1, 26, 60, 135, 135, 60, 59, 134, 10207, 57, 12076.3, 62, 16286, 72, 13.1131
454, 2, triangle, attraction, a-b-da, 5, 1, 1, 27, 60, 135, 132, 58, 135, 60, 11689.9, 61, 8171.28, 51, 8824.73, 53, 14.3299
454, 2, triangle, attraction, a-b-da, 2, 1, 1, 28, 60, 135, 135, 60, 134, 59, 14102.6, 67, 9852.03, 56, 12469, 63, 5.69354
454, 2, triangle, filler, NA, 999, 999, 1, 29, 194, 151, 149, 129, 70, 83, 18626.5, 77, 24884.6, 89, 5808.8, 43, 9.27842
454, 2, triangle, attraction, a-b-db, 5, 1, 1, 30, 135, 60, 60, 135, 58, 132, 20612, 81, 9852.03, 56, 15393.8, 70, 10.9286
454, 2, triangle, attraction, a-b-da, 14, 3, 1, 31, 120, 195, 181, 111, 195, 120, 22167.1, 84, 23778.7, 87, 20106.2, 80, 7.51093
454, 2, triangle, attraction, a-b-da, 9, 2, 1, 32, 165, 90, 157, 86, 90, 165, 27759.1, 94, 19606.7, 79, 14102.6, 67, 6.61045
454, 2, triangle, attraction, a-b-db, 2, 2, 1, 33, 90, 165, 165, 90, 89, 163, 18145.8, 76, 14102.6, 67, 22698, 85, 10.5121
454, 2, triangle, filler, NA, 999, 999, 1, 34, 63, 129, 194, 115, 120, 118, 12076.3, 62, 21124.1, 82, 14526.7, 68, 9.31126
454, 2, triangle, filler, NA, 999, 999, 1, 35, 72, 175, 67, 128, 175, 121, 12076.3, 62, 9160.88, 54, 18145.8, 76, 10.5281
454, 2, triangle, attraction, a-b-db, 9, 2, 1, 36, 165, 90, 90, 165, 86, 157, 15393.8, 70, 14526.7, 68, 27171.6, 93, 9.69513
454, 2, triangle, filler, NA, 999, 999, 1, 37, 162, 182, 164, 88, 90, 164, 34636.1, 105, 20106.2, 80, 24328.5, 88, 8.51102
454, 2, triangle, attraction, a-b-da, 14, 2, 1, 38, 165, 90, 153, 83, 90, 165, 17203.4, 74, 23778.7, 87, 24328.5, 88, 5.21021
454, 2, triangle, attraction, a-b-da, 5, 3, 1, 39, 120, 195, 195, 120, 190, 117, 28952.9, 96, 28952.9, 96, 18145.8, 76, 9.57843
454, 2, triangle, attraction, a-b-da, 2, 2, 1, 40, 165, 90, 163, 89, 90, 165, 17203.4, 74, 18626.5, 77, 22167.1, 84, 8.59405
454, 2, triangle, calibration, NA, 999, 999, 2, 1, 189, 60, 67, 135, 190, 156, 12469, 63, 6361.73, 45, 14957.1, 69, 9.19444
454, 2, triangle, calibration, NA, 999, 999, 2, 2, 114, 183, 133, 185, 107, 89, 20106.2, 80, 23778.7, 87, 10935.9, 59, 11.3288
454, 2, triangle, calibration, NA, 999, 999, 2, 3, 110, 126, 108, 99, 129, 132, 12076.3, 62, 11689.9, 61, 17671.5, 75, 10.5454
454, 2, triangle, attraction, a-b-da, 2, 1, 2, 1, 134, 59, 60, 135, 135, 60, 7238.23, 48, 8171.28, 51, 10207, 57, 10.9451
454, 2, triangle, attraction, a-b-da, 5, 1, 2, 2, 135, 60, 60, 135, 132, 58, 10207, 57, 7238.23, 48, 8494.87, 52, 7.31084
454, 2, triangle, attraction, a-b-db, 9, 3, 2, 3, 114, 186, 195, 120, 120, 195, 14102.6, 67, 19606.7, 79, 15836.8, 71, 10.1119
454, 2, triangle, attraction, a-b-da, 14, 2, 2, 4, 153, 83, 90, 165, 165, 90, 30171.9, 98, 19606.7, 79, 20106.2, 80, 10.7287
454, 2, triangle, attraction, a-b-da, 14, 3, 2, 5, 195, 120, 120, 195, 181, 111, 32685.1, 102, 21642.4, 83, 24328.5, 88, 8.17773
454, 2, triangle, attraction, a-b-db, 2, 3, 2, 6, 120, 195, 195, 120, 119, 193, 35968.1, 107, 27759.1, 94, 27759.1, 94, 8.81123
454, 2, triangle, filler, NA, 999, 999, 2, 7, 147, 176, 65, 100, 63, 101, 31415.9, 100, 7238.23, 48, 8171.28, 51, 7.19416
454, 2, triangle, attraction, a-b-da, 5, 2, 2, 8, 90, 165, 161, 88, 165, 90, 12868, 64, 14102.6, 67, 12868, 64, 7.51081
454, 2, triangle, attraction, a-b-da, 2, 2, 2, 9, 90, 165, 163, 89, 165, 90, 16286, 72, 14957.1, 69, 13684.8, 66, 5.96038
454, 2, triangle, attraction, a-b-da, 5, 3, 2, 10, 190, 117, 120, 195, 195, 120, 21642.4, 83, 22698, 85, 19606.7, 79, 8.92796
454, 2, triangle, attraction, a-b-db, 5, 3, 2, 11, 120, 195, 195, 120, 117, 190, 17671.5, 75, 18626.5, 77, 21124.1, 82, 6.39385
454, 2, triangle, filler, NA, 999, 999, 2, 12, 163, 189, 63, 135, 112, 121, 28352.9, 95, 6647.61, 46, 17671.5, 75, 9.695
454, 2, triangle, attraction, a-b-da, 14, 1, 2, 13, 125, 56, 60, 135, 135, 60, 10207, 57, 14102.6, 67, 9852.03, 56, 7.74431
454, 2, triangle, filler, NA, 999, 999, 2, 14, 176, 183, 141, 115, 79, 65, 25446.9, 90, 15393.8, 70, 10568.3, 58, 7.22716
454, 2, triangle, attraction, a-b-da, 9, 2, 2, 15, 165, 90, 157, 86, 90, 165, 19113.4, 78, 23778.7, 87, 32685.1, 102, 8.61154
454, 2, triangle, attraction, a-b-db, 9, 1, 2, 16, 135, 60, 57, 129, 60, 135, 10207, 57, 8824.73, 53, 8824.73, 53, 13.0456
454, 2, triangle, attraction, a-b-da, 9, 3, 2, 17, 195, 120, 186, 114, 120, 195, 24884.6, 89, 24328.5, 88, 15836.8, 71, 7.21064
454, 2, triangle, attraction, a-b-da, 9, 1, 2, 18, 60, 135, 129, 57, 135, 60, 12076.3, 62, 10568.3, 58, 20106.2, 80, 9.27812
454, 2, triangle, filler, NA, 999, 999, 2, 19, 117, 171, 105, 73, 106, 59, 24884.6, 89, 12076.3, 62, 7542.96, 49, 16.8305
454, 2, triangle, filler, NA, 999, 999, 2, 20, 87, 149, 136, 90, 174, 161, 10207, 57, 15393.8, 70, 34636.1, 105, 8.01063
454, 2, triangle, catch, NA, 999, 999, 2, 21, 89, 106, 181, 134, 81, 114, 12076.3, 62, 30790.7, 99, 12469, 63, 8.89471
454, 2, triangle, filler, NA, 999, 999, 2, 22, 68, 56, 154, 67, 146, 171, 3421.19, 33, 14526.7, 68, 26590.4, 92, 14.4296
454, 2, triangle, filler, NA, 999, 999, 2, 23, 74, 103, 128, 80, 101, 149, 9503.32, 55, 12469, 63, 20612, 81, 12.0123
454, 2, triangle, filler, NA, 999, 999, 2, 24, 129, 97, 121, 174, 163, 118, 16741.5, 73, 21124.1, 82, 28352.9, 95, 7.61107
454, 2, triangle, attraction, a-b-db, 14, 3, 2, 25, 120, 195, 111, 181, 195, 120, 22698, 85, 19606.7, 79, 26015.5, 91, 11.0454
454, 2, triangle, filler, NA, 999, 999, 2, 26, 75, 175, 157, 117, 94, 122, 9503.32, 55, 18145.8, 76, 12076.3, 62, 9.87834
454, 2, triangle, attraction, a-b-db, 5, 1, 2, 27, 58, 132, 135, 60, 60, 135, 11309.7, 60, 16741.5, 73, 7853.98, 50, 9.04473
454, 2, triangle, filler, NA, 999, 999, 2, 28, 181, 166, 56, 188, 142, 156, 23778.7, 87, 8824.73, 53, 22698, 85, 11.612
454, 2, triangle, attraction, a-b-db, 14, 2, 2, 29, 90, 165, 83, 153, 165, 90, 16741.5, 73, 18145.8, 76, 17671.5, 75, 12.2621
454, 2, triangle, filler, NA, 999, 999, 2, 30, 121, 110, 130, 76, 110, 127, 18145.8, 76, 9160.88, 54, 19113.4, 78, 8.76161
454, 2, triangle, filler, NA, 999, 999, 2, 31, 74, 127, 187, 57, 105, 165, 10935.9, 59, 15836.8, 71, 23235.2, 86, 10.128
454, 2, triangle, attraction, a-b-db, 9, 2, 2, 32, 165, 90, 86, 157, 90, 165, 16286, 72, 16741.5, 73, 10935.9, 59, 5.59346
454, 2, triangle, catch, NA, 999, 999, 2, 33, 192, 123, 63, 132, 82, 113, 23235.2, 86, 11309.7, 60, 12076.3, 62, 10.9284
454, 2, triangle, attraction, a-b-db, 14, 1, 2, 34, 60, 135, 135, 60, 56, 125, 12469, 63, 9503.32, 55, 12076.3, 62, 7.44394
454, 2, triangle, filler, NA, 999, 999, 2, 35, 116, 82, 157, 113, 148, 124, 15836.8, 71, 26015.5, 91, 33979.5, 104, 5.97705
454, 2, triangle, attraction, a-b-db, 5, 2, 2, 36, 88, 161, 165, 90, 90, 165, 13273.2, 65, 15393.8, 70, 14526.7, 68, 5.4435
454, 2, triangle, attraction, a-b-da, 2, 3, 2, 37, 195, 120, 120, 195, 193, 119, 33979.5, 104, 29559.2, 97, 30171.9, 98, 11.2452
454, 2, triangle, filler, NA, 999, 999, 2, 38, 90, 170, 106, 120, 110, 110, 27171.6, 93, 17203.4, 74, 24328.5, 88, 13.4126
454, 2, triangle, attraction, a-b-db, 2, 1, 2, 39, 135, 60, 60, 135, 59, 134, 18626.5, 77, 10207, 57, 14526.7, 68, 9.92857
454, 2, triangle, attraction, a-b-db, 2, 2, 2, 40, 89, 163, 90, 165, 165, 90, 20612, 81, 20612, 81, 24884.6, 89, 8.02789
454, 2, triangle, calibration, NA, 999, 999, 3, 1, 191, 89, 98, 90, 187, 59, 22167.1, 84, 6647.61, 46, 8494.87, 52, 14.0628
454, 2, triangle, calibration, NA, 999, 999, 3, 2, 164, 108, 157, 147, 194, 71, 12469, 63, 22698, 85, 12469, 63, 13.3294
454, 2, triangle, calibration, NA, 999, 999, 3, 3, 175, 131, 101, 165, 94, 70, 26590.4, 92, 17203.4, 74, 13273.2, 65, 9.12776
454, 2, triangle, filler, NA, 999, 999, 3, 1, 162, 113, 68, 116, 190, 78, 21642.4, 83, 10207, 57, 19113.4, 78, 19.6478
454, 2, triangle, attraction, a-b-da, 14, 2, 3, 2, 153, 83, 90, 165, 165, 90, 20106.2, 80, 14957.1, 69, 18626.5, 77, 20.3651
454, 2, triangle, filler, NA, 999, 999, 3, 3, 174, 59, 82, 91, 172, 84, 10207, 57, 6939.78, 47, 17203.4, 74, 19.0311
454, 2, triangle, filler, NA, 999, 999, 3, 4, 115, 83, 146, 139, 119, 170, 9852.03, 56, 17671.5, 75, 23778.7, 87, 18.4809
454, 2, triangle, attraction, a-b-da, 14, 1, 3, 5, 60, 135, 135, 60, 125, 56, 9503.32, 55, 9503.32, 55, 8494.87, 52, 13.2963
454, 2, triangle, attraction, a-b-db, 5, 1, 3, 6, 58, 132, 60, 135, 135, 60, 9503.32, 55, 5026.55, 40, 7238.23, 48, 16.3302
454, 2, triangle, attraction, a-b-db, 14, 1, 3, 7, 135, 60, 56, 125, 60, 135, 6082.12, 44, 5281.02, 41, 4300.84, 37, 9.69472
454, 2, triangle, filler, NA, 999, 999, 3, 8, 83, 129, 126, 151, 169, 156, 5808.8, 43, 14957.1, 69, 23778.7, 87, 10.9952
454, 2, triangle, filler, NA, 999, 999, 3, 9, 99, 163, 79, 118, 106, 106, 14957.1, 69, 9160.88, 54, 10935.9, 59, 20.5482
454, 2, triangle, attraction, a-b-db, 9, 2, 3, 10, 86, 157, 165, 90, 90, 165, 12868, 64, 10935.9, 59, 15836.8, 71, 22.0654
454, 2, triangle, attraction, a-b-db, 9, 1, 3, 11, 60, 135, 57, 129, 135, 60, 8171.28, 51, 7542.96, 49, 8171.28, 51, 17.5971
454, 2, triangle, attraction, a-b-da, 9, 3, 3, 12, 186, 114, 120, 195, 195, 120, 16741.5, 73, 16741.5, 73, 18626.5, 77, 13.5792
454, 2, triangle, attraction, a-b-da, 14, 3, 3, 13, 120, 195, 181, 111, 195, 120, 22698, 85, 12076.3, 62, 14957.1, 69, 15.7465
454, 2, triangle, attraction, a-b-db, 2, 3, 3, 14, 119, 193, 120, 195, 195, 120, 18626.5, 77, 19606.7, 79, 22698, 85, 10.5121
454, 2, triangle, filler, NA, 999, 999, 3, 15, 91, 112, 126, 76, 76, 82, 9160.88, 54, 13273.2, 65, 6939.78, 47, 16.3139
454, 2, triangle, attraction, a-b-da, 5, 2, 3, 16, 161, 88, 165, 90, 90, 165, 12469, 63, 12469, 63, 11309.7, 60, 19.0977
454, 2, triangle, filler, NA, 999, 999, 3, 17, 80, 176, 134, 118, 103, 72, 10207, 57, 8494.87, 52, 8171.28, 51, 16.8138
454, 2, triangle, attraction, a-b-da, 9, 1, 3, 18, 129, 57, 60, 135, 135, 60, 5808.8, 43, 3631.68, 34, 5026.55, 40, 21.6484
454, 2, triangle, filler, NA, 999, 999, 3, 19, 75, 133, 171, 192, 124, 190, 7542.96, 49, 19113.4, 78, 19113.4, 78, 26.7002
454, 2, triangle, catch, NA, 999, 999, 3, 20, 134, 181, 61, 134, 125, 70, 17203.4, 74, 6361.73, 45, 8494.87, 52, 18.0805
