sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
303, 5, horizontal, practice, NA, 999, 999, 0, 1, 165, 118, 177, 111, 188, 103, 12868, 64, 10935.9, 59, 7238.23, 48, 27.8917
303, 5, horizontal, practice, NA, 999, 999, 0, 2, 164, 106, 177, 82, 182, 103, 8494.87, 52, 4536.46, 38, 15836.8, 71, 10.9252
303, 5, horizontal, practice, NA, 999, 999, 0, 3, 103, 128, 99, 144, 96, 92, 11309.7, 60, 6647.61, 46, 3631.68, 34, 12.4918
303, 5, horizontal, calibration, NA, 999, 999, 1, 1, 90, 158, 178, 192, 123, 106, 8171.28, 51, 23235.2, 86, 6082.12, 44, 13.0252
303, 5, horizontal, calibration, NA, 999, 999, 1, 2, 181, 181, 195, 165, 115, 137, 19113.4, 78, 13273.2, 65, 7853.98, 50, 12.4585
303, 5, horizontal, calibration, NA, 999, 999, 1, 3, 144, 106, 124, 85, 57, 57, 6939.78, 47, 13273.2, 65, 9160.88, 54, 7.85855
303, 5, horizontal, attraction, a-b-da, 9, 2, 1, 1, 157, 86, 90, 165, 165, 90, 7542.96, 49, 8824.73, 53, 10935.9, 59, 5.35855
303, 5, horizontal, attraction, a-b-da, 5, 2, 1, 2, 90, 165, 165, 90, 161, 88, 5281.02, 41, 7238.23, 48, 3019.07, 31, 8.72513
303, 5, horizontal, attraction, a-b-db, 14, 2, 1, 3, 165, 90, 83, 153, 90, 165, 7542.96, 49, 19113.4, 78, 13273.2, 65, 10.1919
303, 5, horizontal, attraction, a-b-db, 14, 3, 1, 4, 111, 181, 195, 120, 120, 195, 7238.23, 48, 9160.88, 54, 15393.8, 70, 7.02511
303, 5, horizontal, attraction, a-b-db, 2, 2, 1, 5, 89, 163, 165, 90, 90, 165, 7853.98, 50, 5026.55, 40, 9852.03, 56, 6.8919
303, 5, horizontal, filler, NA, 999, 999, 1, 6, 75, 151, 189, 151, 166, 102, 9503.32, 55, 13684.8, 66, 7238.23, 48, 7.29171
303, 5, horizontal, attraction, a-b-db, 2, 1, 1, 7, 60, 135, 59, 134, 135, 60, 6647.61, 46, 5808.8, 43, 1385.44, 21, 13.5252
303, 5, horizontal, attraction, a-b-da, 2, 1, 1, 8, 135, 60, 60, 135, 134, 59, 3019.07, 31, 1017.88, 18, 1385.44, 21, 5.79202
303, 5, horizontal, filler, NA, 999, 999, 1, 9, 122, 145, 96, 56, 185, 191, 6647.61, 46, 1017.88, 18, 15836.8, 71, 10.2252
303, 5, horizontal, attraction, a-b-da, 14, 1, 1, 10, 125, 56, 135, 60, 60, 135, 3848.45, 35, 5281.02, 41, 11309.7, 60, 6.39177
303, 5, horizontal, filler, NA, 999, 999, 1, 11, 102, 87, 80, 167, 176, 66, 5808.8, 43, 7853.98, 50, 14102.6, 67, 4.82534
303, 5, horizontal, catch, NA, 999, 999, 1, 12, 63, 132, 164, 151, 108, 87, 10935.9, 59, 21642.4, 83, 10568.3, 58, 7.89196
303, 5, horizontal, filler, NA, 999, 999, 1, 13, 153, 105, 72, 113, 133, 80, 7853.98, 50, 2123.72, 26, 7238.23, 48, 10.2918
303, 5, horizontal, filler, NA, 999, 999, 1, 14, 76, 76, 134, 192, 68, 87, 3216.99, 32, 20106.2, 80, 2123.72, 26, 9.35855
303, 5, horizontal, attraction, a-b-da, 14, 2, 1, 15, 153, 83, 165, 90, 90, 165, 5281.02, 41, 7853.98, 50, 5541.77, 42, 6.75848
303, 5, horizontal, attraction, a-b-db, 5, 1, 1, 16, 60, 135, 58, 132, 135, 60, 6939.78, 47, 5808.8, 43, 3421.19, 33, 5.39182
303, 5, horizontal, filler, NA, 999, 999, 1, 17, 105, 136, 76, 185, 180, 101, 6647.61, 46, 11309.7, 60, 5541.77, 42, 15.5918
303, 5, horizontal, filler, NA, 999, 999, 1, 18, 163, 86, 125, 85, 145, 56, 2463.01, 28, 706.858, 15, 1520.53, 22, 3.82526
303, 5, horizontal, attraction, a-b-db, 9, 2, 1, 19, 86, 157, 90, 165, 165, 90, 4071.5, 36, 14102.6, 67, 706.858, 15, 7.65851
303, 5, horizontal, filler, NA, 999, 999, 1, 20, 61, 173, 140, 170, 190, 60, 7542.96, 49, 32047.4, 101, 5541.77, 42, 16.7252
303, 5, horizontal, attraction, a-b-da, 9, 3, 1, 21, 186, 114, 120, 195, 195, 120, 5026.55, 40, 5026.55, 40, 4300.84, 37, 11.0252
303, 5, horizontal, filler, NA, 999, 999, 1, 22, 120, 150, 60, 93, 145, 180, 3631.68, 34, 6647.61, 46, 8171.28, 51, 5.55852
303, 5, horizontal, attraction, a-b-da, 14, 3, 1, 23, 120, 195, 181, 111, 195, 120, 33979.5, 104, 14957.1, 69, 9852.03, 56, 8.52514
303, 5, horizontal, attraction, a-b-da, 2, 2, 1, 24, 165, 90, 163, 89, 90, 165, 18145.8, 76, 2642.08, 29, 8824.73, 53, 6.5252
303, 5, horizontal, attraction, a-b-db, 5, 2, 1, 25, 88, 161, 90, 165, 165, 90, 8494.87, 52, 7853.98, 50, 4300.84, 37, 5.15854
303, 5, horizontal, attraction, a-b-da, 5, 1, 1, 26, 132, 58, 135, 60, 60, 135, 3848.45, 35, 3848.45, 35, 6647.61, 46, 4.09188
303, 5, horizontal, attraction, a-b-db, 2, 3, 1, 27, 195, 120, 119, 193, 120, 195, 9852.03, 56, 10935.9, 59, 21124.1, 82, 4.69183
303, 5, horizontal, filler, NA, 999, 999, 1, 28, 178, 89, 166, 178, 86, 182, 2463.01, 28, 17203.4, 74, 21642.4, 83, 9.55859
303, 5, horizontal, filler, NA, 999, 999, 1, 29, 73, 135, 136, 157, 186, 103, 9852.03, 56, 12868, 64, 8824.73, 53, 8.69179
303, 5, horizontal, attraction, a-b-db, 9, 3, 1, 30, 195, 120, 120, 195, 114, 186, 12469, 63, 19606.7, 79, 27759.1, 94, 5.1919
303, 5, horizontal, attraction, a-b-db, 5, 3, 1, 31, 195, 120, 120, 195, 117, 190, 6939.78, 47, 13273.2, 65, 6082.12, 44, 4.55853
303, 5, horizontal, filler, NA, 999, 999, 1, 32, 182, 188, 178, 93, 56, 195, 24884.6, 89, 3421.19, 33, 17671.5, 75, 6.99182
303, 5, horizontal, attraction, a-b-db, 14, 1, 1, 33, 135, 60, 56, 125, 60, 135, 5281.02, 41, 15393.8, 70, 14102.6, 67, 8.39186
303, 5, horizontal, attraction, a-b-da, 2, 3, 1, 34, 195, 120, 120, 195, 193, 119, 10568.3, 58, 21124.1, 82, 8171.28, 51, 6.25851
303, 5, horizontal, attraction, a-b-da, 9, 1, 1, 35, 129, 57, 135, 60, 60, 135, 3421.19, 33, 7853.98, 50, 7853.98, 50, 7.65866
303, 5, horizontal, catch, NA, 999, 999, 1, 36, 148, 167, 62, 133, 79, 116, 12469, 63, 3848.45, 35, 12469, 63, 5.92514
303, 5, horizontal, filler, NA, 999, 999, 1, 37, 190, 61, 134, 87, 56, 78, 2827.43, 30, 12076.3, 62, 2123.72, 26, 5.99176
303, 5, horizontal, filler, NA, 999, 999, 1, 38, 73, 138, 177, 148, 72, 149, 7542.96, 49, 10207, 57, 5808.8, 43, 6.42517
303, 5, horizontal, attraction, a-b-db, 9, 1, 1, 39, 57, 129, 60, 135, 135, 60, 9160.88, 54, 16286, 72, 30790.7, 99, 7.25858
303, 5, horizontal, attraction, a-b-da, 5, 3, 1, 40, 195, 120, 190, 117, 120, 195, 6939.78, 47, 4536.46, 38, 20106.2, 80, 5.35852
303, 5, horizontal, calibration, NA, 999, 999, 2, 1, 105, 68, 162, 170, 95, 117, 53912.9, 131, 59828.5, 138, 51471.9, 128, 4.15848
303, 5, horizontal, calibration, NA, 999, 999, 2, 2, 83, 178, 122, 146, 151, 92, 14102.6, 67, 51471.9, 128, 16286, 72, 4.02491
303, 5, horizontal, calibration, NA, 999, 999, 2, 3, 133, 97, 191, 60, 178, 128, 21124.1, 82, 4778.36, 39, 26015.5, 91, 7.2919
303, 5, horizontal, attraction, a-b-db, 9, 2, 2, 1, 90, 165, 86, 157, 165, 90, 12868, 64, 53092.9, 130, 24884.6, 89, 3.52515
303, 5, horizontal, filler, NA, 999, 999, 2, 2, 112, 151, 150, 153, 75, 99, 21124.1, 82, 31415.9, 100, 15393.8, 70, 3.69193
303, 5, horizontal, attraction, a-b-da, 14, 2, 2, 3, 90, 165, 165, 90, 153, 83, 38013.3, 110, 13273.2, 65, 12868, 64, 3.69181
303, 5, horizontal, filler, NA, 999, 999, 2, 4, 117, 138, 110, 155, 174, 138, 10568.3, 58, 5808.8, 43, 18145.8, 76, 3.75855
303, 5, horizontal, attraction, a-b-da, 5, 2, 2, 5, 161, 88, 165, 90, 90, 165, 20612, 81, 17203.4, 74, 6361.73, 45, 4.75862
303, 5, horizontal, attraction, a-b-da, 9, 2, 2, 6, 90, 165, 157, 86, 165, 90, 3019.07, 31, 10207, 57, 18145.8, 76, 3.62508
303, 5, horizontal, filler, NA, 999, 999, 2, 7, 94, 129, 140, 171, 83, 155, 35298.9, 106, 22698, 85, 8171.28, 51, 3.65856
303, 5, horizontal, attraction, a-b-db, 14, 2, 2, 8, 83, 153, 90, 165, 165, 90, 2827.43, 30, 14526.7, 68, 8824.73, 53, 3.59186
303, 5, horizontal, filler, NA, 999, 999, 2, 9, 123, 135, 117, 118, 66, 118, 35298.9, 106, 3019.07, 31, 35298.9, 106, 3.59192
303, 5, horizontal, filler, NA, 999, 999, 2, 10, 70, 128, 123, 103, 79, 117, 14957.1, 69, 65144, 144, 14526.7, 68, 3.52512
303, 5, horizontal, attraction, a-b-db, 9, 3, 2, 11, 114, 186, 120, 195, 195, 120, 65144, 144, 9852.03, 56, 57255.5, 135, 3.55853
303, 5, horizontal, attraction, a-b-db, 5, 1, 2, 12, 58, 132, 60, 135, 135, 60, 58106.9, 136, 33979.5, 104, 24884.6, 89, 3.592
303, 5, horizontal, filler, NA, 999, 999, 2, 13, 118, 168, 65, 153, 105, 151, 65144, 144, 1520.53, 22, 12469, 63, 3.55853
303, 5, horizontal, attraction, a-b-db, 9, 1, 2, 14, 135, 60, 57, 129, 60, 135, 47529.2, 123, 26015.5, 91, 38707.6, 111, 5.65848
303, 5, horizontal, attraction, a-b-da, 2, 3, 2, 15, 193, 119, 195, 120, 120, 195, 24328.5, 88, 40115, 113, 23235.2, 86, 4.55858
303, 5, horizontal, attraction, a-b-db, 2, 1, 2, 16, 135, 60, 59, 134, 60, 135, 60698.7, 139, 530.929, 13, 10568.3, 58, 3.65855
303, 5, horizontal, filler, NA, 999, 999, 2, 17, 102, 127, 83, 150, 195, 99, 6361.73, 45, 5026.55, 40, 31415.9, 100, 3.69185
303, 5, horizontal, attraction, a-b-da, 14, 3, 2, 18, 195, 120, 120, 195, 181, 111, 13273.2, 65, 30790.7, 99, 35968.1, 107, 3.85856
303, 5, horizontal, filler, NA, 999, 999, 2, 19, 65, 175, 79, 190, 175, 176, 21124.1, 82, 33329.2, 103, 65144, 144, 13.3251
303, 5, horizontal, attraction, a-b-db, 5, 2, 2, 20, 88, 161, 165, 90, 90, 165, 25446.9, 90, 38707.6, 111, 65144, 144, 3.55853
303, 5, horizontal, attraction, a-b-db, 5, 3, 2, 21, 195, 120, 117, 190, 120, 195, 22698, 85, 3631.68, 34, 5026.55, 40, 4.32525
303, 5, horizontal, attraction, a-b-db, 14, 3, 2, 22, 111, 181, 195, 120, 120, 195, 32685.1, 102, 23235.2, 86, 20106.2, 80, 5.25852
303, 5, horizontal, filler, NA, 999, 999, 2, 23, 125, 124, 93, 140, 114, 121, 32047.4, 101, 9852.03, 56, 13273.2, 65, 3.52525
303, 5, horizontal, attraction, a-b-da, 9, 3, 2, 24, 120, 195, 195, 120, 186, 114, 10568.3, 58, 12076.3, 62, 12076.3, 62, 3.75854
303, 5, horizontal, filler, NA, 999, 999, 2, 25, 162, 186, 149, 134, 136, 80, 43005.3, 117, 18145.8, 76, 21124.1, 82, 4.49188
303, 5, horizontal, attraction, a-b-da, 5, 1, 2, 26, 132, 58, 135, 60, 60, 135, 16286, 72, 27759.1, 94, 6361.73, 45, 4.22537
303, 5, horizontal, filler, NA, 999, 999, 2, 27, 91, 179, 121, 62, 128, 61, 64242.4, 143, 20612, 81, 24884.6, 89, 5.85847
303, 5, horizontal, attraction, a-b-da, 5, 3, 2, 28, 120, 195, 190, 117, 195, 120, 62458, 141, 14102.6, 67, 21124.1, 82, 4.32522
303, 5, horizontal, catch, NA, 999, 999, 2, 29, 133, 182, 89, 106, 99, 96, 15393.8, 70, 13684.8, 66, 16286, 72, 4.55866
303, 5, horizontal, attraction, a-b-da, 2, 1, 2, 30, 135, 60, 134, 59, 60, 135, 14102.6, 67, 11309.7, 60, 3848.45, 35, 5.2919
303, 5, horizontal, attraction, a-b-da, 2, 2, 2, 31, 163, 89, 90, 165, 165, 90, 10935.9, 59, 26015.5, 91, 15393.8, 70, 5.19214
303, 5, horizontal, attraction, a-b-db, 2, 2, 2, 32, 165, 90, 89, 163, 90, 165, 26590.4, 92, 13273.2, 65, 10935.9, 59, 3.65855
303, 5, horizontal, filler, NA, 999, 999, 2, 33, 119, 142, 108, 191, 180, 67, 10935.9, 59, 12469, 63, 26015.5, 91, 4.89192
303, 5, horizontal, attraction, a-b-da, 9, 1, 2, 34, 129, 57, 135, 60, 60, 135, 33329.2, 103, 3631.68, 34, 26590.4, 92, 3.55922
303, 5, horizontal, filler, NA, 999, 999, 2, 35, 77, 146, 57, 108, 70, 173, 15836.8, 71, 5808.8, 43, 23778.7, 87, 5.15854
303, 5, horizontal, catch, NA, 999, 999, 2, 36, 125, 70, 74, 121, 126, 189, 65144, 144, 65144, 144, 50670.7, 127, 4.52572
303, 5, horizontal, attraction, a-b-db, 14, 1, 2, 37, 135, 60, 60, 135, 56, 125, 22167.1, 84, 14102.6, 67, 49875.9, 126, 3.59188
303, 5, horizontal, attraction, a-b-db, 2, 3, 2, 38, 195, 120, 119, 193, 120, 195, 22167.1, 84, 65144, 144, 52279.2, 129, 4.65853
303, 5, horizontal, attraction, a-b-da, 14, 1, 2, 39, 135, 60, 60, 135, 125, 56, 24328.5, 88, 30171.9, 98, 52279.2, 129, 3.95856
303, 5, horizontal, filler, NA, 999, 999, 2, 40, 102, 70, 169, 123, 155, 187, 59828.5, 138, 27171.6, 93, 7853.98, 50, 4.89203
303, 5, horizontal, calibration, NA, 999, 999, 3, 1, 156, 193, 177, 112, 188, 136, 11309.7, 60, 21642.4, 83, 63347.1, 142, 4.65854
303, 5, horizontal, calibration, NA, 999, 999, 3, 2, 119, 169, 126, 131, 147, 61, 20612, 81, 20106.2, 80, 10935.9, 59, 5.59189
303, 5, horizontal, calibration, NA, 999, 999, 3, 3, 59, 61, 189, 169, 60, 65, 4300.84, 37, 16741.5, 73, 4300.84, 37, 38.3583
303, 5, horizontal, attraction, a-b-da, 9, 2, 3, 1, 90, 165, 157, 86, 165, 90, 6361.73, 45, 7853.98, 50, 10207, 57, 16.125
303, 5, horizontal, filler, NA, 999, 999, 3, 2, 153, 58, 162, 102, 129, 151, 5541.77, 42, 15393.8, 70, 7542.96, 49, 6.42533
303, 5, horizontal, attraction, a-b-da, 2, 1, 3, 3, 60, 135, 135, 60, 134, 59, 3216.99, 32, 8824.73, 53, 22698, 85, 3.72522
303, 5, horizontal, attraction, a-b-db, 2, 3, 3, 4, 120, 195, 195, 120, 119, 193, 8824.73, 53, 20106.2, 80, 19113.4, 78, 25.7251
303, 5, horizontal, attraction, a-b-da, 5, 2, 3, 5, 90, 165, 161, 88, 165, 90, 9852.03, 56, 17203.4, 74, 2463.01, 28, 22.0584
303, 5, horizontal, attraction, a-b-db, 2, 1, 3, 6, 60, 135, 135, 60, 59, 134, 22167.1, 84, 6939.78, 47, 4536.46, 38, 4.42519
303, 5, horizontal, attraction, a-b-db, 5, 2, 3, 7, 88, 161, 165, 90, 90, 165, 12076.3, 62, 17203.4, 74, 4778.36, 39, 4.02519
303, 5, horizontal, filler, NA, 999, 999, 3, 8, 81, 173, 145, 77, 88, 149, 16741.5, 73, 21124.1, 82, 3421.19, 33, 3.52514
303, 5, horizontal, attraction, a-b-db, 14, 2, 3, 9, 165, 90, 83, 153, 90, 165, 14102.6, 67, 7853.98, 50, 1963.5, 25, 3.69196
303, 5, horizontal, filler, NA, 999, 999, 3, 10, 73, 79, 92, 89, 160, 61, 21124.1, 82, 24328.5, 88, 14102.6, 67, 3.62516
303, 5, horizontal, attraction, a-b-da, 14, 2, 3, 11, 153, 83, 165, 90, 90, 165, 18145.8, 76, 6361.73, 45, 1809.56, 24, 3.52523
303, 5, horizontal, attraction, a-b-da, 5, 3, 3, 12, 120, 195, 190, 117, 195, 120, 38013.3, 110, 18626.5, 77, 8824.73, 53, 4.12529
303, 5, horizontal, filler, NA, 999, 999, 3, 13, 134, 144, 192, 154, 64, 179, 10935.9, 59, 27759.1, 94, 34636.1, 105, 4.65849
303, 5, horizontal, attraction, a-b-db, 5, 1, 3, 14, 135, 60, 60, 135, 58, 132, 1809.56, 24, 17671.5, 75, 13684.8, 66, 10.1919
303, 5, horizontal, filler, NA, 999, 999, 3, 15, 188, 175, 166, 183, 192, 80, 22167.1, 84, 17203.4, 74, 2642.08, 29, 4.35843
303, 5, horizontal, catch, NA, 999, 999, 3, 16, 96, 99, 169, 146, 116, 79, 17671.5, 75, 11309.7, 60, 34636.1, 105, 3.79207
303, 5, horizontal, attraction, a-b-db, 9, 3, 3, 17, 114, 186, 195, 120, 120, 195, 4300.84, 37, 16286, 72, 3848.45, 35, 3.59193
303, 5, horizontal, filler, NA, 999, 999, 3, 18, 105, 173, 66, 81, 164, 139, 3631.68, 34, 21124.1, 82, 18626.5, 77, 3.52514
303, 5, horizontal, filler, NA, 999, 999, 3, 19, 139, 157, 117, 81, 156, 113, 4300.84, 37, 2123.72, 26, 5026.55, 40, 3.52525
303, 5, horizontal, attraction, a-b-db, 2, 2, 3, 20, 90, 165, 89, 163, 165, 90, 10935.9, 59, 22698, 85, 8824.73, 53, 3.52538
303, 5, horizontal, attraction, a-b-da, 9, 3, 3, 21, 186, 114, 120, 195, 195, 120, 33329.2, 103, 5808.8, 43, 24884.6, 89, 3.65874
303, 5, horizontal, attraction, a-b-da, 14, 1, 3, 22, 60, 135, 125, 56, 135, 60, 10935.9, 59, 2290.22, 27, 2463.01, 28, 11.7918
303, 5, horizontal, filler, NA, 999, 999, 3, 23, 85, 92, 130, 189, 70, 77, 2827.43, 30, 2827.43, 30, 3216.99, 32, 8.19182
303, 5, horizontal, filler, NA, 999, 999, 3, 24, 144, 193, 116, 97, 84, 188, 10935.9, 59, 7853.98, 50, 10207, 57, 4.95858
303, 5, horizontal, attraction, a-b-da, 5, 1, 3, 25, 60, 135, 132, 58, 135, 60, 8824.73, 53, 6361.73, 45, 1661.9, 23, 4.05861
303, 5, horizontal, filler, NA, 999, 999, 3, 26, 120, 122, 100, 98, 190, 104, 9160.88, 54, 12868, 64, 11309.7, 60, 4.02513
303, 5, horizontal, attraction, a-b-da, 14, 3, 3, 27, 120, 195, 181, 111, 195, 120, 11309.7, 60, 4071.5, 36, 32047.4, 101, 3.65863
303, 5, horizontal, attraction, a-b-db, 14, 1, 3, 28, 56, 125, 135, 60, 60, 135, 2123.72, 26, 4071.5, 36, 5808.8, 43, 4.45863
303, 5, horizontal, attraction, a-b-db, 5, 3, 3, 29, 117, 190, 120, 195, 195, 120, 18145.8, 76, 11689.9, 61, 10207, 57, 6.19186
303, 5, horizontal, attraction, a-b-db, 14, 3, 3, 30, 111, 181, 120, 195, 195, 120, 19606.7, 79, 14102.6, 67, 14957.1, 69, 13.3251
303, 5, horizontal, attraction, a-b-da, 2, 3, 3, 31, 193, 119, 195, 120, 120, 195, 20106.2, 80, 7853.98, 50, 24884.6, 89, 5.55857
303, 5, horizontal, filler, NA, 999, 999, 3, 32, 194, 158, 131, 172, 143, 74, 5541.77, 42, 18145.8, 76, 5281.02, 41, 12.2255
303, 5, horizontal, attraction, a-b-da, 9, 1, 3, 33, 129, 57, 135, 60, 60, 135, 5281.02, 41, 5281.02, 41, 11309.7, 60, 5.22515
303, 5, horizontal, filler, NA, 999, 999, 3, 34, 109, 89, 125, 140, 106, 110, 10568.3, 58, 5281.02, 41, 26590.4, 92, 4.5586
303, 5, horizontal, attraction, a-b-db, 9, 2, 3, 35, 165, 90, 90, 165, 86, 157, 18145.8, 76, 22698, 85, 5808.8, 43, 3.72519
303, 5, horizontal, filler, NA, 999, 999, 3, 36, 195, 188, 71, 78, 187, 89, 5281.02, 41, 9503.32, 55, 4536.46, 38, 4.95856
303, 5, horizontal, attraction, a-b-db, 9, 1, 3, 37, 57, 129, 135, 60, 60, 135, 452.389, 12, 2290.22, 27, 6082.12, 44, 5.45851
303, 5, horizontal, filler, NA, 999, 999, 3, 38, 141, 158, 129, 163, 79, 177, 41547.6, 115, 19606.7, 79, 10568.3, 58, 3.82527
303, 5, horizontal, catch, NA, 999, 999, 3, 39, 143, 172, 88, 107, 86, 109, 6361.73, 45, 2642.08, 29, 24884.6, 89, 4.35859
303, 5, horizontal, attraction, a-b-da, 2, 2, 3, 40, 163, 89, 165, 90, 90, 165, 12469, 63, 10935.9, 59, 11309.7, 60, 4.52521
303, 5, horizontal, calibration, NA, 999, 999, 4, 1, 63, 61, 88, 115, 96, 165, 30171.9, 98, 17203.4, 74, 2642.08, 29, 4.12534
303, 5, horizontal, calibration, NA, 999, 999, 4, 2, 94, 186, 167, 168, 168, 110, 65144, 144, 65144, 144, 65144, 144, 5.29188
303, 5, horizontal, calibration, NA, 999, 999, 4, 3, 65, 129, 151, 80, 194, 130, 7853.98, 50, 65144, 144, 52279.2, 129, 3.75857
303, 5, horizontal, attraction, a-b-da, 9, 3, 4, 1, 186, 114, 120, 195, 195, 120, 36643.5, 108, 65144, 144, 7542.96, 49, 11.9586
303, 5, horizontal, filler, NA, 999, 999, 4, 2, 83, 129, 136, 139, 63, 101, 17203.4, 74, 8824.73, 53, 43005.3, 117, 4.49182
303, 5, horizontal, attraction, a-b-db, 14, 2, 4, 3, 90, 165, 165, 90, 83, 153, 14102.6, 67, 1661.9, 23, 1385.44, 21, 3.52517
303, 5, horizontal, filler, NA, 999, 999, 4, 4, 104, 180, 90, 156, 68, 62, 51471.9, 128, 10207, 57, 60698.7, 139, 3.52511
303, 5, horizontal, attraction, a-b-da, 2, 3, 4, 5, 193, 119, 120, 195, 195, 120, 65144, 144, 18626.5, 77, 5808.8, 43, 3.52521
303, 5, horizontal, attraction, a-b-da, 2, 1, 4, 6, 134, 59, 135, 60, 60, 135, 22167.1, 84, 12868, 64, 2827.43, 30, 4.05861
303, 5, horizontal, attraction, a-b-db, 9, 2, 4, 7, 86, 157, 165, 90, 90, 165, 37325.3, 109, 65144, 144, 3631.68, 34, 3.69188
303, 5, horizontal, filler, NA, 999, 999, 4, 8, 111, 61, 67, 142, 189, 65, 65144, 144, 49087.4, 125, 2463.01, 28, 4.32519
303, 5, horizontal, filler, NA, 999, 999, 4, 9, 98, 160, 132, 64, 94, 168, 27759.1, 94, 804.248, 16, 9160.88, 54, 3.52518
