sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
414, 3, triangle, practice, NA, 999, 999, 0, 1, 134, 82, 108, 122, 179, 165, 9852.03, 56, 11309.7, 60, 33329.2, 103, 38.6369
414, 3, triangle, practice, NA, 999, 999, 0, 2, 60, 97, 77, 149, 177, 149, 5026.55, 40, 9503.32, 55, 22167.1, 84, 17.1972
414, 3, triangle, practice, NA, 999, 999, 0, 3, 189, 57, 152, 145, 180, 114, 6361.73, 45, 39408.1, 112, 15836.8, 71, 40.6712
414, 3, triangle, calibration, NA, 999, 999, 1, 1, 156, 140, 67, 189, 131, 186, 14957.1, 69, 11689.9, 61, 21642.4, 83, 15.8632
414, 3, triangle, calibration, NA, 999, 999, 1, 2, 115, 174, 158, 58, 93, 150, 25446.9, 90, 12076.3, 62, 14102.6, 67, 27.667
414, 3, triangle, calibration, NA, 999, 999, 1, 3, 56, 73, 169, 120, 157, 163, 2123.72, 26, 17203.4, 74, 34636.1, 105, 21.2651
414, 3, triangle, attraction, a-b-da, 9, 1, 1, 1, 135, 60, 60, 135, 129, 57, 10568.3, 58, 9160.88, 54, 10935.9, 59, 39.0544
414, 3, triangle, attraction, a-b-da, 5, 3, 1, 2, 190, 117, 120, 195, 195, 120, 32685.1, 102, 28952.9, 96, 28952.9, 96, 17.8971
414, 3, triangle, attraction, a-b-da, 5, 2, 1, 3, 165, 90, 90, 165, 161, 88, 23235.2, 86, 23235.2, 86, 23235.2, 86, 31.1513
414, 3, triangle, attraction, a-b-db, 9, 1, 1, 4, 57, 129, 60, 135, 135, 60, 12868, 64, 16741.5, 73, 14957.1, 69, 33.4691
414, 3, triangle, attraction, a-b-db, 14, 3, 1, 5, 195, 120, 111, 181, 120, 195, 33329.2, 103, 32047.4, 101, 32685.1, 102, 21.6985
414, 3, triangle, attraction, a-b-da, 14, 2, 1, 6, 153, 83, 90, 165, 165, 90, 27759.1, 94, 32685.1, 102, 33329.2, 103, 20.498
414, 3, triangle, filler, NA, 999, 999, 1, 7, 152, 166, 192, 168, 66, 116, 22167.1, 84, 36643.5, 108, 6082.12, 44, 24.5494
414, 3, triangle, filler, NA, 999, 999, 1, 8, 121, 56, 118, 169, 168, 139, 7542.96, 49, 20612, 81, 16286, 72, 16.7804
414, 3, triangle, attraction, a-b-db, 2, 1, 1, 9, 59, 134, 135, 60, 60, 135, 12076.3, 62, 12868, 64, 13273.2, 65, 16.2638
414, 3, triangle, filler, NA, 999, 999, 1, 10, 94, 72, 177, 186, 98, 187, 10207, 57, 45238.9, 120, 20106.2, 80, 28.1838
414, 3, triangle, filler, NA, 999, 999, 1, 11, 73, 151, 130, 171, 61, 72, 13684.8, 66, 24884.6, 89, 4071.5, 36, 39.6043
414, 3, triangle, filler, NA, 999, 999, 1, 12, 75, 163, 174, 113, 75, 155, 18626.5, 77, 33979.5, 104, 16741.5, 73, 50.3241
414, 3, triangle, attraction, a-b-da, 9, 2, 1, 13, 157, 86, 165, 90, 90, 165, 27759.1, 94, 27171.6, 93, 27759.1, 94, 14.5132
414, 3, triangle, attraction, a-b-da, 2, 3, 1, 14, 120, 195, 195, 120, 193, 119, 30790.7, 99, 30171.9, 98, 30790.7, 99, 22.082
414, 3, triangle, attraction, a-b-db, 2, 3, 1, 15, 119, 193, 195, 120, 120, 195, 27759.1, 94, 23235.2, 86, 28352.9, 95, 12.7623
414, 3, triangle, attraction, a-b-db, 14, 2, 1, 16, 90, 165, 83, 153, 165, 90, 26015.5, 91, 24884.6, 89, 23235.2, 86, 21.0983
414, 3, triangle, attraction, a-b-da, 5, 1, 1, 17, 60, 135, 132, 58, 135, 60, 12868, 64, 12469, 63, 13684.8, 66, 9.57801
414, 3, triangle, catch, NA, 999, 999, 1, 18, 99, 96, 111, 84, 173, 142, 11689.9, 61, 10935.9, 59, 35968.1, 107, 14.4796
414, 3, triangle, filler, NA, 999, 999, 1, 19, 78, 76, 107, 194, 135, 103, 8824.73, 53, 40115, 113, 26590.4, 92, 16.8804
414, 3, triangle, attraction, a-b-da, 2, 2, 1, 20, 165, 90, 163, 89, 90, 165, 24328.5, 88, 27171.6, 93, 24884.6, 89, 27.9004
414, 3, triangle, attraction, a-b-da, 2, 1, 1, 21, 60, 135, 134, 59, 135, 60, 15836.8, 71, 14526.7, 68, 15836.8, 71, 24.3494
414, 3, triangle, attraction, a-b-db, 9, 2, 1, 22, 86, 157, 165, 90, 90, 165, 27759.1, 94, 25446.9, 90, 23778.7, 87, 12.9623
414, 3, triangle, attraction, a-b-da, 14, 3, 1, 23, 181, 111, 120, 195, 195, 120, 32047.4, 101, 36643.5, 108, 33329.2, 103, 27.2168
414, 3, triangle, attraction, a-b-db, 5, 3, 1, 24, 195, 120, 117, 190, 120, 195, 42273.3, 116, 45996.1, 121, 40828.1, 114, 14.9301
414, 3, triangle, attraction, a-b-db, 14, 1, 1, 25, 56, 125, 60, 135, 135, 60, 20106.2, 80, 17671.5, 75, 19113.4, 78, 15.9131
414, 3, triangle, filler, NA, 999, 999, 1, 26, 60, 187, 91, 194, 128, 108, 19606.7, 79, 37325.3, 109, 38707.6, 111, 31.1182
414, 3, triangle, attraction, a-b-da, 14, 1, 1, 27, 125, 56, 60, 135, 135, 60, 20106.2, 80, 15836.8, 71, 15393.8, 70, 11.7288
414, 3, triangle, attraction, a-b-db, 5, 2, 1, 28, 90, 165, 88, 161, 165, 90, 21124.1, 82, 21124.1, 82, 20106.2, 80, 10.0113
414, 3, triangle, filler, NA, 999, 999, 1, 29, 108, 182, 88, 119, 166, 178, 26590.4, 92, 14957.1, 69, 48305.1, 124, 22.8151
414, 3, triangle, attraction, a-b-da, 9, 3, 1, 30, 186, 114, 195, 120, 120, 195, 38707.6, 111, 39408.1, 112, 33979.5, 104, 18.0141
414, 3, triangle, attraction, a-b-db, 9, 3, 1, 31, 120, 195, 114, 186, 195, 120, 43743.5, 118, 34636.1, 105, 40115, 113, 11.3787
414, 3, triangle, catch, NA, 999, 999, 1, 32, 161, 154, 110, 85, 134, 61, 40115, 113, 22698, 85, 24328.5, 88, 16.6137
414, 3, triangle, filler, NA, 999, 999, 1, 33, 65, 78, 191, 188, 131, 113, 8494.87, 52, 50670.7, 127, 22698, 85, 25.3831
414, 3, triangle, filler, NA, 999, 999, 1, 34, 147, 93, 135, 158, 56, 76, 24884.6, 89, 31415.9, 100, 8171.28, 51, 48.5737
414, 3, triangle, filler, NA, 999, 999, 1, 35, 162, 99, 94, 60, 96, 188, 31415.9, 100, 12868, 64, 27759.1, 94, 7.24391
414, 3, triangle, attraction, a-b-db, 2, 2, 1, 36, 165, 90, 89, 163, 90, 165, 30790.7, 99, 30171.9, 98, 28352.9, 95, 6.61086
414, 3, triangle, filler, NA, 999, 999, 1, 37, 130, 115, 72, 71, 165, 130, 23235.2, 86, 10935.9, 59, 35968.1, 107, 12.3789
414, 3, triangle, filler, NA, 999, 999, 1, 38, 83, 128, 124, 131, 63, 133, 20612, 81, 24884.6, 89, 13684.8, 66, 13.4625
414, 3, triangle, filler, NA, 999, 999, 1, 39, 191, 75, 91, 131, 131, 126, 40115, 113, 20612, 81, 26015.5, 91, 10.1449
414, 3, triangle, attraction, a-b-db, 5, 1, 1, 40, 60, 135, 135, 60, 58, 132, 15836.8, 71, 11309.7, 60, 14102.6, 67, 8.81118
414, 3, triangle, calibration, NA, 999, 999, 2, 1, 131, 183, 110, 110, 78, 174, 32685.1, 102, 12868, 64, 18626.5, 77, 13.546
414, 3, triangle, calibration, NA, 999, 999, 2, 2, 183, 138, 177, 74, 103, 162, 31415.9, 100, 21124.1, 82, 20612, 81, 13.379
