sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
360, 5, triangle, practice, NA, 999, 999, 0, 1, 161, 90, 172, 139, 180, 110, 10207, 57, 16741.5, 73, 12076.3, 62, 32.1584
360, 5, triangle, practice, NA, 999, 999, 0, 2, 186, 76, 82, 170, 110, 195, 9160.88, 54, 9160.88, 54, 16286, 72, 63.4581
360, 5, triangle, practice, NA, 999, 999, 0, 3, 172, 177, 119, 120, 96, 186, 20106.2, 80, 10207, 57, 15836.8, 71, 35.325
360, 5, triangle, calibration, NA, 999, 999, 1, 1, 148, 177, 117, 172, 140, 69, 22167.1, 84, 16741.5, 73, 6939.78, 47, 22.6251
360, 5, triangle, calibration, NA, 999, 999, 1, 2, 169, 153, 119, 132, 135, 99, 26015.5, 91, 17671.5, 75, 9160.88, 54, 18.6752
360, 5, triangle, calibration, NA, 999, 999, 1, 3, 70, 126, 174, 87, 167, 97, 6939.78, 47, 14102.6, 67, 14526.7, 68, 22.1584
360, 5, triangle, filler, NA, 999, 999, 1, 1, 103, 154, 140, 84, 127, 130, 14957.1, 69, 9503.32, 55, 11689.9, 61, 23.1585
360, 5, triangle, attraction, a-b-da, 5, 1, 1, 2, 135, 60, 132, 58, 60, 135, 5541.77, 42, 6082.12, 44, 7853.98, 50, 17.3251
360, 5, triangle, filler, NA, 999, 999, 1, 3, 103, 89, 92, 70, 103, 182, 7542.96, 49, 6361.73, 45, 17671.5, 75, 25.8585
360, 5, triangle, attraction, a-b-db, 14, 3, 1, 4, 195, 120, 120, 195, 111, 181, 17203.4, 74, 18626.5, 77, 14957.1, 69, 30.6251
360, 5, triangle, filler, NA, 999, 999, 1, 5, 117, 70, 68, 114, 183, 71, 7238.23, 48, 6939.78, 47, 12076.3, 62, 25.3918
360, 5, triangle, attraction, a-b-da, 2, 2, 1, 6, 163, 89, 90, 165, 165, 90, 12076.3, 62, 10568.3, 58, 8171.28, 51, 21.9916
360, 5, triangle, attraction, a-b-da, 2, 1, 1, 7, 135, 60, 60, 135, 134, 59, 8824.73, 53, 9503.32, 55, 7853.98, 50, 17.7585
360, 5, triangle, filler, NA, 999, 999, 1, 8, 68, 101, 189, 70, 182, 87, 6647.61, 46, 7853.98, 50, 9160.88, 54, 26.7583
360, 5, triangle, catch, NA, 999, 999, 1, 9, 133, 182, 86, 109, 133, 62, 22698, 85, 9852.03, 56, 9852.03, 56, 29.025
360, 5, triangle, filler, NA, 999, 999, 1, 10, 61, 93, 87, 84, 87, 140, 4536.46, 38, 8494.87, 52, 11689.9, 61, 26.7251
360, 5, triangle, filler, NA, 999, 999, 1, 11, 70, 121, 169, 67, 106, 107, 10935.9, 59, 8171.28, 51, 10568.3, 58, 21.9252
360, 5, triangle, attraction, a-b-da, 14, 1, 1, 12, 60, 135, 135, 60, 125, 56, 8824.73, 53, 7542.96, 49, 6361.73, 45, 37.4249
360, 5, triangle, attraction, a-b-db, 2, 3, 1, 13, 195, 120, 119, 193, 120, 195, 23235.2, 86, 21642.4, 83, 19606.7, 79, 52.7249
360, 5, triangle, attraction, a-b-db, 9, 2, 1, 14, 90, 165, 165, 90, 86, 157, 13684.8, 66, 10935.9, 59, 13684.8, 66, 29.1251
360, 5, triangle, filler, NA, 999, 999, 1, 15, 118, 195, 58, 145, 191, 95, 22698, 85, 7542.96, 49, 12469, 63, 24.8921
360, 5, triangle, attraction, a-b-db, 9, 3, 1, 16, 195, 120, 120, 195, 114, 186, 18145.8, 76, 22698, 85, 20612, 81, 15.8584
