sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
301, 3, horizontal, practice, NA, 999, 999, 0, 1, 115, 56, 100, 67, 96, 131, 5026.55, 40, 4536.46, 38, 12076.3, 62, 19.9147
301, 3, horizontal, practice, NA, 999, 999, 0, 2, 113, 165, 102, 155, 100, 135, 9852.03, 56, 9503.32, 55, 9503.32, 55, 17.1973
301, 3, horizontal, practice, NA, 999, 999, 0, 3, 176, 137, 172, 80, 91, 114, 12868, 64, 9503.32, 55, 7542.96, 49, 14.5795
301, 3, horizontal, calibration, NA, 999, 999, 1, 1, 167, 122, 184, 82, 74, 56, 13684.8, 66, 9160.88, 54, 2827.43, 30, 11.7789
301, 3, horizontal, calibration, NA, 999, 999, 1, 2, 88, 176, 82, 121, 101, 163, 5808.8, 43, 4536.46, 38, 9160.88, 54, 12.9122
301, 3, horizontal, calibration, NA, 999, 999, 1, 3, 114, 96, 61, 96, 125, 57, 8494.87, 52, 5281.02, 41, 7853.98, 50, 10.5283
301, 3, horizontal, filler, NA, 999, 999, 1, 1, 143, 152, 136, 155, 121, 130, 11309.7, 60, 13684.8, 66, 7853.98, 50, 13.0293
301, 3, horizontal, attraction, a-b-da, 14, 2, 1, 2, 165, 90, 153, 83, 90, 165, 10207, 57, 8494.87, 52, 12868, 64, 12.8292
301, 3, horizontal, filler, NA, 999, 999, 1, 3, 176, 130, 153, 133, 108, 85, 17203.4, 74, 11689.9, 61, 7238.23, 48, 12.6621
301, 3, horizontal, filler, NA, 999, 999, 1, 4, 70, 157, 73, 97, 75, 116, 10207, 57, 9160.88, 54, 8171.28, 51, 9.39485
301, 3, horizontal, attraction, a-b-da, 5, 2, 1, 5, 161, 88, 165, 90, 90, 165, 9503.32, 55, 9852.03, 56, 10207, 57, 11.2951
301, 3, horizontal, filler, NA, 999, 999, 1, 6, 188, 86, 153, 146, 102, 148, 12076.3, 62, 17671.5, 75, 13273.2, 65, 14.7129
301, 3, horizontal, attraction, a-b-db, 5, 3, 1, 7, 120, 195, 117, 190, 195, 120, 12868, 64, 12076.3, 62, 17671.5, 75, 10.3448
301, 3, horizontal, attraction, a-b-db, 2, 3, 1, 8, 119, 193, 120, 195, 195, 120, 13684.8, 66, 15393.8, 70, 14102.6, 67, 9.27796
301, 3, horizontal, attraction, a-b-db, 14, 3, 1, 9, 120, 195, 111, 181, 195, 120, 19113.4, 78, 16286, 72, 17203.4, 74, 12.4456
301, 3, horizontal, filler, NA, 999, 999, 1, 10, 76, 79, 107, 134, 173, 168, 5541.77, 42, 10207, 57, 23235.2, 86, 10.7452
301, 3, horizontal, filler, NA, 999, 999, 1, 11, 94, 58, 174, 129, 78, 60, 5026.55, 40, 19606.7, 79, 2642.08, 29, 13.4958
301, 3, horizontal, filler, NA, 999, 999, 1, 12, 130, 126, 58, 85, 60, 155, 17203.4, 74, 6939.78, 47, 10207, 57, 11.3119
301, 3, horizontal, filler, NA, 999, 999, 1, 13, 171, 175, 189, 101, 64, 150, 20106.2, 80, 15836.8, 71, 12868, 64, 11.4287
301, 3, horizontal, attraction, a-b-da, 9, 2, 1, 14, 165, 90, 157, 86, 90, 165, 10935.9, 59, 10935.9, 59, 8494.87, 52, 18.5976
301, 3, horizontal, attraction, a-b-da, 9, 3, 1, 15, 195, 120, 186, 114, 120, 195, 15836.8, 71, 16286, 72, 24328.5, 88, 11.229
301, 3, horizontal, filler, NA, 999, 999, 1, 16, 132, 105, 149, 152, 87, 80, 11309.7, 60, 17671.5, 75, 6939.78, 47, 8.94498
301, 3, horizontal, attraction, a-b-db, 2, 2, 1, 17, 165, 90, 90, 165, 89, 163, 17671.5, 75, 16741.5, 73, 15393.8, 70, 9.96196
301, 3, horizontal, catch, NA, 999, 999, 1, 18, 74, 121, 83, 112, 141, 174, 8494.87, 52, 4778.36, 39, 16741.5, 73, 14.9964
301, 3, horizontal, attraction, a-b-da, 2, 3, 1, 19, 193, 119, 120, 195, 195, 120, 11309.7, 60, 18145.8, 76, 12076.3, 62, 10.4619
301, 3, horizontal, attraction, a-b-da, 5, 3, 1, 20, 190, 117, 195, 120, 120, 195, 12868, 64, 17203.4, 74, 14526.7, 68, 14.8964
301, 3, horizontal, attraction, a-b-db, 14, 1, 1, 21, 60, 135, 135, 60, 56, 125, 10207, 57, 7238.23, 48, 9160.88, 54, 7.61083
301, 3, horizontal, filler, NA, 999, 999, 1, 22, 103, 109, 184, 129, 131, 142, 6361.73, 45, 17671.5, 75, 12076.3, 62, 9.91129
301, 3, horizontal, filler, NA, 999, 999, 1, 23, 75, 74, 80, 181, 195, 65, 4071.5, 36, 8171.28, 51, 10568.3, 58, 8.32792
301, 3, horizontal, attraction, a-b-db, 5, 2, 1, 24, 165, 90, 90, 165, 88, 161, 9160.88, 54, 10568.3, 58, 6939.78, 47, 9.49477
