sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
42, 1, triangle, practice, NA, 999, 999, 0, 1, 100, 139, 154, 156, 63, 114, 14526.7, 68, 32047.4, 101, 5808.8, 43, 19.5145
42, 1, triangle, practice, NA, 999, 999, 0, 2, 170, 147, 61, 114, 79, 77, 38013.3, 110, 9852.03, 56, 9160.88, 54, 15.3465
42, 1, triangle, practice, NA, 999, 999, 0, 3, 181, 87, 161, 99, 131, 185, 12868, 64, 14957.1, 69, 52279.2, 129, 17.1471
42, 1, triangle, calibration, NA, 999, 999, 1, 1, 95, 84, 156, 116, 74, 184, 10207, 57, 23235.2, 86, 17203.4, 74, 16.3472
42, 1, triangle, calibration, NA, 999, 999, 1, 2, 136, 156, 160, 191, 146, 183, 18626.5, 77, 36643.5, 108, 27759.1, 94, 14.4795
42, 1, triangle, calibration, NA, 999, 999, 1, 3, 142, 143, 60, 95, 177, 113, 21642.4, 83, 9160.88, 54, 27171.6, 93, 13.9959
42, 1, triangle, filler, NA, 999, 999, 1, 1, 168, 108, 139, 81, 63, 113, 15836.8, 71, 10935.9, 59, 10935.9, 59, 11.8787
42, 1, triangle, attraction, a-b-da, 5, 1, 1, 2, 132, 58, 60, 135, 135, 60, 12469, 63, 10207, 57, 13273.2, 65, 11.629
42, 1, triangle, filler, NA, 999, 999, 1, 3, 171, 191, 192, 96, 84, 127, 39408.1, 112, 22698, 85, 13684.8, 66, 16.08
42, 1, triangle, filler, NA, 999, 999, 1, 4, 59, 123, 178, 82, 150, 173, 14526.7, 68, 23778.7, 87, 32685.1, 102, 13.8128
42, 1, triangle, filler, NA, 999, 999, 1, 5, 132, 164, 176, 148, 65, 83, 27171.6, 93, 35968.1, 107, 8824.73, 53, 23.8659
42, 1, triangle, attraction, a-b-db, 2, 2, 1, 6, 165, 90, 89, 163, 90, 165, 20612, 81, 28952.9, 96, 23778.7, 87, 10.8786
42, 1, triangle, attraction, a-b-db, 5, 3, 1, 7, 195, 120, 120, 195, 117, 190, 27171.6, 93, 28352.9, 95, 26590.4, 92, 11.7788
42, 1, triangle, attraction, a-b-da, 2, 1, 1, 8, 60, 135, 135, 60, 134, 59, 14957.1, 69, 14102.6, 67, 11309.7, 60, 11.0285
42, 1, triangle, attraction, a-b-da, 2, 2, 1, 9, 165, 90, 90, 165, 163, 89, 24884.6, 89, 22167.1, 84, 23778.7, 87, 14.8964
42, 1, triangle, attraction, a-b-db, 9, 2, 1, 10, 86, 157, 165, 90, 90, 165, 23778.7, 87, 21124.1, 82, 21124.1, 82, 8.69431
42, 1, triangle, attraction, a-b-da, 14, 1, 1, 11, 135, 60, 60, 135, 125, 56, 12076.3, 62, 11689.9, 61, 12076.3, 62, 8.9446
42, 1, triangle, filler, NA, 999, 999, 1, 12, 67, 191, 147, 105, 127, 128, 22698, 85, 28352.9, 95, 24328.5, 88, 9.5946
42, 1, triangle, filler, NA, 999, 999, 1, 13, 83, 170, 175, 194, 190, 184, 20612, 81, 41547.6, 115, 33329.2, 103, 8.59459
42, 1, triangle, filler, NA, 999, 999, 1, 14, 184, 84, 104, 73, 130, 188, 26015.5, 91, 16286, 72, 38707.6, 111, 11.4619
42, 1, triangle, attraction, a-b-da, 2, 3, 1, 15, 195, 120, 120, 195, 193, 119, 32047.4, 101, 33329.2, 103, 35298.9, 106, 15.7133
42, 1, triangle, attraction, a-b-db, 14, 1, 1, 16, 60, 135, 135, 60, 56, 125, 16286, 72, 14102.6, 67, 17203.4, 74, 10.3781
42, 1, triangle, attraction, a-b-db, 14, 3, 1, 17, 195, 120, 111, 181, 120, 195, 27171.6, 93, 26015.5, 91, 25446.9, 90, 14.3961
42, 1, triangle, attraction, a-b-da, 9, 1, 1, 18, 129, 57, 60, 135, 135, 60, 15836.8, 71, 15393.8, 70, 14526.7, 68, 11.1287
42, 1, triangle, attraction, a-b-da, 5, 2, 1, 19, 161, 88, 90, 165, 165, 90, 28952.9, 96, 24328.5, 88, 23235.2, 86, 10.1954
42, 1, triangle, attraction, a-b-db, 2, 3, 1, 20, 195, 120, 119, 193, 120, 195, 22167.1, 84, 23235.2, 86, 20612, 81, 10.9453
42, 1, triangle, attraction, a-b-db, 14, 2, 1, 21, 165, 90, 90, 165, 83, 153, 20106.2, 80, 21124.1, 82, 19113.4, 78, 9.54525
42, 1, triangle, filler, NA, 999, 999, 1, 22, 169, 86, 173, 75, 158, 182, 15836.8, 71, 12868, 64, 32047.4, 101, 9.87825
42, 1, triangle, filler, NA, 999, 999, 1, 23, 76, 97, 110, 69, 58, 122, 18626.5, 77, 12076.3, 62, 17671.5, 75, 14.5631
42, 1, triangle, filler, NA, 999, 999, 1, 24, 96, 171, 62, 83, 191, 108, 28952.9, 96, 7853.98, 50, 29559.2, 97, 9.61153
42, 1, triangle, filler, NA, 999, 999, 1, 25, 96, 121, 80, 61, 132, 152, 15393.8, 70, 6647.61, 46, 20106.2, 80, 13.0297
42, 1, triangle, filler, NA, 999, 999, 1, 26, 102, 168, 96, 125, 155, 98, 22698, 85, 19113.4, 78, 19113.4, 78, 18.0308
42, 1, triangle, attraction, a-b-da, 5, 3, 1, 27, 120, 195, 195, 120, 190, 117, 25446.9, 90, 29559.2, 97, 26590.4, 92, 8.19414
42, 1, triangle, filler, NA, 999, 999, 1, 28, 81, 150, 97, 183, 112, 146, 18145.8, 76, 35968.1, 107, 20106.2, 80, 11.8287
42, 1, triangle, attraction, a-b-da, 9, 3, 1, 29, 120, 195, 186, 114, 195, 120, 23235.2, 86, 24884.6, 89, 23235.2, 86, 10.7453
42, 1, triangle, attraction, a-b-db, 2, 1, 1, 30, 59, 134, 135, 60, 60, 135, 12868, 64, 15836.8, 71, 15836.8, 71, 8.31109
42, 1, triangle, catch, NA, 999, 999, 1, 31, 134, 61, 103, 92, 189, 126, 10935.9, 59, 12868, 64, 22698, 85, 8.87839
42, 1, triangle, attraction, a-b-da, 14, 3, 1, 32, 195, 120, 181, 111, 120, 195, 27171.6, 93, 19606.7, 79, 26015.5, 91, 13.629
42, 1, triangle, attraction, a-b-db, 9, 1, 1, 33, 60, 135, 57, 129, 135, 60, 14957.1, 69, 13684.8, 66, 15836.8, 71, 30.6015
42, 1, triangle, catch, NA, 999, 999, 1, 34, 100, 95, 146, 169, 92, 103, 16286, 72, 31415.9, 100, 13684.8, 66, 8.17802
42, 1, triangle, filler, NA, 999, 999, 1, 35, 144, 75, 125, 96, 78, 103, 21642.4, 83, 16741.5, 73, 11309.7, 60, 13.6294
42, 1, triangle, attraction, a-b-db, 9, 3, 1, 36, 120, 195, 114, 186, 195, 120, 32685.1, 102, 27759.1, 94, 30790.7, 99, 9.54504
42, 1, triangle, attraction, a-b-da, 14, 2, 1, 37, 153, 83, 90, 165, 165, 90, 26015.5, 91, 26590.4, 92, 23778.7, 87, 7.87759
42, 1, triangle, attraction, a-b-db, 5, 1, 1, 38, 135, 60, 58, 132, 60, 135, 21642.4, 83, 20612, 81, 20612, 81, 10.2448
42, 1, triangle, attraction, a-b-db, 5, 2, 1, 39, 88, 161, 90, 165, 165, 90, 26015.5, 91, 23778.7, 87, 22167.1, 84, 7.44399
42, 1, triangle, attraction, a-b-da, 9, 2, 1, 40, 165, 90, 157, 86, 90, 165, 29559.2, 97, 26015.5, 91, 24328.5, 88, 6.69389
42, 1, triangle, calibration, NA, 999, 999, 2, 1, 170, 184, 166, 158, 170, 74, 23235.2, 86, 22698, 85, 14102.6, 67, 11.8287
42, 1, triangle, calibration, NA, 999, 999, 2, 2, 185, 166, 127, 118, 129, 157, 33329.2, 103, 17671.5, 75, 17203.4, 74, 9.56131
42, 1, triangle, calibration, NA, 999, 999, 2, 3, 189, 176, 187, 135, 85, 75, 40828.1, 114, 25446.9, 90, 9503.32, 55, 9.29441
42, 1, triangle, attraction, a-b-da, 2, 2, 2, 1, 163, 89, 165, 90, 90, 165, 22167.1, 84, 23235.2, 86, 22698, 85, 10.2619
42, 1, triangle, filler, NA, 999, 999, 2, 2, 73, 61, 106, 78, 102, 175, 8171.28, 51, 12469, 63, 23235.2, 86, 13.2126
42, 1, triangle, attraction, a-b-da, 5, 2, 2, 3, 161, 88, 165, 90, 90, 165, 17671.5, 75, 17203.4, 74, 14526.7, 68, 16.2134
42, 1, triangle, attraction, a-b-da, 14, 2, 2, 4, 165, 90, 153, 83, 90, 165, 14102.6, 67, 12076.3, 62, 12868, 64, 9.34514
