sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
372, 1, triangle, practice, NA, 999, 999, 0, 1, 135, 92, 97, 183, 61, 117, 16741.5, 73, 27171.6, 93, 6361.73, 45, 30.4677
372, 1, triangle, practice, NA, 999, 999, 0, 2, 134, 183, 57, 84, 61, 194, 27759.1, 94, 5541.77, 42, 14526.7, 68, 12.8958
372, 1, triangle, practice, NA, 999, 999, 0, 3, 145, 183, 115, 160, 171, 140, 22167.1, 84, 20612, 81, 19606.7, 79, 11.2457
372, 1, triangle, calibration, NA, 999, 999, 1, 1, 141, 75, 89, 194, 159, 187, 8824.73, 53, 18145.8, 76, 35298.9, 106, 10.912
372, 1, triangle, calibration, NA, 999, 999, 1, 2, 142, 90, 70, 134, 85, 129, 9503.32, 55, 10935.9, 59, 14957.1, 69, 21.7819
372, 1, triangle, calibration, NA, 999, 999, 1, 3, 186, 129, 98, 114, 139, 102, 28352.9, 95, 12076.3, 62, 16286, 72, 20.3481
372, 1, triangle, filler, NA, 999, 999, 1, 1, 129, 82, 133, 71, 76, 83, 18145.8, 76, 13684.8, 66, 5541.77, 42, 16.1468
372, 1, triangle, attraction, a-b-da, 2, 3, 1, 2, 193, 119, 120, 195, 195, 120, 24328.5, 88, 25446.9, 90, 27759.1, 94, 14.4963
372, 1, triangle, attraction, a-b-da, 9, 3, 1, 3, 120, 195, 186, 114, 195, 120, 30790.7, 99, 20612, 81, 17203.4, 74, 16.5472
372, 1, triangle, attraction, a-b-da, 9, 1, 1, 4, 135, 60, 60, 135, 129, 57, 9503.32, 55, 8171.28, 51, 9160.88, 54, 14.3963
372, 1, triangle, filler, NA, 999, 999, 1, 5, 152, 157, 86, 134, 173, 168, 20106.2, 80, 10568.3, 58, 29559.2, 97, 13.9629
372, 1, triangle, attraction, a-b-da, 2, 2, 1, 6, 163, 89, 90, 165, 165, 90, 14526.7, 68, 20106.2, 80, 11689.9, 61, 23.7158
372, 1, triangle, filler, NA, 999, 999, 1, 7, 81, 188, 170, 164, 191, 106, 14102.6, 67, 35968.1, 107, 21124.1, 82, 11.4785
372, 1, triangle, catch, NA, 999, 999, 1, 8, 144, 171, 99, 96, 105, 90, 29559.2, 97, 16286, 72, 11309.7, 60, 15.113
372, 1, triangle, attraction, a-b-da, 5, 1, 1, 9, 60, 135, 135, 60, 132, 58, 17203.4, 74, 16741.5, 73, 16741.5, 73, 6.71093
372, 1, triangle, attraction, a-b-da, 5, 2, 1, 10, 165, 90, 90, 165, 161, 88, 22167.1, 84, 19606.7, 79, 18145.8, 76, 9.64507
372, 1, triangle, filler, NA, 999, 999, 1, 11, 101, 171, 121, 113, 171, 146, 19113.4, 78, 14102.6, 67, 39408.1, 112, 11.6122
372, 1, triangle, attraction, a-b-db, 5, 2, 1, 12, 90, 165, 165, 90, 88, 161, 20612, 81, 22698, 85, 21642.4, 83, 10.5281
372, 1, triangle, filler, NA, 999, 999, 1, 13, 177, 156, 172, 67, 65, 96, 26590.4, 92, 16286, 72, 5541.77, 42, 13.0625
372, 1, triangle, attraction, a-b-db, 14, 1, 1, 14, 60, 135, 56, 125, 135, 60, 19606.7, 79, 14526.7, 68, 20612, 81, 14.8297
372, 1, triangle, attraction, a-b-db, 14, 2, 1, 15, 83, 153, 165, 90, 90, 165, 18626.5, 77, 16286, 72, 22698, 85, 8.47762
372, 1, triangle, attraction, a-b-da, 5, 3, 1, 16, 120, 195, 190, 117, 195, 120, 22698, 85, 13684.8, 66, 19606.7, 79, 15.1297
372, 1, triangle, attraction, a-b-da, 9, 2, 1, 17, 90, 165, 157, 86, 165, 90, 20612, 81, 15836.8, 71, 24884.6, 89, 16.7466
372, 1, triangle, filler, NA, 999, 999, 1, 18, 76, 168, 129, 146, 136, 183, 10207, 57, 18145.8, 76, 41547.6, 115, 10.3448
372, 1, triangle, catch, NA, 999, 999, 1, 19, 173, 142, 104, 91, 131, 64, 34636.1, 105, 15836.8, 71, 9503.32, 55, 11.579
372, 1, triangle, attraction, a-b-db, 5, 1, 1, 20, 60, 135, 135, 60, 58, 132, 20106.2, 80, 14957.1, 69, 20612, 81, 14.3633
372, 1, triangle, attraction, a-b-db, 2, 2, 1, 21, 90, 165, 89, 163, 165, 90, 17203.4, 74, 19113.4, 78, 19606.7, 79, 10.4951
372, 1, triangle, attraction, a-b-da, 14, 1, 1, 22, 60, 135, 125, 56, 135, 60, 18626.5, 77, 14957.1, 69, 18145.8, 76, 7.81086
372, 1, triangle, filler, NA, 999, 999, 1, 23, 68, 80, 83, 88, 177, 147, 4300.84, 37, 11309.7, 60, 60698.7, 139, 7.97773
372, 1, triangle, attraction, a-b-db, 9, 3, 1, 24, 114, 186, 195, 120, 120, 195, 19606.7, 79, 20106.2, 80, 22698, 85, 10.4946
372, 1, triangle, attraction, a-b-db, 2, 1, 1, 25, 135, 60, 60, 135, 59, 134, 13684.8, 66, 12868, 64, 12868, 64, 9.66138
372, 1, triangle, filler, NA, 999, 999, 1, 26, 157, 108, 68, 114, 150, 59, 25446.9, 90, 21124.1, 82, 7238.23, 48, 13.8792
372, 1, triangle, attraction, a-b-da, 14, 3, 1, 27, 181, 111, 195, 120, 120, 195, 11309.7, 60, 11309.7, 60, 25446.9, 90, 12.5956
372, 1, triangle, filler, NA, 999, 999, 1, 28, 158, 161, 78, 116, 78, 194, 33979.5, 104, 7542.96, 49, 10935.9, 59, 7.19377
372, 1, triangle, filler, NA, 999, 999, 1, 29, 84, 114, 132, 144, 119, 153, 5026.55, 40, 13273.2, 65, 16741.5, 73, 7.66072
372, 1, triangle, attraction, a-b-db, 14, 3, 1, 30, 195, 120, 120, 195, 111, 181, 9852.03, 56, 15393.8, 70, 14526.7, 68, 12.8458
372, 1, triangle, filler, NA, 999, 999, 1, 31, 168, 157, 63, 82, 99, 188, 18626.5, 77, 6361.73, 45, 8824.73, 53, 9.27798
372, 1, triangle, attraction, a-b-da, 14, 2, 1, 32, 165, 90, 90, 165, 153, 83, 23235.2, 86, 27171.6, 93, 23778.7, 87, 9.47813
372, 1, triangle, filler, NA, 999, 999, 1, 33, 171, 111, 108, 115, 131, 99, 24884.6, 89, 8494.87, 52, 9503.32, 55, 7.06054
372, 1, triangle, attraction, a-b-db, 2, 3, 1, 34, 120, 195, 119, 193, 195, 120, 23235.2, 86, 25446.9, 90, 18145.8, 76, 7.22745
372, 1, triangle, attraction, a-b-da, 2, 1, 1, 35, 60, 135, 135, 60, 134, 59, 9503.32, 55, 9503.32, 55, 10207, 57, 6.39365
372, 1, triangle, attraction, a-b-db, 9, 2, 1, 36, 165, 90, 90, 165, 86, 157, 11309.7, 60, 14526.7, 68, 16286, 72, 11.7957
372, 1, triangle, filler, NA, 999, 999, 1, 37, 191, 97, 119, 61, 72, 128, 21642.4, 83, 4778.36, 39, 12868, 64, 8.27773
372, 1, triangle, attraction, a-b-db, 9, 1, 1, 38, 57, 129, 60, 135, 135, 60, 7853.98, 50, 12076.3, 62, 9160.88, 54, 11.6789
372, 1, triangle, attraction, a-b-db, 5, 3, 1, 39, 117, 190, 195, 120, 120, 195, 17203.4, 74, 19113.4, 78, 17671.5, 75, 19.6312
372, 1, triangle, filler, NA, 999, 999, 1, 40, 110, 134, 97, 153, 90, 86, 21124.1, 82, 38707.6, 111, 4071.5, 36, 16.4302
372, 1, triangle, calibration, NA, 999, 999, 2, 1, 66, 103, 131, 189, 137, 153, 5281.02, 41, 29559.2, 97, 17203.4, 74, 14.5295
372, 1, triangle, calibration, NA, 999, 999, 2, 2, 100, 130, 162, 134, 57, 178, 12469, 63, 30171.9, 98, 7238.23, 48, 21.8818
372, 1, triangle, calibration, NA, 999, 999, 2, 3, 111, 128, 66, 179, 77, 134, 16741.5, 73, 9503.32, 55, 5281.02, 41, 15.7634
372, 1, triangle, filler, NA, 999, 999, 2, 1, 148, 82, 141, 69, 90, 171, 10207, 57, 5541.77, 42, 14102.6, 67, 13.9793
372, 1, triangle, filler, NA, 999, 999, 2, 2, 117, 182, 174, 146, 193, 106, 12469, 63, 17671.5, 75, 18626.5, 77, 16.7134
372, 1, triangle, attraction, a-b-db, 14, 2, 2, 3, 165, 90, 90, 165, 83, 153, 10935.9, 59, 9503.32, 55, 10568.3, 58, 16.7304
372, 1, triangle, attraction, a-b-da, 5, 2, 2, 4, 90, 165, 165, 90, 161, 88, 11309.7, 60, 14102.6, 67, 17203.4, 74, 16.9637
372, 1, triangle, attraction, a-b-db, 9, 3, 2, 5, 120, 195, 195, 120, 114, 186, 23235.2, 86, 21642.4, 83, 26015.5, 91, 10.3282
372, 1, triangle, attraction, a-b-db, 9, 1, 2, 6, 60, 135, 135, 60, 57, 129, 6082.12, 44, 5026.55, 40, 5808.8, 43, 12.729
372, 1, triangle, filler, NA, 999, 999, 2, 7, 175, 87, 143, 165, 107, 131, 6647.61, 46, 23235.2, 86, 12868, 64, 22.6152
372, 1, triangle, attraction, a-b-db, 14, 3, 2, 8, 195, 120, 111, 181, 120, 195, 11689.9, 61, 16741.5, 73, 18145.8, 76, 17.1968
372, 1, triangle, catch, NA, 999, 999, 2, 9, 79, 116, 87, 108, 191, 124, 5026.55, 40, 10568.3, 58, 38013.3, 110, 13.9458
372, 1, triangle, attraction, a-b-db, 5, 2, 2, 10, 165, 90, 90, 165, 88, 161, 10568.3, 58, 13684.8, 66, 12076.3, 62, 13.3124
372, 1, triangle, filler, NA, 999, 999, 2, 11, 98, 90, 117, 162, 85, 106, 9503.32, 55, 20612, 81, 8824.73, 53, 18.3974
372, 1, triangle, attraction, a-b-da, 2, 2, 2, 12, 165, 90, 163, 89, 90, 165, 10568.3, 58, 9852.03, 56, 12469, 63, 13.2622
372, 1, triangle, attraction, a-b-da, 14, 1, 2, 13, 135, 60, 60, 135, 125, 56, 11689.9, 61, 7238.23, 48, 7238.23, 48, 15.38
372, 1, triangle, attraction, a-b-db, 2, 3, 2, 14, 120, 195, 119, 193, 195, 120, 13273.2, 65, 15836.8, 71, 27171.6, 93, 22.632
372, 1, triangle, attraction, a-b-db, 5, 3, 2, 15, 195, 120, 120, 195, 117, 190, 13684.8, 66, 16741.5, 73, 20106.2, 80, 34.1024
372, 1, triangle, attraction, a-b-db, 2, 2, 2, 16, 89, 163, 90, 165, 165, 90, 12469, 63, 14526.7, 68, 15836.8, 71, 17.4807
372, 1, triangle, attraction, a-b-da, 2, 3, 2, 17, 120, 195, 193, 119, 195, 120, 17203.4, 74, 18626.5, 77, 15836.8, 71, 13.146
372, 1, triangle, filler, NA, 999, 999, 2, 18, 72, 69, 134, 170, 143, 151, 5026.55, 40, 20612, 81, 21642.4, 83, 14.9629
372, 1, triangle, catch, NA, 999, 999, 2, 19, 180, 135, 104, 91, 70, 125, 20106.2, 80, 10568.3, 58, 8171.28, 51, 18.0142
372, 1, triangle, attraction, a-b-da, 14, 2, 2, 20, 165, 90, 90, 165, 153, 83, 13273.2, 65, 9160.88, 54, 10568.3, 58, 32.5852
372, 1, triangle, attraction, a-b-da, 9, 1, 2, 21, 129, 57, 135, 60, 60, 135, 6647.61, 46, 8171.28, 51, 5281.02, 41, 19.1311
372, 1, triangle, filler, NA, 999, 999, 2, 22, 97, 110, 125, 118, 158, 159, 8824.73, 53, 13273.2, 65, 19606.7, 79, 11.3786
372, 1, triangle, attraction, a-b-db, 14, 1, 2, 23, 60, 135, 56, 125, 135, 60, 7853.98, 50, 7853.98, 50, 5541.77, 42, 18.2309
372, 1, triangle, attraction, a-b-da, 5, 3, 2, 24, 120, 195, 190, 117, 195, 120, 24328.5, 88, 16286, 72, 19113.4, 78, 9.87813
372, 1, triangle, attraction, a-b-db, 2, 1, 2, 25, 59, 134, 60, 135, 135, 60, 15393.8, 70, 14957.1, 69, 8494.87, 52, 12.0789
372, 1, triangle, filler, NA, 999, 999, 2, 26, 156, 88, 112, 71, 159, 99, 7542.96, 49, 5281.02, 41, 8824.73, 53, 11.2786
372, 1, triangle, filler, NA, 999, 999, 2, 27, 119, 195, 161, 167, 143, 63, 21124.1, 82, 29559.2, 97, 4536.46, 38, 11.779
372, 1, triangle, filler, NA, 999, 999, 2, 28, 98, 121, 159, 139, 77, 140, 10568.3, 58, 7542.96, 49, 15393.8, 70, 13.4957
372, 1, triangle, filler, NA, 999, 999, 2, 29, 75, 86, 123, 143, 74, 171, 3421.19, 33, 8824.73, 53, 16286, 72, 17.0638
372, 1, triangle, attraction, a-b-da, 2, 1, 2, 30, 60, 135, 134, 59, 135, 60, 12076.3, 62, 7853.98, 50, 7238.23, 48, 20.0981
