sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
215, 3, horizontal, practice, NA, 999, 999, 0, 1, 114, 120, 104, 65, 58, 188, 7853.98, 50, 1963.5, 25, 31415.9, 100, 21.4647
215, 3, horizontal, practice, NA, 999, 999, 0, 2, 133, 128, 64, 102, 86, 59, 17671.5, 75, 8494.87, 52, 3631.68, 34, 24.6324
215, 3, horizontal, practice, NA, 999, 999, 0, 3, 186, 174, 191, 92, 123, 127, 25446.9, 90, 10207, 57, 13684.8, 66, 13.379
215, 3, horizontal, calibration, NA, 999, 999, 1, 1, 62, 87, 93, 165, 90, 120, 4778.36, 39, 36643.5, 108, 8171.28, 51, 21.5316
215, 3, horizontal, calibration, NA, 999, 999, 1, 2, 135, 122, 153, 82, 179, 159, 10935.9, 59, 9160.88, 54, 20106.2, 80, 21.9486
215, 3, horizontal, calibration, NA, 999, 999, 1, 3, 94, 124, 146, 90, 141, 88, 9160.88, 54, 13273.2, 65, 12076.3, 62, 21.7314
215, 3, horizontal, filler, NA, 999, 999, 1, 1, 125, 72, 181, 150, 188, 108, 10207, 57, 27759.1, 94, 24884.6, 89, 13.8456
215, 3, horizontal, filler, NA, 999, 999, 1, 2, 178, 145, 117, 127, 125, 116, 20612, 81, 17203.4, 74, 18145.8, 76, 15.7794
215, 3, horizontal, attraction, a-b-da, 5, 1, 1, 3, 60, 135, 132, 58, 135, 60, 7542.96, 49, 8171.28, 51, 8171.28, 51, 21.5479
215, 3, horizontal, filler, NA, 999, 999, 1, 4, 92, 164, 107, 77, 72, 116, 15393.8, 70, 7853.98, 50, 8171.28, 51, 11.7782
215, 3, horizontal, attraction, a-b-db, 14, 3, 1, 5, 120, 195, 111, 181, 195, 120, 19606.7, 79, 20612, 81, 21642.4, 83, 16.6963
215, 3, horizontal, attraction, a-b-da, 5, 2, 1, 6, 165, 90, 90, 165, 161, 88, 13273.2, 65, 16286, 72, 15836.8, 71, 14.2963
215, 3, horizontal, attraction, a-b-da, 14, 2, 1, 7, 153, 83, 165, 90, 90, 165, 10935.9, 59, 16286, 72, 17203.4, 74, 13.6627
215, 3, horizontal, attraction, a-b-da, 2, 1, 1, 8, 135, 60, 60, 135, 134, 59, 10207, 57, 7238.23, 48, 7542.96, 49, 16.2635
215, 3, horizontal, attraction, a-b-db, 2, 3, 1, 9, 120, 195, 195, 120, 119, 193, 23778.7, 87, 24884.6, 89, 26590.4, 92, 10.6113
215, 3, horizontal, filler, NA, 999, 999, 1, 10, 183, 100, 170, 177, 183, 128, 18626.5, 77, 28352.9, 95, 22698, 85, 14.6297
215, 3, horizontal, attraction, a-b-db, 5, 1, 1, 11, 58, 132, 60, 135, 135, 60, 6647.61, 46, 6939.78, 47, 7238.23, 48, 12.9291
215, 3, horizontal, filler, NA, 999, 999, 1, 12, 174, 96, 155, 137, 142, 147, 13273.2, 65, 18145.8, 76, 17203.4, 74, 27.4
215, 3, horizontal, attraction, a-b-db, 9, 1, 1, 13, 135, 60, 57, 129, 60, 135, 6939.78, 47, 6082.12, 44, 8824.73, 53, 12.8624
215, 3, horizontal, catch, NA, 999, 999, 1, 14, 89, 106, 190, 125, 97, 98, 5808.8, 43, 18145.8, 76, 9503.32, 55, 16.6966
215, 3, horizontal, attraction, a-b-db, 9, 2, 1, 15, 90, 165, 86, 157, 165, 90, 10207, 57, 9503.32, 55, 10568.3, 58, 14.4627
215, 3, horizontal, attraction, a-b-db, 14, 2, 1, 16, 83, 153, 165, 90, 90, 165, 10935.9, 59, 9503.32, 55, 11309.7, 60, 12.4791
215, 3, horizontal, attraction, a-b-da, 14, 3, 1, 17, 120, 195, 195, 120, 181, 111, 20612, 81, 22698, 85, 19606.7, 79, 10.845
