sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
331, 3, horizontal, practice, NA, 999, 999, 0, 1, 133, 166, 162, 120, 84, 167, 22167.1, 84, 24328.5, 88, 14102.6, 67, 36.9531
331, 3, horizontal, practice, NA, 999, 999, 0, 2, 148, 81, 191, 76, 80, 153, 18145.8, 76, 18145.8, 76, 14102.6, 67, 20.1647
331, 3, horizontal, practice, NA, 999, 999, 0, 3, 94, 67, 93, 127, 123, 110, 7542.96, 49, 11689.9, 61, 14102.6, 67, 15.1963
331, 3, horizontal, calibration, NA, 999, 999, 1, 1, 151, 116, 107, 105, 148, 122, 18145.8, 76, 10207, 57, 19113.4, 78, 20.948
331, 3, horizontal, calibration, NA, 999, 999, 1, 2, 177, 125, 95, 141, 167, 152, 30171.9, 98, 11689.9, 61, 38707.6, 111, 19.8149
331, 3, horizontal, calibration, NA, 999, 999, 1, 3, 108, 162, 129, 99, 114, 140, 19113.4, 78, 15393.8, 70, 19606.7, 79, 16.3802
331, 3, horizontal, attraction, a-b-da, 14, 2, 1, 1, 90, 165, 153, 83, 165, 90, 15393.8, 70, 17671.5, 75, 21124.1, 82, 22.7989
331, 3, horizontal, attraction, a-b-db, 14, 1, 1, 2, 135, 60, 56, 125, 60, 135, 8824.73, 53, 11309.7, 60, 15836.8, 71, 18.9141
331, 3, horizontal, filler, NA, 999, 999, 1, 3, 108, 87, 107, 163, 188, 123, 8824.73, 53, 17671.5, 75, 21642.4, 83, 27.4002
331, 3, horizontal, filler, NA, 999, 999, 1, 4, 190, 171, 131, 148, 130, 56, 43005.3, 117, 18626.5, 77, 15836.8, 71, 18.0304
331, 3, horizontal, attraction, a-b-da, 9, 3, 1, 5, 195, 120, 120, 195, 186, 114, 23778.7, 87, 24884.6, 89, 24328.5, 88, 33.2856
331, 3, horizontal, attraction, a-b-db, 2, 3, 1, 6, 120, 195, 119, 193, 195, 120, 22698, 85, 20106.2, 80, 20612, 81, 17.7806
331, 3, horizontal, attraction, a-b-db, 9, 3, 1, 7, 114, 186, 120, 195, 195, 120, 23235.2, 86, 22698, 85, 20612, 81, 23.332
331, 3, horizontal, filler, NA, 999, 999, 1, 8, 119, 87, 178, 92, 139, 94, 9160.88, 54, 25446.9, 90, 10935.9, 59, 28.1171
331, 3, horizontal, filler, NA, 999, 999, 1, 9, 166, 130, 172, 81, 174, 80, 29559.2, 97, 19113.4, 78, 14957.1, 69, 23.4658
331, 3, horizontal, filler, NA, 999, 999, 1, 10, 156, 81, 130, 182, 130, 193, 15836.8, 71, 28952.9, 96, 23778.7, 87, 28.3841
331, 3, horizontal, attraction, a-b-da, 9, 1, 1, 11, 60, 135, 129, 57, 135, 60, 15393.8, 70, 14102.6, 67, 14102.6, 67, 29.8511
331, 3, horizontal, filler, NA, 999, 999, 1, 12, 172, 183, 74, 188, 70, 73, 51471.9, 128, 14102.6, 67, 4778.36, 39, 24.9827
331, 3, horizontal, attraction, a-b-db, 14, 2, 1, 13, 90, 165, 165, 90, 83, 153, 14526.7, 68, 13273.2, 65, 14526.7, 68, 28.2169
331, 3, horizontal, attraction, a-b-da, 2, 1, 1, 14, 134, 59, 60, 135, 135, 60, 11309.7, 60, 10568.3, 58, 9503.32, 55, 29.3009
331, 3, horizontal, attraction, a-b-da, 5, 1, 1, 15, 60, 135, 132, 58, 135, 60, 11689.9, 61, 9852.03, 56, 9503.32, 55, 21.732
331, 3, horizontal, filler, NA, 999, 999, 1, 16, 122, 156, 182, 99, 58, 97, 32047.4, 101, 32685.1, 102, 6939.78, 47, 16.3634
331, 3, horizontal, attraction, a-b-db, 9, 1, 1, 17, 57, 129, 60, 135, 135, 60, 13273.2, 65, 15393.8, 70, 12868, 64, 21.0818
331, 3, horizontal, attraction, a-b-db, 9, 2, 1, 18, 86, 157, 90, 165, 165, 90, 15393.8, 70, 16741.5, 73, 15393.8, 70, 19.3145
331, 3, horizontal, filler, NA, 999, 999, 1, 19, 79, 132, 161, 110, 63, 192, 12868, 64, 33979.5, 104, 10207, 57, 33.702
331, 3, horizontal, filler, NA, 999, 999, 1, 20, 161, 69, 121, 119, 130, 178, 14526.7, 68, 16741.5, 73, 30790.7, 99, 30.1011
331, 3, horizontal, filler, NA, 999, 999, 1, 21, 140, 138, 89, 145, 98, 183, 19113.4, 78, 11689.9, 61, 22167.1, 84, 24.3825
331, 3, horizontal, attraction, a-b-da, 5, 2, 1, 22, 161, 88, 90, 165, 165, 90, 11309.7, 60, 10935.9, 59, 12076.3, 62, 15.3797
331, 3, horizontal, attraction, a-b-db, 2, 2, 1, 23, 90, 165, 89, 163, 165, 90, 14526.7, 68, 13273.2, 65, 11309.7, 60, 17.6305
331, 3, horizontal, attraction, a-b-db, 2, 1, 1, 24, 59, 134, 60, 135, 135, 60, 10568.3, 58, 14102.6, 67, 9503.32, 55, 21.0316
331, 3, horizontal, attraction, a-b-da, 9, 2, 1, 25, 90, 165, 165, 90, 157, 86, 10207, 57, 14102.6, 67, 17671.5, 75, 19.2976
331, 3, horizontal, filler, NA, 999, 999, 1, 26, 188, 114, 98, 156, 172, 92, 34636.1, 105, 25446.9, 90, 25446.9, 90, 30.6678
331, 3, horizontal, filler, NA, 999, 999, 1, 27, 63, 112, 145, 80, 189, 120, 9160.88, 54, 13273.2, 65, 35298.9, 106, 20.5484
331, 3, horizontal, catch, NA, 999, 999, 1, 28, 108, 87, 182, 133, 75, 120, 9503.32, 55, 43743.5, 118, 9503.32, 55, 38.854
331, 3, horizontal, attraction, a-b-db, 5, 1, 1, 29, 60, 135, 135, 60, 58, 132, 14102.6, 67, 14957.1, 69, 14102.6, 67, 12.6625
331, 3, horizontal, attraction, a-b-db, 5, 2, 1, 30, 165, 90, 90, 165, 88, 161, 18626.5, 77, 15393.8, 70, 15393.8, 70, 13.8795
331, 3, horizontal, attraction, a-b-da, 2, 2, 1, 31, 90, 165, 165, 90, 163, 89, 16286, 72, 16741.5, 73, 16286, 72, 35.1859
331, 3, horizontal, attraction, a-b-da, 14, 1, 1, 32, 125, 56, 60, 135, 135, 60, 14957.1, 69, 15836.8, 71, 16286, 72, 17.9304
331, 3, horizontal, attraction, a-b-da, 5, 3, 1, 33, 120, 195, 190, 117, 195, 120, 35968.1, 107, 31415.9, 100, 32047.4, 101, 23.0822
331, 3, horizontal, catch, NA, 999, 999, 1, 34, 74, 121, 146, 169, 90, 105, 10935.9, 59, 41547.6, 115, 12868, 64, 36.7866
331, 3, horizontal, filler, NA, 999, 999, 1, 35, 177, 88, 129, 63, 165, 110, 19606.7, 79, 9160.88, 54, 20612, 81, 24.766
331, 3, horizontal, filler, NA, 999, 999, 1, 36, 123, 113, 87, 69, 88, 177, 18145.8, 76, 7542.96, 49, 25446.9, 90, 22.3488
331, 3, horizontal, attraction, a-b-da, 14, 3, 1, 37, 195, 120, 120, 195, 181, 111, 24328.5, 88, 23235.2, 86, 23778.7, 87, 16.3802
331, 3, horizontal, attraction, a-b-da, 2, 3, 1, 38, 195, 120, 120, 195, 193, 119, 42273.3, 116, 38707.6, 111, 31415.9, 100, 35.9867
331, 3, horizontal, attraction, a-b-db, 14, 3, 1, 39, 120, 195, 111, 181, 195, 120, 23778.7, 87, 18626.5, 77, 16741.5, 73, 22.0985
331, 3, horizontal, attraction, a-b-db, 5, 3, 1, 40, 120, 195, 195, 120, 117, 190, 26015.5, 91, 21642.4, 83, 27171.6, 93, 51.8748
331, 3, horizontal, calibration, NA, 999, 999, 2, 1, 108, 86, 189, 189, 135, 67, 9503.32, 55, 49875.9, 126, 10207, 57, 13.8962
331, 3, horizontal, calibration, NA, 999, 999, 2, 2, 185, 71, 96, 194, 119, 77, 16286, 72, 18145.8, 76, 7542.96, 49, 15.013
331, 3, horizontal, calibration, NA, 999, 999, 2, 3, 72, 77, 113, 175, 74, 163, 5808.8, 43, 24328.5, 88, 11689.9, 61, 15.1633
331, 3, horizontal, attraction, a-b-db, 5, 2, 2, 1, 165, 90, 88, 161, 90, 165, 10207, 57, 10935.9, 59, 12076.3, 62, 17.7473
331, 3, horizontal, attraction, a-b-db, 2, 2, 2, 2, 89, 163, 165, 90, 90, 165, 13684.8, 66, 12868, 64, 14957.1, 69, 18.7307
331, 3, horizontal, filler, NA, 999, 999, 2, 3, 178, 109, 58, 141, 140, 105, 18145.8, 76, 10568.3, 58, 13684.8, 66, 30.4012
331, 3, horizontal, attraction, a-b-db, 9, 1, 2, 4, 57, 129, 60, 135, 135, 60, 11689.9, 61, 10568.3, 58, 9852.03, 56, 15.3965
331, 3, horizontal, filler, NA, 999, 999, 2, 5, 145, 77, 103, 82, 69, 80, 8824.73, 53, 5541.77, 42, 3631.68, 34, 15.0131
331, 3, horizontal, attraction, a-b-db, 2, 1, 2, 6, 135, 60, 60, 135, 59, 134, 8171.28, 51, 5808.8, 43, 5026.55, 40, 23.7157
331, 3, horizontal, attraction, a-b-db, 5, 3, 2, 7, 120, 195, 117, 190, 195, 120, 18145.8, 76, 17203.4, 74, 17671.5, 75, 15.4301
331, 3, horizontal, attraction, a-b-db, 2, 3, 2, 8, 195, 120, 119, 193, 120, 195, 12469, 63, 10935.9, 59, 8494.87, 52, 19.9976
331, 3, horizontal, filler, NA, 999, 999, 2, 9, 57, 161, 148, 174, 173, 102, 8494.87, 52, 27759.1, 94, 17203.4, 74, 32.6017
331, 3, horizontal, attraction, a-b-db, 9, 2, 2, 10, 90, 165, 165, 90, 86, 157, 12076.3, 62, 16286, 72, 12868, 64, 23.3823
331, 3, horizontal, filler, NA, 999, 999, 2, 11, 94, 72, 156, 122, 111, 179, 6939.78, 47, 13273.2, 65, 11689.9, 61, 12.3122
331, 3, horizontal, filler, NA, 999, 999, 2, 12, 107, 62, 158, 195, 84, 132, 6082.12, 44, 28952.9, 96, 9852.03, 56, 16.8806
331, 3, horizontal, attraction, a-b-da, 5, 3, 2, 13, 190, 117, 195, 120, 120, 195, 20106.2, 80, 23778.7, 87, 22698, 85, 28.0671
331, 3, horizontal, attraction, a-b-db, 14, 1, 2, 14, 56, 125, 135, 60, 60, 135, 9503.32, 55, 11309.7, 60, 9503.32, 55, 12.4955
331, 3, horizontal, filler, NA, 999, 999, 2, 15, 186, 139, 127, 184, 171, 171, 24884.6, 89, 9160.88, 54, 32047.4, 101, 12.6623
331, 3, horizontal, attraction, a-b-da, 9, 1, 2, 16, 129, 57, 135, 60, 60, 135, 10568.3, 58, 12868, 64, 10935.9, 59, 20.0647
331, 3, horizontal, filler, NA, 999, 999, 2, 17, 67, 158, 115, 176, 118, 128, 10935.9, 59, 31415.9, 100, 9852.03, 56, 19.7982
331, 3, horizontal, attraction, a-b-db, 14, 3, 2, 18, 195, 120, 111, 181, 120, 195, 26590.4, 92, 15393.8, 70, 24884.6, 89, 16.28
331, 3, horizontal, attraction, a-b-da, 5, 1, 2, 19, 135, 60, 132, 58, 60, 135, 8171.28, 51, 6939.78, 47, 7542.96, 49, 17.2137
331, 3, horizontal, filler, NA, 999, 999, 2, 20, 176, 175, 148, 58, 90, 69, 22167.1, 84, 9160.88, 54, 6361.73, 45, 18.564
331, 3, horizontal, attraction, a-b-da, 9, 2, 2, 21, 157, 86, 165, 90, 90, 165, 10568.3, 58, 14102.6, 67, 7853.98, 50, 20.9149
331, 3, horizontal, filler, NA, 999, 999, 2, 22, 74, 172, 187, 155, 169, 89, 8824.73, 53, 20106.2, 80, 10568.3, 58, 14.8628
331, 3, horizontal, attraction, a-b-db, 14, 2, 2, 23, 83, 153, 90, 165, 165, 90, 8824.73, 53, 11309.7, 60, 12076.3, 62, 15.0796
331, 3, horizontal, catch, NA, 999, 999, 2, 24, 70, 125, 147, 168, 117, 78, 6361.73, 45, 18145.8, 76, 6939.78, 47, 18.2141
331, 3, horizontal, attraction, a-b-da, 5, 2, 2, 25, 161, 88, 90, 165, 165, 90, 6939.78, 47, 10207, 57, 9852.03, 56, 19.5643
331, 3, horizontal, attraction, a-b-db, 5, 1, 2, 26, 135, 60, 58, 132, 60, 135, 10207, 57, 8494.87, 52, 10935.9, 59, 21.6321
331, 3, horizontal, catch, NA, 999, 999, 2, 27, 156, 159, 69, 126, 73, 122, 14957.1, 69, 9160.88, 54, 7542.96, 49, 11.1621
331, 3, horizontal, attraction, a-b-da, 2, 2, 2, 28, 163, 89, 165, 90, 90, 165, 12469, 63, 13273.2, 65, 12868, 64, 13.7627
331, 3, horizontal, attraction, a-b-db, 9, 3, 2, 29, 120, 195, 195, 120, 114, 186, 17671.5, 75, 16286, 72, 12076.3, 62, 12.8124
331, 3, horizontal, filler, NA, 999, 999, 2, 30, 169, 164, 180, 102, 86, 119, 12076.3, 62, 9160.88, 54, 6082.12, 44, 11.662
331, 3, horizontal, attraction, a-b-da, 14, 1, 2, 31, 125, 56, 60, 135, 135, 60, 8494.87, 52, 4300.84, 37, 6361.73, 45, 9.34441
331, 3, horizontal, filler, NA, 999, 999, 2, 32, 90, 89, 116, 128, 190, 133, 5808.8, 43, 11309.7, 60, 16286, 72, 15.1796
331, 3, horizontal, attraction, a-b-da, 14, 3, 2, 33, 195, 120, 120, 195, 181, 111, 17203.4, 74, 22167.1, 84, 12469, 63, 15.8467
331, 3, horizontal, attraction, a-b-da, 14, 2, 2, 34, 165, 90, 90, 165, 153, 83, 16286, 72, 10568.3, 58, 10935.9, 59, 12.2121
331, 3, horizontal, attraction, a-b-da, 2, 3, 2, 35, 193, 119, 195, 120, 120, 195, 12469, 63, 17203.4, 74, 12868, 64, 12.2788
331, 3, horizontal, filler, NA, 999, 999, 2, 36, 129, 170, 140, 112, 193, 122, 21124.1, 82, 9852.03, 56, 12868, 64, 12.7959
331, 3, horizontal, attraction, a-b-da, 2, 1, 2, 37, 134, 59, 135, 60, 60, 135, 10207, 57, 10568.3, 58, 11689.9, 61, 11.9455
331, 3, horizontal, attraction, a-b-da, 9, 3, 2, 38, 186, 114, 120, 195, 195, 120, 13273.2, 65, 14102.6, 67, 10207, 57, 11.6785
331, 3, horizontal, filler, NA, 999, 999, 2, 39, 114, 109, 84, 176, 74, 143, 12868, 64, 9852.03, 56, 5808.8, 43, 21.5486
331, 3, horizontal, filler, NA, 999, 999, 2, 40, 162, 58, 184, 169, 151, 140, 8824.73, 53, 26015.5, 91, 9160.88, 54, 19.7978
331, 3, horizontal, calibration, NA, 999, 999, 3, 1, 190, 104, 194, 65, 72, 179, 16741.5, 73, 7542.96, 49, 9503.32, 55, 16.3136
331, 3, horizontal, calibration, NA, 999, 999, 3, 2, 135, 140, 86, 91, 156, 140, 24884.6, 89, 8494.87, 52, 27171.6, 93, 17.8475
331, 3, horizontal, calibration, NA, 999, 999, 3, 3, 73, 57, 174, 154, 63, 183, 7542.96, 49, 20612, 81, 17671.5, 75, 9.12802
331, 3, horizontal, filler, NA, 999, 999, 3, 1, 101, 140, 56, 116, 101, 62, 15393.8, 70, 7542.96, 49, 5808.8, 43, 10.895
331, 3, horizontal, attraction, a-b-da, 2, 2, 3, 2, 163, 89, 165, 90, 90, 165, 16286, 72, 15836.8, 71, 12076.3, 62, 16.7636
331, 3, horizontal, attraction, a-b-da, 5, 1, 3, 3, 135, 60, 132, 58, 60, 135, 7542.96, 49, 5808.8, 43, 4536.46, 38, 14.8967
331, 3, horizontal, attraction, a-b-da, 9, 3, 3, 4, 186, 114, 195, 120, 120, 195, 11689.9, 61, 19606.7, 79, 17203.4, 74, 10.4616
331, 3, horizontal, attraction, a-b-db, 2, 2, 3, 5, 165, 90, 90, 165, 89, 163, 7542.96, 49, 17671.5, 75, 16741.5, 73, 11.7121
331, 3, horizontal, attraction, a-b-db, 9, 2, 3, 6, 86, 157, 165, 90, 90, 165, 11309.7, 60, 14957.1, 69, 12076.3, 62, 15.0132
331, 3, horizontal, filler, NA, 999, 999, 3, 7, 171, 135, 120, 154, 81, 131, 24884.6, 89, 19113.4, 78, 14526.7, 68, 12.4121
331, 3, horizontal, filler, NA, 999, 999, 3, 8, 114, 173, 146, 126, 173, 102, 20612, 81, 24328.5, 88, 12868, 64, 15.78
331, 3, horizontal, filler, NA, 999, 999, 3, 9, 168, 99, 124, 70, 65, 182, 12868, 64, 9503.32, 55, 20612, 81, 16.4131
331, 3, horizontal, attraction, a-b-db, 2, 3, 3, 10, 195, 120, 119, 193, 120, 195, 16741.5, 73, 14957.1, 69, 14526.7, 68, 12.6622
331, 3, horizontal, catch, NA, 999, 999, 3, 11, 91, 104, 88, 107, 174, 141, 10568.3, 58, 10935.9, 59, 33979.5, 104, 11.5118
331, 3, horizontal, attraction, a-b-db, 9, 1, 3, 12, 57, 129, 60, 135, 135, 60, 10207, 57, 10568.3, 58, 10935.9, 59, 12.6291
331, 3, horizontal, attraction, a-b-db, 5, 1, 3, 13, 58, 132, 60, 135, 135, 60, 8171.28, 51, 8494.87, 52, 8824.73, 53, 13.2625
331, 3, horizontal, filler, NA, 999, 999, 3, 14, 103, 124, 118, 195, 119, 129, 11689.9, 61, 26590.4, 92, 12076.3, 62, 16.18
331, 3, horizontal, attraction, a-b-db, 14, 1, 3, 15, 135, 60, 56, 125, 60, 135, 7238.23, 48, 6361.73, 45, 5026.55, 40, 9.57817
331, 3, horizontal, attraction, a-b-db, 14, 3, 3, 16, 111, 181, 195, 120, 120, 195, 22698, 85, 17203.4, 74, 14526.7, 68, 15.663
331, 3, horizontal, attraction, a-b-da, 9, 2, 3, 17, 157, 86, 165, 90, 90, 165, 9852.03, 56, 10207, 57, 10935.9, 59, 10.2781
331, 3, horizontal, catch, NA, 999, 999, 3, 18, 176, 139, 132, 63, 72, 123, 20612, 81, 8824.73, 53, 9503.32, 55, 11.112
331, 3, horizontal, attraction, a-b-da, 5, 2, 3, 19, 165, 90, 161, 88, 90, 165, 11689.9, 61, 9160.88, 54, 9503.32, 55, 17.5973
331, 3, horizontal, filler, NA, 999, 999, 3, 20, 106, 139, 96, 62, 134, 119, 12868, 64, 3421.19, 33, 10935.9, 59, 16.1967
331, 3, horizontal, attraction, a-b-da, 14, 3, 3, 21, 195, 120, 181, 111, 120, 195, 16286, 72, 9503.32, 55, 13684.8, 66, 14.863
331, 3, horizontal, attraction, a-b-da, 2, 1, 3, 22, 134, 59, 135, 60, 60, 135, 4778.36, 39, 6082.12, 44, 5281.02, 41, 11.0451
331, 3, horizontal, attraction, a-b-da, 9, 1, 3, 23, 60, 135, 129, 57, 135, 60, 6361.73, 45, 5281.02, 41, 5808.8, 43, 13.7961
331, 3, horizontal, attraction, a-b-db, 2, 1, 3, 24, 59, 134, 135, 60, 60, 135, 8494.87, 52, 7853.98, 50, 6082.12, 44, 10.0949
331, 3, horizontal, filler, NA, 999, 999, 3, 25, 100, 61, 94, 138, 105, 85, 5281.02, 41, 16741.5, 73, 3421.19, 33, 7.06054
331, 3, horizontal, filler, NA, 999, 999, 3, 26, 168, 163, 116, 67, 109, 148, 23778.7, 87, 5026.55, 40, 12076.3, 62, 9.26109
331, 3, horizontal, filler, NA, 999, 999, 3, 27, 65, 131, 135, 195, 148, 72, 8171.28, 51, 19606.7, 79, 12076.3, 62, 16.8137
331, 3, horizontal, filler, NA, 999, 999, 3, 28, 182, 82, 108, 140, 171, 147, 7238.23, 48, 14526.7, 68, 28352.9, 95, 11.7455
331, 3, horizontal, filler, NA, 999, 999, 3, 29, 77, 91, 73, 96, 176, 58, 10935.9, 59, 11309.7, 60, 14957.1, 69, 22.582
331, 3, horizontal, filler, NA, 999, 999, 3, 30, 150, 149, 173, 88, 115, 92, 18626.5, 77, 14102.6, 67, 8171.28, 51, 12.5288
331, 3, horizontal, attraction, a-b-da, 2, 3, 3, 31, 195, 120, 193, 119, 120, 195, 20106.2, 80, 24328.5, 88, 22698, 85, 14.2963
331, 3, horizontal, attraction, a-b-da, 14, 1, 3, 32, 60, 135, 135, 60, 125, 56, 11309.7, 60, 13684.8, 66, 10935.9, 59, 13.1127
331, 3, horizontal, attraction, a-b-db, 5, 2, 3, 33, 90, 165, 165, 90, 88, 161, 24884.6, 89, 18145.8, 76, 14957.1, 69, 10.245
331, 3, horizontal, attraction, a-b-db, 9, 3, 3, 34, 195, 120, 114, 186, 120, 195, 14957.1, 69, 16741.5, 73, 19606.7, 79, 13.5126
331, 3, horizontal, filler, NA, 999, 999, 3, 35, 118, 137, 165, 180, 130, 119, 16741.5, 73, 31415.9, 100, 15393.8, 70, 11.5452
331, 3, horizontal, attraction, a-b-db, 14, 2, 3, 36, 90, 165, 165, 90, 83, 153, 12868, 64, 12076.3, 62, 12076.3, 62, 9.09438
331, 3, horizontal, filler, NA, 999, 999, 3, 37, 82, 135, 57, 112, 150, 166, 8171.28, 51, 8824.73, 53, 20106.2, 80, 10.0116
331, 3, horizontal, attraction, a-b-db, 5, 3, 3, 38, 120, 195, 195, 120, 117, 190, 20612, 81, 21642.4, 83, 20612, 81, 13.5961
331, 3, horizontal, attraction, a-b-da, 5, 3, 3, 39, 190, 117, 120, 195, 195, 120, 15393.8, 70, 16741.5, 73, 14957.1, 69, 8.57759
331, 3, horizontal, attraction, a-b-da, 14, 2, 3, 40, 165, 90, 153, 83, 90, 165, 20106.2, 80, 13684.8, 66, 12868, 64, 11.0451
331, 3, horizontal, calibration, NA, 999, 999, 4, 1, 58, 103, 86, 169, 101, 92, 9160.88, 54, 15836.8, 71, 9503.32, 55, 16.9306
331, 3, horizontal, calibration, NA, 999, 999, 4, 2, 58, 110, 72, 92, 118, 62, 6939.78, 47, 7542.96, 49, 6361.73, 45, 14.6462
331, 3, horizontal, calibration, NA, 999, 999, 4, 3, 148, 105, 120, 195, 87, 113, 9160.88, 54, 15393.8, 70, 8494.87, 52, 13.046
331, 3, horizontal, attraction, a-b-da, 14, 3, 4, 1, 195, 120, 181, 111, 120, 195, 31415.9, 100, 14526.7, 68, 17671.5, 75, 18.5474
331, 3, horizontal, filler, NA, 999, 999, 4, 2, 73, 178, 61, 187, 167, 187, 19606.7, 79, 9503.32, 55, 32685.1, 102, 12.4956
331, 3, horizontal, attraction, a-b-da, 9, 2, 4, 3, 157, 86, 165, 90, 90, 165, 14102.6, 67, 12469, 63, 12076.3, 62, 12.2454
331, 3, horizontal, filler, NA, 999, 999, 4, 4, 79, 165, 109, 87, 188, 120, 14957.1, 69, 13273.2, 65, 19606.7, 79, 7.82725
331, 3, horizontal, filler, NA, 999, 999, 4, 5, 160, 91, 66, 105, 67, 102, 13273.2, 65, 5541.77, 42, 9160.88, 54, 6.47716
331, 3, horizontal, attraction, a-b-db, 2, 2, 4, 6, 165, 90, 89, 163, 90, 165, 12868, 64, 10935.9, 59, 12076.3, 62, 12.6623
331, 3, horizontal, filler, NA, 999, 999, 4, 7, 59, 177, 61, 76, 161, 57, 18145.8, 76, 6082.12, 44, 7542.96, 49, 14.2128
331, 3, horizontal, attraction, a-b-da, 14, 2, 4, 8, 165, 90, 90, 165, 153, 83, 35968.1, 107, 22167.1, 84, 26015.5, 91, 31.3686
331, 3, horizontal, attraction, a-b-da, 5, 3, 4, 9, 195, 120, 120, 195, 190, 117, 28352.9, 95, 22698, 85, 18626.5, 77, 9.56144
331, 3, horizontal, filler, NA, 999, 999, 4, 10, 94, 145, 172, 94, 153, 167, 20106.2, 80, 14957.1, 69, 29559.2, 97, 9.57776
331, 3, horizontal, attraction, a-b-da, 5, 1, 4, 11, 135, 60, 60, 135, 132, 58, 14957.1, 69, 7542.96, 49, 6361.73, 45, 7.84429
331, 3, horizontal, filler, NA, 999, 999, 4, 12, 122, 175, 126, 183, 192, 162, 31415.9, 100, 17671.5, 75, 31415.9, 100, 7.82738
331, 3, horizontal, filler, NA, 999, 999, 4, 13, 177, 101, 65, 94, 119, 171, 43743.5, 118, 4536.46, 38, 32685.1, 102, 10.095
331, 3, horizontal, attraction, a-b-db, 14, 2, 4, 14, 83, 153, 90, 165, 165, 90, 13273.2, 65, 15836.8, 71, 17671.5, 75, 9.01137
331, 3, horizontal, attraction, a-b-db, 9, 1, 4, 15, 60, 135, 57, 129, 135, 60, 12076.3, 62, 6939.78, 47, 14526.7, 68, 10.4117
331, 3, horizontal, filler, NA, 999, 999, 4, 16, 190, 104, 121, 88, 182, 60, 29559.2, 97, 14957.1, 69, 15393.8, 70, 18.4643
331, 3, horizontal, attraction, a-b-db, 5, 3, 4, 17, 120, 195, 195, 120, 117, 190, 26590.4, 92, 23778.7, 87, 22698, 85, 7.91123
331, 3, horizontal, attraction, a-b-db, 14, 1, 4, 18, 60, 135, 56, 125, 135, 60, 16741.5, 73, 8494.87, 52, 8171.28, 51, 7.19414
331, 3, horizontal, filler, NA, 999, 999, 4, 19, 141, 103, 86, 105, 165, 184, 13684.8, 66, 9503.32, 55, 29559.2, 97, 10.6784
331, 3, horizontal, attraction, a-b-da, 2, 2, 4, 20, 90, 165, 165, 90, 163, 89, 12469, 63, 19606.7, 79, 21124.1, 82, 11.1954
331, 3, horizontal, attraction, a-b-db, 9, 3, 4, 21, 120, 195, 114, 186, 195, 120, 28352.9, 95, 27171.6, 93, 31415.9, 100, 16.1299
331, 3, horizontal, attraction, a-b-da, 9, 3, 4, 22, 195, 120, 120, 195, 186, 114, 32685.1, 102, 42273.3, 116, 41547.6, 115, 13.7293
331, 3, horizontal, attraction, a-b-da, 2, 1, 4, 23, 135, 60, 60, 135, 134, 59, 14102.6, 67, 13273.2, 65, 15393.8, 70, 9.91122
331, 3, horizontal, catch, NA, 999, 999, 4, 24, 96, 99, 175, 140, 122, 73, 16741.5, 73, 47529.2, 123, 8494.87, 52, 9.91174
