sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
204, 5, triangle, practice, NA, 999, 999, 0, 1, 103, 65, 75, 71, 91, 188, 4300.84, 37, 5281.02, 41, 7238.23, 48, 29.4584
204, 5, triangle, practice, NA, 999, 999, 0, 2, 71, 82, 186, 149, 130, 128, 3848.45, 35, 18145.8, 76, 12868, 64, 10.0586
204, 5, triangle, practice, NA, 999, 999, 0, 3, 159, 144, 140, 79, 66, 74, 19113.4, 78, 5026.55, 40, 4778.36, 39, 9.29184
204, 5, triangle, calibration, NA, 999, 999, 1, 1, 178, 180, 187, 156, 145, 72, 28352.9, 95, 23235.2, 86, 5281.02, 41, 14.0583
204, 5, triangle, calibration, NA, 999, 999, 1, 2, 122, 104, 68, 170, 154, 134, 9160.88, 54, 5026.55, 40, 19113.4, 78, 9.79208
204, 5, triangle, calibration, NA, 999, 999, 1, 3, 104, 80, 176, 167, 164, 128, 9852.03, 56, 43005.3, 117, 17203.4, 74, 11.2596
204, 5, triangle, attraction, a-b-da, 5, 1, 1, 1, 132, 58, 60, 135, 135, 60, 3421.19, 33, 4071.5, 36, 5281.02, 41, 11.092
204, 5, triangle, attraction, a-b-da, 9, 2, 1, 2, 90, 165, 157, 86, 165, 90, 9852.03, 56, 7238.23, 48, 6939.78, 47, 7.49178
204, 5, triangle, attraction, a-b-db, 9, 2, 1, 3, 86, 157, 165, 90, 90, 165, 6647.61, 46, 6939.78, 47, 9852.03, 56, 8.9585
204, 5, triangle, attraction, a-b-db, 14, 2, 1, 4, 165, 90, 83, 153, 90, 165, 8171.28, 51, 9160.88, 54, 8824.73, 53, 10.5585
204, 5, triangle, filler, NA, 999, 999, 1, 5, 184, 151, 82, 111, 117, 169, 24328.5, 88, 6361.73, 45, 15836.8, 71, 10.2919
204, 5, triangle, filler, NA, 999, 999, 1, 6, 66, 121, 184, 88, 131, 149, 4536.46, 38, 6361.73, 45, 18626.5, 77, 8.62517
204, 5, triangle, filler, NA, 999, 999, 1, 7, 170, 114, 116, 74, 61, 170, 11689.9, 61, 6082.12, 44, 4300.84, 37, 7.1585
204, 5, triangle, filler, NA, 999, 999, 1, 8, 66, 65, 127, 88, 126, 60, 4071.5, 36, 6939.78, 47, 5026.55, 40, 7.19182
204, 5, triangle, attraction, a-b-da, 14, 1, 1, 9, 135, 60, 60, 135, 125, 56, 4300.84, 37, 6082.12, 44, 3631.68, 34, 10.0923
204, 5, triangle, attraction, a-b-da, 14, 2, 1, 10, 90, 165, 165, 90, 153, 83, 9852.03, 56, 10568.3, 58, 6647.61, 46, 6.49178
204, 5, triangle, attraction, a-b-da, 14, 3, 1, 11, 195, 120, 120, 195, 181, 111, 14102.6, 67, 21642.4, 83, 13684.8, 66, 10.8251
204, 5, triangle, filler, NA, 999, 999, 1, 12, 189, 94, 111, 173, 56, 84, 12076.3, 62, 13684.8, 66, 3848.45, 35, 6.82519
204, 5, triangle, attraction, a-b-da, 5, 3, 1, 13, 120, 195, 190, 117, 195, 120, 19113.4, 78, 13684.8, 66, 12469, 63, 11.0585
204, 5, triangle, filler, NA, 999, 999, 1, 14, 192, 102, 127, 91, 140, 144, 12469, 63, 8494.87, 52, 22698, 85, 7.5251
204, 5, triangle, attraction, a-b-da, 9, 3, 1, 15, 186, 114, 195, 120, 120, 195, 11689.9, 61, 14526.7, 68, 16741.5, 73, 8.09189
204, 5, triangle, filler, NA, 999, 999, 1, 16, 141, 74, 140, 58, 145, 104, 7238.23, 48, 4071.5, 36, 16286, 72, 6.9919
204, 5, triangle, attraction, a-b-da, 2, 2, 1, 17, 165, 90, 163, 89, 90, 165, 8494.87, 52, 12469, 63, 7853.98, 50, 8.39186
204, 5, triangle, filler, NA, 999, 999, 1, 18, 186, 107, 138, 126, 63, 189, 12076.3, 62, 19113.4, 78, 4536.46, 38, 12.592
204, 5, triangle, catch, NA, 999, 999, 1, 19, 83, 112, 69, 126, 138, 177, 7238.23, 48, 5026.55, 40, 20612, 81, 10.9586
204, 5, triangle, attraction, a-b-db, 2, 1, 1, 20, 135, 60, 60, 135, 59, 134, 2827.43, 30, 4778.36, 39, 4300.84, 37, 12.6252
204, 5, triangle, attraction, a-b-db, 5, 3, 1, 21, 117, 190, 120, 195, 195, 120, 15393.8, 70, 18145.8, 76, 17671.5, 75, 10.2259
204, 5, triangle, attraction, a-b-da, 9, 1, 1, 22, 129, 57, 60, 135, 135, 60, 3216.99, 32, 3216.99, 32, 3421.19, 33, 7.59182
204, 5, triangle, catch, NA, 999, 999, 1, 23, 117, 78, 87, 108, 131, 184, 6939.78, 47, 9160.88, 54, 23235.2, 86, 6.89188
204, 5, triangle, filler, NA, 999, 999, 1, 24, 126, 144, 155, 134, 74, 163, 17671.5, 75, 24884.6, 89, 6647.61, 46, 6.15872
204, 5, triangle, attraction, a-b-da, 2, 1, 1, 25, 135, 60, 60, 135, 134, 59, 4300.84, 37, 6082.12, 44, 3848.45, 35, 7.62523
204, 5, triangle, attraction, a-b-db, 14, 3, 1, 26, 195, 120, 111, 181, 120, 195, 18626.5, 77, 22698, 85, 21124.1, 82, 6.62524
204, 5, triangle, attraction, a-b-db, 2, 3, 1, 27, 120, 195, 119, 193, 195, 120, 19113.4, 78, 19113.4, 78, 13684.8, 66, 7.49189
204, 5, triangle, attraction, a-b-db, 2, 2, 1, 28, 89, 163, 165, 90, 90, 165, 9852.03, 56, 6361.73, 45, 10568.3, 58, 6.39183
204, 5, triangle, attraction, a-b-da, 5, 2, 1, 29, 161, 88, 90, 165, 165, 90, 7542.96, 49, 11689.9, 61, 9503.32, 55, 4.92517
204, 5, triangle, filler, NA, 999, 999, 1, 30, 109, 139, 96, 100, 168, 179, 13684.8, 66, 10207, 57, 20106.2, 80, 5.12523
204, 5, triangle, filler, NA, 999, 999, 1, 31, 176, 63, 116, 162, 179, 90, 6361.73, 45, 14957.1, 69, 12469, 63, 4.45853
204, 5, triangle, attraction, a-b-da, 2, 3, 1, 32, 120, 195, 193, 119, 195, 120, 16741.5, 73, 14102.6, 67, 21642.4, 83, 6.95865
204, 5, triangle, attraction, a-b-db, 14, 1, 1, 33, 56, 125, 60, 135, 135, 60, 4300.84, 37, 3216.99, 32, 4778.36, 39, 4.4919
204, 5, triangle, attraction, a-b-db, 9, 1, 1, 34, 60, 135, 57, 129, 135, 60, 3848.45, 35, 3631.68, 34, 3019.07, 31, 4.35844
204, 5, triangle, filler, NA, 999, 999, 1, 35, 137, 70, 64, 175, 91, 118, 6082.12, 44, 5026.55, 40, 5281.02, 41, 6.79185
204, 5, triangle, attraction, a-b-db, 5, 2, 1, 36, 90, 165, 165, 90, 88, 161, 10207, 57, 7238.23, 48, 7238.23, 48, 10.7584
204, 5, triangle, filler, NA, 999, 999, 1, 37, 121, 184, 56, 112, 79, 113, 17671.5, 75, 5808.8, 43, 4778.36, 39, 8.79177
204, 5, triangle, attraction, a-b-db, 5, 1, 1, 38, 135, 60, 60, 135, 58, 132, 4536.46, 38, 3631.68, 34, 3848.45, 35, 9.95865
204, 5, triangle, attraction, a-b-db, 9, 3, 1, 39, 114, 186, 195, 120, 120, 195, 16286, 72, 12469, 63, 12469, 63, 8.45842
204, 5, triangle, filler, NA, 999, 999, 1, 40, 115, 128, 115, 62, 131, 107, 14957.1, 69, 6361.73, 45, 16286, 72, 7.59194
204, 5, triangle, calibration, NA, 999, 999, 2, 1, 70, 85, 157, 116, 68, 140, 7853.98, 50, 17671.5, 75, 9852.03, 56, 15.8584
204, 5, triangle, calibration, NA, 999, 999, 2, 2, 164, 143, 116, 74, 125, 84, 21642.4, 83, 8494.87, 52, 8494.87, 52, 8.79189
204, 5, triangle, calibration, NA, 999, 999, 2, 3, 99, 131, 113, 164, 140, 117, 15393.8, 70, 15836.8, 71, 19606.7, 79, 8.45862
204, 5, triangle, attraction, a-b-da, 2, 3, 2, 1, 193, 119, 120, 195, 195, 120, 16286, 72, 16286, 72, 22698, 85, 10.3919
