sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
387, 5, horizontal, practice, NA, 999, 999, 0, 1, 137, 185, 129, 120, 195, 85, 19113.4, 78, 12076.3, 62, 5281.02, 41, 41.925
387, 5, horizontal, practice, NA, 999, 999, 0, 2, 81, 91, 145, 60, 122, 111, 6082.12, 44, 2123.72, 26, 9852.03, 56, 17.092
387, 5, horizontal, practice, NA, 999, 999, 0, 3, 74, 171, 109, 105, 150, 57, 3216.99, 32, 9160.88, 54, 1963.5, 25, 12.3918
387, 5, horizontal, calibration, NA, 999, 999, 1, 1, 99, 143, 146, 151, 85, 164, 7238.23, 48, 16741.5, 73, 4536.46, 38, 27.2584
387, 5, horizontal, calibration, NA, 999, 999, 1, 2, 128, 91, 172, 121, 77, 98, 17203.4, 74, 27171.6, 93, 12868, 64, 24.0584
387, 5, horizontal, calibration, NA, 999, 999, 1, 3, 187, 89, 151, 168, 164, 134, 14526.7, 68, 22167.1, 84, 16741.5, 73, 11.9585
387, 5, horizontal, filler, NA, 999, 999, 1, 1, 136, 175, 124, 136, 130, 101, 22167.1, 84, 21124.1, 82, 15836.8, 71, 12.4918
387, 5, horizontal, attraction, a-b-da, 5, 3, 1, 2, 120, 195, 195, 120, 190, 117, 17671.5, 75, 18626.5, 77, 17203.4, 74, 10.3252
387, 5, horizontal, attraction, a-b-da, 5, 1, 1, 3, 60, 135, 132, 58, 135, 60, 10935.9, 59, 3421.19, 33, 4071.5, 36, 19.1251
387, 5, horizontal, attraction, a-b-db, 9, 1, 1, 4, 135, 60, 60, 135, 57, 129, 6361.73, 45, 4536.46, 38, 4300.84, 37, 10.6254
387, 5, horizontal, filler, NA, 999, 999, 1, 5, 125, 91, 149, 110, 80, 136, 9160.88, 54, 11309.7, 60, 5541.77, 42, 11.0919
387, 5, horizontal, catch, NA, 999, 999, 1, 6, 134, 181, 89, 106, 119, 76, 27171.6, 93, 8171.28, 51, 6361.73, 45, 13.9918
387, 5, horizontal, attraction, a-b-db, 2, 2, 1, 7, 89, 163, 90, 165, 165, 90, 9852.03, 56, 15393.8, 70, 7238.23, 48, 16.0918
