sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, circle1_area, circle1_rad, circle2_area, circle2_rad, circle3_area, circle3_rad, rt 
284, 3, triangle, practice, NA, 999, 999, 0, 1, 79, 109, 65, 169, 99, 103, 5026.55, 40, 3216.99, 32, 6361.73, 45, 44.1222
284, 3, triangle, practice, NA, 999, 999, 0, 2, 98, 176, 110, 131, 66, 121, 6082.12, 44, 8171.28, 51, 3421.19, 33, 27.4669
284, 3, triangle, practice, NA, 999, 999, 0, 3, 160, 100, 142, 131, 93, 136, 6082.12, 44, 12076.3, 62, 6082.12, 44, 24.4328
284, 3, triangle, calibration, NA, 999, 999, 1, 1, 56, 190, 161, 176, 88, 106, 2827.43, 30, 14957.1, 69, 5808.8, 43, 28.3676
284, 3, triangle, calibration, NA, 999, 999, 1, 2, 155, 128, 90, 185, 69, 75, 16286, 72, 10207, 57, 5808.8, 43, 29.8176
284, 3, triangle, calibration, NA, 999, 999, 1, 3, 107, 116, 170, 174, 78, 185, 9852.03, 56, 19606.7, 79, 6361.73, 45, 32.352
284, 3, triangle, attraction, a-b-db, 5, 1, 1, 1, 135, 60, 58, 132, 60, 135, 4300.84, 37, 4300.84, 37, 5026.55, 40, 28.0002
284, 3, triangle, filler, NA, 999, 999, 1, 2, 184, 101, 169, 138, 70, 115, 8494.87, 52, 22698, 85, 7853.98, 50, 27.1668
284, 3, triangle, filler, NA, 999, 999, 1, 3, 145, 76, 184, 102, 144, 73, 9503.32, 55, 17203.4, 74, 6361.73, 45, 20.5146
284, 3, triangle, attraction, a-b-db, 2, 2, 1, 4, 89, 163, 90, 165, 165, 90, 10207, 57, 11309.7, 60, 12076.3, 62, 25.8004
284, 3, triangle, filler, NA, 999, 999, 1, 5, 108, 87, 118, 126, 153, 114, 7238.23, 48, 10207, 57, 10568.3, 58, 18.6476
