sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
335, 6, horizontal, practice, NA, 999, 999, 0, 1, 81, 187, 142, 184, 143, 68, 2, 4.52046
335, 6, horizontal, practice, NA, 999, 999, 0, 2, 107, 160, 99, 147, 139, 194, 3, 2.49391
335, 6, horizontal, practice, NA, 999, 999, 0, 3, 146, 127, 162, 77, 75, 142, 1, 2.12579
335, 6, horizontal, attraction, a-b-db, 14, 1, 1, 1, 135, 60, 60, 135, 56, 125, 2, 3.12484
335, 6, horizontal, attraction, a-b-db, 14, 2, 1, 2, 83, 153, 90, 165, 165, 90, 3, 2.25793
335, 6, horizontal, attraction, a-b-db, 14, 3, 1, 3, 195, 120, 120, 195, 111, 181, 2, 1.63222
335, 6, horizontal, filler, NA, 999, 999, 1, 4, 172, 164, 80, 156, 129, 85, 1, 1.66481
335, 6, horizontal, filler, NA, 999, 999, 1, 5, 180, 118, 106, 118, 183, 93, 1, 1.97013
335, 6, horizontal, attraction, a-b-db, 2, 3, 1, 6, 119, 193, 120, 195, 195, 120, 3, 1.4829
335, 6, horizontal, filler, NA, 999, 999, 1, 7, 74, 124, 134, 169, 112, 79, 2, 1.48398
335, 6, horizontal, attraction, a-b-db, 2, 2, 1, 8, 165, 90, 89, 163, 90, 165, 1, 3.65749
335, 6, horizontal, filler, NA, 999, 999, 1, 9, 78, 64, 97, 192, 119, 169, 3, 2.39188
335, 6, horizontal, attraction, a-b-db, 5, 2, 1, 10, 165, 90, 90, 165, 88, 161, 1, 3.39488
335, 6, horizontal, attraction, a-b-da, 14, 1, 1, 11, 125, 56, 60, 135, 135, 60, 2, 1.63683
335, 6, horizontal, attraction, a-b-da, 9, 3, 1, 12, 120, 195, 186, 114, 195, 120, 3, 4.15156
335, 6, horizontal, attraction, a-b-da, 9, 2, 1, 13, 165, 90, 157, 86, 90, 165, 3, 2.40368
335, 6, horizontal, attraction, a-b-da, 14, 2, 1, 14, 90, 165, 165, 90, 153, 83, 2, 1.82131
335, 6, horizontal, attraction, a-b-db, 9, 3, 1, 15, 195, 120, 120, 195, 114, 186, 2, 2.22021
335, 6, horizontal, attraction, a-b-db, 5, 1, 1, 16, 58, 132, 135, 60, 60, 135, 2, 3.19843
335, 6, horizontal, filler, NA, 999, 999, 1, 17, 178, 69, 62, 183, 183, 160, 3, 1.67179
335, 6, horizontal, attraction, a-b-da, 5, 3, 1, 18, 195, 120, 190, 117, 120, 195, 1, 4.32192
335, 6, horizontal, attraction, a-b-da, 9, 1, 1, 19, 129, 57, 135, 60, 60, 135, 2, 1.82832
335, 6, horizontal, attraction, a-b-da, 5, 1, 1, 20, 132, 58, 60, 135, 135, 60, 2, 2.2636
335, 6, horizontal, attraction, a-b-db, 5, 3, 1, 21, 120, 195, 117, 190, 195, 120, 1, 2.18137
335, 6, horizontal, attraction, a-b-da, 2, 2, 1, 22, 163, 89, 165, 90, 90, 165, 2, 1.70536
335, 6, horizontal, filler, NA, 999, 999, 1, 23, 126, 95, 99, 66, 115, 133, 3, 2.31142
335, 6, horizontal, filler, NA, 999, 999, 1, 24, 106, 148, 180, 83, 60, 83, 1, 1.6616
335, 6, horizontal, filler, NA, 999, 999, 1, 25, 132, 64, 62, 190, 92, 86, 2, 2.14845
335, 6, horizontal, filler, NA, 999, 999, 1, 26, 92, 128, 97, 92, 187, 166, 3, 1.30395
335, 6, horizontal, filler, NA, 999, 999, 1, 27, 88, 127, 93, 166, 148, 85, 2, 2.02223
335, 6, horizontal, attraction, a-b-da, 5, 2, 1, 28, 165, 90, 90, 165, 161, 88, 2, 1.68773
335, 6, horizontal, attraction, a-b-db, 9, 2, 1, 29, 165, 90, 86, 157, 90, 165, 1, 4.18366
335, 6, horizontal, attraction, a-b-da, 2, 1, 1, 30, 60, 135, 135, 60, 134, 59, 2, 2.62483
335, 6, horizontal, attraction, a-b-db, 2, 1, 1, 31, 135, 60, 59, 134, 60, 135, 3, 1.9549
335, 6, horizontal, attraction, a-b-db, 9, 1, 1, 32, 60, 135, 135, 60, 57, 129, 2, 1.8233
335, 6, horizontal, attraction, a-b-da, 2, 3, 1, 33, 120, 195, 193, 119, 195, 120, 2, 3.55295
335, 6, horizontal, attraction, a-b-da, 14, 3, 1, 34, 195, 120, 181, 111, 120, 195, 1, 2.02569
335, 6, horizontal, filler, NA, 999, 999, 2, 1, 153, 75, 118, 105, 72, 68, 2, 5.09995
