sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
389, 1, horizontal, practice, NA, 999, 999, 0, 1, 89, 136, 82, 99, 113, 105, 3, 4.04068
389, 1, horizontal, practice, NA, 999, 999, 0, 2, 159, 163, 61, 136, 59, 171, 1, 1.41714
389, 1, horizontal, practice, NA, 999, 999, 0, 3, 124, 87, 97, 128, 70, 133, 2, 2.63755
389, 1, horizontal, attraction, a-b-da, 2, 1, 1, 1, 134, 59, 60, 135, 135, 60, 3, 3.23017
389, 1, horizontal, filler, NA, 999, 999, 1, 2, 107, 105, 183, 145, 78, 140, 2, 1.48066
389, 1, horizontal, attraction, a-b-db, 14, 2, 1, 3, 90, 165, 165, 90, 83, 153, 1, 3.19892
389, 1, horizontal, attraction, a-b-db, 2, 2, 1, 4, 165, 90, 89, 163, 90, 165, 3, 4.15375
389, 1, horizontal, attraction, a-b-da, 5, 3, 1, 5, 120, 195, 190, 117, 195, 120, 3, 3.81339
389, 1, horizontal, attraction, a-b-db, 2, 1, 1, 6, 59, 134, 135, 60, 60, 135, 1, 2.46179
389, 1, horizontal, attraction, a-b-da, 14, 3, 1, 7, 181, 111, 195, 120, 120, 195, 3, 3.31499
389, 1, horizontal, filler, NA, 999, 999, 1, 8, 74, 65, 73, 179, 58, 176, 2, 1.60192
389, 1, horizontal, attraction, a-b-db, 14, 1, 1, 9, 135, 60, 60, 135, 56, 125, 1, 3.70127
389, 1, horizontal, attraction, a-b-db, 9, 2, 1, 10, 165, 90, 90, 165, 86, 157, 2, 2.43961
389, 1, horizontal, attraction, a-b-db, 5, 3, 1, 11, 120, 195, 195, 120, 117, 190, 2, 2.78648
389, 1, horizontal, attraction, a-b-da, 5, 2, 1, 12, 161, 88, 90, 165, 165, 90, 3, 4.35554
389, 1, horizontal, filler, NA, 999, 999, 1, 13, 170, 112, 163, 171, 65, 64, 2, 1.19963
389, 1, horizontal, filler, NA, 999, 999, 1, 14, 171, 171, 116, 69, 92, 135, 1, 1.09642
389, 1, horizontal, attraction, a-b-da, 14, 2, 1, 15, 90, 165, 165, 90, 153, 83, 2, 1.32152
389, 1, horizontal, attraction, a-b-da, 9, 1, 1, 16, 60, 135, 135, 60, 129, 57, 2, 2.44681
389, 1, horizontal, attraction, a-b-da, 2, 2, 1, 17, 90, 165, 165, 90, 163, 89, 1, 2.71968
389, 1, horizontal, filler, NA, 999, 999, 1, 18, 188, 175, 136, 149, 107, 80, 1, 1.87632
389, 1, horizontal, attraction, a-b-db, 5, 1, 1, 19, 60, 135, 58, 132, 135, 60, 1, 2.40389
389, 1, horizontal, attraction, a-b-db, 14, 3, 1, 20, 195, 120, 111, 181, 120, 195, 3, 1.51779
389, 1, horizontal, attraction, a-b-da, 2, 3, 1, 21, 120, 195, 195, 120, 193, 119, 2, 2.42553
