sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
459, 4, horizontal, practice, NA, 999, 999, 0, 1, 124, 157, 167, 63, 195, 179, 3, 1.51033
459, 4, horizontal, practice, NA, 999, 999, 0, 2, 154, 179, 58, 149, 121, 169, 1, 1.55683
459, 4, horizontal, practice, NA, 999, 999, 0, 3, 174, 177, 106, 95, 131, 126, 1, 1.39323
459, 4, horizontal, attraction, a-b-da, 14, 2, 1, 1, 165, 90, 90, 165, 153, 83, 2, 4.49865
459, 4, horizontal, attraction, a-b-db, 14, 3, 1, 2, 120, 195, 111, 181, 195, 120, 1, 2.7535
459, 4, horizontal, attraction, a-b-da, 14, 1, 1, 3, 125, 56, 135, 60, 60, 135, 2, 3.32532
459, 4, horizontal, attraction, a-b-da, 5, 1, 1, 4, 135, 60, 132, 58, 60, 135, 2, 2.66657
459, 4, horizontal, attraction, a-b-da, 9, 2, 1, 5, 157, 86, 90, 165, 165, 90, 2, 1.77159
459, 4, horizontal, filler, NA, 999, 999, 1, 6, 169, 101, 65, 194, 59, 177, 1, 1.33458
459, 4, horizontal, attraction, a-b-db, 5, 3, 1, 7, 195, 120, 117, 190, 120, 195, 3, 3.25189
459, 4, horizontal, attraction, a-b-db, 5, 2, 1, 8, 88, 161, 90, 165, 165, 90, 3, 4.65225
459, 4, horizontal, attraction, a-b-da, 5, 2, 1, 9, 161, 88, 165, 90, 90, 165, 1, 1.64673
459, 4, horizontal, attraction, a-b-db, 14, 2, 1, 10, 90, 165, 83, 153, 165, 90, 1, 2.28583
459, 4, horizontal, filler, NA, 999, 999, 1, 11, 132, 138, 110, 73, 157, 124, 1, 1.43742
459, 4, horizontal, attraction, a-b-db, 14, 1, 1, 12, 56, 125, 60, 135, 135, 60, 3, 3.41501
459, 4, horizontal, filler, NA, 999, 999, 1, 13, 92, 119, 123, 81, 143, 193, 3, 1.50346
459, 4, horizontal, attraction, a-b-db, 9, 2, 1, 14, 86, 157, 165, 90, 90, 165, 2, 2.87293
459, 4, horizontal, attraction, a-b-db, 9, 1, 1, 15, 57, 129, 135, 60, 60, 135, 1, 2.44706
459, 4, horizontal, attraction, a-b-da, 2, 3, 1, 16, 195, 120, 120, 195, 193, 119, 1, 1.7353
459, 4, horizontal, attraction, a-b-db, 2, 3, 1, 17, 120, 195, 195, 120, 119, 193, 1, 3.87767
459, 4, horizontal, filler, NA, 999, 999, 1, 18, 91, 190, 100, 120, 168, 143, 3, 1.20661
459, 4, horizontal, attraction, a-b-da, 9, 1, 1, 19, 135, 60, 129, 57, 60, 135, 1, 2.14361
459, 4, horizontal, attraction, a-b-da, 2, 1, 1, 20, 60, 135, 134, 59, 135, 60, 1, 3.87756
459, 4, horizontal, attraction, a-b-db, 9, 3, 1, 21, 195, 120, 120, 195, 114, 186, 1, 1.64428
459, 4, horizontal, filler, NA, 999, 999, 1, 22, 74, 86, 173, 108, 139, 122, 2, 2.74248
459, 4, horizontal, filler, NA, 999, 999, 1, 23, 74, 174, 91, 188, 69, 190, 2, 7.85977
459, 4, horizontal, filler, NA, 999, 999, 1, 24, 132, 116, 160, 111, 77, 137, 2, 2.78033
459, 4, horizontal, attraction, a-b-db, 5, 1, 1, 25, 58, 132, 135, 60, 60, 135, 1, 1.7224
459, 4, horizontal, attraction, a-b-da, 9, 3, 1, 26, 120, 195, 195, 120, 186, 114, 1, 1.3258
459, 4, horizontal, attraction, a-b-da, 5, 3, 1, 27, 120, 195, 190, 117, 195, 120, 3, 3.21302
459, 4, horizontal, filler, NA, 999, 999, 1, 28, 153, 155, 157, 158, 169, 127, 3, 2.87731
459, 4, horizontal, attraction, a-b-db, 2, 2, 1, 29, 165, 90, 89, 163, 90, 165, 1, 4.87066
459, 4, horizontal, filler, NA, 999, 999, 1, 30, 188, 77, 111, 115, 89, 77, 2, 2.10092
459, 4, horizontal, attraction, a-b-da, 14, 3, 1, 31, 120, 195, 195, 120, 181, 111, 1, 4.36597
459, 4, horizontal, attraction, a-b-da, 2, 2, 1, 32, 90, 165, 163, 89, 165, 90, 2, 3.92787
459, 4, horizontal, filler, NA, 999, 999, 1, 33, 165, 105, 162, 125, 186, 57, 2, 5.54277
459, 4, horizontal, attraction, a-b-db, 2, 1, 1, 34, 135, 60, 59, 134, 60, 135, 2, 7.35532
459, 4, horizontal, attraction, a-b-db, 14, 2, 2, 1, 165, 90, 83, 153, 90, 165, 3, 1.84723
459, 4, horizontal, attraction, a-b-db, 9, 3, 2, 2, 114, 186, 195, 120, 120, 195, 2, 1.63412
459, 4, horizontal, attraction, a-b-db, 2, 3, 2, 3, 120, 195, 119, 193, 195, 120, 1, 1.67633
459, 4, horizontal, attraction, a-b-da, 5, 2, 2, 4, 161, 88, 165, 90, 90, 165, 3, 4.13275
459, 4, horizontal, attraction, a-b-da, 14, 3, 2, 5, 120, 195, 195, 120, 181, 111, 1, 1.29685
459, 4, horizontal, attraction, a-b-db, 9, 1, 2, 6, 57, 129, 135, 60, 60, 135, 1, 5.12793
459, 4, horizontal, attraction, a-b-db, 14, 3, 2, 7, 111, 181, 120, 195, 195, 120, 2, 1.82984
459, 4, horizontal, attraction, a-b-db, 14, 1, 2, 8, 60, 135, 56, 125, 135, 60, 1, 2.82238
459, 4, horizontal, filler, NA, 999, 999, 2, 9, 119, 128, 166, 74, 171, 95, 3, 4.11155
