sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
338, 1, triangle, practice, NA, 999, 999, 0, 1, 154, 60, 172, 66, 147, 159, 3, 1.90333
338, 1, triangle, practice, NA, 999, 999, 0, 2, 163, 189, 195, 73, 100, 174, 1, 1.61194
338, 1, triangle, practice, NA, 999, 999, 0, 3, 97, 179, 94, 134, 188, 169, 3, 1.98351
338, 1, triangle, attraction, a-b-da, 14, 3, 1, 1, 181, 111, 195, 120, 120, 195, 2, 5.78754
338, 1, triangle, attraction, a-b-db, 5, 2, 1, 2, 88, 161, 90, 165, 165, 90, 2, 2.48484
338, 1, triangle, attraction, a-b-db, 2, 2, 1, 3, 165, 90, 90, 165, 89, 163, 2, 4.1462
338, 1, triangle, attraction, a-b-db, 5, 3, 1, 4, 195, 120, 120, 195, 117, 190, 2, 2.64751
338, 1, triangle, filler, NA, 999, 999, 1, 5, 155, 73, 187, 116, 119, 111, 2, 1.55883
338, 1, triangle, filler, NA, 999, 999, 1, 6, 137, 173, 130, 169, 189, 138, 3, 2.64314
338, 1, triangle, attraction, a-b-da, 9, 2, 1, 7, 157, 86, 90, 165, 165, 90, 3, 2.12223
338, 1, triangle, attraction, a-b-da, 2, 3, 1, 8, 193, 119, 195, 120, 120, 195, 1, 1.7833
338, 1, triangle, filler, NA, 999, 999, 1, 9, 170, 87, 134, 162, 111, 123, 2, 2.21243
338, 1, triangle, attraction, a-b-db, 2, 1, 1, 10, 59, 134, 135, 60, 60, 135, 2, 2.1969
338, 1, triangle, attraction, a-b-da, 5, 3, 1, 11, 195, 120, 120, 195, 190, 117, 3, 2.07054
338, 1, triangle, attraction, a-b-da, 2, 1, 1, 12, 60, 135, 135, 60, 134, 59, 3, 2.59209
338, 1, triangle, filler, NA, 999, 999, 1, 13, 195, 104, 134, 162, 187, 191, 3, 1.35368
338, 1, triangle, attraction, a-b-da, 14, 1, 1, 14, 60, 135, 135, 60, 125, 56, 1, 1.76097
338, 1, triangle, attraction, a-b-db, 5, 1, 1, 15, 135, 60, 60, 135, 58, 132, 1, 1.60128
338, 1, triangle, attraction, a-b-da, 5, 2, 1, 16, 161, 88, 90, 165, 165, 90, 3, 1.6453
338, 1, triangle, filler, NA, 999, 999, 1, 17, 77, 171, 183, 119, 114, 88, 2, 1.27586
338, 1, triangle, attraction, a-b-db, 2, 3, 1, 18, 120, 195, 119, 193, 195, 120, 3, 1.37466
338, 1, triangle, attraction, a-b-db, 9, 3, 1, 19, 195, 120, 114, 186, 120, 195, 1, 1.74485
338, 1, triangle, attraction, a-b-db, 14, 3, 1, 20, 120, 195, 195, 120, 111, 181, 2, 2.52699
338, 1, triangle, attraction, a-b-db, 14, 2, 1, 21, 165, 90, 83, 153, 90, 165, 1, 1.68516
338, 1, triangle, filler, NA, 999, 999, 1, 22, 102, 122, 121, 106, 86, 91, 2, 4.71534
338, 1, triangle, attraction, a-b-da, 5, 1, 1, 23, 135, 60, 132, 58, 60, 135, 1, 1.69476
338, 1, triangle, filler, NA, 999, 999, 1, 24, 69, 59, 181, 114, 112, 63, 2, 4.06748
338, 1, triangle, attraction, a-b-da, 14, 2, 1, 25, 153, 83, 165, 90, 90, 165, 2, 3.35445
338, 1, triangle, filler, NA, 999, 999, 1, 26, 120, 68, 146, 186, 132, 66, 2, 1.48727
338, 1, triangle, attraction, a-b-da, 2, 2, 1, 27, 163, 89, 90, 165, 165, 90, 3, 3.00466
338, 1, triangle, attraction, a-b-da, 9, 1, 1, 28, 135, 60, 129, 57, 60, 135, 1, 2.38233
338, 1, triangle, attraction, a-b-db, 9, 2, 1, 29, 165, 90, 90, 165, 86, 157, 1, 2.66659
338, 1, triangle, attraction, a-b-db, 9, 1, 1, 30, 135, 60, 60, 135, 57, 129, 2, 2.4397
