sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
276, 4, triangle, practice, NA, 999, 999, 0, 1, 135, 108, 106, 187, 121, 136, 2, 3.02644
276, 4, triangle, practice, NA, 999, 999, 0, 2, 126, 123, 147, 152, 89, 111, 2, 2.34659
276, 4, triangle, practice, NA, 999, 999, 0, 3, 113, 87, 104, 192, 62, 61, 2, 1.93517
276, 4, triangle, attraction, a-b-da, 14, 2, 1, 1, 90, 165, 165, 90, 153, 83, 1, 5.41319
276, 4, triangle, filler, NA, 999, 999, 1, 2, 58, 187, 113, 172, 103, 123, 2, 1.66159
276, 4, triangle, filler, NA, 999, 999, 1, 3, 183, 166, 94, 57, 96, 156, 1, 1.59794
276, 4, triangle, filler, NA, 999, 999, 1, 4, 167, 66, 88, 77, 173, 149, 3, 1.73944
276, 4, triangle, attraction, a-b-da, 5, 2, 1, 5, 165, 90, 161, 88, 90, 165, 1, 5.9508
276, 4, triangle, attraction, a-b-da, 2, 1, 1, 6, 60, 135, 134, 59, 135, 60, 1, 4.57355
276, 4, triangle, attraction, a-b-db, 2, 3, 1, 7, 120, 195, 119, 193, 195, 120, 1, 7.58494
276, 4, triangle, attraction, a-b-db, 5, 3, 1, 8, 117, 190, 120, 195, 195, 120, 2, 2.27457
276, 4, triangle, filler, NA, 999, 999, 1, 9, 61, 166, 165, 165, 96, 124, 2, 1.55608
276, 4, triangle, attraction, a-b-da, 2, 2, 1, 10, 163, 89, 165, 90, 90, 165, 2, 4.97743
276, 4, triangle, attraction, a-b-db, 2, 1, 1, 11, 59, 134, 60, 135, 135, 60, 2, 2.06196
276, 4, triangle, attraction, a-b-da, 9, 2, 1, 12, 165, 90, 90, 165, 157, 86, 1, 7.20583
276, 4, triangle, attraction, a-b-db, 5, 2, 1, 13, 88, 161, 90, 165, 165, 90, 1, 5.52571
276, 4, triangle, attraction, a-b-da, 2, 3, 1, 14, 193, 119, 195, 120, 120, 195, 3, 3.58788
276, 4, triangle, attraction, a-b-da, 9, 1, 1, 15, 60, 135, 135, 60, 129, 57, 1, 3.13562
276, 4, triangle, attraction, a-b-db, 14, 3, 1, 16, 195, 120, 120, 195, 111, 181, 2, 2.50124
276, 4, triangle, filler, NA, 999, 999, 1, 17, 192, 88, 74, 175, 123, 80, 1, 3.68486
276, 4, triangle, filler, NA, 999, 999, 1, 18, 57, 191, 188, 123, 79, 97, 2, 4.22804
276, 4, triangle, attraction, a-b-db, 2, 2, 1, 19, 165, 90, 89, 163, 90, 165, 2, 3.43004
276, 4, triangle, attraction, a-b-da, 9, 3, 1, 20, 195, 120, 120, 195, 186, 114, 2, 3.67859
276, 4, triangle, filler, NA, 999, 999, 1, 21, 181, 182, 93, 195, 85, 121, 1, 1.91156
276, 4, triangle, attraction, a-b-db, 14, 1, 1, 22, 60, 135, 135, 60, 56, 125, 1, 6.51111
276, 4, triangle, attraction, a-b-db, 14, 2, 1, 23, 90, 165, 83, 153, 165, 90, 1, 5.17801
276, 4, triangle, attraction, a-b-da, 5, 3, 1, 24, 190, 117, 120, 195, 195, 120, 3, 11.6074
276, 4, triangle, attraction, a-b-db, 5, 1, 1, 25, 60, 135, 135, 60, 58, 132, 1, 1.73023
276, 4, triangle, filler, NA, 999, 999, 1, 26, 171, 97, 86, 111, 114, 121, 1, 2.88703
276, 4, triangle, attraction, a-b-db, 9, 2, 1, 27, 86, 157, 90, 165, 165, 90, 2, 5.39017
276, 4, triangle, attraction, a-b-db, 9, 3, 1, 28, 195, 120, 114, 186, 120, 195, 3, 2.93208
276, 4, triangle, attraction, a-b-db, 9, 1, 1, 29, 60, 135, 57, 129, 135, 60, 1, 4.42352
276, 4, triangle, filler, NA, 999, 999, 1, 30, 135, 79, 97, 156, 188, 79, 2, 3.89754
276, 4, triangle, attraction, a-b-da, 14, 3, 1, 31, 195, 120, 181, 111, 120, 195, 1, 5.04122
276, 4, triangle, attraction, a-b-da, 5, 1, 1, 32, 132, 58, 60, 135, 135, 60, 2, 6.64929
