sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
174, 2, triangle, practice, NA, 999, 999, 0, 1, 99, 162, 147, 70, 128, 118, 1, 6.0298
174, 2, triangle, practice, NA, 999, 999, 0, 2, 175, 174, 159, 63, 181, 121, 1, 3.18888
174, 2, triangle, practice, NA, 999, 999, 0, 3, 92, 147, 152, 155, 71, 168, 2, 4.17425
174, 2, triangle, filler, NA, 999, 999, 1, 1, 181, 193, 173, 163, 71, 193, 1, 2.05388
174, 2, triangle, attraction, a-b-db, 9, 1, 1, 2, 135, 60, 57, 129, 60, 135, 3, 11.518
174, 2, triangle, attraction, a-b-db, 5, 1, 1, 3, 135, 60, 58, 132, 60, 135, 3, 3.254
174, 2, triangle, attraction, a-b-db, 14, 3, 1, 4, 195, 120, 120, 195, 111, 181, 2, 10.5981
174, 2, triangle, attraction, a-b-da, 14, 3, 1, 5, 120, 195, 195, 120, 181, 111, 1, 3.14291
174, 2, triangle, attraction, a-b-da, 9, 3, 1, 6, 186, 114, 195, 120, 120, 195, 3, 1.94781
174, 2, triangle, attraction, a-b-da, 5, 1, 1, 7, 132, 58, 60, 135, 135, 60, 2, 2.67231
174, 2, triangle, attraction, a-b-db, 5, 2, 1, 8, 88, 161, 90, 165, 165, 90, 2, 4.28673
174, 2, triangle, filler, NA, 999, 999, 1, 9, 72, 67, 187, 104, 123, 148, 3, 2.16601
174, 2, triangle, filler, NA, 999, 999, 1, 10, 126, 71, 176, 149, 88, 170, 2, 1.80107
174, 2, triangle, attraction, a-b-db, 14, 1, 1, 11, 60, 135, 135, 60, 56, 125, 1, 3.03451
174, 2, triangle, filler, NA, 999, 999, 1, 12, 170, 130, 63, 72, 76, 194, 1, 2.00171
174, 2, triangle, attraction, a-b-da, 2, 3, 1, 13, 120, 195, 193, 119, 195, 120, 3, 1.83538
174, 2, triangle, filler, NA, 999, 999, 1, 14, 148, 108, 109, 146, 118, 147, 2, 13.5097
174, 2, triangle, attraction, a-b-da, 5, 3, 1, 15, 120, 195, 190, 117, 195, 120, 1, 3.82263
174, 2, triangle, attraction, a-b-db, 9, 2, 1, 16, 90, 165, 165, 90, 86, 157, 3, 1.60115
174, 2, triangle, attraction, a-b-da, 5, 2, 1, 17, 161, 88, 90, 165, 165, 90, 3, 3.0737
174, 2, triangle, attraction, a-b-db, 9, 3, 1, 18, 195, 120, 114, 186, 120, 195, 1, 1.81779
174, 2, triangle, attraction, a-b-db, 2, 2, 1, 19, 89, 163, 90, 165, 165, 90, 3, 2.54718
174, 2, triangle, attraction, a-b-db, 2, 1, 1, 20, 60, 135, 59, 134, 135, 60, 1, 4.86608
174, 2, triangle, filler, NA, 999, 999, 1, 21, 165, 167, 175, 146, 124, 84, 1, 1.63816
174, 2, triangle, attraction, a-b-da, 9, 1, 1, 22, 135, 60, 129, 57, 60, 135, 3, 3.86235
174, 2, triangle, attraction, a-b-db, 14, 2, 1, 23, 165, 90, 83, 153, 90, 165, 1, 2.21473
174, 2, triangle, attraction, a-b-db, 5, 3, 1, 24, 117, 190, 120, 195, 195, 120, 2, 1.76789
174, 2, triangle, attraction, a-b-da, 14, 1, 1, 25, 125, 56, 135, 60, 60, 135, 3, 3.74749
174, 2, triangle, attraction, a-b-da, 14, 2, 1, 26, 153, 83, 90, 165, 165, 90, 3, 2.14466
174, 2, triangle, attraction, a-b-db, 2, 3, 1, 27, 195, 120, 119, 193, 120, 195, 1, 5.41987
174, 2, triangle, filler, NA, 999, 999, 1, 28, 181, 100, 120, 63, 174, 156, 3, 1.48239
174, 2, triangle, attraction, a-b-da, 2, 2, 1, 29, 90, 165, 163, 89, 165, 90, 3, 4.03676
174, 2, triangle, filler, NA, 999, 999, 1, 30, 58, 126, 163, 167, 59, 118, 2, 1.53982
174, 2, triangle, attraction, a-b-da, 9, 2, 1, 31, 165, 90, 90, 165, 157, 86, 2, 3.35394
174, 2, triangle, filler, NA, 999, 999, 1, 32, 158, 69, 170, 172, 114, 149, 2, 1.16973
174, 2, triangle, filler, NA, 999, 999, 1, 33, 154, 122, 56, 145, 117, 74, 1, 1.53286
174, 2, triangle, attraction, a-b-da, 2, 1, 1, 34, 134, 59, 60, 135, 135, 60, 2, 1.42005
174, 2, triangle, attraction, a-b-da, 2, 3, 2, 1, 193, 119, 195, 120, 120, 195, 1, 5.07671
174, 2, triangle, attraction, a-b-db, 14, 1, 2, 2, 135, 60, 60, 135, 56, 125, 2, 1.82163
174, 2, triangle, attraction, a-b-db, 5, 2, 2, 3, 90, 165, 88, 161, 165, 90, 3, 4.38936
174, 2, triangle, attraction, a-b-db, 2, 2, 2, 4, 89, 163, 90, 165, 165, 90, 1, 5.19986
174, 2, triangle, attraction, a-b-da, 9, 2, 2, 5, 90, 165, 157, 86, 165, 90, 1, 2.10464
174, 2, triangle, attraction, a-b-db, 2, 1, 2, 6, 135, 60, 60, 135, 59, 134, 2, 2.90873
174, 2, triangle, attraction, a-b-db, 14, 2, 2, 7, 90, 165, 83, 153, 165, 90, 1, 2.17187
174, 2, triangle, attraction, a-b-db, 5, 1, 2, 8, 135, 60, 60, 135, 58, 132, 1, 2.73596
174, 2, triangle, filler, NA, 999, 999, 2, 9, 149, 143, 98, 65, 168, 164, 3, 1.31532
174, 2, triangle, attraction, a-b-da, 5, 2, 2, 10, 90, 165, 165, 90, 161, 88, 1, 2.14405
174, 2, triangle, filler, NA, 999, 999, 2, 11, 94, 180, 89, 151, 138, 143, 3, 1.41205
174, 2, triangle, filler, NA, 999, 999, 2, 12, 57, 178, 62, 107, 62, 108, 1, 1.37594
174, 2, triangle, filler, NA, 999, 999, 2, 13, 187, 76, 139, 132, 187, 170, 3, 1.87626
174, 2, triangle, filler, NA, 999, 999, 2, 14, 80, 133, 100, 133, 95, 170, 3, 1.31362
174, 2, triangle, attraction, a-b-da, 9, 1, 2, 15, 60, 135, 135, 60, 129, 57, 1, 2.74564
174, 2, triangle, attraction, a-b-da, 14, 3, 2, 16, 195, 120, 120, 195, 181, 111, 1, 1.60437
174, 2, triangle, attraction, a-b-db, 2, 3, 2, 17, 119, 193, 195, 120, 120, 195, 3, 2.96537
174, 2, triangle, attraction, a-b-db, 14, 3, 2, 18, 111, 181, 120, 195, 195, 120, 2, 2.32946
174, 2, triangle, attraction, a-b-da, 5, 1, 2, 19, 135, 60, 60, 135, 132, 58, 1, 2.03892
174, 2, triangle, attraction, a-b-db, 5, 3, 2, 20, 117, 190, 120, 195, 195, 120, 3, 1.22423
174, 2, triangle, attraction, a-b-db, 9, 1, 2, 21, 60, 135, 57, 129, 135, 60, 3, 3.16187
174, 2, triangle, filler, NA, 999, 999, 2, 22, 67, 136, 62, 87, 65, 97, 1, 2.53955
174, 2, triangle, filler, NA, 999, 999, 2, 23, 167, 164, 139, 186, 88, 145, 1, 1.2819
174, 2, triangle, attraction, a-b-da, 5, 3, 2, 24, 195, 120, 190, 117, 120, 195, 1, 3.0155
174, 2, triangle, attraction, a-b-da, 2, 1, 2, 25, 60, 135, 134, 59, 135, 60, 3, 1.44989
174, 2, triangle, attraction, a-b-db, 9, 2, 2, 26, 86, 157, 165, 90, 90, 165, 3, 3.49093
174, 2, triangle, attraction, a-b-da, 2, 2, 2, 27, 165, 90, 90, 165, 163, 89, 2, 2.98259
174, 2, triangle, filler, NA, 999, 999, 2, 28, 176, 58, 81, 111, 163, 162, 3, 1.3389
174, 2, triangle, attraction, a-b-da, 14, 2, 2, 29, 153, 83, 90, 165, 165, 90, 1, 1.08744
174, 2, triangle, attraction, a-b-da, 14, 1, 2, 30, 60, 135, 125, 56, 135, 60, 3, 1.59863
174, 2, triangle, filler, NA, 999, 999, 2, 31, 96, 77, 70, 165, 117, 65, 2, 1.34307
174, 2, triangle, attraction, a-b-da, 9, 3, 2, 32, 186, 114, 195, 120, 120, 195, 3, 1.43768
174, 2, triangle, filler, NA, 999, 999, 2, 33, 63, 75, 167, 88, 174, 123, 3, 1.58009
174, 2, triangle, attraction, a-b-db, 9, 3, 2, 34, 195, 120, 114, 186, 120, 195, 1, 1.45133
174, 2, triangle, attraction, a-b-db, 2, 2, 3, 1, 165, 90, 89, 163, 90, 165, 3, 1.75392
174, 2, triangle, attraction, a-b-da, 9, 2, 3, 2, 157, 86, 165, 90, 90, 165, 1, 2.0684
174, 2, triangle, attraction, a-b-da, 5, 1, 3, 3, 132, 58, 135, 60, 60, 135, 3, 1.35682
174, 2, triangle, attraction, a-b-da, 2, 2, 3, 4, 90, 165, 163, 89, 165, 90, 3, 1.22723
174, 2, triangle, attraction, a-b-db, 14, 2, 3, 5, 83, 153, 90, 165, 165, 90, 2, 1.38723
174, 2, triangle, attraction, a-b-db, 5, 1, 3, 6, 135, 60, 58, 132, 60, 135, 3, 2.3422
174, 2, triangle, attraction, a-b-da, 5, 2, 3, 7, 165, 90, 90, 165, 161, 88, 3, 1.69803
