sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
424, 2, triangle, practice, NA, 999, 999, 0, 1, 158, 88, 126, 184, 131, 148, 2, 3.94624
424, 2, triangle, practice, NA, 999, 999, 0, 2, 72, 156, 184, 153, 182, 68, 2, 5.34425
424, 2, triangle, practice, NA, 999, 999, 0, 3, 120, 84, 107, 110, 186, 147, 3, 2.21179
424, 2, triangle, filler, NA, 999, 999, 1, 1, 190, 86, 100, 187, 83, 93, 2, 3.17068
424, 2, triangle, attraction, a-b-db, 2, 1, 1, 2, 59, 134, 60, 135, 135, 60, 2, 6.06303
424, 2, triangle, filler, NA, 999, 999, 1, 3, 88, 125, 118, 100, 134, 102, 2, 1.96323
424, 2, triangle, attraction, a-b-db, 9, 1, 1, 4, 57, 129, 60, 135, 135, 60, 2, 1.64686
424, 2, triangle, attraction, a-b-db, 14, 2, 1, 5, 83, 153, 90, 165, 165, 90, 2, 4.56147
424, 2, triangle, attraction, a-b-db, 9, 3, 1, 6, 120, 195, 195, 120, 114, 186, 2, 3.66923
424, 2, triangle, filler, NA, 999, 999, 1, 7, 62, 105, 147, 99, 104, 154, 3, 1.47484
424, 2, triangle, attraction, a-b-db, 9, 2, 1, 8, 90, 165, 165, 90, 86, 157, 3, 2.6681
424, 2, triangle, attraction, a-b-da, 9, 3, 1, 9, 120, 195, 186, 114, 195, 120, 1, 3.26583
424, 2, triangle, attraction, a-b-db, 5, 2, 1, 10, 165, 90, 90, 165, 88, 161, 2, 2.32232
424, 2, triangle, filler, NA, 999, 999, 1, 11, 101, 90, 177, 142, 164, 144, 2, 1.3909
424, 2, triangle, attraction, a-b-da, 9, 1, 1, 12, 135, 60, 129, 57, 60, 135, 1, 3.52034
424, 2, triangle, attraction, a-b-da, 5, 2, 1, 13, 90, 165, 161, 88, 165, 90, 1, 1.49207
424, 2, triangle, attraction, a-b-da, 9, 2, 1, 14, 90, 165, 157, 86, 165, 90, 3, 1.34828
424, 2, triangle, attraction, a-b-da, 14, 3, 1, 15, 181, 111, 120, 195, 195, 120, 2, 2.83242
424, 2, triangle, filler, NA, 999, 999, 1, 16, 99, 103, 187, 119, 179, 141, 2, 3.87965
424, 2, triangle, attraction, a-b-db, 14, 1, 1, 17, 56, 125, 60, 135, 135, 60, 1, 1.84747
424, 2, triangle, filler, NA, 999, 999, 1, 18, 105, 98, 128, 83, 176, 80, 1, 2.83187
424, 2, triangle, attraction, a-b-da, 2, 3, 1, 19, 195, 120, 120, 195, 193, 119, 2, 4.17834
424, 2, triangle, attraction, a-b-da, 5, 1, 1, 20, 132, 58, 60, 135, 135, 60, 2, 2.23434
424, 2, triangle, attraction, a-b-da, 2, 1, 1, 21, 135, 60, 134, 59, 60, 135, 3, 1.56969
424, 2, triangle, filler, NA, 999, 999, 1, 22, 117, 155, 141, 146, 135, 117, 2, 1.53593
424, 2, triangle, attraction, a-b-db, 2, 3, 1, 23, 119, 193, 120, 195, 195, 120, 1, 2.70597
424, 2, triangle, attraction, a-b-db, 14, 3, 1, 24, 195, 120, 111, 181, 120, 195, 2, 2.91369
424, 2, triangle, attraction, a-b-da, 2, 2, 1, 25, 90, 165, 163, 89, 165, 90, 1, 1.74333
424, 2, triangle, filler, NA, 999, 999, 1, 26, 191, 155, 56, 78, 137, 179, 1, 1.05878
424, 2, triangle, attraction, a-b-da, 14, 2, 1, 27, 153, 83, 165, 90, 90, 165, 1, 3.58052
424, 2, triangle, attraction, a-b-da, 5, 3, 1, 28, 190, 117, 195, 120, 120, 195, 2, 1.36039
424, 2, triangle, filler, NA, 999, 999, 1, 29, 106, 104, 191, 84, 161, 88, 3, 1.90096
424, 2, triangle, filler, NA, 999, 999, 1, 30, 141, 86, 125, 165, 58, 122, 2, 2.97725
