sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
303, 5, horizontal, practice, NA, 999, 999, 0, 1, 78, 195, 176, 84, 76, 194, 1, 2.9476
303, 5, horizontal, practice, NA, 999, 999, 0, 2, 87, 56, 68, 178, 173, 162, 3, 1.71982
303, 5, horizontal, practice, NA, 999, 999, 0, 3, 156, 111, 195, 190, 183, 108, 2, 3.12632
303, 5, horizontal, attraction, a-b-db, 9, 1, 1, 1, 135, 60, 57, 129, 60, 135, 1, 4.87518
303, 5, horizontal, attraction, a-b-da, 5, 1, 1, 2, 135, 60, 60, 135, 132, 58, 2, 6.68995
303, 5, horizontal, filler, NA, 999, 999, 1, 3, 107, 136, 157, 76, 76, 99, 1, 2.26008
303, 5, horizontal, attraction, a-b-da, 9, 1, 1, 4, 60, 135, 129, 57, 135, 60, 3, 5.70005
303, 5, horizontal, attraction, a-b-db, 9, 3, 1, 5, 195, 120, 120, 195, 114, 186, 2, 3.36239
303, 5, horizontal, attraction, a-b-db, 5, 2, 1, 6, 88, 161, 90, 165, 165, 90, 2, 3.59002
303, 5, horizontal, attraction, a-b-da, 2, 2, 1, 7, 165, 90, 163, 89, 90, 165, 3, 2.26046
303, 5, horizontal, attraction, a-b-da, 9, 3, 1, 8, 186, 114, 120, 195, 195, 120, 2, 1.65735
303, 5, horizontal, attraction, a-b-da, 14, 3, 1, 9, 195, 120, 181, 111, 120, 195, 3, 4.05795
303, 5, horizontal, attraction, a-b-da, 5, 2, 1, 10, 90, 165, 161, 88, 165, 90, 1, 5.98784
303, 5, horizontal, attraction, a-b-da, 14, 2, 1, 11, 165, 90, 153, 83, 90, 165, 1, 2.32047
303, 5, horizontal, attraction, a-b-da, 2, 1, 1, 12, 135, 60, 60, 135, 134, 59, 2, 5.14895
303, 5, horizontal, filler, NA, 999, 999, 1, 13, 154, 66, 108, 135, 151, 138, 3, 1.73857
303, 5, horizontal, filler, NA, 999, 999, 1, 14, 107, 115, 179, 166, 113, 84, 2, 1.39903
303, 5, horizontal, attraction, a-b-db, 2, 3, 1, 15, 195, 120, 120, 195, 119, 193, 1, 1.99172
303, 5, horizontal, attraction, a-b-da, 14, 1, 1, 16, 60, 135, 135, 60, 125, 56, 2, 3.10161
303, 5, horizontal, filler, NA, 999, 999, 1, 17, 110, 83, 89, 189, 59, 68, 2, 2.33802
303, 5, horizontal, attraction, a-b-db, 14, 3, 1, 18, 195, 120, 120, 195, 111, 181, 1, 3.67919
303, 5, horizontal, filler, NA, 999, 999, 1, 19, 138, 128, 84, 82, 131, 103, 1, 3.10462
303, 5, horizontal, attraction, a-b-da, 5, 3, 1, 20, 195, 120, 190, 117, 120, 195, 2, 5.23881
303, 5, horizontal, attraction, a-b-db, 5, 3, 1, 21, 195, 120, 120, 195, 117, 190, 2, 1.70585
303, 5, horizontal, filler, NA, 999, 999, 1, 22, 58, 173, 115, 132, 89, 165, 2, 4.76797
303, 5, horizontal, attraction, a-b-da, 9, 2, 1, 23, 165, 90, 90, 165, 157, 86, 2, 7.56151
303, 5, horizontal, attraction, a-b-db, 14, 2, 1, 24, 83, 153, 90, 165, 165, 90, 2, 1.5507
303, 5, horizontal, attraction, a-b-da, 2, 3, 1, 25, 193, 119, 120, 195, 195, 120, 2, 1.29923
303, 5, horizontal, attraction, a-b-db, 5, 1, 1, 26, 135, 60, 58, 132, 60, 135, 1, 2.96209
303, 5, horizontal, filler, NA, 999, 999, 1, 27, 95, 153, 125, 116, 58, 189, 2, 1.87811
