sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
301, 3, horizontal, practice, NA, 999, 999, 0, 1, 153, 181, 153, 115, 178, 162, 3, 5.50632
301, 3, horizontal, practice, NA, 999, 999, 0, 2, 184, 79, 189, 60, 87, 91, 1, 4.65552
301, 3, horizontal, practice, NA, 999, 999, 0, 3, 72, 112, 125, 151, 132, 153, 3, 1.85476
301, 3, horizontal, attraction, a-b-da, 14, 3, 1, 1, 120, 195, 181, 111, 195, 120, 3, 2.43941
301, 3, horizontal, attraction, a-b-db, 2, 1, 1, 2, 59, 134, 60, 135, 135, 60, 1, 3.15966
301, 3, horizontal, attraction, a-b-db, 9, 1, 1, 3, 57, 129, 135, 60, 60, 135, 3, 2.33765
301, 3, horizontal, attraction, a-b-db, 9, 2, 1, 4, 90, 165, 86, 157, 165, 90, 3, 1.88795
301, 3, horizontal, attraction, a-b-db, 14, 2, 1, 5, 165, 90, 90, 165, 83, 153, 2, 1.55335
301, 3, horizontal, attraction, a-b-da, 2, 1, 1, 6, 60, 135, 135, 60, 134, 59, 2, 3.93933
301, 3, horizontal, attraction, a-b-da, 5, 2, 1, 7, 161, 88, 165, 90, 90, 165, 2, 1.54485
301, 3, horizontal, attraction, a-b-db, 2, 2, 1, 8, 89, 163, 165, 90, 90, 165, 1, 1.69988
301, 3, horizontal, attraction, a-b-da, 14, 1, 1, 9, 125, 56, 135, 60, 60, 135, 3, 2.25029
301, 3, horizontal, attraction, a-b-da, 5, 3, 1, 10, 120, 195, 195, 120, 190, 117, 2, 2.41165
301, 3, horizontal, filler, NA, 999, 999, 1, 11, 162, 125, 64, 91, 152, 73, 1, 1.93085
301, 3, horizontal, attraction, a-b-db, 14, 1, 1, 12, 60, 135, 135, 60, 56, 125, 2, 3.18404
301, 3, horizontal, attraction, a-b-da, 9, 1, 1, 13, 129, 57, 135, 60, 60, 135, 2, 2.37024
301, 3, horizontal, filler, NA, 999, 999, 1, 14, 157, 153, 119, 100, 76, 169, 1, 2.08076
301, 3, horizontal, filler, NA, 999, 999, 1, 15, 193, 57, 92, 125, 161, 162, 3, 2.25506
301, 3, horizontal, attraction, a-b-da, 2, 2, 1, 16, 90, 165, 163, 89, 165, 90, 3, 1.50284
301, 3, horizontal, filler, NA, 999, 999, 1, 17, 194, 173, 115, 194, 77, 175, 1, 1.67449
301, 3, horizontal, attraction, a-b-db, 5, 3, 1, 18, 117, 190, 195, 120, 120, 195, 2, 1.53247
301, 3, horizontal, filler, NA, 999, 999, 1, 19, 190, 120, 81, 135, 158, 168, 3, 2.16898
301, 3, horizontal, attraction, a-b-db, 5, 1, 1, 20, 135, 60, 60, 135, 58, 132, 2, 1.46804
301, 3, horizontal, attraction, a-b-db, 9, 3, 1, 21, 120, 195, 195, 120, 114, 186, 2, 2.48391
301, 3, horizontal, filler, NA, 999, 999, 1, 22, 188, 150, 145, 183, 192, 136, 1, 1.90375
301, 3, horizontal, attraction, a-b-db, 2, 3, 1, 23, 119, 193, 195, 120, 120, 195, 2, 1.89529
301, 3, horizontal, filler, NA, 999, 999, 1, 24, 167, 66, 144, 108, 93, 167, 2, 2.0636
301, 3, horizontal, attraction, a-b-db, 14, 3, 1, 25, 120, 195, 195, 120, 111, 181, 2, 1.96773
301, 3, horizontal, filler, NA, 999, 999, 1, 26, 154, 74, 187, 129, 135, 181, 2, 1.52366
301, 3, horizontal, attraction, a-b-da, 5, 1, 1, 27, 132, 58, 60, 135, 135, 60, 3, 1.60028
301, 3, horizontal, attraction, a-b-db, 5, 2, 1, 28, 88, 161, 90, 165, 165, 90, 3, 2.65736
301, 3, horizontal, attraction, a-b-da, 14, 2, 1, 29, 90, 165, 165, 90, 153, 83, 2, 1.15988
301, 3, horizontal, attraction, a-b-da, 9, 3, 1, 30, 186, 114, 120, 195, 195, 120, 2, 1.70856
301, 3, horizontal, attraction, a-b-da, 9, 2, 1, 31, 165, 90, 157, 86, 90, 165, 2, 1.65146
301, 3, horizontal, attraction, a-b-da, 2, 3, 1, 32, 195, 120, 193, 119, 120, 195, 2, 1.89979
301, 3, horizontal, filler, NA, 999, 999, 1, 33, 172, 60, 87, 159, 150, 110, 3, 1.58623
301, 3, horizontal, filler, NA, 999, 999, 1, 34, 102, 109, 140, 118, 130, 104, 2, 1.3806
301, 3, horizontal, attraction, a-b-db, 9, 1, 2, 1, 57, 129, 135, 60, 60, 135, 3, 2.20759
301, 3, horizontal, filler, NA, 999, 999, 2, 2, 94, 127, 84, 188, 149, 151, 3, 1.5299
301, 3, horizontal, attraction, a-b-db, 14, 1, 2, 3, 60, 135, 135, 60, 56, 125, 2, 2.18393
301, 3, horizontal, attraction, a-b-da, 14, 2, 2, 4, 153, 83, 90, 165, 165, 90, 3, 2.34778
301, 3, horizontal, attraction, a-b-db, 5, 1, 2, 5, 58, 132, 135, 60, 60, 135, 3, 2.38244
301, 3, horizontal, filler, NA, 999, 999, 2, 6, 95, 174, 88, 136, 116, 90, 1, 2.06574
301, 3, horizontal, attraction, a-b-db, 5, 3, 2, 7, 117, 190, 195, 120, 120, 195, 2, 1.33798
301, 3, horizontal, attraction, a-b-da, 5, 3, 2, 8, 190, 117, 195, 120, 120, 195, 2, 1.84376
301, 3, horizontal, attraction, a-b-da, 2, 1, 2, 9, 135, 60, 134, 59, 60, 135, 1, 3.51756
301, 3, horizontal, attraction, a-b-db, 2, 3, 2, 10, 195, 120, 119, 193, 120, 195, 1, 1.80357
301, 3, horizontal, filler, NA, 999, 999, 2, 11, 98, 97, 106, 99, 108, 111, 3, 1.37445
301, 3, horizontal, attraction, a-b-da, 9, 2, 2, 12, 90, 165, 165, 90, 157, 86, 2, 1.5937
301, 3, horizontal, attraction, a-b-da, 14, 1, 2, 13, 135, 60, 60, 135, 125, 56, 1, 2.25099
301, 3, horizontal, attraction, a-b-da, 9, 3, 2, 14, 195, 120, 186, 114, 120, 195, 1, 1.60296
301, 3, horizontal, attraction, a-b-da, 2, 2, 2, 15, 90, 165, 163, 89, 165, 90, 2, 2.39829
301, 3, horizontal, filler, NA, 999, 999, 2, 16, 127, 99, 161, 128, 136, 73, 2, 1.62363
301, 3, horizontal, attraction, a-b-da, 14, 3, 2, 17, 195, 120, 120, 195, 181, 111, 1, 1.3043
301, 3, horizontal, attraction, a-b-db, 9, 3, 2, 18, 114, 186, 195, 120, 120, 195, 2, 1.41439
301, 3, horizontal, attraction, a-b-db, 2, 2, 2, 19, 89, 163, 90, 165, 165, 90, 3, 1.48063
301, 3, horizontal, filler, NA, 999, 999, 2, 20, 66, 83, 76, 175, 165, 64, 2, 1.4242
301, 3, horizontal, filler, NA, 999, 999, 2, 21, 123, 98, 72, 74, 137, 67, 1, 1.95422
301, 3, horizontal, attraction, a-b-da, 5, 1, 2, 22, 132, 58, 135, 60, 60, 135, 2, 1.49377
301, 3, horizontal, attraction, a-b-db, 14, 3, 2, 23, 111, 181, 120, 195, 195, 120, 3, 1.22791
301, 3, horizontal, attraction, a-b-da, 9, 1, 2, 24, 60, 135, 129, 57, 135, 60, 2, 1.39814
301, 3, horizontal, filler, NA, 999, 999, 2, 25, 168, 94, 153, 120, 132, 184, 3, 1.25466
301, 3, horizontal, attraction, a-b-da, 2, 3, 2, 26, 120, 195, 195, 120, 193, 119, 1, 1.68909
301, 3, horizontal, filler, NA, 999, 999, 2, 27, 191, 117, 92, 80, 177, 172, 3, 1.28851
301, 3, horizontal, attraction, a-b-db, 2, 1, 2, 28, 60, 135, 59, 134, 135, 60, 2, 1.71855
301, 3, horizontal, attraction, a-b-da, 5, 2, 2, 29, 165, 90, 161, 88, 90, 165, 1, 2.08272
301, 3, horizontal, filler, NA, 999, 999, 2, 30, 180, 165, 122, 73, 151, 181, 1, 1.55601
301, 3, horizontal, attraction, a-b-db, 5, 2, 2, 31, 165, 90, 88, 161, 90, 165, 1, 1.34836
301, 3, horizontal, attraction, a-b-db, 9, 2, 2, 32, 165, 90, 90, 165, 86, 157, 3, 1.88953
301, 3, horizontal, filler, NA, 999, 999, 2, 33, 100, 75, 147, 195, 183, 141, 3, 2.61643
301, 3, horizontal, attraction, a-b-db, 14, 2, 2, 34, 90, 165, 165, 90, 83, 153, 2, 1.63397
301, 3, horizontal, attraction, a-b-db, 14, 3, 3, 1, 120, 195, 195, 120, 111, 181, 2, 3.33086
301, 3, horizontal, attraction, a-b-db, 5, 3, 3, 2, 120, 195, 117, 190, 195, 120, 1, 2.11129
301, 3, horizontal, attraction, a-b-db, 5, 1, 3, 3, 58, 132, 60, 135, 135, 60, 3, 1.48548
301, 3, horizontal, attraction, a-b-da, 9, 1, 3, 4, 60, 135, 129, 57, 135, 60, 1, 1.96502
301, 3, horizontal, attraction, a-b-da, 5, 3, 3, 5, 120, 195, 190, 117, 195, 120, 3, 2.06715
301, 3, horizontal, attraction, a-b-da, 9, 2, 3, 6, 157, 86, 165, 90, 90, 165, 2, 1.86256
301, 3, horizontal, attraction, a-b-db, 9, 1, 3, 7, 135, 60, 60, 135, 57, 129, 1, 1.92676
301, 3, horizontal, filler, NA, 999, 999, 3, 8, 110, 126, 152, 166, 162, 104, 2, 1.24634
301, 3, horizontal, attraction, a-b-da, 14, 2, 3, 9, 153, 83, 165, 90, 90, 165, 2, 1.3423
