sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
170, 1, triangle, practice, NA, 999, 999, 0, 1, 107, 141, 122, 101, 191, 185, 3, 2.16961
170, 1, triangle, practice, NA, 999, 999, 0, 2, 178, 179, 143, 112, 75, 127, 1, 2.51608
170, 1, triangle, practice, NA, 999, 999, 0, 3, 86, 180, 106, 104, 173, 171, 3, 2.04984
170, 1, triangle, filler, NA, 999, 999, 1, 1, 178, 187, 191, 106, 89, 136, 1, 1.39598
170, 1, triangle, attraction, a-b-da, 9, 3, 1, 2, 195, 120, 120, 195, 186, 114, 2, 1.94247
170, 1, triangle, attraction, a-b-db, 5, 2, 1, 3, 90, 165, 88, 161, 165, 90, 1, 3.37824
170, 1, triangle, attraction, a-b-db, 9, 3, 1, 4, 114, 186, 195, 120, 120, 195, 3, 4.1628
170, 1, triangle, attraction, a-b-db, 2, 2, 1, 5, 165, 90, 89, 163, 90, 165, 1, 2.71905
170, 1, triangle, filler, NA, 999, 999, 1, 6, 74, 70, 141, 62, 161, 96, 3, 1.83674
170, 1, triangle, filler, NA, 999, 999, 1, 7, 80, 133, 168, 190, 178, 98, 2, 1.48525
170, 1, triangle, attraction, a-b-db, 5, 1, 1, 8, 135, 60, 58, 132, 60, 135, 1, 4.14048
170, 1, triangle, filler, NA, 999, 999, 1, 9, 61, 99, 157, 181, 69, 67, 2, 1.92036
170, 1, triangle, attraction, a-b-db, 14, 3, 1, 10, 111, 181, 195, 120, 120, 195, 3, 3.70107
170, 1, triangle, attraction, a-b-da, 14, 1, 1, 11, 60, 135, 125, 56, 135, 60, 1, 2.15258
170, 1, triangle, filler, NA, 999, 999, 1, 12, 151, 62, 124, 145, 168, 127, 3, 2.23084
170, 1, triangle, attraction, a-b-da, 9, 1, 1, 13, 135, 60, 129, 57, 60, 135, 1, 3.99802
170, 1, triangle, attraction, a-b-da, 2, 1, 1, 14, 60, 135, 135, 60, 134, 59, 1, 6.63147
170, 1, triangle, filler, NA, 999, 999, 1, 15, 80, 70, 108, 79, 110, 131, 3, 1.5519
170, 1, triangle, attraction, a-b-db, 9, 2, 1, 16, 86, 157, 165, 90, 90, 165, 3, 2.57499
170, 1, triangle, attraction, a-b-da, 9, 2, 1, 17, 165, 90, 90, 165, 157, 86, 1, 3.14394
170, 1, triangle, attraction, a-b-da, 14, 2, 1, 18, 165, 90, 90, 165, 153, 83, 2, 1.69322
170, 1, triangle, attraction, a-b-da, 14, 3, 1, 19, 120, 195, 195, 120, 181, 111, 1, 5.61982
170, 1, triangle, attraction, a-b-da, 5, 1, 1, 20, 60, 135, 132, 58, 135, 60, 3, 2.6442
170, 1, triangle, filler, NA, 999, 999, 1, 21, 63, 109, 74, 147, 160, 86, 3, 2.98763
170, 1, triangle, attraction, a-b-db, 14, 2, 1, 22, 165, 90, 83, 153, 90, 165, 1, 2.6962
170, 1, triangle, attraction, a-b-db, 9, 1, 1, 23, 60, 135, 135, 60, 57, 129, 3, 3.71015
170, 1, triangle, attraction, a-b-db, 5, 3, 1, 24, 195, 120, 117, 190, 120, 195, 1, 4.06009
170, 1, triangle, attraction, a-b-da, 5, 3, 1, 25, 195, 120, 190, 117, 120, 195, 1, 4.06706
170, 1, triangle, filler, NA, 999, 999, 1, 26, 102, 68, 57, 157, 130, 94, 3, 1.48775
170, 1, triangle, attraction, a-b-db, 14, 1, 1, 27, 135, 60, 60, 135, 56, 125, 1, 3.20732
170, 1, triangle, attraction, a-b-db, 2, 1, 1, 28, 135, 60, 59, 134, 60, 135, 1, 1.96947
170, 1, triangle, filler, NA, 999, 999, 1, 29, 89, 169, 62, 137, 146, 66, 1, 1.98886
170, 1, triangle, filler, NA, 999, 999, 1, 30, 79, 88, 92, 186, 140, 164, 3, 4.16855
170, 1, triangle, attraction, a-b-da, 2, 3, 1, 31, 195, 120, 193, 119, 120, 195, 1, 5.17003
170, 1, triangle, attraction, a-b-db, 2, 3, 1, 32, 120, 195, 119, 193, 195, 120, 3, 4.99724
170, 1, triangle, attraction, a-b-da, 2, 2, 1, 33, 163, 89, 165, 90, 90, 165, 2, 3.02271
170, 1, triangle, attraction, a-b-da, 5, 2, 1, 34, 161, 88, 90, 165, 165, 90, 3, 2.38234
170, 1, triangle, attraction, a-b-db, 14, 2, 2, 1, 90, 165, 165, 90, 83, 153, 1, 4.61619
170, 1, triangle, attraction, a-b-da, 5, 3, 2, 2, 195, 120, 120, 195, 190, 117, 2, 3.62579
170, 1, triangle, attraction, a-b-db, 9, 1, 2, 3, 60, 135, 57, 129, 135, 60, 1, 2.54821
170, 1, triangle, attraction, a-b-da, 5, 1, 2, 4, 60, 135, 132, 58, 135, 60, 3, 3.7838
170, 1, triangle, attraction, a-b-db, 2, 2, 2, 5, 89, 163, 165, 90, 90, 165, 1, 2.1207
170, 1, triangle, filler, NA, 999, 999, 2, 6, 190, 82, 120, 84, 130, 72, 1, 1.70344
170, 1, triangle, filler, NA, 999, 999, 2, 7, 100, 101, 107, 99, 80, 178, 3, 1.50868
170, 1, triangle, attraction, a-b-db, 14, 3, 2, 8, 111, 181, 195, 120, 120, 195, 3, 2.29054
170, 1, triangle, filler, NA, 999, 999, 2, 9, 62, 73, 60, 57, 81, 145, 3, 1.48813
170, 1, triangle, attraction, a-b-da, 2, 3, 2, 10, 193, 119, 195, 120, 120, 195, 3, 2.67927
170, 1, triangle, filler, NA, 999, 999, 2, 11, 101, 192, 185, 63, 149, 128, 1, 2.55838
170, 1, triangle, attraction, a-b-da, 5, 2, 2, 12, 165, 90, 90, 165, 161, 88, 1, 4.73749
170, 1, triangle, filler, NA, 999, 999, 2, 13, 150, 59, 192, 166, 131, 105, 2, 1.60618
170, 1, triangle, attraction, a-b-da, 14, 2, 2, 14, 165, 90, 153, 83, 90, 165, 1, 5.28743
170, 1, triangle, attraction, a-b-da, 14, 3, 2, 15, 181, 111, 120, 195, 195, 120, 2, 3.30325
170, 1, triangle, filler, NA, 999, 999, 2, 16, 74, 60, 106, 118, 102, 78, 2, 1.963
170, 1, triangle, attraction, a-b-db, 5, 3, 2, 17, 195, 120, 117, 190, 120, 195, 3, 4.15899
170, 1, triangle, attraction, a-b-da, 14, 1, 2, 18, 135, 60, 60, 135, 125, 56, 2, 6.52419
170, 1, triangle, attraction, a-b-db, 9, 2, 2, 19, 90, 165, 86, 157, 165, 90, 1, 3.07899
170, 1, triangle, attraction, a-b-db, 5, 2, 2, 20, 165, 90, 88, 161, 90, 165, 2, 3.38045
170, 1, triangle, attraction, a-b-da, 9, 2, 2, 21, 165, 90, 90, 165, 157, 86, 2, 2.08108
170, 1, triangle, filler, NA, 999, 999, 2, 22, 191, 154, 129, 110, 90, 105, 1, 1.33582
170, 1, triangle, attraction, a-b-da, 9, 1, 2, 23, 135, 60, 129, 57, 60, 135, 3, 2.50114
170, 1, triangle, filler, NA, 999, 999, 2, 24, 137, 83, 194, 110, 176, 108, 2, 1.83518
170, 1, triangle, attraction, a-b-db, 14, 1, 2, 25, 56, 125, 60, 135, 135, 60, 3, 2.34686
170, 1, triangle, attraction, a-b-da, 9, 3, 2, 26, 186, 114, 120, 195, 195, 120, 2, 2.9513
170, 1, triangle, attraction, a-b-da, 2, 2, 2, 27, 165, 90, 163, 89, 90, 165, 1, 2.54765
170, 1, triangle, attraction, a-b-db, 9, 3, 2, 28, 114, 186, 195, 120, 120, 195, 3, 2.31108
170, 1, triangle, attraction, a-b-db, 2, 3, 2, 29, 120, 195, 195, 120, 119, 193, 2, 1.57413
170, 1, triangle, attraction, a-b-da, 2, 1, 2, 30, 134, 59, 135, 60, 60, 135, 1, 2.85151
170, 1, triangle, attraction, a-b-db, 5, 1, 2, 31, 58, 132, 135, 60, 60, 135, 3, 3.48072
170, 1, triangle, filler, NA, 999, 999, 2, 32, 72, 133, 132, 149, 66, 109, 2, 1.8743
170, 1, triangle, filler, NA, 999, 999, 2, 33, 84, 121, 100, 65, 164, 182, 3, 1.63252
170, 1, triangle, attraction, a-b-db, 2, 1, 2, 34, 60, 135, 135, 60, 59, 134, 2, 4.00193
