sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
348, 1, triangle, practice, NA, 999, 999, 0, 1, 125, 124, 93, 108, 57, 86, 1, 2.19535
348, 1, triangle, practice, NA, 999, 999, 0, 2, 93, 120, 150, 180, 168, 69, 2, 1.66859
348, 1, triangle, practice, NA, 999, 999, 0, 3, 59, 133, 189, 141, 153, 125, 2, 1.86759
348, 1, triangle, attraction, a-b-db, 2, 3, 1, 1, 119, 193, 120, 195, 195, 120, 1, 2.59866
348, 1, triangle, attraction, a-b-da, 5, 2, 1, 2, 90, 165, 161, 88, 165, 90, 1, 3.6443
348, 1, triangle, attraction, a-b-da, 2, 3, 1, 3, 195, 120, 193, 119, 120, 195, 1, 1.89691
348, 1, triangle, attraction, a-b-da, 9, 3, 1, 4, 195, 120, 120, 195, 186, 114, 1, 1.84203
348, 1, triangle, filler, NA, 999, 999, 1, 5, 157, 169, 125, 106, 65, 116, 1, 1.51339
348, 1, triangle, attraction, a-b-db, 14, 2, 1, 6, 83, 153, 90, 165, 165, 90, 3, 1.79847
348, 1, triangle, attraction, a-b-db, 2, 2, 1, 7, 89, 163, 165, 90, 90, 165, 3, 2.10604
348, 1, triangle, attraction, a-b-da, 9, 2, 1, 8, 165, 90, 90, 165, 157, 86, 1, 5.08835
348, 1, triangle, filler, NA, 999, 999, 1, 9, 121, 174, 125, 151, 68, 168, 1, 1.60396
348, 1, triangle, filler, NA, 999, 999, 1, 10, 101, 184, 124, 107, 131, 65, 1, 1.70947
348, 1, triangle, attraction, a-b-db, 9, 1, 1, 11, 57, 129, 60, 135, 135, 60, 3, 2.59736
348, 1, triangle, attraction, a-b-da, 2, 2, 1, 12, 90, 165, 163, 89, 165, 90, 3, 2.34276
348, 1, triangle, filler, NA, 999, 999, 1, 13, 102, 176, 64, 194, 129, 60, 1, 1.67656
348, 1, triangle, attraction, a-b-db, 5, 1, 1, 14, 60, 135, 58, 132, 135, 60, 3, 2.24273
348, 1, triangle, attraction, a-b-da, 2, 1, 1, 15, 135, 60, 134, 59, 60, 135, 2, 3.90991
348, 1, triangle, filler, NA, 999, 999, 1, 16, 64, 90, 73, 86, 157, 152, 3, 1.41799
348, 1, triangle, attraction, a-b-db, 5, 2, 1, 17, 165, 90, 90, 165, 88, 161, 1, 1.66656
348, 1, triangle, attraction, a-b-db, 9, 2, 1, 18, 86, 157, 90, 165, 165, 90, 2, 3.45093
348, 1, triangle, attraction, a-b-da, 5, 3, 1, 19, 120, 195, 190, 117, 195, 120, 1, 1.85835
348, 1, triangle, filler, NA, 999, 999, 1, 20, 124, 158, 166, 160, 160, 109, 2, 2.82697
348, 1, triangle, filler, NA, 999, 999, 1, 21, 183, 163, 149, 74, 111, 128, 1, 1.49291
348, 1, triangle, filler, NA, 999, 999, 1, 22, 66, 121, 62, 64, 86, 144, 3, 1.61876
348, 1, triangle, attraction, a-b-db, 14, 1, 1, 23, 60, 135, 135, 60, 56, 125, 2, 1.6922
348, 1, triangle, filler, NA, 999, 999, 1, 24, 174, 111, 57, 121, 116, 135, 1, 2.6511
348, 1, triangle, attraction, a-b-da, 9, 1, 1, 25, 60, 135, 129, 57, 135, 60, 3, 2.68311
348, 1, triangle, attraction, a-b-da, 14, 2, 1, 26, 153, 83, 165, 90, 90, 165, 2, 2.1921
348, 1, triangle, attraction, a-b-da, 5, 1, 1, 27, 135, 60, 132, 58, 60, 135, 1, 2.05204
348, 1, triangle, filler, NA, 999, 999, 1, 28, 69, 89, 94, 193, 195, 183, 3, 1.49326
348, 1, triangle, attraction, a-b-da, 14, 3, 1, 29, 120, 195, 181, 111, 195, 120, 1, 1.77764
348, 1, triangle, attraction, a-b-da, 14, 1, 1, 30, 60, 135, 125, 56, 135, 60, 3, 3.79724
348, 1, triangle, attraction, a-b-db, 9, 3, 1, 31, 120, 195, 195, 120, 114, 186, 1, 1.65651
348, 1, triangle, attraction, a-b-db, 14, 3, 1, 32, 120, 195, 111, 181, 195, 120, 1, 3.11097
348, 1, triangle, attraction, a-b-db, 2, 1, 1, 33, 60, 135, 59, 134, 135, 60, 2, 2.332
348, 1, triangle, attraction, a-b-db, 5, 3, 1, 34, 120, 195, 195, 120, 117, 190, 1, 3.5696
348, 1, triangle, filler, NA, 999, 999, 2, 1, 70, 56, 128, 108, 147, 108, 3, 2.16502
348, 1, triangle, filler, NA, 999, 999, 2, 2, 56, 79, 85, 135, 61, 113, 2, 2.00996
348, 1, triangle, filler, NA, 999, 999, 2, 3, 142, 169, 93, 73, 62, 126, 1, 1.4277
348, 1, triangle, attraction, a-b-da, 5, 3, 2, 4, 190, 117, 195, 120, 120, 195, 3, 1.90693
348, 1, triangle, filler, NA, 999, 999, 2, 5, 77, 116, 184, 143, 65, 76, 2, 1.49611
348, 1, triangle, attraction, a-b-da, 14, 3, 2, 6, 120, 195, 195, 120, 181, 111, 2, 1.79154
348, 1, triangle, attraction, a-b-da, 9, 1, 2, 7, 135, 60, 129, 57, 60, 135, 3, 2.18922
348, 1, triangle, attraction, a-b-da, 9, 3, 2, 8, 195, 120, 186, 114, 120, 195, 1, 3.59027
348, 1, triangle, filler, NA, 999, 999, 2, 9, 76, 62, 179, 175, 134, 67, 2, 1.29749
348, 1, triangle, attraction, a-b-db, 5, 2, 2, 10, 90, 165, 88, 161, 165, 90, 3, 2.73454
348, 1, triangle, attraction, a-b-da, 5, 1, 2, 11, 60, 135, 135, 60, 132, 58, 1, 1.78774
348, 1, triangle, attraction, a-b-da, 14, 2, 2, 12, 90, 165, 153, 83, 165, 90, 1, 1.72461
348, 1, triangle, attraction, a-b-db, 5, 3, 2, 13, 117, 190, 120, 195, 195, 120, 1, 2.01919
348, 1, triangle, filler, NA, 999, 999, 2, 14, 165, 126, 95, 146, 114, 168, 1, 1.65233
348, 1, triangle, attraction, a-b-db, 5, 1, 2, 15, 58, 132, 135, 60, 60, 135, 2, 2.41908
348, 1, triangle, attraction, a-b-da, 2, 1, 2, 16, 134, 59, 135, 60, 60, 135, 3, 1.7328
348, 1, triangle, attraction, a-b-da, 2, 3, 2, 17, 120, 195, 193, 119, 195, 120, 1, 2.33031
348, 1, triangle, attraction, a-b-da, 5, 2, 2, 18, 165, 90, 161, 88, 90, 165, 3, 3.34311
348, 1, triangle, attraction, a-b-da, 2, 2, 2, 19, 163, 89, 165, 90, 90, 165, 1, 1.42904
348, 1, triangle, attraction, a-b-db, 2, 2, 2, 20, 90, 165, 89, 163, 165, 90, 2, 1.56401
348, 1, triangle, attraction, a-b-db, 14, 3, 2, 21, 195, 120, 120, 195, 111, 181, 1, 2.2174
