sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
47, 2, horizontal, practice, NA, 999, 999, 0, 1, 143, 69, 182, 145, 178, 121, 2, 7.39079
47, 2, horizontal, practice, NA, 999, 999, 0, 2, 160, 174, 107, 133, 104, 183, 1, 5.49683
47, 2, horizontal, practice, NA, 999, 999, 0, 3, 160, 148, 178, 77, 180, 146, 3, 8.63942
47, 2, horizontal, attraction, a-b-db, 5, 2, 1, 1, 88, 161, 165, 90, 90, 165, 2, 8.22068
47, 2, horizontal, attraction, a-b-da, 2, 2, 1, 2, 90, 165, 165, 90, 163, 89, 2, 20.6349
47, 2, horizontal, attraction, a-b-db, 9, 3, 1, 3, 114, 186, 195, 120, 120, 195, 2, 8.59157
47, 2, horizontal, filler, NA, 999, 999, 1, 4, 127, 191, 122, 154, 186, 75, 1, 2.44745
47, 2, horizontal, attraction, a-b-da, 9, 3, 1, 5, 120, 195, 186, 114, 195, 120, 3, 6.58399
47, 2, horizontal, attraction, a-b-db, 9, 2, 1, 6, 86, 157, 165, 90, 90, 165, 2, 2.90433
47, 2, horizontal, attraction, a-b-da, 5, 2, 1, 7, 161, 88, 90, 165, 165, 90, 3, 10.2245
47, 2, horizontal, attraction, a-b-db, 2, 2, 1, 8, 90, 165, 89, 163, 165, 90, 3, 4.70063
47, 2, horizontal, filler, NA, 999, 999, 1, 9, 126, 150, 167, 128, 59, 144, 2, 2.39317
47, 2, horizontal, filler, NA, 999, 999, 1, 10, 164, 162, 178, 65, 186, 171, 3, 1.56433
47, 2, horizontal, filler, NA, 999, 999, 1, 11, 116, 88, 74, 112, 127, 183, 3, 1.71147
47, 2, horizontal, attraction, a-b-db, 9, 1, 1, 12, 135, 60, 60, 135, 57, 129, 1, 2.74313
47, 2, horizontal, filler, NA, 999, 999, 1, 13, 105, 122, 166, 168, 147, 126, 2, 1.43497
47, 2, horizontal, filler, NA, 999, 999, 1, 14, 192, 173, 130, 97, 136, 62, 1, 1.29929
47, 2, horizontal, filler, NA, 999, 999, 1, 15, 99, 127, 139, 80, 127, 74, 1, 4.50606
47, 2, horizontal, attraction, a-b-da, 9, 2, 1, 16, 90, 165, 165, 90, 157, 86, 1, 22.5929
47, 2, horizontal, attraction, a-b-da, 14, 2, 1, 17, 165, 90, 153, 83, 90, 165, 3, 2.5384
47, 2, horizontal, filler, NA, 999, 999, 1, 18, 78, 179, 132, 195, 120, 76, 2, 1.41599
47, 2, horizontal, attraction, a-b-da, 2, 1, 1, 19, 134, 59, 135, 60, 60, 135, 3, 5.23416
47, 2, horizontal, attraction, a-b-da, 5, 1, 1, 20, 60, 135, 135, 60, 132, 58, 1, 8.11203
47, 2, horizontal, attraction, a-b-da, 14, 3, 1, 21, 195, 120, 181, 111, 120, 195, 1, 4.56548
47, 2, horizontal, attraction, a-b-db, 5, 1, 1, 22, 60, 135, 58, 132, 135, 60, 3, 2.32656
47, 2, horizontal, attraction, a-b-da, 2, 3, 1, 23, 193, 119, 195, 120, 120, 195, 3, 5.16658
47, 2, horizontal, filler, NA, 999, 999, 1, 24, 111, 143, 143, 84, 76, 86, 1, 1.73584
47, 2, horizontal, attraction, a-b-db, 5, 3, 1, 25, 120, 195, 195, 120, 117, 190, 2, 3.46031
47, 2, horizontal, attraction, a-b-db, 14, 2, 1, 26, 165, 90, 83, 153, 90, 165, 1, 4.60324
47, 2, horizontal, attraction, a-b-db, 2, 3, 1, 27, 119, 193, 120, 195, 195, 120, 3, 3.74183
47, 2, horizontal, attraction, a-b-da, 5, 3, 1, 28, 120, 195, 195, 120, 190, 117, 1, 2.2971
47, 2, horizontal, attraction, a-b-da, 9, 1, 1, 29, 129, 57, 135, 60, 60, 135, 3, 3.76056
