sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
236, 3, triangle, practice, NA, 999, 999, 0, 1, 158, 173, 146, 59, 152, 126, 1, 1.66919
236, 3, triangle, practice, NA, 999, 999, 0, 2, 139, 134, 195, 135, 76, 150, 2, 2.15681
236, 3, triangle, practice, NA, 999, 999, 0, 3, 148, 66, 157, 74, 83, 147, 3, 3.12783
236, 3, triangle, attraction, a-b-db, 2, 3, 1, 1, 119, 193, 195, 120, 120, 195, 3, 3.24121
236, 3, triangle, attraction, a-b-da, 14, 3, 1, 2, 195, 120, 181, 111, 120, 195, 1, 2.91294
236, 3, triangle, filler, NA, 999, 999, 1, 3, 80, 71, 81, 167, 134, 133, 3, 1.87322
236, 3, triangle, attraction, a-b-da, 5, 2, 1, 4, 165, 90, 161, 88, 90, 165, 3, 2.24569
236, 3, triangle, filler, NA, 999, 999, 1, 5, 164, 63, 139, 155, 105, 174, 2, 1.60703
236, 3, triangle, attraction, a-b-db, 5, 2, 1, 6, 88, 161, 165, 90, 90, 165, 1, 1.78456
236, 3, triangle, attraction, a-b-da, 9, 2, 1, 7, 90, 165, 157, 86, 165, 90, 1, 1.61941
236, 3, triangle, attraction, a-b-da, 9, 1, 1, 8, 135, 60, 129, 57, 60, 135, 1, 2.07552
236, 3, triangle, filler, NA, 999, 999, 1, 9, 80, 125, 67, 112, 195, 72, 3, 1.67544
236, 3, triangle, filler, NA, 999, 999, 1, 10, 136, 145, 181, 87, 76, 175, 1, 1.59714
236, 3, triangle, attraction, a-b-db, 14, 3, 1, 11, 195, 120, 120, 195, 111, 181, 3, 1.58234
236, 3, triangle, attraction, a-b-da, 5, 1, 1, 12, 135, 60, 60, 135, 132, 58, 1, 3.36038
236, 3, triangle, filler, NA, 999, 999, 1, 13, 121, 182, 142, 177, 96, 85, 2, 1.41267
236, 3, triangle, attraction, a-b-db, 9, 2, 1, 14, 90, 165, 165, 90, 86, 157, 3, 1.71808
236, 3, triangle, attraction, a-b-da, 2, 3, 1, 15, 120, 195, 193, 119, 195, 120, 1, 1.65371
236, 3, triangle, filler, NA, 999, 999, 1, 16, 190, 88, 142, 142, 171, 105, 2, 1.72357
236, 3, triangle, filler, NA, 999, 999, 1, 17, 170, 114, 116, 169, 142, 132, 1, 1.40125
236, 3, triangle, attraction, a-b-da, 5, 3, 1, 18, 120, 195, 195, 120, 190, 117, 3, 1.49153
236, 3, triangle, filler, NA, 999, 999, 1, 19, 64, 131, 126, 139, 95, 155, 2, 2.5798
