sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
460, 1, triangle, practice, NA, 999, 999, 0, 1, 57, 72, 81, 59, 165, 154, 3, 1.89765
460, 1, triangle, practice, NA, 999, 999, 0, 2, 130, 75, 189, 161, 153, 147, 2, 1.49445
460, 1, triangle, practice, NA, 999, 999, 0, 3, 178, 162, 179, 63, 117, 75, 1, 1.3241
460, 1, triangle, attraction, a-b-db, 9, 3, 1, 1, 114, 186, 195, 120, 120, 195, 3, 3.57802
460, 1, triangle, attraction, a-b-da, 5, 1, 1, 2, 135, 60, 60, 135, 132, 58, 3, 3.3569
460, 1, triangle, attraction, a-b-da, 5, 2, 1, 3, 90, 165, 161, 88, 165, 90, 1, 3.14352
460, 1, triangle, attraction, a-b-da, 14, 1, 1, 4, 135, 60, 125, 56, 60, 135, 3, 3.00648
460, 1, triangle, attraction, a-b-db, 14, 2, 1, 5, 83, 153, 165, 90, 90, 165, 3, 2.22278
460, 1, triangle, attraction, a-b-da, 5, 3, 1, 6, 120, 195, 190, 117, 195, 120, 3, 3.53472
460, 1, triangle, attraction, a-b-da, 14, 3, 1, 7, 120, 195, 195, 120, 181, 111, 1, 2.18653
460, 1, triangle, attraction, a-b-db, 5, 1, 1, 8, 58, 132, 135, 60, 60, 135, 3, 5.13566
460, 1, triangle, filler, NA, 999, 999, 1, 9, 132, 139, 129, 140, 77, 131, 1, 2.93982
460, 1, triangle, filler, NA, 999, 999, 1, 10, 113, 191, 157, 150, 111, 69, 2, 6.8073
460, 1, triangle, attraction, a-b-da, 9, 2, 1, 11, 157, 86, 165, 90, 90, 165, 3, 5.20652
460, 1, triangle, attraction, a-b-da, 9, 1, 1, 12, 135, 60, 129, 57, 60, 135, 3, 2.98535
460, 1, triangle, attraction, a-b-db, 14, 3, 1, 13, 111, 181, 120, 195, 195, 120, 2, 11.5692
460, 1, triangle, attraction, a-b-db, 5, 3, 1, 14, 117, 190, 195, 120, 120, 195, 3, 1.89778
460, 1, triangle, attraction, a-b-da, 9, 3, 1, 15, 195, 120, 120, 195, 186, 114, 2, 1.63326
460, 1, triangle, attraction, a-b-da, 14, 2, 1, 16, 90, 165, 153, 83, 165, 90, 1, 1.63361
460, 1, triangle, attraction, a-b-db, 9, 2, 1, 17, 165, 90, 90, 165, 86, 157, 2, 3.86532
460, 1, triangle, attraction, a-b-db, 5, 2, 1, 18, 90, 165, 88, 161, 165, 90, 2, 2.70321
