sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
326, 4, triangle, practice, NA, 999, 999, 0, 1, 69, 121, 144, 163, 175, 124, 2, 2.7452
326, 4, triangle, practice, NA, 999, 999, 0, 2, 103, 172, 65, 145, 122, 173, 3, 2.75026
326, 4, triangle, practice, NA, 999, 999, 0, 3, 169, 67, 84, 115, 190, 141, 3, 1.5318
326, 4, triangle, attraction, a-b-db, 5, 2, 1, 1, 88, 161, 165, 90, 90, 165, 2, 2.49946
326, 4, triangle, filler, NA, 999, 999, 1, 2, 106, 194, 85, 174, 85, 172, 1, 3.62453
326, 4, triangle, attraction, a-b-db, 9, 2, 1, 3, 86, 157, 165, 90, 90, 165, 2, 1.80987
326, 4, triangle, attraction, a-b-db, 5, 1, 1, 4, 58, 132, 60, 135, 135, 60, 3, 5.5651
326, 4, triangle, attraction, a-b-da, 5, 1, 1, 5, 60, 135, 132, 58, 135, 60, 3, 4.58768
326, 4, triangle, filler, NA, 999, 999, 1, 6, 90, 154, 186, 160, 123, 126, 2, 4.33232
326, 4, triangle, attraction, a-b-da, 9, 1, 1, 7, 129, 57, 135, 60, 60, 135, 2, 2.16191
326, 4, triangle, filler, NA, 999, 999, 1, 8, 75, 143, 190, 139, 56, 193, 2, 1.43112
326, 4, triangle, filler, NA, 999, 999, 1, 9, 134, 95, 156, 140, 162, 186, 3, 1.78599
326, 4, triangle, filler, NA, 999, 999, 1, 10, 171, 124, 65, 164, 182, 68, 1, 1.28225
326, 4, triangle, attraction, a-b-da, 14, 1, 1, 11, 125, 56, 60, 135, 135, 60, 2, 2.11714
326, 4, triangle, filler, NA, 999, 999, 1, 12, 88, 157, 92, 195, 169, 178, 3, 2.52912
326, 4, triangle, attraction, a-b-db, 9, 1, 1, 13, 135, 60, 57, 129, 60, 135, 1, 3.51007
326, 4, triangle, attraction, a-b-db, 9, 3, 1, 14, 195, 120, 114, 186, 120, 195, 1, 12.862
326, 4, triangle, attraction, a-b-db, 2, 2, 1, 15, 90, 165, 165, 90, 89, 163, 2, 4.62121
326, 4, triangle, attraction, a-b-da, 9, 2, 1, 16, 165, 90, 90, 165, 157, 86, 1, 3.61667
326, 4, triangle, attraction, a-b-da, 2, 2, 1, 17, 165, 90, 90, 165, 163, 89, 2, 1.896
326, 4, triangle, attraction, a-b-db, 2, 1, 1, 18, 59, 134, 135, 60, 60, 135, 1, 2.7291
326, 4, triangle, attraction, a-b-db, 14, 3, 1, 19, 120, 195, 195, 120, 111, 181, 1, 7.0216
326, 4, triangle, filler, NA, 999, 999, 1, 20, 164, 57, 169, 92, 100, 75, 2, 3.63053
326, 4, triangle, attraction, a-b-da, 2, 1, 1, 21, 135, 60, 60, 135, 134, 59, 2, 2.13754
326, 4, triangle, filler, NA, 999, 999, 1, 22, 181, 113, 157, 162, 96, 146, 2, 1.25253
326, 4, triangle, attraction, a-b-da, 14, 2, 1, 23, 153, 83, 165, 90, 90, 165, 3, 3.02275
326, 4, triangle, filler, NA, 999, 999, 1, 24, 152, 77, 85, 96, 90, 123, 1, 1.36694
326, 4, triangle, attraction, a-b-db, 2, 3, 1, 25, 119, 193, 195, 120, 120, 195, 1, 5.75621
326, 4, triangle, attraction, a-b-db, 14, 2, 1, 26, 165, 90, 83, 153, 90, 165, 3, 2.5456
326, 4, triangle, attraction, a-b-da, 2, 3, 1, 27, 193, 119, 120, 195, 195, 120, 2, 2.01415
326, 4, triangle, attraction, a-b-da, 14, 3, 1, 28, 195, 120, 120, 195, 181, 111, 2, 2.7755
326, 4, triangle, attraction, a-b-da, 5, 2, 1, 29, 90, 165, 161, 88, 165, 90, 1, 2.70847
326, 4, triangle, filler, NA, 999, 999, 1, 30, 59, 152, 104, 139, 159, 89, 2, 1.36223
