sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
199, 5, horizontal, practice, NA, 999, 999, 0, 1, 102, 157, 97, 166, 58, 95, 2, 3.0485
199, 5, horizontal, practice, NA, 999, 999, 0, 2, 86, 113, 167, 148, 159, 80, 2, 2.08962
199, 5, horizontal, practice, NA, 999, 999, 0, 3, 144, 133, 92, 73, 185, 103, 1, 5.37461
199, 5, horizontal, attraction, a-b-da, 5, 2, 1, 1, 161, 88, 165, 90, 90, 165, 3, 4.39904
199, 5, horizontal, filler, NA, 999, 999, 1, 2, 101, 95, 108, 68, 78, 157, 3, 6.64092
199, 5, horizontal, attraction, a-b-db, 9, 1, 1, 3, 60, 135, 135, 60, 57, 129, 1, 4.0104
199, 5, horizontal, attraction, a-b-da, 9, 2, 1, 4, 90, 165, 157, 86, 165, 90, 1, 3.78218
199, 5, horizontal, attraction, a-b-db, 2, 1, 1, 5, 59, 134, 60, 135, 135, 60, 2, 6.95247
199, 5, horizontal, attraction, a-b-da, 2, 2, 1, 6, 90, 165, 165, 90, 163, 89, 1, 7.54343
199, 5, horizontal, attraction, a-b-db, 14, 1, 1, 7, 135, 60, 60, 135, 56, 125, 1, 2.78609
199, 5, horizontal, attraction, a-b-da, 14, 2, 1, 8, 90, 165, 153, 83, 165, 90, 3, 6.13424
199, 5, horizontal, filler, NA, 999, 999, 1, 9, 155, 165, 117, 64, 59, 114, 1, 2.04375
199, 5, horizontal, attraction, a-b-db, 5, 2, 1, 10, 90, 165, 165, 90, 88, 161, 1, 3.51683
199, 5, horizontal, attraction, a-b-db, 14, 3, 1, 11, 195, 120, 120, 195, 111, 181, 2, 4.57191
199, 5, horizontal, filler, NA, 999, 999, 1, 12, 105, 141, 99, 169, 82, 110, 2, 4.73395
199, 5, horizontal, attraction, a-b-db, 2, 3, 1, 13, 120, 195, 195, 120, 119, 193, 1, 2.63714
199, 5, horizontal, attraction, a-b-db, 14, 2, 1, 14, 90, 165, 165, 90, 83, 153, 1, 2.51716
199, 5, horizontal, attraction, a-b-da, 14, 3, 1, 15, 120, 195, 195, 120, 181, 111, 1, 2.69946
199, 5, horizontal, attraction, a-b-da, 9, 3, 1, 16, 186, 114, 195, 120, 120, 195, 3, 2.39425
199, 5, horizontal, attraction, a-b-da, 2, 3, 1, 17, 195, 120, 120, 195, 193, 119, 2, 2.5806
199, 5, horizontal, attraction, a-b-db, 9, 3, 1, 18, 195, 120, 120, 195, 114, 186, 1, 2.60296
199, 5, horizontal, attraction, a-b-da, 14, 1, 1, 19, 125, 56, 60, 135, 135, 60, 2, 2.67636
199, 5, horizontal, filler, NA, 999, 999, 1, 20, 91, 146, 69, 183, 108, 67, 1, 1.87581
199, 5, horizontal, attraction, a-b-da, 5, 3, 1, 21, 190, 117, 120, 195, 195, 120, 2, 5.97249
199, 5, horizontal, attraction, a-b-da, 2, 1, 1, 22, 60, 135, 135, 60, 134, 59, 1, 22.4002
199, 5, horizontal, attraction, a-b-db, 5, 3, 1, 23, 117, 190, 195, 120, 120, 195, 1, 3.45029
199, 5, horizontal, attraction, a-b-db, 5, 1, 1, 24, 58, 132, 135, 60, 60, 135, 1, 2.9403
199, 5, horizontal, filler, NA, 999, 999, 1, 25, 122, 79, 140, 173, 138, 121, 2, 2.16961
199, 5, horizontal, filler, NA, 999, 999, 1, 26, 102, 109, 189, 142, 68, 74, 2, 1.63881
