sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
27, 1, horizontal, practice, NA, 999, 999, 0, 1, 162, 114, 111, 70, 104, 137, 1, 4.34516
27, 1, horizontal, practice, NA, 999, 999, 0, 2, 58, 148, 176, 153, 146, 100, 2, 2.8356
27, 1, horizontal, practice, NA, 999, 999, 0, 3, 159, 140, 162, 156, 60, 60, 2, 4.76471
27, 1, horizontal, filler, NA, 999, 999, 1, 1, 110, 194, 154, 85, 83, 160, 1, 7.55443
27, 1, horizontal, attraction, a-b-db, 14, 1, 1, 2, 56, 125, 60, 135, 135, 60, 3, 3.94771
27, 1, horizontal, filler, NA, 999, 999, 1, 3, 157, 149, 181, 186, 107, 117, 2, 5.58518
27, 1, horizontal, attraction, a-b-da, 9, 2, 1, 4, 90, 165, 165, 90, 157, 86, 2, 7.932
27, 1, horizontal, attraction, a-b-db, 2, 3, 1, 5, 195, 120, 119, 193, 120, 195, 1, 6.80282
27, 1, horizontal, attraction, a-b-da, 5, 1, 1, 6, 60, 135, 132, 58, 135, 60, 3, 9.05358
27, 1, horizontal, attraction, a-b-da, 2, 1, 1, 7, 134, 59, 60, 135, 135, 60, 1, 6.47408
27, 1, horizontal, attraction, a-b-db, 5, 1, 1, 8, 60, 135, 58, 132, 135, 60, 1, 8.42424
27, 1, horizontal, filler, NA, 999, 999, 1, 9, 135, 142, 172, 160, 121, 184, 3, 9.50618
27, 1, horizontal, attraction, a-b-db, 5, 3, 1, 10, 195, 120, 117, 190, 120, 195, 1, 6.24443
27, 1, horizontal, attraction, a-b-da, 5, 2, 1, 11, 161, 88, 90, 165, 165, 90, 2, 2.14696
27, 1, horizontal, attraction, a-b-da, 14, 3, 1, 12, 181, 111, 195, 120, 120, 195, 2, 16.871
27, 1, horizontal, attraction, a-b-db, 5, 2, 1, 13, 90, 165, 165, 90, 88, 161, 2, 3.24384
27, 1, horizontal, attraction, a-b-db, 2, 1, 1, 14, 59, 134, 135, 60, 60, 135, 1, 8.33971
27, 1, horizontal, attraction, a-b-db, 14, 3, 1, 15, 111, 181, 195, 120, 120, 195, 2, 4.40499
27, 1, horizontal, attraction, a-b-db, 9, 2, 1, 16, 86, 157, 165, 90, 90, 165, 1, 4.25577
27, 1, horizontal, filler, NA, 999, 999, 1, 17, 148, 161, 57, 68, 133, 155, 1, 1.87932
27, 1, horizontal, attraction, a-b-da, 14, 2, 1, 18, 153, 83, 165, 90, 90, 165, 2, 4.28695
27, 1, horizontal, filler, NA, 999, 999, 1, 19, 96, 100, 117, 131, 98, 177, 3, 6.13944
27, 1, horizontal, attraction, a-b-db, 9, 1, 1, 20, 135, 60, 60, 135, 57, 129, 1, 2.03231
27, 1, horizontal, attraction, a-b-da, 14, 1, 1, 21, 60, 135, 125, 56, 135, 60, 3, 2.17379
27, 1, horizontal, attraction, a-b-db, 14, 2, 1, 22, 90, 165, 165, 90, 83, 153, 1, 1.50155
27, 1, horizontal, filler, NA, 999, 999, 1, 23, 105, 112, 158, 123, 79, 99, 2, 1.16124
27, 1, horizontal, filler, NA, 999, 999, 1, 24, 175, 105, 167, 132, 108, 81, 1, 2.71879
27, 1, horizontal, attraction, a-b-db, 2, 2, 1, 25, 89, 163, 90, 165, 165, 90, 3, 2.38809
27, 1, horizontal, attraction, a-b-db, 9, 3, 1, 26, 114, 186, 195, 120, 120, 195, 3, 22.3497
27, 1, horizontal, attraction, a-b-da, 2, 2, 1, 27, 163, 89, 165, 90, 90, 165, 1, 2.58809
27, 1, horizontal, filler, NA, 999, 999, 1, 28, 68, 107, 87, 178, 67, 183, 2, 1.26188
27, 1, horizontal, filler, NA, 999, 999, 1, 29, 149, 85, 98, 170, 130, 160, 3, 3.94337
27, 1, horizontal, attraction, a-b-da, 9, 1, 1, 30, 60, 135, 129, 57, 135, 60, 1, 2.59408
27, 1, horizontal, filler, NA, 999, 999, 1, 31, 187, 175, 170, 150, 85, 184, 1, 1.53408
27, 1, horizontal, attraction, a-b-da, 9, 3, 1, 32, 186, 114, 120, 195, 195, 120, 3, 5.9933
27, 1, horizontal, attraction, a-b-da, 5, 3, 1, 33, 120, 195, 195, 120, 190, 117, 3, 4.68934
27, 1, horizontal, attraction, a-b-da, 2, 3, 1, 34, 120, 195, 193, 119, 195, 120, 1, 1.18425
27, 1, horizontal, attraction, a-b-da, 5, 3, 2, 1, 190, 117, 120, 195, 195, 120, 2, 1.06628
27, 1, horizontal, filler, NA, 999, 999, 2, 2, 61, 183, 182, 99, 160, 183, 3, 1.22811
27, 1, horizontal, attraction, a-b-da, 14, 3, 2, 3, 195, 120, 181, 111, 120, 195, 1, 1.29491
27, 1, horizontal, filler, NA, 999, 999, 2, 4, 56, 157, 76, 128, 178, 121, 3, 1.89159
27, 1, horizontal, filler, NA, 999, 999, 2, 5, 81, 84, 123, 142, 63, 95, 2, 1.31467
27, 1, horizontal, attraction, a-b-da, 5, 2, 2, 6, 161, 88, 165, 90, 90, 165, 1, 1.42517
27, 1, horizontal, attraction, a-b-db, 5, 3, 2, 7, 117, 190, 195, 120, 120, 195, 2, 3.27398
27, 1, horizontal, filler, NA, 999, 999, 2, 8, 124, 120, 174, 155, 57, 163, 2, 1.35064
27, 1, horizontal, attraction, a-b-db, 14, 3, 2, 9, 195, 120, 111, 181, 120, 195, 1, 1.44356
27, 1, horizontal, filler, NA, 999, 999, 2, 10, 168, 163, 159, 102, 104, 131, 1, 3.8218
27, 1, horizontal, filler, NA, 999, 999, 2, 11, 130, 166, 93, 160, 75, 180, 1, 1.38268
27, 1, horizontal, attraction, a-b-da, 14, 2, 2, 12, 90, 165, 153, 83, 165, 90, 3, 1.6578
27, 1, horizontal, attraction, a-b-db, 9, 2, 2, 13, 165, 90, 90, 165, 86, 157, 1, 1.77679
27, 1, horizontal, attraction, a-b-da, 5, 1, 2, 14, 60, 135, 135, 60, 132, 58, 3, 2.0456
27, 1, horizontal, filler, NA, 999, 999, 2, 15, 130, 109, 97, 148, 147, 56, 1, 1.41288
27, 1, horizontal, attraction, a-b-db, 14, 2, 2, 16, 83, 153, 90, 165, 165, 90, 3, 1.35969
27, 1, horizontal, attraction, a-b-db, 2, 3, 2, 17, 120, 195, 195, 120, 119, 193, 2, 7.90847
27, 1, horizontal, attraction, a-b-db, 5, 1, 2, 18, 58, 132, 60, 135, 135, 60, 2, 2.02408
27, 1, horizontal, attraction, a-b-db, 9, 1, 2, 19, 135, 60, 60, 135, 57, 129, 2, 2.1517
27, 1, horizontal, attraction, a-b-db, 9, 3, 2, 20, 114, 186, 195, 120, 120, 195, 2, 3.06325
27, 1, horizontal, attraction, a-b-db, 2, 2, 2, 21, 165, 90, 90, 165, 89, 163, 1, 1.92484
27, 1, horizontal, filler, NA, 999, 999, 2, 22, 165, 123, 137, 181, 82, 99, 2, 1.3617
27, 1, horizontal, attraction, a-b-db, 2, 1, 2, 23, 59, 134, 135, 60, 60, 135, 2, 2.07794
27, 1, horizontal, attraction, a-b-da, 14, 1, 2, 24, 135, 60, 60, 135, 125, 56, 3, 1.54337
27, 1, horizontal, attraction, a-b-da, 9, 2, 2, 25, 157, 86, 165, 90, 90, 165, 2, 5.1704
27, 1, horizontal, attraction, a-b-db, 5, 2, 2, 26, 88, 161, 90, 165, 165, 90, 2, 1.26655
27, 1, horizontal, attraction, a-b-da, 9, 3, 2, 27, 186, 114, 120, 195, 195, 120, 2, 1.46977
27, 1, horizontal, attraction, a-b-db, 14, 1, 2, 28, 135, 60, 56, 125, 60, 135, 1, 1.78862
27, 1, horizontal, attraction, a-b-da, 2, 1, 2, 29, 60, 135, 134, 59, 135, 60, 2, 3.52623
27, 1, horizontal, attraction, a-b-da, 2, 2, 2, 30, 90, 165, 165, 90, 163, 89, 3, 1.49189
27, 1, horizontal, filler, NA, 999, 999, 2, 31, 95, 132, 64, 112, 181, 186, 3, 1.21846
27, 1, horizontal, attraction, a-b-da, 9, 1, 2, 32, 135, 60, 60, 135, 129, 57, 1, 1.56233
27, 1, horizontal, filler, NA, 999, 999, 2, 33, 154, 142, 68, 106, 189, 147, 3, 1.49644
27, 1, horizontal, attraction, a-b-da, 2, 3, 2, 34, 193, 119, 120, 195, 195, 120, 3, 1.90451
