sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
275, 3, horizontal, practice, NA, 999, 999, 0, 1, 192, 140, 160, 155, 189, 57, 1, 1.87536
275, 3, horizontal, practice, NA, 999, 999, 0, 2, 119, 135, 136, 159, 76, 85, 2, 2.05968
275, 3, horizontal, practice, NA, 999, 999, 0, 3, 142, 181, 176, 76, 56, 114, 1, 1.50623
275, 3, horizontal, filler, NA, 999, 999, 1, 1, 72, 176, 72, 73, 78, 87, 1, 2.32768
275, 3, horizontal, attraction, a-b-da, 9, 2, 1, 2, 165, 90, 157, 86, 90, 165, 1, 2.36938
275, 3, horizontal, attraction, a-b-da, 5, 2, 1, 3, 165, 90, 161, 88, 90, 165, 3, 1.90814
275, 3, horizontal, filler, NA, 999, 999, 1, 4, 156, 136, 70, 145, 123, 195, 3, 1.66943
275, 3, horizontal, attraction, a-b-da, 2, 1, 1, 5, 135, 60, 134, 59, 60, 135, 3, 4.16437
275, 3, horizontal, attraction, a-b-da, 9, 1, 1, 6, 129, 57, 135, 60, 60, 135, 3, 1.88063
275, 3, horizontal, attraction, a-b-db, 9, 3, 1, 7, 195, 120, 120, 195, 114, 186, 1, 3.5403
275, 3, horizontal, attraction, a-b-db, 14, 1, 1, 8, 56, 125, 60, 135, 135, 60, 2, 1.80283
275, 3, horizontal, attraction, a-b-db, 2, 3, 1, 9, 195, 120, 120, 195, 119, 193, 1, 2.47567
275, 3, horizontal, filler, NA, 999, 999, 1, 10, 57, 105, 59, 109, 92, 165, 3, 1.29903
275, 3, horizontal, attraction, a-b-da, 5, 3, 1, 11, 195, 120, 120, 195, 190, 117, 2, 2.4106
275, 3, horizontal, filler, NA, 999, 999, 1, 12, 189, 82, 124, 77, 148, 186, 3, 1.18
275, 3, horizontal, attraction, a-b-db, 14, 2, 1, 13, 90, 165, 165, 90, 83, 153, 1, 1.74973
275, 3, horizontal, attraction, a-b-db, 2, 1, 1, 14, 59, 134, 135, 60, 60, 135, 3, 1.90022
275, 3, horizontal, attraction, a-b-da, 5, 1, 1, 15, 135, 60, 132, 58, 60, 135, 2, 1.72274
275, 3, horizontal, attraction, a-b-db, 5, 2, 1, 16, 165, 90, 88, 161, 90, 165, 3, 2.17442
275, 3, horizontal, attraction, a-b-da, 14, 1, 1, 17, 125, 56, 135, 60, 60, 135, 2, 1.70442
275, 3, horizontal, filler, NA, 999, 999, 1, 18, 132, 140, 195, 98, 160, 159, 3, 2.23973
275, 3, horizontal, attraction, a-b-db, 5, 1, 1, 19, 135, 60, 58, 132, 60, 135, 2, 2.64215
275, 3, horizontal, filler, NA, 999, 999, 1, 20, 70, 129, 153, 170, 158, 148, 2, 4.17689
275, 3, horizontal, attraction, a-b-db, 14, 3, 1, 21, 195, 120, 111, 181, 120, 195, 3, 1.38674
275, 3, horizontal, attraction, a-b-da, 9, 3, 1, 22, 195, 120, 120, 195, 186, 114, 1, 2.94229
275, 3, horizontal, filler, NA, 999, 999, 1, 23, 103, 99, 177, 106, 95, 144, 2, 1.45999
275, 3, horizontal, attraction, a-b-da, 14, 3, 1, 24, 120, 195, 181, 111, 195, 120, 1, 2.16178
275, 3, horizontal, filler, NA, 999, 999, 1, 25, 102, 85, 118, 77, 193, 81, 3, 1.66964
275, 3, horizontal, attraction, a-b-da, 2, 2, 1, 26, 90, 165, 163, 89, 165, 90, 1, 4.58232
275, 3, horizontal, attraction, a-b-db, 5, 3, 1, 27, 117, 190, 195, 120, 120, 195, 2, 1.35277
275, 3, horizontal, attraction, a-b-da, 2, 3, 1, 28, 120, 195, 195, 120, 193, 119, 2, 2.58154
275, 3, horizontal, attraction, a-b-db, 2, 2, 1, 29, 90, 165, 165, 90, 89, 163, 3, 3.66961
275, 3, horizontal, attraction, a-b-db, 9, 1, 1, 30, 135, 60, 57, 129, 60, 135, 3, 1.85505
275, 3, horizontal, attraction, a-b-da, 14, 2, 1, 31, 165, 90, 90, 165, 153, 83, 2, 2.6222
275, 3, horizontal, filler, NA, 999, 999, 1, 32, 182, 117, 157, 99, 144, 189, 3, 2.65662
275, 3, horizontal, attraction, a-b-db, 9, 2, 1, 33, 165, 90, 86, 157, 90, 165, 3, 2.16789
275, 3, horizontal, filler, NA, 999, 999, 1, 34, 93, 130, 189, 180, 111, 113, 2, 1.08982
275, 3, horizontal, attraction, a-b-db, 2, 1, 2, 1, 59, 134, 135, 60, 60, 135, 3, 2.80054
275, 3, horizontal, attraction, a-b-da, 2, 1, 2, 2, 135, 60, 60, 135, 134, 59, 2, 1.81708
275, 3, horizontal, filler, NA, 999, 999, 2, 3, 78, 165, 114, 171, 123, 71, 2, 1.06797
275, 3, horizontal, attraction, a-b-db, 14, 1, 2, 4, 60, 135, 56, 125, 135, 60, 1, 1.80252
275, 3, horizontal, attraction, a-b-da, 2, 2, 2, 5, 165, 90, 163, 89, 90, 165, 3, 1.66845
275, 3, horizontal, filler, NA, 999, 999, 2, 6, 66, 81, 129, 85, 182, 64, 2, 1.69266
275, 3, horizontal, filler, NA, 999, 999, 2, 7, 157, 188, 133, 104, 143, 105, 1, 1.17224
275, 3, horizontal, attraction, a-b-da, 9, 3, 2, 8, 186, 114, 195, 120, 120, 195, 3, 2.74379
275, 3, horizontal, attraction, a-b-db, 5, 2, 2, 9, 165, 90, 90, 165, 88, 161, 2, 1.61941
275, 3, horizontal, attraction, a-b-da, 5, 2, 2, 10, 165, 90, 90, 165, 161, 88, 2, 10.8305
275, 3, horizontal, attraction, a-b-db, 5, 1, 2, 11, 60, 135, 58, 132, 135, 60, 2, 1.61164
275, 3, horizontal, attraction, a-b-da, 5, 1, 2, 12, 132, 58, 60, 135, 135, 60, 2, 14.4059
275, 3, horizontal, attraction, a-b-da, 2, 3, 2, 13, 195, 120, 193, 119, 120, 195, 2, 1.17113
275, 3, horizontal, filler, NA, 999, 999, 2, 14, 72, 80, 70, 135, 66, 150, 2, 1.64962
275, 3, horizontal, attraction, a-b-db, 9, 3, 2, 15, 114, 186, 120, 195, 195, 120, 2, 1.22503
275, 3, horizontal, filler, NA, 999, 999, 2, 16, 109, 112, 80, 146, 69, 67, 2, 1.76934
