sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
228, 4, triangle, practice, NA, 999, 999, 0, 1, 98, 103, 86, 92, 190, 135, 3, 2.44315
228, 4, triangle, practice, NA, 999, 999, 0, 2, 118, 172, 122, 190, 149, 90, 2, 2.82836
228, 4, triangle, practice, NA, 999, 999, 0, 3, 87, 128, 81, 184, 122, 150, 3, 2.75605
228, 4, triangle, filler, NA, 999, 999, 1, 1, 69, 138, 66, 122, 146, 69, 3, 3.45165
228, 4, triangle, filler, NA, 999, 999, 1, 2, 156, 175, 156, 168, 93, 96, 1, 3.61854
228, 4, triangle, attraction, a-b-db, 14, 3, 1, 3, 120, 195, 195, 120, 111, 181, 1, 5.05252
228, 4, triangle, attraction, a-b-da, 5, 2, 1, 4, 161, 88, 165, 90, 90, 165, 2, 7.1292
228, 4, triangle, attraction, a-b-da, 14, 3, 1, 5, 120, 195, 181, 111, 195, 120, 1, 2.3484
228, 4, triangle, attraction, a-b-da, 9, 1, 1, 6, 129, 57, 135, 60, 60, 135, 3, 5.10455
228, 4, triangle, filler, NA, 999, 999, 1, 7, 139, 155, 183, 190, 173, 81, 2, 1.7355
228, 4, triangle, attraction, a-b-da, 9, 2, 1, 8, 157, 86, 165, 90, 90, 165, 3, 2.55751
228, 4, triangle, attraction, a-b-db, 5, 3, 1, 9, 117, 190, 195, 120, 120, 195, 3, 7.27514
228, 4, triangle, attraction, a-b-db, 9, 3, 1, 10, 195, 120, 120, 195, 114, 186, 1, 3.30404
228, 4, triangle, attraction, a-b-db, 2, 1, 1, 11, 59, 134, 135, 60, 60, 135, 1, 3.72133
228, 4, triangle, filler, NA, 999, 999, 1, 12, 61, 98, 137, 154, 146, 103, 2, 1.7521
228, 4, triangle, filler, NA, 999, 999, 1, 13, 107, 113, 193, 77, 145, 143, 3, 7.05085
228, 4, triangle, attraction, a-b-db, 9, 1, 1, 14, 57, 129, 135, 60, 60, 135, 2, 4.50819
228, 4, triangle, filler, NA, 999, 999, 1, 15, 177, 60, 192, 184, 111, 109, 2, 4.24159
228, 4, triangle, attraction, a-b-da, 5, 3, 1, 16, 195, 120, 120, 195, 190, 117, 2, 3.57021
228, 4, triangle, filler, NA, 999, 999, 1, 17, 93, 101, 79, 72, 156, 98, 3, 1.65542
228, 4, triangle, filler, NA, 999, 999, 1, 18, 96, 90, 150, 115, 188, 101, 2, 5.18562
228, 4, triangle, attraction, a-b-da, 9, 3, 1, 19, 120, 195, 195, 120, 186, 114, 1, 2.6193
228, 4, triangle, attraction, a-b-da, 2, 1, 1, 20, 135, 60, 134, 59, 60, 135, 1, 2.82136
228, 4, triangle, attraction, a-b-da, 14, 1, 1, 21, 135, 60, 125, 56, 60, 135, 1, 1.47144
228, 4, triangle, attraction, a-b-da, 14, 2, 1, 22, 165, 90, 90, 165, 153, 83, 2, 1.88732
228, 4, triangle, attraction, a-b-da, 2, 3, 1, 23, 195, 120, 193, 119, 120, 195, 3, 1.54252
228, 4, triangle, attraction, a-b-db, 2, 2, 1, 24, 165, 90, 90, 165, 89, 163, 2, 3.93477
228, 4, triangle, filler, NA, 999, 999, 1, 25, 122, 98, 154, 177, 69, 159, 2, 2.34594
228, 4, triangle, attraction, a-b-db, 2, 3, 1, 26, 119, 193, 195, 120, 120, 195, 1, 2.17482
228, 4, triangle, attraction, a-b-db, 14, 2, 1, 27, 83, 153, 165, 90, 90, 165, 3, 2.64046
228, 4, triangle, attraction, a-b-db, 14, 1, 1, 28, 60, 135, 135, 60, 56, 125, 1, 2.18691
228, 4, triangle, attraction, a-b-db, 5, 1, 1, 29, 58, 132, 60, 135, 135, 60, 2, 8.59076
228, 4, triangle, attraction, a-b-da, 2, 2, 1, 30, 165, 90, 90, 165, 163, 89, 3, 2.8658
228, 4, triangle, filler, NA, 999, 999, 1, 31, 86, 137, 151, 131, 109, 69, 2, 4.74494
228, 4, triangle, attraction, a-b-da, 5, 1, 1, 32, 60, 135, 132, 58, 135, 60, 3, 3.11906
228, 4, triangle, attraction, a-b-db, 9, 2, 1, 33, 165, 90, 90, 165, 86, 157, 2, 2.4132
228, 4, triangle, attraction, a-b-db, 5, 2, 1, 34, 90, 165, 88, 161, 165, 90, 1, 3.385
228, 4, triangle, attraction, a-b-db, 5, 2, 2, 1, 88, 161, 90, 165, 165, 90, 3, 2.3716
228, 4, triangle, attraction, a-b-da, 2, 1, 2, 2, 135, 60, 134, 59, 60, 135, 3, 6.00833
228, 4, triangle, attraction, a-b-db, 2, 2, 2, 3, 90, 165, 89, 163, 165, 90, 1, 1.64913
228, 4, triangle, attraction, a-b-da, 9, 3, 2, 4, 120, 195, 186, 114, 195, 120, 1, 5.03309
228, 4, triangle, filler, NA, 999, 999, 2, 5, 126, 172, 183, 126, 135, 176, 3, 2.81936
228, 4, triangle, attraction, a-b-da, 9, 1, 2, 6, 129, 57, 60, 135, 135, 60, 2, 2.06274
228, 4, triangle, attraction, a-b-db, 5, 1, 2, 7, 60, 135, 135, 60, 58, 132, 2, 3.74981
228, 4, triangle, filler, NA, 999, 999, 2, 8, 156, 170, 107, 83, 105, 81, 1, 2.2173
228, 4, triangle, attraction, a-b-db, 9, 1, 2, 9, 135, 60, 57, 129, 60, 135, 3, 4.4067
228, 4, triangle, attraction, a-b-da, 2, 2, 2, 10, 165, 90, 90, 165, 163, 89, 2, 2.32591
228, 4, triangle, attraction, a-b-da, 5, 1, 2, 11, 60, 135, 135, 60, 132, 58, 1, 2.05968
228, 4, triangle, filler, NA, 999, 999, 2, 12, 80, 57, 65, 78, 124, 116, 3, 1.45533
228, 4, triangle, attraction, a-b-db, 14, 1, 2, 13, 56, 125, 135, 60, 60, 135, 2, 2.06316
228, 4, triangle, attraction, a-b-db, 2, 3, 2, 14, 195, 120, 119, 193, 120, 195, 3, 2.58247
228, 4, triangle, filler, NA, 999, 999, 2, 15, 162, 88, 65, 153, 140, 115, 3, 1.49657
228, 4, triangle, attraction, a-b-db, 5, 3, 2, 16, 120, 195, 117, 190, 195, 120, 1, 3.25623
228, 4, triangle, attraction, a-b-db, 2, 1, 2, 17, 59, 134, 60, 135, 135, 60, 3, 1.99296
228, 4, triangle, filler, NA, 999, 999, 2, 18, 57, 116, 176, 91, 139, 110, 2, 2.30049
228, 4, triangle, filler, NA, 999, 999, 2, 19, 128, 62, 73, 187, 120, 176, 3, 1.42847
228, 4, triangle, filler, NA, 999, 999, 2, 20, 78, 129, 96, 163, 176, 64, 2, 1.56372
228, 4, triangle, filler, NA, 999, 999, 2, 21, 159, 94, 158, 72, 140, 124, 3, 1.75436
228, 4, triangle, attraction, a-b-da, 5, 2, 2, 22, 90, 165, 165, 90, 161, 88, 1, 2.71623
228, 4, triangle, attraction, a-b-db, 9, 3, 2, 23, 120, 195, 195, 120, 114, 186, 2, 1.46777
228, 4, triangle, attraction, a-b-da, 5, 3, 2, 24, 120, 195, 195, 120, 190, 117, 1, 2.12272
228, 4, triangle, attraction, a-b-da, 9, 2, 2, 25, 157, 86, 90, 165, 165, 90, 3, 3.24238
228, 4, triangle, filler, NA, 999, 999, 2, 26, 93, 187, 124, 148, 194, 92, 2, 2.30895
228, 4, triangle, attraction, a-b-db, 14, 3, 2, 27, 120, 195, 195, 120, 111, 181, 2, 2.39218
228, 4, triangle, attraction, a-b-da, 14, 3, 2, 28, 195, 120, 120, 195, 181, 111, 1, 2.23007
228, 4, triangle, attraction, a-b-da, 14, 2, 2, 29, 90, 165, 153, 83, 165, 90, 3, 2.42951
228, 4, triangle, attraction, a-b-db, 9, 2, 2, 30, 86, 157, 90, 165, 165, 90, 3, 2.92714
228, 4, triangle, attraction, a-b-da, 2, 3, 2, 31, 193, 119, 120, 195, 195, 120, 1, 2.18304
228, 4, triangle, filler, NA, 999, 999, 2, 32, 99, 161, 102, 183, 125, 164, 3, 1.88754
