sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
378, 3, triangle, practice, NA, 999, 999, 0, 1, 139, 142, 69, 105, 165, 187, 3, 1.76136
378, 3, triangle, practice, NA, 999, 999, 0, 2, 146, 93, 65, 66, 193, 115, 3, 1.48421
378, 3, triangle, practice, NA, 999, 999, 0, 3, 123, 134, 128, 175, 128, 60, 2, 1.25936
378, 3, triangle, attraction, a-b-da, 2, 1, 1, 1, 60, 135, 135, 60, 134, 59, 1, 4.60994
378, 3, triangle, attraction, a-b-db, 9, 1, 1, 2, 57, 129, 60, 135, 135, 60, 3, 3.64374
378, 3, triangle, attraction, a-b-db, 2, 2, 1, 3, 89, 163, 165, 90, 90, 165, 1, 4.27693
378, 3, triangle, filler, NA, 999, 999, 1, 4, 142, 77, 132, 72, 122, 75, 1, 2.33195
378, 3, triangle, attraction, a-b-da, 2, 3, 1, 5, 195, 120, 193, 119, 120, 195, 1, 7.87238
378, 3, triangle, filler, NA, 999, 999, 1, 6, 116, 65, 193, 66, 167, 132, 3, 1.33348
378, 3, triangle, attraction, a-b-db, 2, 3, 1, 7, 119, 193, 120, 195, 195, 120, 2, 2.33705
378, 3, triangle, attraction, a-b-db, 14, 2, 1, 8, 90, 165, 83, 153, 165, 90, 1, 2.24783
378, 3, triangle, filler, NA, 999, 999, 1, 9, 154, 82, 150, 88, 193, 61, 2, 3.70404
378, 3, triangle, attraction, a-b-da, 9, 2, 1, 10, 90, 165, 165, 90, 157, 86, 2, 2.47627
378, 3, triangle, filler, NA, 999, 999, 1, 11, 185, 121, 189, 87, 89, 178, 1, 1.33051
378, 3, triangle, attraction, a-b-db, 2, 1, 1, 12, 60, 135, 135, 60, 59, 134, 1, 3.58521
378, 3, triangle, attraction, a-b-db, 14, 1, 1, 13, 135, 60, 60, 135, 56, 125, 2, 3.717
378, 3, triangle, filler, NA, 999, 999, 1, 14, 126, 70, 71, 102, 63, 130, 1, 2.41753
378, 3, triangle, attraction, a-b-da, 14, 1, 1, 15, 60, 135, 135, 60, 125, 56, 2, 1.67963
378, 3, triangle, attraction, a-b-da, 9, 1, 1, 16, 129, 57, 60, 135, 135, 60, 3, 2.71961
378, 3, triangle, filler, NA, 999, 999, 1, 17, 111, 171, 175, 177, 76, 167, 2, 1.21364
378, 3, triangle, attraction, a-b-db, 5, 3, 1, 18, 195, 120, 120, 195, 117, 190, 2, 3.41666
378, 3, triangle, attraction, a-b-da, 5, 3, 1, 19, 120, 195, 195, 120, 190, 117, 2, 1.89841
378, 3, triangle, filler, NA, 999, 999, 1, 20, 95, 193, 79, 74, 195, 166, 3, 1.36663
378, 3, triangle, attraction, a-b-db, 14, 3, 1, 21, 111, 181, 195, 120, 120, 195, 2, 1.31465
378, 3, triangle, attraction, a-b-da, 9, 3, 1, 22, 186, 114, 195, 120, 120, 195, 3, 3.38284
378, 3, triangle, attraction, a-b-da, 5, 1, 1, 23, 132, 58, 135, 60, 60, 135, 2, 2.19486
378, 3, triangle, filler, NA, 999, 999, 1, 24, 107, 118, 150, 65, 184, 185, 3, 1.24468
378, 3, triangle, attraction, a-b-db, 5, 2, 1, 25, 90, 165, 88, 161, 165, 90, 2, 2.5327
378, 3, triangle, attraction, a-b-db, 9, 3, 1, 26, 195, 120, 114, 186, 120, 195, 3, 4.96358
