sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
497, 5, horizontal, practice, NA, 999, 999, 0, 1, 114, 106, 186, 111, 86, 113, 2, 2.86149
497, 5, horizontal, practice, NA, 999, 999, 0, 2, 182, 176, 71, 96, 62, 172, 1, 1.75259
497, 5, horizontal, practice, NA, 999, 999, 0, 3, 66, 185, 140, 132, 69, 109, 1, 3.46637
497, 5, horizontal, attraction, a-b-da, 9, 2, 1, 1, 157, 86, 90, 165, 165, 90, 2, 6.1784
497, 5, horizontal, filler, NA, 999, 999, 1, 2, 117, 108, 69, 193, 85, 161, 3, 3.15092
497, 5, horizontal, attraction, a-b-da, 9, 1, 1, 3, 60, 135, 129, 57, 135, 60, 3, 3.47394
497, 5, horizontal, attraction, a-b-db, 5, 3, 1, 4, 117, 190, 195, 120, 120, 195, 3, 2.40861
497, 5, horizontal, attraction, a-b-da, 5, 2, 1, 5, 90, 165, 161, 88, 165, 90, 1, 3.00521
497, 5, horizontal, attraction, a-b-da, 5, 3, 1, 6, 120, 195, 195, 120, 190, 117, 1, 2.87034
497, 5, horizontal, attraction, a-b-db, 5, 1, 1, 7, 135, 60, 58, 132, 60, 135, 1, 2.57558
497, 5, horizontal, attraction, a-b-da, 2, 1, 1, 8, 135, 60, 134, 59, 60, 135, 3, 2.55579
497, 5, horizontal, attraction, a-b-da, 2, 3, 1, 9, 193, 119, 195, 120, 120, 195, 3, 2.7696
497, 5, horizontal, filler, NA, 999, 999, 1, 10, 76, 57, 160, 187, 186, 86, 2, 1.91721
497, 5, horizontal, filler, NA, 999, 999, 1, 11, 156, 75, 91, 167, 108, 70, 2, 3.8825
497, 5, horizontal, filler, NA, 999, 999, 1, 12, 143, 99, 127, 136, 88, 60, 2, 1.8667
497, 5, horizontal, attraction, a-b-da, 14, 3, 1, 13, 195, 120, 120, 195, 181, 111, 1, 2.2076
497, 5, horizontal, filler, NA, 999, 999, 1, 14, 57, 91, 187, 125, 143, 115, 2, 1.80368
497, 5, horizontal, attraction, a-b-db, 9, 1, 1, 15, 60, 135, 57, 129, 135, 60, 3, 3.03102
497, 5, horizontal, attraction, a-b-db, 14, 2, 1, 16, 83, 153, 90, 165, 165, 90, 3, 3.43161
497, 5, horizontal, filler, NA, 999, 999, 1, 17, 82, 135, 85, 67, 96, 132, 3, 2.03237
497, 5, horizontal, attraction, a-b-db, 9, 2, 1, 18, 165, 90, 86, 157, 90, 165, 3, 2.86631
497, 5, horizontal, filler, NA, 999, 999, 1, 19, 77, 166, 113, 181, 103, 116, 2, 1.36103
497, 5, horizontal, attraction, a-b-db, 5, 2, 1, 20, 88, 161, 90, 165, 165, 90, 2, 3.05504
497, 5, horizontal, attraction, a-b-da, 5, 1, 1, 21, 132, 58, 135, 60, 60, 135, 2, 5.91266
497, 5, horizontal, filler, NA, 999, 999, 1, 22, 97, 128, 109, 120, 80, 159, 2, 5.24784
497, 5, horizontal, attraction, a-b-da, 9, 3, 1, 23, 195, 120, 186, 114, 120, 195, 2, 2.33555
497, 5, horizontal, attraction, a-b-db, 14, 3, 1, 24, 111, 181, 195, 120, 120, 195, 3, 2.18854
497, 5, horizontal, attraction, a-b-da, 14, 1, 1, 25, 125, 56, 135, 60, 60, 135, 1, 3.79918
497, 5, horizontal, filler, NA, 999, 999, 1, 26, 59, 135, 188, 66, 154, 125, 3, 1.41817
497, 5, horizontal, filler, NA, 999, 999, 1, 27, 137, 170, 147, 166, 71, 68, 1, 2.24459
497, 5, horizontal, attraction, a-b-db, 14, 1, 1, 28, 56, 125, 60, 135, 135, 60, 2, 1.24581
497, 5, horizontal, attraction, a-b-da, 2, 2, 1, 29, 165, 90, 90, 165, 163, 89, 1, 2.11964
497, 5, horizontal, attraction, a-b-db, 2, 3, 1, 30, 195, 120, 119, 193, 120, 195, 3, 1.93307
497, 5, horizontal, attraction, a-b-db, 2, 2, 1, 31, 165, 90, 89, 163, 90, 165, 3, 2.90601
