sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
223, 2, horizontal, practice, NA, 999, 999, 0, 1, 104, 143, 163, 72, 95, 194, 3, 2.09316
223, 2, horizontal, practice, NA, 999, 999, 0, 2, 107, 184, 66, 106, 153, 129, 1, 4.71443
223, 2, horizontal, practice, NA, 999, 999, 0, 3, 168, 68, 190, 71, 189, 143, 3, 1.60091
223, 2, horizontal, filler, NA, 999, 999, 1, 1, 61, 147, 62, 163, 121, 183, 3, 1.9019
223, 2, horizontal, attraction, a-b-da, 5, 1, 1, 2, 60, 135, 132, 58, 135, 60, 3, 3.67729
223, 2, horizontal, attraction, a-b-da, 5, 2, 1, 3, 165, 90, 90, 165, 161, 88, 2, 4.74865
223, 2, horizontal, filler, NA, 999, 999, 1, 4, 104, 149, 112, 187, 60, 176, 2, 1.94434
223, 2, horizontal, attraction, a-b-db, 14, 2, 1, 5, 90, 165, 83, 153, 165, 90, 3, 4.75688
223, 2, horizontal, attraction, a-b-da, 5, 3, 1, 6, 190, 117, 120, 195, 195, 120, 2, 3.75176
223, 2, horizontal, attraction, a-b-da, 2, 3, 1, 7, 193, 119, 195, 120, 120, 195, 3, 5.64243
223, 2, horizontal, attraction, a-b-db, 14, 1, 1, 8, 56, 125, 60, 135, 135, 60, 1, 2.45004
223, 2, horizontal, attraction, a-b-db, 2, 1, 1, 9, 60, 135, 135, 60, 59, 134, 2, 2.90687
223, 2, horizontal, attraction, a-b-da, 9, 3, 1, 10, 195, 120, 120, 195, 186, 114, 2, 4.84096
223, 2, horizontal, attraction, a-b-da, 14, 1, 1, 11, 125, 56, 135, 60, 60, 135, 2, 2.48984
223, 2, horizontal, attraction, a-b-db, 5, 2, 1, 12, 165, 90, 90, 165, 88, 161, 2, 3.94056
223, 2, horizontal, attraction, a-b-da, 9, 1, 1, 13, 129, 57, 60, 135, 135, 60, 1, 1.97648
223, 2, horizontal, attraction, a-b-db, 2, 2, 1, 14, 90, 165, 165, 90, 89, 163, 1, 3.50921
223, 2, horizontal, attraction, a-b-db, 2, 3, 1, 15, 120, 195, 119, 193, 195, 120, 1, 1.88408
223, 2, horizontal, attraction, a-b-db, 9, 2, 1, 16, 165, 90, 86, 157, 90, 165, 3, 2.37735
223, 2, horizontal, attraction, a-b-da, 14, 3, 1, 17, 120, 195, 181, 111, 195, 120, 1, 1.28455
223, 2, horizontal, filler, NA, 999, 999, 1, 18, 152, 74, 57, 181, 57, 84, 2, 2.48473
223, 2, horizontal, attraction, a-b-db, 5, 3, 1, 19, 117, 190, 120, 195, 195, 120, 3, 2.40351
223, 2, horizontal, attraction, a-b-da, 14, 2, 1, 20, 153, 83, 165, 90, 90, 165, 2, 2.65201
223, 2, horizontal, filler, NA, 999, 999, 1, 21, 74, 135, 89, 59, 126, 78, 1, 1.88384
223, 2, horizontal, filler, NA, 999, 999, 1, 22, 103, 63, 73, 100, 153, 189, 3, 1.33088
223, 2, horizontal, filler, NA, 999, 999, 1, 23, 195, 128, 69, 140, 155, 183, 1, 1.28609
223, 2, horizontal, attraction, a-b-db, 14, 3, 1, 24, 120, 195, 111, 181, 195, 120, 1, 2.18982
223, 2, horizontal, attraction, a-b-db, 5, 1, 1, 25, 58, 132, 135, 60, 60, 135, 2, 1.93688
223, 2, horizontal, filler, NA, 999, 999, 1, 26, 183, 95, 188, 159, 70, 86, 2, 1.35757
223, 2, horizontal, filler, NA, 999, 999, 1, 27, 65, 77, 65, 64, 159, 140, 3, 1.69042
223, 2, horizontal, attraction, a-b-db, 9, 1, 1, 28, 60, 135, 57, 129, 135, 60, 1, 2.95519
223, 2, horizontal, attraction, a-b-db, 9, 3, 1, 29, 114, 186, 120, 195, 195, 120, 2, 4.2442
223, 2, horizontal, attraction, a-b-da, 2, 1, 1, 30, 60, 135, 135, 60, 134, 59, 2, 2.94941
223, 2, horizontal, filler, NA, 999, 999, 1, 31, 108, 147, 111, 154, 77, 80, 2, 1.96124
223, 2, horizontal, filler, NA, 999, 999, 1, 32, 190, 63, 166, 175, 118, 133, 2, 1.89234
223, 2, horizontal, attraction, a-b-da, 9, 2, 1, 33, 157, 86, 90, 165, 165, 90, 3, 3.77831
223, 2, horizontal, attraction, a-b-da, 2, 2, 1, 34, 90, 165, 165, 90, 163, 89, 2, 5.30277
223, 2, horizontal, filler, NA, 999, 999, 2, 1, 57, 118, 143, 73, 172, 178, 3, 1.14637
223, 2, horizontal, filler, NA, 999, 999, 2, 2, 183, 127, 101, 115, 69, 91, 1, 1.256
223, 2, horizontal, filler, NA, 999, 999, 2, 3, 124, 73, 61, 134, 91, 81, 2, 3.04722
223, 2, horizontal, attraction, a-b-da, 9, 3, 2, 4, 120, 195, 195, 120, 186, 114, 2, 4.65725
223, 2, horizontal, attraction, a-b-da, 2, 3, 2, 5, 120, 195, 195, 120, 193, 119, 1, 1.90376
223, 2, horizontal, attraction, a-b-da, 14, 3, 2, 6, 181, 111, 195, 120, 120, 195, 2, 5.02028
223, 2, horizontal, filler, NA, 999, 999, 2, 7, 137, 158, 171, 155, 66, 170, 2, 3.06994
223, 2, horizontal, attraction, a-b-db, 2, 1, 2, 8, 135, 60, 59, 134, 60, 135, 1, 1.98357
223, 2, horizontal, filler, NA, 999, 999, 2, 9, 145, 119, 114, 105, 63, 178, 1, 2.03164
223, 2, horizontal, filler, NA, 999, 999, 2, 10, 96, 163, 176, 159, 133, 143, 2, 1.20947
223, 2, horizontal, attraction, a-b-da, 9, 2, 2, 11, 165, 90, 90, 165, 157, 86, 1, 1.13876
223, 2, horizontal, attraction, a-b-da, 14, 2, 2, 12, 165, 90, 90, 165, 153, 83, 1, 1.18377
223, 2, horizontal, attraction, a-b-da, 5, 2, 2, 13, 161, 88, 90, 165, 165, 90, 2, 2.32304
223, 2, horizontal, attraction, a-b-da, 14, 1, 2, 14, 60, 135, 135, 60, 125, 56, 2, 1.77566
223, 2, horizontal, attraction, a-b-db, 5, 2, 2, 15, 88, 161, 90, 165, 165, 90, 3, 1.95689
223, 2, horizontal, attraction, a-b-da, 5, 3, 2, 16, 195, 120, 190, 117, 120, 195, 1, 2.65487
223, 2, horizontal, attraction, a-b-db, 14, 3, 2, 17, 195, 120, 120, 195, 111, 181, 1, 1.23027
223, 2, horizontal, filler, NA, 999, 999, 2, 18, 188, 166, 165, 164, 131, 146, 1, 1.86536
223, 2, horizontal, attraction, a-b-da, 2, 1, 2, 19, 60, 135, 135, 60, 134, 59, 2, 2.34596
223, 2, horizontal, attraction, a-b-db, 5, 3, 2, 20, 120, 195, 117, 190, 195, 120, 1, 1.75699
223, 2, horizontal, attraction, a-b-db, 2, 2, 2, 21, 89, 163, 165, 90, 90, 165, 3, 2.33057
223, 2, horizontal, filler, NA, 999, 999, 2, 22, 72, 111, 156, 132, 153, 73, 2, 1.5333
223, 2, horizontal, attraction, a-b-da, 5, 1, 2, 23, 60, 135, 135, 60, 132, 58, 2, 1.50561
223, 2, horizontal, attraction, a-b-da, 2, 2, 2, 24, 165, 90, 163, 89, 90, 165, 3, 1.87327
223, 2, horizontal, attraction, a-b-db, 9, 1, 2, 25, 60, 135, 57, 129, 135, 60, 3, 1.24965
223, 2, horizontal, filler, NA, 999, 999, 2, 26, 184, 185, 73, 126, 142, 130, 1, 1.0886
223, 2, horizontal, attraction, a-b-db, 14, 2, 2, 27, 165, 90, 83, 153, 90, 165, 1, 1.97577
223, 2, horizontal, attraction, a-b-db, 2, 3, 2, 28, 119, 193, 195, 120, 120, 195, 1, 2.09104
223, 2, horizontal, attraction, a-b-db, 9, 3, 2, 29, 114, 186, 120, 195, 195, 120, 3, 1.27314
223, 2, horizontal, attraction, a-b-db, 5, 1, 2, 30, 58, 132, 135, 60, 60, 135, 2, 1.89712
223, 2, horizontal, attraction, a-b-da, 9, 1, 2, 31, 60, 135, 129, 57, 135, 60, 3, 1.71159
223, 2, horizontal, attraction, a-b-db, 14, 1, 2, 32, 60, 135, 135, 60, 56, 125, 1, 1.50871
223, 2, horizontal, filler, NA, 999, 999, 2, 33, 109, 111, 189, 168, 186, 151, 2, 1.66827
223, 2, horizontal, attraction, a-b-db, 9, 2, 2, 34, 90, 165, 165, 90, 86, 157, 2, 1.76392
223, 2, horizontal, attraction, a-b-db, 2, 1, 3, 1, 135, 60, 60, 135, 59, 134, 1, 2.47934
223, 2, horizontal, filler, NA, 999, 999, 3, 2, 81, 100, 102, 99, 152, 82, 3, 3.72743
223, 2, horizontal, filler, NA, 999, 999, 3, 3, 114, 149, 125, 157, 120, 90, 1, 1.97084
223, 2, horizontal, attraction, a-b-db, 2, 2, 3, 4, 165, 90, 89, 163, 90, 165, 1, 1.41346
223, 2, horizontal, filler, NA, 999, 999, 3, 5, 119, 141, 130, 71, 181, 93, 1, 1.69729
223, 2, horizontal, attraction, a-b-da, 5, 2, 3, 6, 90, 165, 161, 88, 165, 90, 1, 6.53596
