sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
209, 3, horizontal, practice, NA, 999, 999, 0, 1, 136, 60, 188, 61, 176, 108, 3, 1.45736
209, 3, horizontal, practice, NA, 999, 999, 0, 2, 114, 100, 124, 104, 80, 95, 2, 4.11527
209, 3, horizontal, practice, NA, 999, 999, 0, 3, 124, 79, 112, 69, 160, 135, 3, 1.64928
209, 3, horizontal, attraction, a-b-da, 9, 1, 1, 1, 135, 60, 60, 135, 129, 57, 2, 2.41675
209, 3, horizontal, attraction, a-b-da, 14, 1, 1, 2, 60, 135, 135, 60, 125, 56, 1, 1.35432
209, 3, horizontal, attraction, a-b-db, 9, 2, 1, 3, 165, 90, 90, 165, 86, 157, 2, 1.88659
209, 3, horizontal, attraction, a-b-db, 2, 2, 1, 4, 165, 90, 89, 163, 90, 165, 3, 1.87771
209, 3, horizontal, filler, NA, 999, 999, 1, 5, 139, 174, 149, 192, 188, 148, 2, 2.61923
209, 3, horizontal, attraction, a-b-da, 2, 3, 1, 6, 120, 195, 195, 120, 193, 119, 1, 4.31757
209, 3, horizontal, filler, NA, 999, 999, 1, 7, 187, 148, 171, 96, 103, 94, 1, 1.48953
209, 3, horizontal, attraction, a-b-da, 14, 2, 1, 8, 165, 90, 153, 83, 90, 165, 1, 3.3114
209, 3, horizontal, attraction, a-b-da, 14, 3, 1, 9, 120, 195, 195, 120, 181, 111, 1, 2.08794
209, 3, horizontal, attraction, a-b-db, 5, 3, 1, 10, 195, 120, 117, 190, 120, 195, 3, 1.74142
209, 3, horizontal, attraction, a-b-db, 9, 1, 1, 11, 57, 129, 60, 135, 135, 60, 2, 3.19627
209, 3, horizontal, attraction, a-b-db, 9, 3, 1, 12, 120, 195, 195, 120, 114, 186, 1, 3.49191
209, 3, horizontal, attraction, a-b-db, 2, 3, 1, 13, 120, 195, 119, 193, 195, 120, 1, 2.5547
209, 3, horizontal, filler, NA, 999, 999, 1, 14, 160, 84, 94, 122, 159, 90, 3, 2.0076
209, 3, horizontal, attraction, a-b-da, 9, 3, 1, 15, 195, 120, 120, 195, 186, 114, 1, 2.23996
209, 3, horizontal, attraction, a-b-db, 14, 2, 1, 16, 83, 153, 165, 90, 90, 165, 3, 5.21767
209, 3, horizontal, filler, NA, 999, 999, 1, 17, 143, 154, 76, 180, 58, 183, 1, 2.28886
209, 3, horizontal, filler, NA, 999, 999, 1, 18, 149, 96, 85, 164, 96, 115, 1, 2.27197
209, 3, horizontal, attraction, a-b-da, 2, 2, 1, 19, 90, 165, 165, 90, 163, 89, 3, 2.50267
209, 3, horizontal, attraction, a-b-db, 5, 1, 1, 20, 60, 135, 58, 132, 135, 60, 1, 1.59042
209, 3, horizontal, attraction, a-b-da, 5, 3, 1, 21, 195, 120, 190, 117, 120, 195, 1, 1.54287
209, 3, horizontal, attraction, a-b-db, 2, 1, 1, 22, 59, 134, 135, 60, 60, 135, 3, 1.96415
209, 3, horizontal, filler, NA, 999, 999, 1, 23, 184, 70, 193, 149, 104, 68, 2, 2.35102
209, 3, horizontal, attraction, a-b-da, 5, 2, 1, 24, 165, 90, 90, 165, 161, 88, 2, 2.05028
209, 3, horizontal, attraction, a-b-db, 14, 1, 1, 25, 60, 135, 56, 125, 135, 60, 1, 4.82086
209, 3, horizontal, filler, NA, 999, 999, 1, 26, 165, 132, 189, 163, 177, 102, 2, 1.12679
209, 3, horizontal, attraction, a-b-db, 5, 2, 1, 27, 88, 161, 90, 165, 165, 90, 2, 1.99571
209, 3, horizontal, attraction, a-b-da, 5, 1, 1, 28, 132, 58, 135, 60, 60, 135, 2, 1.98024
209, 3, horizontal, filler, NA, 999, 999, 1, 29, 81, 113, 105, 153, 123, 160, 3, 5.1746
209, 3, horizontal, attraction, a-b-db, 14, 3, 1, 30, 195, 120, 120, 195, 111, 181, 1, 2.47473
209, 3, horizontal, attraction, a-b-da, 9, 2, 1, 31, 157, 86, 165, 90, 90, 165, 3, 4.15508
209, 3, horizontal, filler, NA, 999, 999, 1, 32, 128, 57, 74, 177, 124, 135, 3, 1.38297
209, 3, horizontal, attraction, a-b-da, 2, 1, 1, 33, 135, 60, 60, 135, 134, 59, 1, 1.80035
209, 3, horizontal, filler, NA, 999, 999, 1, 34, 74, 98, 160, 167, 168, 104, 2, 1.40226
209, 3, horizontal, attraction, a-b-db, 9, 3, 2, 1, 195, 120, 114, 186, 120, 195, 1, 1.88528
209, 3, horizontal, filler, NA, 999, 999, 2, 2, 136, 109, 60, 154, 84, 56, 1, 1.25826
209, 3, horizontal, attraction, a-b-da, 14, 1, 2, 3, 135, 60, 60, 135, 125, 56, 2, 1.94701
209, 3, horizontal, filler, NA, 999, 999, 2, 4, 173, 98, 93, 129, 143, 122, 1, 2.05585
209, 3, horizontal, filler, NA, 999, 999, 2, 5, 76, 85, 73, 75, 68, 181, 3, 1.68193
209, 3, horizontal, attraction, a-b-db, 9, 1, 2, 6, 135, 60, 60, 135, 57, 129, 2, 1.75156
209, 3, horizontal, attraction, a-b-da, 14, 3, 2, 7, 120, 195, 195, 120, 181, 111, 1, 1.32881
209, 3, horizontal, attraction, a-b-db, 2, 2, 2, 8, 165, 90, 90, 165, 89, 163, 3, 1.76716
209, 3, horizontal, filler, NA, 999, 999, 2, 9, 150, 170, 152, 84, 97, 101, 1, 1.24276
209, 3, horizontal, filler, NA, 999, 999, 2, 10, 155, 64, 61, 89, 157, 160, 3, 1.13286
209, 3, horizontal, filler, NA, 999, 999, 2, 11, 113, 113, 108, 130, 126, 193, 3, 1.04854
209, 3, horizontal, attraction, a-b-da, 5, 3, 2, 12, 190, 117, 195, 120, 120, 195, 3, 1.82749
209, 3, horizontal, attraction, a-b-da, 2, 3, 2, 13, 195, 120, 193, 119, 120, 195, 1, 1.45827
209, 3, horizontal, attraction, a-b-da, 9, 2, 2, 14, 165, 90, 157, 86, 90, 165, 1, 1.42816
209, 3, horizontal, attraction, a-b-db, 14, 1, 2, 15, 135, 60, 60, 135, 56, 125, 2, 1.43723
209, 3, horizontal, attraction, a-b-db, 14, 3, 2, 16, 120, 195, 195, 120, 111, 181, 1, 2.39067
209, 3, horizontal, attraction, a-b-da, 2, 1, 2, 17, 60, 135, 134, 59, 135, 60, 1, 2.08208
209, 3, horizontal, attraction, a-b-db, 2, 3, 2, 18, 195, 120, 119, 193, 120, 195, 1, 2.7974
209, 3, horizontal, attraction, a-b-da, 9, 1, 2, 19, 129, 57, 60, 135, 135, 60, 3, 1.71413
209, 3, horizontal, attraction, a-b-da, 2, 2, 2, 20, 165, 90, 163, 89, 90, 165, 1, 2.89482
209, 3, horizontal, filler, NA, 999, 999, 2, 21, 168, 119, 191, 135, 78, 71, 2, 1.31115
209, 3, horizontal, attraction, a-b-da, 5, 2, 2, 22, 161, 88, 165, 90, 90, 165, 3, 1.3643
209, 3, horizontal, attraction, a-b-da, 9, 3, 2, 23, 186, 114, 195, 120, 120, 195, 2, 2.72763
209, 3, horizontal, filler, NA, 999, 999, 2, 24, 195, 118, 97, 79, 110, 64, 1, 1.61942
209, 3, horizontal, attraction, a-b-da, 14, 2, 2, 25, 153, 83, 165, 90, 90, 165, 3, 1.33375
209, 3, horizontal, attraction, a-b-db, 2, 1, 2, 26, 135, 60, 60, 135, 59, 134, 2, 1.49777
209, 3, horizontal, attraction, a-b-db, 5, 2, 2, 27, 88, 161, 90, 165, 165, 90, 2, 2.68814
209, 3, horizontal, filler, NA, 999, 999, 2, 28, 164, 127, 155, 62, 144, 133, 1, 1.28863
209, 3, horizontal, filler, NA, 999, 999, 2, 29, 112, 142, 178, 75, 98, 68, 1, 1.35748
209, 3, horizontal, attraction, a-b-db, 9, 2, 2, 30, 86, 157, 90, 165, 165, 90, 2, 1.30749
209, 3, horizontal, attraction, a-b-db, 14, 2, 2, 31, 90, 165, 165, 90, 83, 153, 2, 1.7998
209, 3, horizontal, attraction, a-b-db, 5, 1, 2, 32, 60, 135, 135, 60, 58, 132, 2, 3.02606
209, 3, horizontal, attraction, a-b-db, 5, 3, 2, 33, 195, 120, 120, 195, 117, 190, 1, 1.75553
209, 3, horizontal, attraction, a-b-da, 5, 1, 2, 34, 135, 60, 60, 135, 132, 58, 2, 2.87072
209, 3, horizontal, attraction, a-b-da, 5, 1, 3, 1, 132, 58, 135, 60, 60, 135, 1, 1.62984
209, 3, horizontal, filler, NA, 999, 999, 3, 2, 102, 58, 71, 170, 161, 124, 3, 3.03361
209, 3, horizontal, attraction, a-b-db, 2, 2, 3, 3, 90, 165, 89, 163, 165, 90, 2, 1.6095
209, 3, horizontal, attraction, a-b-db, 2, 1, 3, 4, 60, 135, 59, 134, 135, 60, 3, 1.28196
209, 3, horizontal, filler, NA, 999, 999, 3, 5, 112, 105, 90, 97, 98, 100, 1, 1.34452
209, 3, horizontal, attraction, a-b-da, 5, 3, 3, 6, 195, 120, 120, 195, 190, 117, 3, 4.61479
209, 3, horizontal, attraction, a-b-db, 14, 1, 3, 7, 135, 60, 60, 135, 56, 125, 2, 1.27178
209, 3, horizontal, attraction, a-b-db, 9, 2, 3, 8, 90, 165, 86, 157, 165, 90, 2, 1.30226
209, 3, horizontal, attraction, a-b-db, 5, 1, 3, 9, 60, 135, 58, 132, 135, 60, 2, 1.19632
209, 3, horizontal, filler, NA, 999, 999, 3, 10, 103, 103, 153, 103, 86, 66, 2, 1.21789
209, 3, horizontal, attraction, a-b-db, 14, 2, 3, 11, 83, 153, 165, 90, 90, 165, 1, 1.52234
209, 3, horizontal, attraction, a-b-da, 14, 3, 3, 12, 120, 195, 195, 120, 181, 111, 2, 1.89617
209, 3, horizontal, attraction, a-b-da, 14, 1, 3, 13, 60, 135, 135, 60, 125, 56, 1, 1.69308
209, 3, horizontal, filler, NA, 999, 999, 3, 14, 78, 96, 121, 171, 181, 63, 2, 1.34248
209, 3, horizontal, attraction, a-b-db, 9, 1, 3, 15, 60, 135, 57, 129, 135, 60, 1, 1.45768
209, 3, horizontal, attraction, a-b-da, 5, 2, 3, 16, 90, 165, 161, 88, 165, 90, 3, 1.14767
209, 3, horizontal, attraction, a-b-da, 9, 1, 3, 17, 129, 57, 135, 60, 60, 135, 2, 1.48045
209, 3, horizontal, attraction, a-b-da, 2, 1, 3, 18, 60, 135, 134, 59, 135, 60, 2, 1.61556
209, 3, horizontal, attraction, a-b-db, 5, 2, 3, 19, 88, 161, 90, 165, 165, 90, 2, 1.75971
209, 3, horizontal, attraction, a-b-db, 5, 3, 3, 20, 117, 190, 120, 195, 195, 120, 2, 1.59644
209, 3, horizontal, attraction, a-b-da, 2, 2, 3, 21, 165, 90, 90, 165, 163, 89, 2, 1.72532
209, 3, horizontal, filler, NA, 999, 999, 3, 22, 149, 68, 186, 108, 99, 161, 2, 5.86807
209, 3, horizontal, filler, NA, 999, 999, 3, 23, 93, 119, 157, 78, 141, 149, 3, 4.21847
209, 3, horizontal, attraction, a-b-da, 9, 2, 3, 24, 90, 165, 165, 90, 157, 86, 1, 1.69078
209, 3, horizontal, filler, NA, 999, 999, 3, 25, 118, 177, 154, 115, 98, 116, 1, 2.01714
209, 3, horizontal, filler, NA, 999, 999, 3, 26, 189, 151, 64, 120, 103, 143, 1, 1.78599
209, 3, horizontal, attraction, a-b-da, 9, 3, 3, 27, 195, 120, 120, 195, 186, 114, 2, 1.55791
209, 3, horizontal, attraction, a-b-da, 2, 3, 3, 28, 193, 119, 195, 120, 120, 195, 3, 1.97816
209, 3, horizontal, attraction, a-b-db, 2, 3, 3, 29, 120, 195, 119, 193, 195, 120, 1, 1.54824
209, 3, horizontal, attraction, a-b-da, 14, 2, 3, 30, 153, 83, 90, 165, 165, 90, 3, 2.32939
209, 3, horizontal, attraction, a-b-db, 9, 3, 3, 31, 120, 195, 114, 186, 195, 120, 1, 1.47179
209, 3, horizontal, filler, NA, 999, 999, 3, 32, 62, 96, 59, 113, 124, 126, 3, 2.87832
209, 3, horizontal, attraction, a-b-db, 14, 3, 3, 33, 111, 181, 195, 120, 120, 195, 2, 1.90819
209, 3, horizontal, filler, NA, 999, 999, 3, 34, 122, 145, 91, 82, 61, 93, 1, 1.90084
209, 3, horizontal, filler, NA, 999, 999, 4, 1, 183, 101, 89, 97, 73, 110, 1, 1.38431
209, 3, horizontal, attraction, a-b-da, 14, 2, 4, 2, 165, 90, 90, 165, 153, 83, 2, 1.61228
209, 3, horizontal, filler, NA, 999, 999, 4, 3, 141, 195, 137, 115, 164, 63, 1, 1.30105
209, 3, horizontal, filler, NA, 999, 999, 4, 4, 138, 105, 105, 125, 93, 76, 1, 3.0364
209, 3, horizontal, attraction, a-b-db, 14, 1, 4, 5, 135, 60, 56, 125, 60, 135, 1, 1.59797
209, 3, horizontal, attraction, a-b-db, 5, 1, 4, 6, 135, 60, 60, 135, 58, 132, 2, 1.47049
209, 3, horizontal, attraction, a-b-da, 14, 1, 4, 7, 60, 135, 125, 56, 135, 60, 1, 1.33586
209, 3, horizontal, attraction, a-b-da, 9, 1, 4, 8, 60, 135, 129, 57, 135, 60, 3, 2.16953
209, 3, horizontal, attraction, a-b-db, 14, 2, 4, 9, 165, 90, 90, 165, 83, 153, 2, 1.06244
209, 3, horizontal, filler, NA, 999, 999, 4, 10, 192, 169, 152, 138, 98, 149, 1, 1.10413
209, 3, horizontal, attraction, a-b-da, 2, 2, 4, 11, 90, 165, 165, 90, 163, 89, 2, 1.70895
209, 3, horizontal, filler, NA, 999, 999, 4, 12, 118, 97, 98, 182, 120, 91, 2, 1.6604
209, 3, horizontal, attraction, a-b-da, 5, 2, 4, 13, 161, 88, 90, 165, 165, 90, 1, 2.59657
209, 3, horizontal, attraction, a-b-db, 2, 3, 4, 14, 195, 120, 120, 195, 119, 193, 1, 2.42166
209, 3, horizontal, attraction, a-b-db, 2, 1, 4, 15, 60, 135, 59, 134, 135, 60, 3, 2.33523
209, 3, horizontal, filler, NA, 999, 999, 4, 16, 136, 65, 101, 174, 141, 150, 3, 1.66793
209, 3, horizontal, filler, NA, 999, 999, 4, 17, 66, 103, 121, 70, 166, 182, 3, 1.23397
209, 3, horizontal, attraction, a-b-da, 9, 3, 4, 18, 120, 195, 195, 120, 186, 114, 2, 2.67591
209, 3, horizontal, attraction, a-b-db, 9, 2, 4, 19, 86, 157, 165, 90, 90, 165, 3, 2.22026
209, 3, horizontal, attraction, a-b-db, 5, 2, 4, 20, 90, 165, 165, 90, 88, 161, 3, 1.71624
209, 3, horizontal, filler, NA, 999, 999, 4, 21, 155, 137, 80, 178, 181, 174, 3, 1.63502
209, 3, horizontal, attraction, a-b-db, 9, 3, 4, 22, 120, 195, 195, 120, 114, 186, 1, 2.53037
209, 3, horizontal, filler, NA, 999, 999, 4, 23, 134, 169, 190, 65, 82, 186, 1, 1.51886
209, 3, horizontal, attraction, a-b-db, 9, 1, 4, 24, 60, 135, 135, 60, 57, 129, 3, 1.74095
209, 3, horizontal, attraction, a-b-da, 2, 1, 4, 25, 134, 59, 135, 60, 60, 135, 2, 2.38486
209, 3, horizontal, attraction, a-b-db, 5, 3, 4, 26, 117, 190, 120, 195, 195, 120, 1, 1.34993
209, 3, horizontal, attraction, a-b-da, 14, 3, 4, 27, 195, 120, 120, 195, 181, 111, 2, 2.2644
209, 3, horizontal, attraction, a-b-da, 5, 3, 4, 28, 120, 195, 195, 120, 190, 117, 2, 1.25737
209, 3, horizontal, filler, NA, 999, 999, 4, 29, 60, 118, 76, 60, 170, 189, 3, 1.52135
209, 3, horizontal, attraction, a-b-da, 2, 3, 4, 30, 195, 120, 193, 119, 120, 195, 1, 1.99991
209, 3, horizontal, attraction, a-b-db, 2, 2, 4, 31, 165, 90, 89, 163, 90, 165, 1, 2.79181
209, 3, horizontal, attraction, a-b-da, 9, 2, 4, 32, 90, 165, 157, 86, 165, 90, 1, 1.45029
209, 3, horizontal, attraction, a-b-db, 14, 3, 4, 33, 195, 120, 120, 195, 111, 181, 1, 1.3222
209, 3, horizontal, attraction, a-b-da, 5, 1, 4, 34, 132, 58, 60, 135, 135, 60, 3, 1.5753
