sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
188, 6, triangle, practice, NA, 999, 999, 0, 1, 95, 165, 195, 87, 176, 95, 1, 4.04039
188, 6, triangle, practice, NA, 999, 999, 0, 2, 117, 139, 168, 116, 177, 146, 3, 3.2745
188, 6, triangle, practice, NA, 999, 999, 0, 3, 126, 56, 106, 172, 133, 100, 2, 1.79122
188, 6, triangle, attraction, a-b-da, 5, 2, 1, 1, 90, 165, 165, 90, 161, 88, 1, 2.66581
188, 6, triangle, attraction, a-b-da, 14, 2, 1, 2, 165, 90, 153, 83, 90, 165, 3, 7.43363
188, 6, triangle, filler, NA, 999, 999, 1, 3, 183, 189, 69, 73, 106, 64, 1, 1.36065
188, 6, triangle, attraction, a-b-da, 9, 3, 1, 4, 186, 114, 120, 195, 195, 120, 2, 2.62939
188, 6, triangle, attraction, a-b-db, 14, 1, 1, 5, 56, 125, 135, 60, 60, 135, 3, 1.95712
188, 6, triangle, attraction, a-b-db, 2, 3, 1, 6, 120, 195, 195, 120, 119, 193, 1, 4.0919
188, 6, triangle, filler, NA, 999, 999, 1, 7, 162, 160, 124, 168, 61, 144, 1, 1.67104
188, 6, triangle, attraction, a-b-da, 2, 1, 1, 8, 60, 135, 135, 60, 134, 59, 2, 10.3671
188, 6, triangle, filler, NA, 999, 999, 1, 9, 162, 153, 156, 88, 171, 162, 3, 2.03229
188, 6, triangle, attraction, a-b-db, 14, 3, 1, 10, 120, 195, 111, 181, 195, 120, 1, 4.27241
188, 6, triangle, filler, NA, 999, 999, 1, 11, 92, 113, 80, 194, 179, 112, 3, 1.63056
188, 6, triangle, filler, NA, 999, 999, 1, 12, 180, 109, 195, 194, 179, 94, 2, 1.55338
188, 6, triangle, attraction, a-b-da, 9, 2, 1, 13, 157, 86, 165, 90, 90, 165, 3, 1.65318
188, 6, triangle, attraction, a-b-da, 9, 1, 1, 14, 135, 60, 129, 57, 60, 135, 3, 3.80576
188, 6, triangle, attraction, a-b-da, 14, 3, 1, 15, 120, 195, 181, 111, 195, 120, 1, 2.97362
188, 6, triangle, filler, NA, 999, 999, 1, 16, 138, 92, 56, 143, 182, 98, 3, 1.37019
188, 6, triangle, attraction, a-b-db, 5, 2, 1, 17, 165, 90, 88, 161, 90, 165, 2, 2.82955
188, 6, triangle, attraction, a-b-da, 2, 3, 1, 18, 195, 120, 120, 195, 193, 119, 2, 4.54228
188, 6, triangle, attraction, a-b-db, 9, 1, 1, 19, 60, 135, 57, 129, 135, 60, 3, 3.194
