sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
205, 6, horizontal, practice, NA, 999, 999, 0, 1, 154, 140, 56, 75, 62, 133, 1, 2.89221
205, 6, horizontal, practice, NA, 999, 999, 0, 2, 74, 83, 132, 70, 152, 185, 3, 1.6647
205, 6, horizontal, practice, NA, 999, 999, 0, 3, 87, 168, 97, 103, 60, 154, 1, 2.60012
205, 6, horizontal, attraction, a-b-db, 9, 1, 1, 1, 135, 60, 57, 129, 60, 135, 3, 3.23433
205, 6, horizontal, attraction, a-b-db, 9, 2, 1, 2, 86, 157, 165, 90, 90, 165, 2, 2.57727
205, 6, horizontal, attraction, a-b-da, 14, 2, 1, 3, 90, 165, 153, 83, 165, 90, 3, 1.94938
205, 6, horizontal, attraction, a-b-db, 5, 2, 1, 4, 165, 90, 88, 161, 90, 165, 3, 2.0173
205, 6, horizontal, filler, NA, 999, 999, 1, 5, 73, 68, 146, 118, 158, 71, 2, 1.40179
205, 6, horizontal, filler, NA, 999, 999, 1, 6, 80, 155, 123, 149, 136, 61, 2, 1.33201
205, 6, horizontal, filler, NA, 999, 999, 1, 7, 139, 169, 106, 160, 156, 70, 1, 1.58633
205, 6, horizontal, attraction, a-b-da, 9, 1, 1, 8, 60, 135, 129, 57, 135, 60, 3, 1.60414
205, 6, horizontal, attraction, a-b-db, 2, 3, 1, 9, 119, 193, 120, 195, 195, 120, 2, 2.92407
205, 6, horizontal, attraction, a-b-da, 2, 3, 1, 10, 195, 120, 193, 119, 120, 195, 1, 2.05173
205, 6, horizontal, attraction, a-b-da, 5, 1, 1, 11, 135, 60, 132, 58, 60, 135, 3, 2.91429
205, 6, horizontal, attraction, a-b-db, 14, 3, 1, 12, 120, 195, 195, 120, 111, 181, 2, 2.9603
205, 6, horizontal, filler, NA, 999, 999, 1, 13, 120, 121, 151, 84, 132, 147, 3, 1.62715
205, 6, horizontal, attraction, a-b-da, 14, 1, 1, 14, 60, 135, 125, 56, 135, 60, 3, 2.07698
205, 6, horizontal, attraction, a-b-da, 9, 3, 1, 15, 195, 120, 120, 195, 186, 114, 1, 2.64604
205, 6, horizontal, attraction, a-b-da, 2, 1, 1, 16, 60, 135, 135, 60, 134, 59, 2, 2.42081
205, 6, horizontal, filler, NA, 999, 999, 1, 17, 131, 87, 149, 176, 134, 169, 2, 1.34331
205, 6, horizontal, filler, NA, 999, 999, 1, 18, 124, 145, 95, 95, 136, 182, 3, 1.25186
205, 6, horizontal, filler, NA, 999, 999, 1, 19, 176, 89, 64, 160, 155, 190, 3, 1.36205
205, 6, horizontal, attraction, a-b-db, 5, 1, 1, 20, 60, 135, 135, 60, 58, 132, 2, 4.71106
205, 6, horizontal, attraction, a-b-db, 2, 1, 1, 21, 135, 60, 60, 135, 59, 134, 2, 1.98203
205, 6, horizontal, attraction, a-b-da, 2, 2, 1, 22, 90, 165, 165, 90, 163, 89, 2, 1.4788
205, 6, horizontal, filler, NA, 999, 999, 1, 23, 158, 104, 83, 108, 127, 157, 3, 1.47802
205, 6, horizontal, attraction, a-b-da, 5, 3, 1, 24, 190, 117, 120, 195, 195, 120, 3, 2.30115
205, 6, horizontal, filler, NA, 999, 999, 1, 25, 103, 128, 147, 134, 158, 81, 2, 1.22139
205, 6, horizontal, attraction, a-b-db, 14, 1, 1, 26, 56, 125, 60, 135, 135, 60, 3, 2.9805
205, 6, horizontal, attraction, a-b-db, 5, 3, 1, 27, 120, 195, 195, 120, 117, 190, 2, 3.48337
205, 6, horizontal, attraction, a-b-db, 2, 2, 1, 28, 90, 165, 89, 163, 165, 90, 2, 2.29588
205, 6, horizontal, attraction, a-b-da, 14, 3, 1, 29, 195, 120, 120, 195, 181, 111, 2, 1.3509
205, 6, horizontal, attraction, a-b-da, 9, 2, 1, 30, 90, 165, 157, 86, 165, 90, 3, 2.24033
205, 6, horizontal, attraction, a-b-db, 14, 2, 1, 31, 165, 90, 90, 165, 83, 153, 2, 1.79295
205, 6, horizontal, filler, NA, 999, 999, 1, 32, 117, 194, 58, 178, 130, 180, 3, 1.66353
205, 6, horizontal, attraction, a-b-da, 5, 2, 1, 33, 165, 90, 90, 165, 161, 88, 2, 1.30289
205, 6, horizontal, attraction, a-b-db, 9, 3, 1, 34, 195, 120, 114, 186, 120, 195, 3, 2.02203
205, 6, horizontal, filler, NA, 999, 999, 2, 1, 115, 56, 135, 73, 96, 184, 3, 2.66244
