sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
317, 1, horizontal, practice, NA, 999, 999, 0, 1, 132, 105, 167, 173, 99, 145, 2, 2.87719
317, 1, horizontal, practice, NA, 999, 999, 0, 2, 182, 183, 78, 167, 99, 100, 1, 1.99083
317, 1, horizontal, practice, NA, 999, 999, 0, 3, 183, 123, 129, 153, 157, 165, 3, 1.48495
317, 1, horizontal, filler, NA, 999, 999, 1, 1, 167, 56, 148, 186, 63, 181, 2, 2.06269
317, 1, horizontal, filler, NA, 999, 999, 1, 2, 172, 118, 71, 81, 87, 73, 1, 1.72748
317, 1, horizontal, filler, NA, 999, 999, 1, 3, 93, 185, 60, 78, 142, 154, 3, 2.70103
317, 1, horizontal, attraction, a-b-db, 14, 1, 1, 4, 56, 125, 135, 60, 60, 135, 3, 2.40924
317, 1, horizontal, attraction, a-b-db, 2, 2, 1, 5, 89, 163, 165, 90, 90, 165, 2, 4.23509
317, 1, horizontal, attraction, a-b-db, 9, 1, 1, 6, 135, 60, 60, 135, 57, 129, 2, 2.67531
317, 1, horizontal, attraction, a-b-da, 14, 1, 1, 7, 135, 60, 60, 135, 125, 56, 2, 3.65932
317, 1, horizontal, attraction, a-b-db, 5, 3, 1, 8, 117, 190, 120, 195, 195, 120, 3, 2.72013
317, 1, horizontal, attraction, a-b-db, 5, 2, 1, 9, 90, 165, 165, 90, 88, 161, 2, 4.39136
317, 1, horizontal, attraction, a-b-da, 9, 3, 1, 10, 120, 195, 186, 114, 195, 120, 1, 2.57012
317, 1, horizontal, attraction, a-b-db, 5, 1, 1, 11, 58, 132, 60, 135, 135, 60, 2, 2.50079
317, 1, horizontal, attraction, a-b-db, 2, 3, 1, 12, 120, 195, 195, 120, 119, 193, 3, 2.27595
317, 1, horizontal, filler, NA, 999, 999, 1, 13, 126, 154, 97, 92, 99, 88, 1, 1.54659
317, 1, horizontal, filler, NA, 999, 999, 1, 14, 156, 163, 182, 185, 160, 86, 2, 1.46146
317, 1, horizontal, attraction, a-b-da, 5, 3, 1, 15, 195, 120, 120, 195, 190, 117, 2, 2.01269
317, 1, horizontal, attraction, a-b-da, 9, 1, 1, 16, 135, 60, 129, 57, 60, 135, 3, 1.82432
317, 1, horizontal, attraction, a-b-db, 14, 3, 1, 17, 195, 120, 111, 181, 120, 195, 1, 2.52075
317, 1, horizontal, attraction, a-b-da, 5, 1, 1, 18, 132, 58, 135, 60, 60, 135, 2, 3.89513
317, 1, horizontal, attraction, a-b-da, 2, 3, 1, 19, 195, 120, 120, 195, 193, 119, 2, 1.90077
317, 1, horizontal, attraction, a-b-da, 14, 2, 1, 20, 165, 90, 153, 83, 90, 165, 1, 2.33025
317, 1, horizontal, filler, NA, 999, 999, 1, 21, 153, 104, 90, 118, 104, 58, 1, 1.41437
317, 1, horizontal, attraction, a-b-da, 5, 2, 1, 22, 165, 90, 90, 165, 161, 88, 2, 1.72208
317, 1, horizontal, filler, NA, 999, 999, 1, 23, 191, 92, 102, 73, 125, 112, 1, 3.09736
317, 1, horizontal, attraction, a-b-db, 14, 2, 1, 24, 165, 90, 83, 153, 90, 165, 3, 1.7581
317, 1, horizontal, filler, NA, 999, 999, 1, 25, 174, 133, 154, 95, 66, 185, 1, 1.37967
317, 1, horizontal, attraction, a-b-db, 9, 2, 1, 26, 86, 157, 90, 165, 165, 90, 2, 1.91022
