sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
298, 2, triangle, practice, NA, 999, 999, 0, 1, 194, 166, 119, 156, 89, 116, 1, 1.75764
298, 2, triangle, practice, NA, 999, 999, 0, 2, 143, 138, 163, 120, 139, 143, 1, 4.05047
298, 2, triangle, practice, NA, 999, 999, 0, 3, 147, 155, 169, 181, 144, 125, 2, 2.60177
298, 2, triangle, filler, NA, 999, 999, 1, 1, 162, 83, 58, 75, 113, 135, 3, 2.37743
298, 2, triangle, attraction, a-b-db, 9, 3, 1, 2, 120, 195, 195, 120, 114, 186, 1, 2.75525
298, 2, triangle, attraction, a-b-db, 2, 1, 1, 3, 60, 135, 135, 60, 59, 134, 1, 4.77599
298, 2, triangle, attraction, a-b-da, 9, 1, 1, 4, 129, 57, 135, 60, 60, 135, 3, 2.45705
298, 2, triangle, filler, NA, 999, 999, 1, 5, 64, 87, 105, 170, 74, 171, 2, 1.59378
298, 2, triangle, attraction, a-b-db, 14, 1, 1, 6, 135, 60, 56, 125, 60, 135, 1, 5.46895
298, 2, triangle, attraction, a-b-db, 14, 3, 1, 7, 195, 120, 111, 181, 120, 195, 1, 3.21878
298, 2, triangle, attraction, a-b-da, 14, 1, 1, 8, 135, 60, 125, 56, 60, 135, 1, 2.74748
298, 2, triangle, attraction, a-b-da, 5, 1, 1, 9, 135, 60, 132, 58, 60, 135, 1, 3.17696
298, 2, triangle, attraction, a-b-da, 14, 2, 1, 10, 90, 165, 153, 83, 165, 90, 3, 4.41874
298, 2, triangle, filler, NA, 999, 999, 1, 11, 156, 73, 169, 128, 84, 133, 2, 1.46064
298, 2, triangle, filler, NA, 999, 999, 1, 12, 81, 99, 78, 188, 189, 100, 3, 2.88491
298, 2, triangle, attraction, a-b-da, 5, 2, 1, 13, 90, 165, 165, 90, 161, 88, 1, 1.95345
298, 2, triangle, attraction, a-b-db, 5, 3, 1, 14, 120, 195, 195, 120, 117, 190, 1, 3.00631
298, 2, triangle, filler, NA, 999, 999, 1, 15, 61, 80, 191, 172, 164, 125, 2, 1.51938
298, 2, triangle, attraction, a-b-da, 2, 2, 1, 16, 165, 90, 163, 89, 90, 165, 1, 2.07038
298, 2, triangle, attraction, a-b-da, 2, 1, 1, 17, 134, 59, 135, 60, 60, 135, 3, 1.75874
298, 2, triangle, attraction, a-b-db, 9, 2, 1, 18, 90, 165, 86, 157, 165, 90, 1, 1.97721
298, 2, triangle, attraction, a-b-da, 5, 3, 1, 19, 120, 195, 190, 117, 195, 120, 1, 1.97933
298, 2, triangle, filler, NA, 999, 999, 1, 20, 109, 146, 145, 56, 155, 65, 1, 1.36106
298, 2, triangle, attraction, a-b-da, 14, 3, 1, 21, 195, 120, 181, 111, 120, 195, 3, 1.57105
298, 2, triangle, attraction, a-b-da, 2, 3, 1, 22, 120, 195, 195, 120, 193, 119, 1, 1.41448
298, 2, triangle, attraction, a-b-db, 5, 2, 1, 23, 88, 161, 165, 90, 90, 165, 3, 4.52261
298, 2, triangle, filler, NA, 999, 999, 1, 24, 104, 64, 73, 146, 96, 57, 2, 2.78902
298, 2, triangle, attraction, a-b-db, 14, 2, 1, 25, 90, 165, 165, 90, 83, 153, 1, 1.75219
298, 2, triangle, attraction, a-b-db, 5, 1, 1, 26, 60, 135, 135, 60, 58, 132, 1, 2.86802
298, 2, triangle, filler, NA, 999, 999, 1, 27, 195, 117, 167, 182, 94, 78, 2, 1.51487
298, 2, triangle, attraction, a-b-da, 9, 2, 1, 28, 90, 165, 165, 90, 157, 86, 1, 1.55948
298, 2, triangle, attraction, a-b-da, 9, 3, 1, 29, 195, 120, 186, 114, 120, 195, 3, 3.26935
298, 2, triangle, attraction, a-b-db, 9, 1, 1, 30, 60, 135, 135, 60, 57, 129, 2, 2.00427
298, 2, triangle, filler, NA, 999, 999, 1, 31, 142, 176, 166, 92, 105, 79, 1, 1.83646
298, 2, triangle, filler, NA, 999, 999, 1, 32, 185, 144, 170, 90, 185, 108, 1, 1.46432
298, 2, triangle, attraction, a-b-db, 2, 3, 1, 33, 119, 193, 120, 195, 195, 120, 3, 1.3827
298, 2, triangle, attraction, a-b-db, 2, 2, 1, 34, 89, 163, 90, 165, 165, 90, 1, 3.63325
298, 2, triangle, attraction, a-b-da, 5, 2, 2, 1, 165, 90, 161, 88, 90, 165, 3, 1.76228
298, 2, triangle, attraction, a-b-da, 2, 1, 2, 2, 134, 59, 135, 60, 60, 135, 1, 1.42158
298, 2, triangle, attraction, a-b-db, 2, 1, 2, 3, 60, 135, 135, 60, 59, 134, 3, 2.79037
298, 2, triangle, attraction, a-b-da, 9, 1, 2, 4, 60, 135, 135, 60, 129, 57, 1, 2.679
298, 2, triangle, attraction, a-b-da, 14, 1, 2, 5, 125, 56, 135, 60, 60, 135, 3, 1.59157
