sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
15, 1, horizontal, practice, NA, 999, 999, 0, 1, 113, 151, 105, 138, 99, 69, 1, 2.42679
15, 1, horizontal, practice, NA, 999, 999, 0, 2, 97, 56, 187, 173, 85, 78, 2, 1.86008
15, 1, horizontal, practice, NA, 999, 999, 0, 3, 157, 64, 138, 180, 72, 128, 2, 1.78132
15, 1, horizontal, attraction, a-b-da, 2, 1, 1, 1, 60, 135, 134, 59, 135, 60, 1, 6.40599
15, 1, horizontal, attraction, a-b-db, 2, 3, 1, 2, 119, 193, 120, 195, 195, 120, 2, 4.20532
15, 1, horizontal, attraction, a-b-db, 14, 1, 1, 3, 135, 60, 60, 135, 56, 125, 1, 3.13503
15, 1, horizontal, attraction, a-b-db, 5, 3, 1, 4, 120, 195, 117, 190, 195, 120, 2, 4.49848
15, 1, horizontal, attraction, a-b-db, 9, 3, 1, 5, 195, 120, 120, 195, 114, 186, 2, 3.92957
15, 1, horizontal, attraction, a-b-db, 14, 2, 1, 6, 83, 153, 90, 165, 165, 90, 2, 2.40508
15, 1, horizontal, attraction, a-b-db, 14, 3, 1, 7, 120, 195, 111, 181, 195, 120, 1, 1.96699
15, 1, horizontal, filler, NA, 999, 999, 1, 8, 170, 132, 121, 195, 60, 97, 2, 3.24139
15, 1, horizontal, attraction, a-b-db, 5, 1, 1, 9, 58, 132, 135, 60, 60, 135, 3, 3.85867
15, 1, horizontal, filler, NA, 999, 999, 1, 10, 178, 175, 119, 100, 124, 188, 1, 2.28245
15, 1, horizontal, attraction, a-b-db, 9, 2, 1, 11, 165, 90, 86, 157, 90, 165, 3, 2.51291
15, 1, horizontal, filler, NA, 999, 999, 1, 12, 144, 72, 130, 163, 192, 158, 3, 4.0479
15, 1, horizontal, filler, NA, 999, 999, 1, 13, 105, 68, 134, 136, 118, 90, 2, 2.05573
15, 1, horizontal, filler, NA, 999, 999, 1, 14, 112, 103, 94, 176, 84, 159, 2, 2.5505
15, 1, horizontal, attraction, a-b-da, 5, 2, 1, 15, 90, 165, 161, 88, 165, 90, 2, 3.23641
15, 1, horizontal, filler, NA, 999, 999, 1, 16, 155, 159, 176, 89, 151, 157, 1, 3.70751
15, 1, horizontal, attraction, a-b-da, 5, 3, 1, 17, 120, 195, 190, 117, 195, 120, 1, 2.3986
15, 1, horizontal, attraction, a-b-db, 5, 2, 1, 18, 90, 165, 88, 161, 165, 90, 1, 6.85778
15, 1, horizontal, attraction, a-b-db, 2, 1, 1, 19, 59, 134, 60, 135, 135, 60, 2, 2.49068
15, 1, horizontal, attraction, a-b-da, 14, 1, 1, 20, 135, 60, 125, 56, 60, 135, 1, 3.15125
15, 1, horizontal, attraction, a-b-da, 2, 3, 1, 21, 193, 119, 120, 195, 195, 120, 2, 4.15448
15, 1, horizontal, attraction, a-b-db, 2, 2, 1, 22, 89, 163, 90, 165, 165, 90, 2, 3.26123
15, 1, horizontal, attraction, a-b-da, 2, 2, 1, 23, 163, 89, 90, 165, 165, 90, 2, 6.14963
15, 1, horizontal, filler, NA, 999, 999, 1, 24, 122, 184, 107, 109, 82, 140, 1, 1.85637
15, 1, horizontal, filler, NA, 999, 999, 1, 25, 123, 165, 192, 133, 117, 107, 2, 1.60918
15, 1, horizontal, attraction, a-b-db, 9, 1, 1, 26, 57, 129, 60, 135, 135, 60, 3, 3.44069
15, 1, horizontal, filler, NA, 999, 999, 1, 27, 150, 68, 184, 80, 65, 136, 2, 2.57718
15, 1, horizontal, attraction, a-b-da, 9, 1, 1, 28, 135, 60, 129, 57, 60, 135, 2, 2.29237
15, 1, horizontal, attraction, a-b-da, 14, 2, 1, 29, 153, 83, 165, 90, 90, 165, 3, 2.16551
15, 1, horizontal, filler, NA, 999, 999, 1, 30, 114, 155, 173, 124, 139, 73, 2, 2.23085
15, 1, horizontal, attraction, a-b-da, 9, 3, 1, 31, 186, 114, 195, 120, 120, 195, 3, 2.15371
15, 1, horizontal, attraction, a-b-da, 9, 2, 1, 32, 157, 86, 165, 90, 90, 165, 3, 1.74108
15, 1, horizontal, attraction, a-b-da, 5, 1, 1, 33, 132, 58, 135, 60, 60, 135, 2, 2.09695
15, 1, horizontal, attraction, a-b-da, 14, 3, 1, 34, 195, 120, 181, 111, 120, 195, 3, 2.06284
15, 1, horizontal, attraction, a-b-db, 2, 1, 2, 1, 60, 135, 59, 134, 135, 60, 2, 2.04126
15, 1, horizontal, filler, NA, 999, 999, 2, 2, 104, 145, 119, 105, 83, 115, 2, 1.75275
15, 1, horizontal, attraction, a-b-da, 5, 1, 2, 3, 132, 58, 60, 135, 135, 60, 2, 1.98867
15, 1, horizontal, attraction, a-b-da, 14, 3, 2, 4, 181, 111, 195, 120, 120, 195, 2, 1.29402
15, 1, horizontal, filler, NA, 999, 999, 2, 5, 173, 94, 86, 154, 158, 72, 2, 1.71974
15, 1, horizontal, attraction, a-b-db, 5, 1, 2, 6, 60, 135, 58, 132, 135, 60, 2, 2.14062
15, 1, horizontal, attraction, a-b-db, 2, 2, 2, 7, 165, 90, 89, 163, 90, 165, 1, 2.20632
15, 1, horizontal, attraction, a-b-da, 9, 2, 2, 8, 157, 86, 165, 90, 90, 165, 3, 2.01067
15, 1, horizontal, attraction, a-b-db, 9, 2, 2, 9, 86, 157, 90, 165, 165, 90, 2, 1.42927
15, 1, horizontal, attraction, a-b-db, 9, 3, 2, 10, 195, 120, 120, 195, 114, 186, 1, 1.17234
15, 1, horizontal, filler, NA, 999, 999, 2, 11, 131, 108, 168, 123, 83, 146, 2, 1.34607
15, 1, horizontal, filler, NA, 999, 999, 2, 12, 84, 84, 113, 69, 106, 146, 3, 1.31068
15, 1, horizontal, filler, NA, 999, 999, 2, 13, 68, 166, 66, 60, 147, 177, 3, 1.24397
15, 1, horizontal, attraction, a-b-db, 5, 3, 2, 14, 195, 120, 117, 190, 120, 195, 2, 3.31881
15, 1, horizontal, attraction, a-b-db, 14, 2, 2, 15, 83, 153, 90, 165, 165, 90, 2, 1.73213
15, 1, horizontal, attraction, a-b-db, 9, 1, 2, 16, 60, 135, 57, 129, 135, 60, 3, 2.20895
15, 1, horizontal, filler, NA, 999, 999, 2, 17, 158, 186, 107, 191, 75, 131, 1, 2.43483
15, 1, horizontal, attraction, a-b-da, 2, 1, 2, 18, 135, 60, 60, 135, 134, 59, 2, 3.50545
15, 1, horizontal, attraction, a-b-db, 14, 1, 2, 19, 135, 60, 56, 125, 60, 135, 3, 2.75237
15, 1, horizontal, attraction, a-b-db, 5, 2, 2, 20, 90, 165, 165, 90, 88, 161, 3, 2.75486
15, 1, horizontal, filler, NA, 999, 999, 2, 21, 94, 170, 149, 72, 137, 59, 1, 1.18316
15, 1, horizontal, filler, NA, 999, 999, 2, 22, 152, 128, 59, 153, 126, 79, 1, 1.29884
15, 1, horizontal, attraction, a-b-da, 14, 1, 2, 23, 135, 60, 125, 56, 60, 135, 3, 2.1118
15, 1, horizontal, filler, NA, 999, 999, 2, 24, 149, 91, 60, 157, 89, 179, 1, 1.30946
15, 1, horizontal, filler, NA, 999, 999, 2, 25, 124, 133, 94, 158, 89, 94, 1, 1.67005
15, 1, horizontal, attraction, a-b-da, 2, 2, 2, 26, 165, 90, 163, 89, 90, 165, 3, 1.60399
15, 1, horizontal, attraction, a-b-db, 14, 3, 2, 27, 111, 181, 120, 195, 195, 120, 2, 2.87755
15, 1, horizontal, attraction, a-b-da, 5, 2, 2, 28, 165, 90, 90, 165, 161, 88, 2, 1.45519
15, 1, horizontal, attraction, a-b-da, 9, 3, 2, 29, 186, 114, 120, 195, 195, 120, 3, 2.92346
15, 1, horizontal, attraction, a-b-da, 2, 3, 2, 30, 120, 195, 193, 119, 195, 120, 1, 3.34519
15, 1, horizontal, attraction, a-b-da, 9, 1, 2, 31, 135, 60, 60, 135, 129, 57, 2, 1.41465
15, 1, horizontal, attraction, a-b-db, 2, 3, 2, 32, 120, 195, 119, 193, 195, 120, 2, 2.11259
15, 1, horizontal, attraction, a-b-da, 14, 2, 2, 33, 90, 165, 165, 90, 153, 83, 1, 1.31813
15, 1, horizontal, attraction, a-b-da, 5, 3, 2, 34, 120, 195, 195, 120, 190, 117, 1, 1.33132
15, 1, horizontal, attraction, a-b-db, 2, 2, 3, 1, 165, 90, 89, 163, 90, 165, 1, 1.75375
15, 1, horizontal, attraction, a-b-da, 5, 1, 3, 2, 60, 135, 132, 58, 135, 60, 1, 1.73218
15, 1, horizontal, attraction, a-b-db, 5, 3, 3, 3, 117, 190, 120, 195, 195, 120, 2, 1.76287
15, 1, horizontal, attraction, a-b-da, 5, 2, 3, 4, 161, 88, 165, 90, 90, 165, 3, 2.07732
15, 1, horizontal, attraction, a-b-da, 9, 1, 3, 5, 60, 135, 135, 60, 129, 57, 2, 1.80675
15, 1, horizontal, attraction, a-b-db, 14, 2, 3, 6, 90, 165, 83, 153, 165, 90, 3, 1.31893
15, 1, horizontal, attraction, a-b-da, 9, 2, 3, 7, 157, 86, 165, 90, 90, 165, 2, 1.72408
15, 1, horizontal, filler, NA, 999, 999, 3, 8, 176, 112, 152, 62, 175, 83, 1, 3.55229
15, 1, horizontal, filler, NA, 999, 999, 3, 9, 112, 194, 143, 94, 121, 118, 1, 1.59596
15, 1, horizontal, attraction, a-b-da, 14, 2, 3, 10, 165, 90, 153, 83, 90, 165, 3, 1.85699
15, 1, horizontal, filler, NA, 999, 999, 3, 11, 77, 162, 89, 120, 166, 139, 3, 1.27419
15, 1, horizontal, attraction, a-b-db, 9, 3, 3, 12, 114, 186, 195, 120, 120, 195, 2, 1.75152
15, 1, horizontal, attraction, a-b-db, 14, 1, 3, 13, 135, 60, 60, 135, 56, 125, 2, 3.26938
15, 1, horizontal, attraction, a-b-db, 9, 2, 3, 14, 165, 90, 86, 157, 90, 165, 3, 2.30474
15, 1, horizontal, filler, NA, 999, 999, 3, 15, 149, 86, 185, 113, 68, 107, 2, 1.44796
15, 1, horizontal, attraction, a-b-da, 14, 1, 3, 16, 60, 135, 125, 56, 135, 60, 3, 2.30509
15, 1, horizontal, filler, NA, 999, 999, 3, 17, 101, 109, 77, 177, 151, 96, 3, 4.77537
15, 1, horizontal, filler, NA, 999, 999, 3, 18, 69, 71, 108, 67, 157, 94, 3, 2.03188
15, 1, horizontal, attraction, a-b-db, 2, 3, 3, 19, 119, 193, 195, 120, 120, 195, 2, 2.31213
15, 1, horizontal, attraction, a-b-db, 5, 2, 3, 20, 90, 165, 165, 90, 88, 161, 3, 2.62319
15, 1, horizontal, attraction, a-b-da, 2, 2, 3, 21, 90, 165, 165, 90, 163, 89, 1, 1.27907
15, 1, horizontal, attraction, a-b-da, 14, 3, 3, 22, 195, 120, 120, 195, 181, 111, 2, 2.84818
15, 1, horizontal, attraction, a-b-da, 2, 3, 3, 23, 195, 120, 193, 119, 120, 195, 3, 1.68844
15, 1, horizontal, attraction, a-b-da, 2, 1, 3, 24, 134, 59, 60, 135, 135, 60, 2, 1.25432
15, 1, horizontal, attraction, a-b-da, 5, 3, 3, 25, 190, 117, 195, 120, 120, 195, 2, 1.55182
15, 1, horizontal, attraction, a-b-db, 9, 1, 3, 26, 57, 129, 135, 60, 60, 135, 2, 2.1863
15, 1, horizontal, filler, NA, 999, 999, 3, 27, 74, 104, 144, 149, 63, 97, 2, 1.19774
15, 1, horizontal, attraction, a-b-db, 5, 1, 3, 28, 60, 135, 135, 60, 58, 132, 2, 1.44668
15, 1, horizontal, attraction, a-b-da, 9, 3, 3, 29, 120, 195, 195, 120, 186, 114, 1, 1.46409
15, 1, horizontal, filler, NA, 999, 999, 3, 30, 179, 119, 160, 59, 151, 118, 1, 1.47459
15, 1, horizontal, filler, NA, 999, 999, 3, 31, 99, 140, 155, 155, 163, 87, 2, 1.45717
15, 1, horizontal, filler, NA, 999, 999, 3, 32, 60, 136, 141, 128, 155, 153, 3, 1.31312
15, 1, horizontal, attraction, a-b-db, 14, 3, 3, 33, 111, 181, 120, 195, 195, 120, 3, 2.37598
15, 1, horizontal, attraction, a-b-db, 2, 1, 3, 34, 135, 60, 59, 134, 60, 135, 1, 3.10541
15, 1, horizontal, attraction, a-b-da, 5, 2, 4, 1, 90, 165, 161, 88, 165, 90, 1, 1.95257
15, 1, horizontal, attraction, a-b-da, 9, 1, 4, 2, 60, 135, 129, 57, 135, 60, 2, 5.00539
15, 1, horizontal, attraction, a-b-db, 5, 2, 4, 3, 165, 90, 90, 165, 88, 161, 1, 1.30916
15, 1, horizontal, attraction, a-b-da, 2, 3, 4, 4, 193, 119, 120, 195, 195, 120, 2, 1.39609
15, 1, horizontal, filler, NA, 999, 999, 4, 5, 73, 147, 145, 89, 147, 101, 2, 2.00633
15, 1, horizontal, attraction, a-b-db, 5, 3, 4, 6, 195, 120, 117, 190, 120, 195, 1, 1.71937
15, 1, horizontal, attraction, a-b-da, 9, 2, 4, 7, 165, 90, 157, 86, 90, 165, 2, 1.94831
15, 1, horizontal, filler, NA, 999, 999, 4, 8, 86, 105, 87, 136, 179, 109, 3, 2.08317
15, 1, horizontal, attraction, a-b-da, 2, 2, 4, 9, 163, 89, 165, 90, 90, 165, 3, 4.80825
15, 1, horizontal, filler, NA, 999, 999, 4, 10, 113, 189, 56, 75, 89, 175, 1, 1.21857
15, 1, horizontal, filler, NA, 999, 999, 4, 11, 67, 105, 143, 194, 88, 99, 2, 1.29282
15, 1, horizontal, attraction, a-b-da, 9, 3, 4, 12, 186, 114, 120, 195, 195, 120, 2, 1.48086
15, 1, horizontal, attraction, a-b-da, 14, 3, 4, 13, 120, 195, 181, 111, 195, 120, 1, 1.95359
15, 1, horizontal, attraction, a-b-db, 2, 1, 4, 14, 59, 134, 135, 60, 60, 135, 2, 1.62952
15, 1, horizontal, attraction, a-b-da, 5, 3, 4, 15, 195, 120, 190, 117, 120, 195, 2, 1.91276
15, 1, horizontal, filler, NA, 999, 999, 4, 16, 142, 186, 147, 65, 75, 124, 1, 1.01412
15, 1, horizontal, attraction, a-b-db, 14, 1, 4, 17, 135, 60, 60, 135, 56, 125, 1, 1.74449
15, 1, horizontal, attraction, a-b-db, 9, 1, 4, 18, 57, 129, 135, 60, 60, 135, 2, 1.55446
15, 1, horizontal, attraction, a-b-db, 9, 2, 4, 19, 90, 165, 86, 157, 165, 90, 3, 1.64801
15, 1, horizontal, attraction, a-b-db, 2, 3, 4, 20, 120, 195, 119, 193, 195, 120, 2, 1.58397
15, 1, horizontal, attraction, a-b-db, 9, 3, 4, 21, 120, 195, 114, 186, 195, 120, 2, 1.36342
15, 1, horizontal, filler, NA, 999, 999, 4, 22, 71, 103, 141, 127, 142, 168, 3, 2.16009
15, 1, horizontal, filler, NA, 999, 999, 4, 23, 122, 153, 101, 66, 148, 110, 1, 1.78675
15, 1, horizontal, attraction, a-b-db, 14, 2, 4, 24, 165, 90, 83, 153, 90, 165, 1, 1.68084
15, 1, horizontal, attraction, a-b-da, 14, 2, 4, 25, 90, 165, 165, 90, 153, 83, 2, 1.60033
15, 1, horizontal, filler, NA, 999, 999, 4, 26, 70, 134, 181, 70, 60, 84, 2, 1.26391
15, 1, horizontal, attraction, a-b-db, 5, 1, 4, 27, 58, 132, 60, 135, 135, 60, 3, 1.55867
15, 1, horizontal, filler, NA, 999, 999, 4, 28, 140, 194, 109, 140, 191, 178, 3, 3.52473
15, 1, horizontal, attraction, a-b-da, 5, 1, 4, 29, 60, 135, 132, 58, 135, 60, 2, 3.01767
15, 1, horizontal, attraction, a-b-db, 14, 3, 4, 30, 195, 120, 111, 181, 120, 195, 3, 2.14621
15, 1, horizontal, attraction, a-b-da, 2, 1, 4, 31, 134, 59, 135, 60, 60, 135, 2, 1.43275
15, 1, horizontal, attraction, a-b-da, 14, 1, 4, 32, 60, 135, 125, 56, 135, 60, 2, 1.52921
15, 1, horizontal, attraction, a-b-db, 2, 2, 4, 33, 165, 90, 89, 163, 90, 165, 1, 1.19787
15, 1, horizontal, filler, NA, 999, 999, 4, 34, 78, 100, 67, 188, 168, 141, 3, 1.08919
