sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
163, 5, horizontal, practice, NA, 999, 999, 0, 1, 195, 83, 134, 185, 145, 159, 2, 2.5686
163, 5, horizontal, practice, NA, 999, 999, 0, 2, 170, 99, 114, 170, 137, 97, 2, 3.45112
163, 5, horizontal, practice, NA, 999, 999, 0, 3, 132, 176, 174, 73, 172, 185, 3, 1.88655
163, 5, horizontal, attraction, a-b-da, 14, 1, 1, 1, 135, 60, 125, 56, 60, 135, 1, 3.28592
163, 5, horizontal, attraction, a-b-da, 14, 3, 1, 2, 181, 111, 120, 195, 195, 120, 3, 2.18979
163, 5, horizontal, attraction, a-b-da, 9, 1, 1, 3, 60, 135, 129, 57, 135, 60, 3, 2.53171
163, 5, horizontal, attraction, a-b-db, 9, 2, 1, 4, 165, 90, 86, 157, 90, 165, 3, 2.6061
163, 5, horizontal, attraction, a-b-db, 5, 1, 1, 5, 60, 135, 58, 132, 135, 60, 3, 3.6093
163, 5, horizontal, attraction, a-b-da, 5, 3, 1, 6, 195, 120, 120, 195, 190, 117, 3, 2.8598
163, 5, horizontal, attraction, a-b-da, 9, 2, 1, 7, 157, 86, 90, 165, 165, 90, 2, 1.72312
163, 5, horizontal, attraction, a-b-db, 5, 2, 1, 8, 88, 161, 90, 165, 165, 90, 3, 4.62552
163, 5, horizontal, attraction, a-b-db, 9, 1, 1, 9, 60, 135, 57, 129, 135, 60, 2, 3.60379
163, 5, horizontal, filler, NA, 999, 999, 1, 10, 171, 67, 152, 192, 188, 145, 2, 1.79036
163, 5, horizontal, attraction, a-b-db, 9, 3, 1, 11, 120, 195, 114, 186, 195, 120, 1, 1.89926
163, 5, horizontal, attraction, a-b-da, 2, 1, 1, 12, 134, 59, 60, 135, 135, 60, 3, 2.67353
163, 5, horizontal, attraction, a-b-db, 14, 2, 1, 13, 165, 90, 83, 153, 90, 165, 3, 3.14525
163, 5, horizontal, attraction, a-b-da, 14, 2, 1, 14, 90, 165, 165, 90, 153, 83, 2, 2.96013
163, 5, horizontal, attraction, a-b-db, 2, 3, 1, 15, 120, 195, 195, 120, 119, 193, 2, 1.836
163, 5, horizontal, attraction, a-b-da, 2, 2, 1, 16, 165, 90, 163, 89, 90, 165, 2, 2.07564
163, 5, horizontal, filler, NA, 999, 999, 1, 17, 182, 68, 165, 63, 193, 61, 1, 2.59612
163, 5, horizontal, filler, NA, 999, 999, 1, 18, 176, 91, 82, 104, 92, 150, 1, 2.2795
163, 5, horizontal, attraction, a-b-da, 5, 1, 1, 19, 135, 60, 132, 58, 60, 135, 1, 2.23975
163, 5, horizontal, attraction, a-b-db, 14, 1, 1, 20, 56, 125, 60, 135, 135, 60, 2, 2.61441
163, 5, horizontal, filler, NA, 999, 999, 1, 21, 77, 84, 154, 142, 183, 183, 3, 1.84996
163, 5, horizontal, attraction, a-b-da, 2, 3, 1, 22, 195, 120, 120, 195, 193, 119, 3, 3.26637
163, 5, horizontal, filler, NA, 999, 999, 1, 23, 81, 87, 137, 161, 101, 87, 2, 1.93719
163, 5, horizontal, filler, NA, 999, 999, 1, 24, 92, 68, 190, 114, 191, 159, 3, 1.49483
163, 5, horizontal, filler, NA, 999, 999, 1, 25, 89, 116, 108, 58, 132, 161, 3, 1.72829
163, 5, horizontal, filler, NA, 999, 999, 1, 26, 148, 129, 78, 136, 77, 77, 1, 1.65988
163, 5, horizontal, filler, NA, 999, 999, 1, 27, 76, 157, 145, 169, 72, 174, 2, 1.67888
163, 5, horizontal, attraction, a-b-da, 5, 2, 1, 28, 161, 88, 90, 165, 165, 90, 2, 2.46978
163, 5, horizontal, attraction, a-b-db, 5, 3, 1, 29, 120, 195, 117, 190, 195, 120, 3, 3.55727
163, 5, horizontal, attraction, a-b-da, 9, 3, 1, 30, 120, 195, 186, 114, 195, 120, 3, 3.20934
163, 5, horizontal, attraction, a-b-db, 2, 2, 1, 31, 89, 163, 90, 165, 165, 90, 2, 1.93229
163, 5, horizontal, attraction, a-b-db, 14, 3, 1, 32, 120, 195, 111, 181, 195, 120, 1, 1.39421
163, 5, horizontal, attraction, a-b-db, 2, 1, 1, 33, 59, 134, 60, 135, 135, 60, 1, 2.84471
163, 5, horizontal, filler, NA, 999, 999, 1, 34, 106, 57, 58, 169, 123, 127, 3, 1.78114
163, 5, horizontal, filler, NA, 999, 999, 2, 1, 155, 174, 66, 110, 166, 191, 3, 1.48892
163, 5, horizontal, filler, NA, 999, 999, 2, 2, 134, 189, 163, 85, 113, 71, 1, 1.92799
163, 5, horizontal, attraction, a-b-db, 2, 3, 2, 3, 195, 120, 120, 195, 119, 193, 2, 1.88695
163, 5, horizontal, attraction, a-b-da, 9, 3, 2, 4, 186, 114, 195, 120, 120, 195, 2, 2.00867
163, 5, horizontal, attraction, a-b-db, 5, 1, 2, 5, 58, 132, 60, 135, 135, 60, 3, 2.58389
163, 5, horizontal, attraction, a-b-db, 2, 1, 2, 6, 60, 135, 59, 134, 135, 60, 2, 1.66068
163, 5, horizontal, filler, NA, 999, 999, 2, 7, 162, 107, 138, 105, 117, 64, 2, 1.8283
