sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
352, 1, triangle, practice, NA, 999, 999, 0, 1, 150, 141, 116, 182, 144, 164, 3, 5.6747
352, 1, triangle, practice, NA, 999, 999, 0, 2, 172, 98, 133, 123, 139, 73, 2, 6.36651
352, 1, triangle, practice, NA, 999, 999, 0, 3, 144, 121, 124, 116, 81, 88, 1, 3.28324
352, 1, triangle, attraction, a-b-db, 14, 2, 1, 1, 83, 153, 90, 165, 165, 90, 2, 2.33032
352, 1, triangle, filler, NA, 999, 999, 1, 2, 184, 131, 76, 139, 82, 102, 1, 1.82955
352, 1, triangle, attraction, a-b-da, 5, 1, 1, 3, 135, 60, 132, 58, 60, 135, 3, 3.24041
352, 1, triangle, filler, NA, 999, 999, 1, 4, 111, 58, 91, 153, 109, 114, 2, 3.58295
352, 1, triangle, filler, NA, 999, 999, 1, 5, 84, 98, 89, 179, 158, 170, 3, 1.13967
352, 1, triangle, filler, NA, 999, 999, 1, 6, 69, 182, 144, 107, 185, 140, 3, 1.37602
352, 1, triangle, attraction, a-b-da, 2, 2, 1, 7, 90, 165, 163, 89, 165, 90, 2, 1.69092
352, 1, triangle, filler, NA, 999, 999, 1, 8, 184, 147, 93, 59, 149, 61, 1, 1.47522
352, 1, triangle, attraction, a-b-da, 5, 3, 1, 9, 120, 195, 190, 117, 195, 120, 2, 1.85972
352, 1, triangle, attraction, a-b-db, 14, 1, 1, 10, 60, 135, 56, 125, 135, 60, 3, 3.19485
352, 1, triangle, attraction, a-b-db, 9, 1, 1, 11, 57, 129, 135, 60, 60, 135, 3, 5.21168
352, 1, triangle, attraction, a-b-da, 9, 1, 1, 12, 129, 57, 135, 60, 60, 135, 2, 3.26821
352, 1, triangle, filler, NA, 999, 999, 1, 13, 142, 113, 131, 59, 126, 61, 1, 1.31525
352, 1, triangle, filler, NA, 999, 999, 1, 14, 101, 190, 143, 88, 139, 195, 3, 1.86451
352, 1, triangle, attraction, a-b-db, 2, 2, 1, 15, 90, 165, 89, 163, 165, 90, 1, 3.1762
352, 1, triangle, attraction, a-b-db, 5, 1, 1, 16, 135, 60, 60, 135, 58, 132, 2, 1.92322
352, 1, triangle, attraction, a-b-da, 9, 2, 1, 17, 157, 86, 165, 90, 90, 165, 3, 1.4901
352, 1, triangle, filler, NA, 999, 999, 1, 18, 95, 163, 174, 143, 76, 119, 2, 1.27083
352, 1, triangle, filler, NA, 999, 999, 1, 19, 79, 174, 69, 68, 104, 121, 1, 3.68549
352, 1, triangle, attraction, a-b-da, 14, 3, 1, 20, 120, 195, 195, 120, 181, 111, 1, 2.04583
352, 1, triangle, attraction, a-b-da, 14, 2, 1, 21, 165, 90, 153, 83, 90, 165, 3, 2.03845
352, 1, triangle, attraction, a-b-da, 5, 2, 1, 22, 161, 88, 165, 90, 90, 165, 1, 3.19942
352, 1, triangle, filler, NA, 999, 999, 1, 23, 115, 72, 83, 59, 163, 129, 3, 1.17734
352, 1, triangle, attraction, a-b-db, 2, 3, 1, 24, 120, 195, 119, 193, 195, 120, 2, 1.4927
352, 1, triangle, attraction, a-b-db, 2, 1, 1, 25, 59, 134, 60, 135, 135, 60, 2, 1.29939
352, 1, triangle, attraction, a-b-db, 9, 2, 1, 26, 90, 165, 165, 90, 86, 157, 1, 2.47372
352, 1, triangle, attraction, a-b-da, 9, 3, 1, 27, 120, 195, 186, 114, 195, 120, 1, 1.66484
352, 1, triangle, attraction, a-b-db, 5, 2, 1, 28, 165, 90, 90, 165, 88, 161, 2, 1.8315
352, 1, triangle, attraction, a-b-da, 2, 1, 1, 29, 134, 59, 135, 60, 60, 135, 2, 1.5209
352, 1, triangle, attraction, a-b-db, 5, 3, 1, 30, 195, 120, 117, 190, 120, 195, 1, 1.58169
