sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
306, 4, triangle, practice, NA, 999, 999, 0, 1, 181, 89, 195, 96, 174, 140, 3, 1.66294
306, 4, triangle, practice, NA, 999, 999, 0, 2, 89, 90, 169, 137, 161, 64, 2, 1.19704
306, 4, triangle, practice, NA, 999, 999, 0, 3, 195, 79, 59, 168, 91, 185, 3, 1.61708
306, 4, triangle, filler, NA, 999, 999, 1, 1, 121, 152, 60, 127, 167, 63, 1, 1.71892
306, 4, triangle, attraction, a-b-da, 5, 3, 1, 2, 195, 120, 190, 117, 120, 195, 3, 1.99884
306, 4, triangle, filler, NA, 999, 999, 1, 3, 83, 96, 190, 137, 117, 100, 2, 1.52848
306, 4, triangle, attraction, a-b-da, 2, 3, 1, 4, 193, 119, 195, 120, 120, 195, 3, 2.44426
306, 4, triangle, attraction, a-b-da, 2, 1, 1, 5, 135, 60, 60, 135, 134, 59, 2, 2.13585
306, 4, triangle, filler, NA, 999, 999, 1, 6, 182, 165, 58, 167, 160, 145, 1, 1.66044
306, 4, triangle, attraction, a-b-da, 14, 2, 1, 7, 153, 83, 165, 90, 90, 165, 3, 2.59702
306, 4, triangle, attraction, a-b-db, 2, 2, 1, 8, 90, 165, 165, 90, 89, 163, 3, 3.36075
306, 4, triangle, filler, NA, 999, 999, 1, 9, 151, 161, 192, 103, 175, 170, 3, 1.52425
306, 4, triangle, attraction, a-b-db, 5, 2, 1, 10, 90, 165, 88, 161, 165, 90, 1, 2.58541
306, 4, triangle, attraction, a-b-db, 2, 3, 1, 11, 195, 120, 119, 193, 120, 195, 2, 6.10818
306, 4, triangle, attraction, a-b-da, 9, 1, 1, 12, 135, 60, 60, 135, 129, 57, 2, 2.76441
306, 4, triangle, filler, NA, 999, 999, 1, 13, 163, 115, 97, 57, 134, 135, 1, 3.04182
306, 4, triangle, filler, NA, 999, 999, 1, 14, 88, 56, 108, 152, 76, 146, 2, 1.70547
306, 4, triangle, attraction, a-b-da, 14, 1, 1, 15, 125, 56, 135, 60, 60, 135, 3, 1.80897
306, 4, triangle, filler, NA, 999, 999, 1, 16, 184, 96, 181, 142, 58, 168, 2, 1.79587
306, 4, triangle, filler, NA, 999, 999, 1, 17, 63, 179, 186, 126, 65, 118, 2, 2.17375
306, 4, triangle, attraction, a-b-da, 14, 3, 1, 18, 195, 120, 181, 111, 120, 195, 3, 3.15189
306, 4, triangle, attraction, a-b-db, 5, 3, 1, 19, 117, 190, 195, 120, 120, 195, 3, 3.4464
306, 4, triangle, attraction, a-b-db, 9, 3, 1, 20, 114, 186, 195, 120, 120, 195, 3, 2.2157
306, 4, triangle, attraction, a-b-da, 9, 2, 1, 21, 90, 165, 157, 86, 165, 90, 1, 1.75978
306, 4, triangle, attraction, a-b-da, 9, 3, 1, 22, 186, 114, 195, 120, 120, 195, 3, 1.75734
306, 4, triangle, filler, NA, 999, 999, 1, 23, 189, 155, 111, 180, 81, 96, 1, 1.28891
306, 4, triangle, attraction, a-b-db, 5, 1, 1, 24, 58, 132, 60, 135, 135, 60, 2, 2.45673
306, 4, triangle, attraction, a-b-db, 14, 2, 1, 25, 165, 90, 83, 153, 90, 165, 3, 3.17706
306, 4, triangle, attraction, a-b-db, 14, 1, 1, 26, 60, 135, 135, 60, 56, 125, 1, 1.74327
