sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
435, 6, horizontal, practice, NA, 999, 999, 0, 1, 66, 77, 83, 110, 120, 143, 3, 2.8025
435, 6, horizontal, practice, NA, 999, 999, 0, 2, 179, 145, 88, 99, 99, 145, 1, 2.00968
435, 6, horizontal, practice, NA, 999, 999, 0, 3, 139, 131, 179, 94, 182, 66, 1, 3.6679
435, 6, horizontal, attraction, a-b-db, 5, 3, 1, 1, 195, 120, 120, 195, 117, 190, 2, 1.99544
435, 6, horizontal, attraction, a-b-da, 14, 3, 1, 2, 195, 120, 181, 111, 120, 195, 3, 2.67222
435, 6, horizontal, attraction, a-b-da, 9, 1, 1, 3, 135, 60, 60, 135, 129, 57, 2, 2.65443
435, 6, horizontal, attraction, a-b-da, 14, 2, 1, 4, 165, 90, 153, 83, 90, 165, 1, 2.01502
435, 6, horizontal, attraction, a-b-db, 5, 2, 1, 5, 165, 90, 90, 165, 88, 161, 2, 3.01437
435, 6, horizontal, filler, NA, 999, 999, 1, 6, 160, 59, 87, 176, 94, 62, 2, 2.21513
435, 6, horizontal, filler, NA, 999, 999, 1, 7, 174, 184, 188, 117, 64, 160, 1, 1.66558
435, 6, horizontal, filler, NA, 999, 999, 1, 8, 185, 139, 117, 123, 131, 89, 1, 1.40829
435, 6, horizontal, filler, NA, 999, 999, 1, 9, 79, 152, 152, 123, 167, 76, 2, 1.4902
435, 6, horizontal, filler, NA, 999, 999, 1, 10, 166, 86, 98, 120, 67, 74, 1, 2.31563
435, 6, horizontal, attraction, a-b-db, 14, 2, 1, 11, 165, 90, 83, 153, 90, 165, 3, 2.42253
435, 6, horizontal, attraction, a-b-db, 9, 3, 1, 12, 114, 186, 120, 195, 195, 120, 2, 1.87391
435, 6, horizontal, attraction, a-b-da, 2, 3, 1, 13, 195, 120, 120, 195, 193, 119, 1, 3.21573
435, 6, horizontal, attraction, a-b-db, 9, 1, 1, 14, 135, 60, 60, 135, 57, 129, 2, 1.88213
435, 6, horizontal, filler, NA, 999, 999, 1, 15, 171, 111, 98, 174, 116, 171, 3, 1.91946
435, 6, horizontal, attraction, a-b-da, 2, 2, 1, 16, 165, 90, 163, 89, 90, 165, 1, 1.98066
435, 6, horizontal, attraction, a-b-db, 5, 1, 1, 17, 135, 60, 58, 132, 60, 135, 3, 1.89483
435, 6, horizontal, attraction, a-b-db, 14, 1, 1, 18, 135, 60, 56, 125, 60, 135, 3, 2.38308
435, 6, horizontal, attraction, a-b-da, 2, 1, 1, 19, 134, 59, 60, 135, 135, 60, 1, 2.24007
435, 6, horizontal, filler, NA, 999, 999, 1, 20, 61, 162, 101, 137, 80, 118, 2, 1.56972
435, 6, horizontal, attraction, a-b-da, 5, 2, 1, 21, 161, 88, 165, 90, 90, 165, 1, 1.78068
435, 6, horizontal, attraction, a-b-da, 5, 3, 1, 22, 195, 120, 120, 195, 190, 117, 1, 4.87137
435, 6, horizontal, filler, NA, 999, 999, 1, 23, 171, 192, 87, 90, 172, 183, 1, 4.06992
435, 6, horizontal, attraction, a-b-da, 14, 1, 1, 24, 60, 135, 135, 60, 125, 56, 2, 2.97376
