sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
331, 3, horizontal, practice, NA, 999, 999, 0, 1, 164, 90, 180, 75, 112, 86, 1, 4.74731
331, 3, horizontal, practice, NA, 999, 999, 0, 2, 65, 175, 162, 80, 61, 176, 2, 4.61979
331, 3, horizontal, practice, NA, 999, 999, 0, 3, 166, 70, 86, 102, 193, 117, 3, 1.84676
331, 3, horizontal, filler, NA, 999, 999, 1, 1, 60, 105, 178, 89, 139, 184, 3, 2.75039
331, 3, horizontal, filler, NA, 999, 999, 1, 2, 191, 70, 146, 82, 110, 140, 3, 2.36547
331, 3, horizontal, filler, NA, 999, 999, 1, 3, 179, 84, 113, 153, 139, 162, 3, 3.32614
331, 3, horizontal, filler, NA, 999, 999, 1, 4, 176, 153, 119, 161, 75, 150, 1, 1.75457
331, 3, horizontal, attraction, a-b-da, 14, 3, 1, 5, 181, 111, 195, 120, 120, 195, 2, 1.86229
331, 3, horizontal, filler, NA, 999, 999, 1, 6, 137, 180, 64, 183, 129, 109, 1, 1.36905
331, 3, horizontal, filler, NA, 999, 999, 1, 7, 160, 76, 186, 81, 151, 161, 3, 2.95377
331, 3, horizontal, filler, NA, 999, 999, 1, 8, 187, 98, 140, 108, 193, 159, 3, 1.71176
331, 3, horizontal, attraction, a-b-da, 5, 3, 1, 9, 190, 117, 195, 120, 120, 195, 2, 4.67843
331, 3, horizontal, attraction, a-b-da, 2, 1, 1, 10, 135, 60, 60, 135, 134, 59, 2, 1.97775
331, 3, horizontal, attraction, a-b-da, 14, 2, 1, 11, 153, 83, 90, 165, 165, 90, 2, 2.32602
331, 3, horizontal, attraction, a-b-db, 2, 1, 1, 12, 135, 60, 59, 134, 60, 135, 2, 1.90667
331, 3, horizontal, attraction, a-b-da, 2, 2, 1, 13, 163, 89, 165, 90, 90, 165, 1, 2.61643
331, 3, horizontal, attraction, a-b-db, 5, 1, 1, 14, 60, 135, 135, 60, 58, 132, 3, 3.43583
331, 3, horizontal, attraction, a-b-da, 14, 1, 1, 15, 135, 60, 60, 135, 125, 56, 2, 3.27376
331, 3, horizontal, attraction, a-b-da, 5, 2, 1, 16, 90, 165, 161, 88, 165, 90, 3, 4.53831
331, 3, horizontal, attraction, a-b-db, 2, 2, 1, 17, 89, 163, 90, 165, 165, 90, 3, 2.05542
331, 3, horizontal, attraction, a-b-db, 5, 2, 1, 18, 165, 90, 88, 161, 90, 165, 1, 6.32702
331, 3, horizontal, attraction, a-b-db, 14, 3, 1, 19, 195, 120, 120, 195, 111, 181, 1, 1.86617
331, 3, horizontal, attraction, a-b-da, 9, 2, 1, 20, 157, 86, 165, 90, 90, 165, 2, 3.32168
331, 3, horizontal, attraction, a-b-da, 2, 3, 1, 21, 195, 120, 120, 195, 193, 119, 1, 4.0234
331, 3, horizontal, attraction, a-b-db, 2, 3, 1, 22, 119, 193, 120, 195, 195, 120, 3, 3.28797
331, 3, horizontal, attraction, a-b-db, 5, 3, 1, 23, 117, 190, 195, 120, 120, 195, 2, 6.58959
331, 3, horizontal, attraction, a-b-db, 9, 3, 1, 24, 195, 120, 114, 186, 120, 195, 3, 5.93617
331, 3, horizontal, attraction, a-b-db, 14, 1, 1, 25, 135, 60, 60, 135, 56, 125, 1, 3.92811
331, 3, horizontal, attraction, a-b-da, 5, 1, 1, 26, 60, 135, 132, 58, 135, 60, 2, 3.89558
331, 3, horizontal, attraction, a-b-db, 9, 2, 1, 27, 165, 90, 90, 165, 86, 157, 1, 3.86753
331, 3, horizontal, attraction, a-b-db, 9, 1, 1, 28, 60, 135, 57, 129, 135, 60, 1, 3.15406
331, 3, horizontal, filler, NA, 999, 999, 1, 29, 182, 59, 135, 174, 147, 96, 2, 1.46329
331, 3, horizontal, attraction, a-b-db, 14, 2, 1, 30, 165, 90, 83, 153, 90, 165, 1, 4.79081
331, 3, horizontal, attraction, a-b-da, 9, 1, 1, 31, 129, 57, 135, 60, 60, 135, 3, 1.92781
331, 3, horizontal, filler, NA, 999, 999, 1, 32, 92, 58, 101, 89, 107, 191, 3, 1.39005
331, 3, horizontal, attraction, a-b-da, 9, 3, 1, 33, 195, 120, 120, 195, 186, 114, 1, 3.16981
331, 3, horizontal, filler, NA, 999, 999, 1, 34, 176, 67, 176, 173, 147, 64, 2, 1.44443
331, 3, horizontal, filler, NA, 999, 999, 2, 1, 91, 172, 176, 184, 62, 189, 2, 1.9822
331, 3, horizontal, attraction, a-b-db, 2, 1, 2, 2, 60, 135, 59, 134, 135, 60, 1, 6.03019
331, 3, horizontal, attraction, a-b-da, 5, 1, 2, 3, 135, 60, 60, 135, 132, 58, 1, 6.73563
331, 3, horizontal, attraction, a-b-db, 14, 2, 2, 4, 83, 153, 90, 165, 165, 90, 2, 6.41971
331, 3, horizontal, attraction, a-b-db, 14, 1, 2, 5, 60, 135, 135, 60, 56, 125, 1, 3.44277
331, 3, horizontal, filler, NA, 999, 999, 2, 6, 186, 116, 88, 82, 194, 180, 3, 1.6365
331, 3, horizontal, attraction, a-b-da, 2, 2, 2, 7, 163, 89, 165, 90, 90, 165, 1, 4.64274
331, 3, horizontal, filler, NA, 999, 999, 2, 8, 113, 183, 98, 119, 65, 64, 1, 1.2842
331, 3, horizontal, attraction, a-b-da, 9, 2, 2, 9, 157, 86, 90, 165, 165, 90, 2, 3.49058
331, 3, horizontal, attraction, a-b-db, 2, 3, 2, 10, 120, 195, 195, 120, 119, 193, 3, 4.55922
331, 3, horizontal, attraction, a-b-da, 9, 1, 2, 11, 135, 60, 129, 57, 60, 135, 1, 4.8754
331, 3, horizontal, attraction, a-b-da, 14, 2, 2, 12, 90, 165, 165, 90, 153, 83, 2, 3.46729
331, 3, horizontal, filler, NA, 999, 999, 2, 13, 140, 153, 194, 144, 144, 131, 2, 1.3699
331, 3, horizontal, filler, NA, 999, 999, 2, 14, 151, 116, 67, 148, 116, 162, 1, 3.82853
331, 3, horizontal, attraction, a-b-da, 5, 2, 2, 15, 90, 165, 161, 88, 165, 90, 3, 3.64688
331, 3, horizontal, filler, NA, 999, 999, 2, 16, 103, 105, 147, 158, 165, 59, 2, 1.80362
331, 3, horizontal, attraction, a-b-db, 2, 2, 2, 17, 90, 165, 89, 163, 165, 90, 3, 4.37642
331, 3, horizontal, filler, NA, 999, 999, 2, 18, 124, 72, 115, 92, 97, 178, 3, 1.67444
331, 3, horizontal, attraction, a-b-da, 5, 3, 2, 19, 120, 195, 195, 120, 190, 117, 2, 2.68077
331, 3, horizontal, attraction, a-b-da, 14, 3, 2, 20, 120, 195, 195, 120, 181, 111, 2, 3.2881
331, 3, horizontal, filler, NA, 999, 999, 2, 21, 186, 98, 101, 57, 148, 73, 1, 1.71923
331, 3, horizontal, attraction, a-b-da, 9, 3, 2, 22, 120, 195, 195, 120, 186, 114, 2, 5.99561
331, 3, horizontal, attraction, a-b-da, 2, 3, 2, 23, 195, 120, 120, 195, 193, 119, 3, 5.30234
331, 3, horizontal, filler, NA, 999, 999, 2, 24, 179, 113, 116, 141, 75, 178, 1, 2.01169
331, 3, horizontal, attraction, a-b-db, 14, 3, 2, 25, 120, 195, 111, 181, 195, 120, 3, 4.18783
331, 3, horizontal, filler, NA, 999, 999, 2, 26, 152, 161, 161, 195, 99, 87, 2, 2.20664
331, 3, horizontal, attraction, a-b-da, 2, 1, 2, 27, 135, 60, 134, 59, 60, 135, 2, 3.89812
331, 3, horizontal, attraction, a-b-da, 14, 1, 2, 28, 125, 56, 60, 135, 135, 60, 2, 1.84863
331, 3, horizontal, attraction, a-b-db, 5, 2, 2, 29, 90, 165, 165, 90, 88, 161, 2, 6.62589
331, 3, horizontal, attraction, a-b-db, 9, 1, 2, 30, 57, 129, 60, 135, 135, 60, 2, 6.34401
331, 3, horizontal, attraction, a-b-db, 9, 3, 2, 31, 195, 120, 120, 195, 114, 186, 1, 2.44999
331, 3, horizontal, attraction, a-b-db, 5, 1, 2, 32, 135, 60, 60, 135, 58, 132, 1, 6.89125
331, 3, horizontal, attraction, a-b-db, 5, 3, 2, 33, 120, 195, 195, 120, 117, 190, 2, 5.02477
