sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
273, 1, horizontal, practice, NA, 999, 999, 0, 1, 113, 159, 143, 193, 190, 151, 3, 2.38583
273, 1, horizontal, practice, NA, 999, 999, 0, 2, 195, 140, 122, 59, 150, 117, 1, 1.7749
273, 1, horizontal, practice, NA, 999, 999, 0, 3, 174, 129, 183, 143, 82, 124, 2, 1.51983
273, 1, horizontal, attraction, a-b-da, 5, 3, 1, 1, 190, 117, 120, 195, 195, 120, 2, 11.5721
273, 1, horizontal, filler, NA, 999, 999, 1, 2, 88, 138, 127, 83, 102, 114, 3, 2.16573
273, 1, horizontal, attraction, a-b-da, 14, 3, 1, 3, 120, 195, 195, 120, 181, 111, 2, 2.74426
273, 1, horizontal, attraction, a-b-da, 9, 2, 1, 4, 165, 90, 90, 165, 157, 86, 1, 6.45302
273, 1, horizontal, attraction, a-b-db, 2, 2, 1, 5, 89, 163, 165, 90, 90, 165, 2, 13.2746
273, 1, horizontal, filler, NA, 999, 999, 1, 6, 133, 135, 56, 94, 98, 183, 1, 4.0649
273, 1, horizontal, attraction, a-b-da, 2, 3, 1, 7, 195, 120, 120, 195, 193, 119, 2, 4.90371
273, 1, horizontal, filler, NA, 999, 999, 1, 8, 62, 183, 173, 117, 155, 161, 3, 1.88466
273, 1, horizontal, attraction, a-b-da, 14, 2, 1, 9, 153, 83, 90, 165, 165, 90, 3, 2.56086
273, 1, horizontal, filler, NA, 999, 999, 1, 10, 135, 185, 195, 123, 94, 140, 1, 1.66031
273, 1, horizontal, attraction, a-b-da, 14, 1, 1, 11, 60, 135, 135, 60, 125, 56, 3, 1.99221
273, 1, horizontal, attraction, a-b-db, 5, 2, 1, 12, 90, 165, 165, 90, 88, 161, 1, 1.72061
273, 1, horizontal, attraction, a-b-db, 9, 3, 1, 13, 120, 195, 114, 186, 195, 120, 1, 1.64501
273, 1, horizontal, attraction, a-b-da, 5, 2, 1, 14, 90, 165, 165, 90, 161, 88, 1, 5.48661
273, 1, horizontal, filler, NA, 999, 999, 1, 15, 119, 133, 162, 159, 176, 170, 3, 4.83696
273, 1, horizontal, filler, NA, 999, 999, 1, 16, 57, 70, 123, 68, 133, 160, 3, 1.64541
273, 1, horizontal, attraction, a-b-db, 14, 2, 1, 17, 165, 90, 90, 165, 83, 153, 1, 1.32603
273, 1, horizontal, attraction, a-b-da, 2, 2, 1, 18, 165, 90, 163, 89, 90, 165, 3, 3.03561
273, 1, horizontal, attraction, a-b-da, 9, 1, 1, 19, 129, 57, 60, 135, 135, 60, 3, 1.99558
273, 1, horizontal, attraction, a-b-da, 5, 1, 1, 20, 60, 135, 135, 60, 132, 58, 2, 2.33573
273, 1, horizontal, attraction, a-b-db, 5, 1, 1, 21, 58, 132, 135, 60, 60, 135, 2, 4.99607
273, 1, horizontal, filler, NA, 999, 999, 1, 22, 170, 91, 87, 115, 163, 97, 1, 4.7404
273, 1, horizontal, filler, NA, 999, 999, 1, 23, 75, 134, 175, 157, 93, 105, 2, 1.44038
273, 1, horizontal, attraction, a-b-db, 2, 1, 1, 24, 60, 135, 59, 134, 135, 60, 1, 2.8888
