sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
452, 5, triangle, practice, NA, 999, 999, 0, 1, 109, 162, 115, 103, 186, 64, 1, 2.28693
452, 5, triangle, practice, NA, 999, 999, 0, 2, 160, 164, 173, 57, 142, 140, 1, 1.59032
452, 5, triangle, practice, NA, 999, 999, 0, 3, 132, 189, 182, 164, 133, 167, 2, 2.05843
452, 5, triangle, attraction, a-b-da, 2, 2, 1, 1, 165, 90, 163, 89, 90, 165, 3, 2.59654
452, 5, triangle, attraction, a-b-da, 5, 3, 1, 2, 190, 117, 120, 195, 195, 120, 3, 3.24573
452, 5, triangle, filler, NA, 999, 999, 1, 3, 69, 186, 77, 119, 151, 149, 3, 1.54317
452, 5, triangle, attraction, a-b-da, 14, 1, 1, 4, 135, 60, 60, 135, 125, 56, 2, 2.14033
452, 5, triangle, filler, NA, 999, 999, 1, 5, 92, 150, 174, 79, 64, 193, 1, 1.65062
452, 5, triangle, attraction, a-b-da, 2, 3, 1, 6, 120, 195, 195, 120, 193, 119, 2, 1.94557
452, 5, triangle, filler, NA, 999, 999, 1, 7, 146, 117, 169, 192, 128, 166, 2, 1.69675
452, 5, triangle, attraction, a-b-da, 5, 2, 1, 8, 161, 88, 165, 90, 90, 165, 3, 1.57312
452, 5, triangle, attraction, a-b-da, 9, 2, 1, 9, 165, 90, 157, 86, 90, 165, 3, 2.26719
452, 5, triangle, attraction, a-b-da, 14, 3, 1, 10, 181, 111, 120, 195, 195, 120, 2, 3.80483
452, 5, triangle, attraction, a-b-db, 9, 2, 1, 11, 86, 157, 90, 165, 165, 90, 2, 2.54107
452, 5, triangle, attraction, a-b-db, 2, 3, 1, 12, 195, 120, 120, 195, 119, 193, 2, 3.76278
452, 5, triangle, attraction, a-b-db, 2, 2, 1, 13, 90, 165, 165, 90, 89, 163, 1, 2.65488
452, 5, triangle, attraction, a-b-db, 5, 2, 1, 14, 88, 161, 90, 165, 165, 90, 2, 7.52864
452, 5, triangle, attraction, a-b-da, 9, 1, 1, 15, 60, 135, 129, 57, 135, 60, 2, 1.9495
452, 5, triangle, filler, NA, 999, 999, 1, 16, 149, 81, 105, 112, 121, 67, 2, 1.98439
452, 5, triangle, filler, NA, 999, 999, 1, 17, 91, 132, 63, 168, 57, 117, 1, 2.26828
452, 5, triangle, attraction, a-b-da, 5, 1, 1, 18, 132, 58, 135, 60, 60, 135, 3, 3.22
452, 5, triangle, attraction, a-b-db, 14, 1, 1, 19, 135, 60, 56, 125, 60, 135, 2, 2.83239
452, 5, triangle, filler, NA, 999, 999, 1, 20, 98, 103, 64, 177, 133, 78, 2, 5.62279
452, 5, triangle, attraction, a-b-db, 9, 1, 1, 21, 135, 60, 60, 135, 57, 129, 1, 3.78723
452, 5, triangle, attraction, a-b-db, 9, 3, 1, 22, 195, 120, 114, 186, 120, 195, 1, 3.06022
452, 5, triangle, attraction, a-b-db, 14, 3, 1, 23, 195, 120, 111, 181, 120, 195, 1, 2.45277
452, 5, triangle, attraction, a-b-da, 9, 3, 1, 24, 195, 120, 186, 114, 120, 195, 2, 2.63166
452, 5, triangle, filler, NA, 999, 999, 1, 25, 96, 184, 131, 106, 148, 135, 1, 2.64713
452, 5, triangle, attraction, a-b-db, 5, 3, 1, 26, 195, 120, 120, 195, 117, 190, 2, 1.50457
452, 5, triangle, filler, NA, 999, 999, 1, 27, 66, 111, 191, 94, 60, 187, 2, 1.62358
452, 5, triangle, attraction, a-b-da, 2, 1, 1, 28, 60, 135, 134, 59, 135, 60, 1, 9.08958
452, 5, triangle, filler, NA, 999, 999, 1, 29, 182, 192, 81, 65, 121, 79, 1, 1.94346
452, 5, triangle, attraction, a-b-db, 5, 1, 1, 30, 60, 135, 58, 132, 135, 60, 1, 2.13209
452, 5, triangle, attraction, a-b-db, 2, 1, 1, 31, 135, 60, 60, 135, 59, 134, 2, 3.07526
452, 5, triangle, attraction, a-b-da, 14, 2, 1, 32, 153, 83, 165, 90, 90, 165, 3, 2.25154
452, 5, triangle, attraction, a-b-db, 14, 2, 1, 33, 90, 165, 165, 90, 83, 153, 1, 2.03562
452, 5, triangle, filler, NA, 999, 999, 1, 34, 67, 139, 150, 150, 106, 115, 2, 1.7097
452, 5, triangle, attraction, a-b-db, 9, 1, 2, 1, 57, 129, 135, 60, 60, 135, 3, 2.01981
452, 5, triangle, attraction, a-b-db, 2, 2, 2, 2, 90, 165, 89, 163, 165, 90, 2, 2.49412
452, 5, triangle, attraction, a-b-da, 14, 3, 2, 3, 195, 120, 181, 111, 120, 195, 3, 1.82728
452, 5, triangle, attraction, a-b-db, 5, 2, 2, 4, 165, 90, 88, 161, 90, 165, 1, 2.79844
452, 5, triangle, attraction, a-b-db, 9, 2, 2, 5, 86, 157, 165, 90, 90, 165, 3, 1.66388
452, 5, triangle, attraction, a-b-db, 5, 1, 2, 6, 58, 132, 135, 60, 60, 135, 3, 2.80018
452, 5, triangle, filler, NA, 999, 999, 2, 7, 134, 60, 62, 176, 75, 162, 3, 2.29166
452, 5, triangle, filler, NA, 999, 999, 2, 8, 149, 78, 66, 193, 65, 116, 1, 2.38764
452, 5, triangle, filler, NA, 999, 999, 2, 9, 117, 64, 136, 104, 71, 162, 2, 1.36646
452, 5, triangle, filler, NA, 999, 999, 2, 10, 95, 81, 163, 80, 120, 161, 3, 1.99334
452, 5, triangle, attraction, a-b-da, 2, 1, 2, 11, 60, 135, 134, 59, 135, 60, 1, 1.74208
452, 5, triangle, attraction, a-b-da, 14, 2, 2, 12, 153, 83, 165, 90, 90, 165, 3, 1.50772
452, 5, triangle, filler, NA, 999, 999, 2, 13, 176, 96, 167, 176, 96, 82, 2, 1.67404
452, 5, triangle, attraction, a-b-db, 9, 3, 2, 14, 195, 120, 120, 195, 114, 186, 2, 3.10597
452, 5, triangle, attraction, a-b-da, 2, 3, 2, 15, 195, 120, 120, 195, 193, 119, 2, 1.78458
452, 5, triangle, attraction, a-b-da, 5, 3, 2, 16, 190, 117, 195, 120, 120, 195, 3, 2.78073
452, 5, triangle, filler, NA, 999, 999, 2, 17, 64, 158, 96, 69, 107, 86, 3, 2.39833
452, 5, triangle, attraction, a-b-db, 14, 3, 2, 18, 120, 195, 195, 120, 111, 181, 1, 1.50516
452, 5, triangle, attraction, a-b-da, 9, 3, 2, 19, 186, 114, 195, 120, 120, 195, 2, 2.40918
452, 5, triangle, attraction, a-b-db, 14, 1, 2, 20, 56, 125, 60, 135, 135, 60, 2, 2.29835
452, 5, triangle, attraction, a-b-da, 14, 1, 2, 21, 60, 135, 135, 60, 125, 56, 1, 1.95336
452, 5, triangle, attraction, a-b-db, 2, 1, 2, 22, 135, 60, 60, 135, 59, 134, 2, 2.07747
452, 5, triangle, filler, NA, 999, 999, 2, 23, 183, 61, 84, 93, 96, 171, 3, 1.4709
452, 5, triangle, filler, NA, 999, 999, 2, 24, 137, 105, 159, 102, 182, 177, 3, 1.42155
452, 5, triangle, attraction, a-b-db, 2, 3, 2, 25, 195, 120, 120, 195, 119, 193, 2, 2.14719
452, 5, triangle, attraction, a-b-da, 5, 1, 2, 26, 132, 58, 60, 135, 135, 60, 2, 2.24693
452, 5, triangle, attraction, a-b-db, 5, 3, 2, 27, 195, 120, 117, 190, 120, 195, 3, 1.80647
452, 5, triangle, attraction, a-b-da, 9, 2, 2, 28, 165, 90, 90, 165, 157, 86, 2, 1.35384
452, 5, triangle, attraction, a-b-da, 5, 2, 2, 29, 161, 88, 90, 165, 165, 90, 2, 1.49586
452, 5, triangle, attraction, a-b-da, 9, 1, 2, 30, 129, 57, 135, 60, 60, 135, 3, 2.42734
452, 5, triangle, attraction, a-b-da, 2, 2, 2, 31, 163, 89, 90, 165, 165, 90, 2, 1.63186
452, 5, triangle, filler, NA, 999, 999, 2, 32, 79, 113, 134, 79, 111, 111, 3, 2.98203
452, 5, triangle, filler, NA, 999, 999, 2, 33, 99, 69, 110, 60, 60, 121, 2, 1.92983
452, 5, triangle, attraction, a-b-db, 14, 2, 2, 34, 165, 90, 83, 153, 90, 165, 2, 1.58383
452, 5, triangle, attraction, a-b-da, 5, 2, 3, 1, 165, 90, 161, 88, 90, 165, 3, 1.94632
452, 5, triangle, filler, NA, 999, 999, 3, 2, 123, 157, 184, 124, 180, 58, 2, 1.38303
452, 5, triangle, filler, NA, 999, 999, 3, 3, 74, 169, 62, 110, 63, 60, 1, 2.26081
452, 5, triangle, attraction, a-b-db, 14, 1, 3, 4, 56, 125, 135, 60, 60, 135, 3, 2.04385
452, 5, triangle, attraction, a-b-da, 14, 3, 3, 5, 181, 111, 120, 195, 195, 120, 3, 1.51095
452, 5, triangle, attraction, a-b-da, 9, 2, 3, 6, 157, 86, 165, 90, 90, 165, 2, 1.82177
452, 5, triangle, filler, NA, 999, 999, 3, 7, 152, 187, 184, 84, 107, 121, 1, 1.29447
452, 5, triangle, attraction, a-b-da, 2, 1, 3, 8, 60, 135, 134, 59, 135, 60, 3, 2.47653
452, 5, triangle, filler, NA, 999, 999, 3, 9, 123, 75, 175, 98, 87, 178, 2, 1.55141
452, 5, triangle, attraction, a-b-db, 2, 2, 3, 10, 89, 163, 90, 165, 165, 90, 2, 3.51509
452, 5, triangle, attraction, a-b-da, 9, 3, 3, 11, 120, 195, 195, 120, 186, 114, 2, 1.52783
452, 5, triangle, filler, NA, 999, 999, 3, 12, 180, 175, 129, 157, 76, 124, 1, 1.56574
452, 5, triangle, attraction, a-b-da, 14, 1, 3, 13, 135, 60, 125, 56, 60, 135, 3, 1.7942
452, 5, triangle, attraction, a-b-db, 2, 1, 3, 14, 59, 134, 135, 60, 60, 135, 2, 1.72472
