sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
191, 3, horizontal, practice, NA, 999, 999, 0, 1, 142, 86, 84, 159, 183, 78, 2, 2.88191
191, 3, horizontal, practice, NA, 999, 999, 0, 2, 195, 127, 57, 83, 179, 67, 1, 2.06476
191, 3, horizontal, practice, NA, 999, 999, 0, 3, 78, 185, 176, 152, 163, 180, 3, 2.35925
191, 3, horizontal, filler, NA, 999, 999, 1, 1, 90, 121, 132, 144, 145, 164, 3, 1.96781
191, 3, horizontal, filler, NA, 999, 999, 1, 2, 141, 56, 80, 108, 160, 168, 3, 1.52469
191, 3, horizontal, filler, NA, 999, 999, 1, 3, 193, 117, 155, 91, 110, 106, 1, 1.85845
191, 3, horizontal, attraction, a-b-db, 2, 3, 1, 4, 119, 193, 120, 195, 195, 120, 3, 2.65102
191, 3, horizontal, attraction, a-b-db, 9, 3, 1, 5, 114, 186, 195, 120, 120, 195, 3, 1.91213
191, 3, horizontal, attraction, a-b-db, 2, 2, 1, 6, 165, 90, 89, 163, 90, 165, 1, 2.16003
191, 3, horizontal, attraction, a-b-da, 5, 2, 1, 7, 161, 88, 165, 90, 90, 165, 1, 2.14041
191, 3, horizontal, attraction, a-b-da, 2, 3, 1, 8, 193, 119, 120, 195, 195, 120, 3, 2.85609
191, 3, horizontal, attraction, a-b-db, 5, 2, 1, 9, 90, 165, 165, 90, 88, 161, 1, 1.848
191, 3, horizontal, attraction, a-b-da, 2, 2, 1, 10, 163, 89, 90, 165, 165, 90, 3, 1.97572
191, 3, horizontal, attraction, a-b-da, 14, 1, 1, 11, 60, 135, 135, 60, 125, 56, 1, 2.02887
191, 3, horizontal, attraction, a-b-da, 5, 1, 1, 12, 132, 58, 60, 135, 135, 60, 3, 5.70854
191, 3, horizontal, filler, NA, 999, 999, 1, 13, 134, 95, 131, 177, 184, 78, 2, 1.81685
191, 3, horizontal, attraction, a-b-da, 2, 1, 1, 14, 134, 59, 60, 135, 135, 60, 2, 3.36152
191, 3, horizontal, filler, NA, 999, 999, 1, 15, 103, 174, 61, 134, 80, 86, 1, 2.60811
191, 3, horizontal, attraction, a-b-db, 9, 2, 1, 16, 165, 90, 86, 157, 90, 165, 3, 2.02551
191, 3, horizontal, attraction, a-b-da, 9, 1, 1, 17, 60, 135, 129, 57, 135, 60, 3, 2.00916
191, 3, horizontal, filler, NA, 999, 999, 1, 18, 191, 88, 187, 152, 136, 120, 2, 1.63585
191, 3, horizontal, attraction, a-b-db, 9, 1, 1, 19, 60, 135, 135, 60, 57, 129, 2, 4.30206
191, 3, horizontal, attraction, a-b-da, 5, 3, 1, 20, 120, 195, 190, 117, 195, 120, 1, 1.65766
191, 3, horizontal, attraction, a-b-db, 2, 1, 1, 21, 60, 135, 135, 60, 59, 134, 3, 2.02671
191, 3, horizontal, filler, NA, 999, 999, 1, 22, 183, 66, 107, 64, 158, 61, 1, 1.66949
191, 3, horizontal, attraction, a-b-db, 14, 1, 1, 23, 60, 135, 135, 60, 56, 125, 2, 1.6521
191, 3, horizontal, attraction, a-b-db, 14, 2, 1, 24, 83, 153, 90, 165, 165, 90, 3, 1.72392
191, 3, horizontal, attraction, a-b-db, 5, 3, 1, 25, 117, 190, 195, 120, 120, 195, 2, 4.98448
191, 3, horizontal, filler, NA, 999, 999, 1, 26, 180, 101, 164, 168, 57, 71, 2, 1.19458
191, 3, horizontal, filler, NA, 999, 999, 1, 27, 195, 117, 179, 144, 171, 171, 3, 2.22054
191, 3, horizontal, filler, NA, 999, 999, 1, 28, 144, 156, 176, 128, 77, 72, 1, 1.27726
191, 3, horizontal, attraction, a-b-da, 14, 2, 1, 29, 165, 90, 90, 165, 153, 83, 2, 2.12518
191, 3, horizontal, attraction, a-b-db, 5, 1, 1, 30, 135, 60, 58, 132, 60, 135, 1, 2.57311
191, 3, horizontal, attraction, a-b-da, 9, 2, 1, 31, 165, 90, 90, 165, 157, 86, 2, 2.33309
191, 3, horizontal, attraction, a-b-db, 14, 3, 1, 32, 111, 181, 120, 195, 195, 120, 3, 3.41111
191, 3, horizontal, attraction, a-b-da, 9, 3, 1, 33, 120, 195, 186, 114, 195, 120, 1, 1.89965
191, 3, horizontal, attraction, a-b-da, 14, 3, 1, 34, 195, 120, 181, 111, 120, 195, 3, 2.24965
191, 3, horizontal, attraction, a-b-da, 14, 1, 2, 1, 135, 60, 125, 56, 60, 135, 2, 2.21085
191, 3, horizontal, attraction, a-b-db, 9, 1, 2, 2, 57, 129, 60, 135, 135, 60, 3, 1.53289
191, 3, horizontal, attraction, a-b-db, 14, 3, 2, 3, 120, 195, 195, 120, 111, 181, 2, 1.90556
191, 3, horizontal, attraction, a-b-db, 2, 2, 2, 4, 165, 90, 89, 163, 90, 165, 1, 3.83197
191, 3, horizontal, attraction, a-b-da, 9, 3, 2, 5, 186, 114, 120, 195, 195, 120, 3, 1.37706
191, 3, horizontal, filler, NA, 999, 999, 2, 6, 72, 67, 163, 192, 77, 71, 2, 1.9536
191, 3, horizontal, attraction, a-b-db, 9, 3, 2, 7, 195, 120, 120, 195, 114, 186, 2, 1.95046
191, 3, horizontal, attraction, a-b-da, 9, 2, 2, 8, 165, 90, 90, 165, 157, 86, 2, 2.16105
191, 3, horizontal, attraction, a-b-da, 14, 2, 2, 9, 165, 90, 153, 83, 90, 165, 3, 1.53294
191, 3, horizontal, attraction, a-b-db, 5, 2, 2, 10, 165, 90, 88, 161, 90, 165, 1, 1.37099
191, 3, horizontal, filler, NA, 999, 999, 2, 11, 89, 166, 130, 194, 95, 110, 2, 1.38477
191, 3, horizontal, filler, NA, 999, 999, 2, 12, 56, 108, 141, 111, 166, 182, 3, 1.16252
191, 3, horizontal, attraction, a-b-da, 5, 3, 2, 13, 190, 117, 195, 120, 120, 195, 3, 2.9921
191, 3, horizontal, filler, NA, 999, 999, 2, 14, 97, 112, 123, 61, 147, 195, 3, 1.40738
191, 3, horizontal, attraction, a-b-db, 9, 2, 2, 15, 165, 90, 86, 157, 90, 165, 1, 1.49683
191, 3, horizontal, attraction, a-b-da, 2, 1, 2, 16, 60, 135, 134, 59, 135, 60, 3, 1.79405
191, 3, horizontal, attraction, a-b-da, 2, 2, 2, 17, 165, 90, 90, 165, 163, 89, 1, 1.91557
191, 3, horizontal, filler, NA, 999, 999, 2, 18, 117, 156, 137, 135, 62, 150, 2, 1.77013
191, 3, horizontal, filler, NA, 999, 999, 2, 19, 144, 138, 93, 138, 139, 60, 1, 1.94907
191, 3, horizontal, attraction, a-b-db, 5, 3, 2, 20, 117, 190, 195, 120, 120, 195, 1, 1.95327
191, 3, horizontal, attraction, a-b-da, 5, 1, 2, 21, 132, 58, 60, 135, 135, 60, 3, 2.08619
191, 3, horizontal, attraction, a-b-db, 2, 3, 2, 22, 195, 120, 120, 195, 119, 193, 2, 1.63615
191, 3, horizontal, filler, NA, 999, 999, 2, 23, 87, 134, 162, 144, 117, 143, 2, 1.7319
191, 3, horizontal, attraction, a-b-db, 2, 1, 2, 24, 60, 135, 135, 60, 59, 134, 2, 1.67431
191, 3, horizontal, attraction, a-b-da, 9, 1, 2, 25, 129, 57, 60, 135, 135, 60, 2, 3.67333
191, 3, horizontal, attraction, a-b-db, 14, 1, 2, 26, 135, 60, 60, 135, 56, 125, 1, 1.43208
191, 3, horizontal, filler, NA, 999, 999, 2, 27, 189, 71, 101, 111, 56, 188, 2, 2.64875
191, 3, horizontal, attraction, a-b-db, 14, 2, 2, 28, 83, 153, 90, 165, 165, 90, 3, 1.60981
191, 3, horizontal, attraction, a-b-db, 5, 1, 2, 29, 60, 135, 135, 60, 58, 132, 2, 2.16081
191, 3, horizontal, attraction, a-b-da, 2, 3, 2, 30, 195, 120, 120, 195, 193, 119, 2, 1.93614
191, 3, horizontal, filler, NA, 999, 999, 2, 31, 79, 80, 152, 174, 172, 95, 2, 1.45112
191, 3, horizontal, filler, NA, 999, 999, 2, 32, 161, 96, 153, 135, 159, 118, 2, 1.68239
191, 3, horizontal, attraction, a-b-da, 5, 2, 2, 33, 161, 88, 165, 90, 90, 165, 2, 1.61694
191, 3, horizontal, attraction, a-b-da, 14, 3, 2, 34, 181, 111, 120, 195, 195, 120, 2, 1.71558
191, 3, horizontal, filler, NA, 999, 999, 3, 1, 112, 161, 100, 115, 165, 56, 1, 1.425
191, 3, horizontal, attraction, a-b-db, 2, 3, 3, 2, 120, 195, 119, 193, 195, 120, 2, 2.33021
191, 3, horizontal, attraction, a-b-db, 14, 3, 3, 3, 195, 120, 120, 195, 111, 181, 2, 1.55102
191, 3, horizontal, attraction, a-b-da, 9, 2, 3, 4, 157, 86, 165, 90, 90, 165, 3, 1.73072
191, 3, horizontal, attraction, a-b-db, 2, 2, 3, 5, 89, 163, 90, 165, 165, 90, 1, 1.80798
191, 3, horizontal, attraction, a-b-da, 14, 3, 3, 6, 120, 195, 181, 111, 195, 120, 1, 1.24329
191, 3, horizontal, filler, NA, 999, 999, 3, 7, 71, 71, 107, 161, 128, 78, 2, 1.29121
