sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
19, 2, horizontal, practice, NA, 999, 999, 0, 1, 161, 187, 70, 140, 123, 142, 1, 1.76043
19, 2, horizontal, practice, NA, 999, 999, 0, 2, 66, 148, 118, 113, 120, 97, 2, 2.00236
19, 2, horizontal, practice, NA, 999, 999, 0, 3, 187, 92, 153, 74, 102, 108, 1, 1.61348
19, 2, horizontal, attraction, a-b-da, 5, 2, 1, 1, 165, 90, 161, 88, 90, 165, 3, 3.16637
19, 2, horizontal, attraction, a-b-db, 5, 1, 1, 2, 58, 132, 135, 60, 60, 135, 2, 3.21015
19, 2, horizontal, attraction, a-b-da, 2, 2, 1, 3, 163, 89, 165, 90, 90, 165, 1, 2.74799
19, 2, horizontal, attraction, a-b-da, 2, 1, 1, 4, 135, 60, 134, 59, 60, 135, 1, 2.1371
19, 2, horizontal, attraction, a-b-da, 5, 1, 1, 5, 132, 58, 60, 135, 135, 60, 3, 1.52476
19, 2, horizontal, attraction, a-b-db, 2, 2, 1, 6, 90, 165, 165, 90, 89, 163, 3, 1.71273
19, 2, horizontal, filler, NA, 999, 999, 1, 7, 140, 167, 76, 119, 114, 129, 1, 2.04143
19, 2, horizontal, attraction, a-b-db, 5, 2, 1, 8, 88, 161, 90, 165, 165, 90, 2, 1.63335
19, 2, horizontal, filler, NA, 999, 999, 1, 9, 90, 57, 170, 112, 123, 86, 2, 1.25158
19, 2, horizontal, attraction, a-b-da, 9, 3, 1, 10, 195, 120, 120, 195, 186, 114, 2, 1.81973
19, 2, horizontal, attraction, a-b-da, 14, 1, 1, 11, 60, 135, 135, 60, 125, 56, 2, 5.38594
19, 2, horizontal, attraction, a-b-db, 5, 3, 1, 12, 117, 190, 195, 120, 120, 195, 2, 2.88674
19, 2, horizontal, filler, NA, 999, 999, 1, 13, 186, 132, 117, 146, 97, 67, 1, 1.21196
19, 2, horizontal, attraction, a-b-db, 14, 3, 1, 14, 195, 120, 111, 181, 120, 195, 3, 2.82964
19, 2, horizontal, attraction, a-b-da, 14, 3, 1, 15, 120, 195, 181, 111, 195, 120, 1, 1.19988
19, 2, horizontal, attraction, a-b-da, 5, 3, 1, 16, 190, 117, 120, 195, 195, 120, 2, 1.18618
19, 2, horizontal, filler, NA, 999, 999, 1, 17, 80, 59, 190, 157, 72, 116, 2, 2.04272
19, 2, horizontal, filler, NA, 999, 999, 1, 18, 182, 136, 58, 90, 147, 73, 1, 1.16344
19, 2, horizontal, attraction, a-b-da, 9, 2, 1, 19, 90, 165, 165, 90, 157, 86, 1, 1.56832
19, 2, horizontal, filler, NA, 999, 999, 1, 20, 107, 129, 74, 134, 134, 95, 1, 1.47552
19, 2, horizontal, attraction, a-b-db, 9, 3, 1, 21, 114, 186, 195, 120, 120, 195, 3, 1.795
19, 2, horizontal, attraction, a-b-db, 14, 2, 1, 22, 90, 165, 83, 153, 165, 90, 1, 2.60745
19, 2, horizontal, attraction, a-b-db, 2, 3, 1, 23, 119, 193, 120, 195, 195, 120, 2, 1.60668
19, 2, horizontal, attraction, a-b-db, 14, 1, 1, 24, 60, 135, 56, 125, 135, 60, 1, 1.42065
19, 2, horizontal, attraction, a-b-da, 2, 3, 1, 25, 193, 119, 120, 195, 195, 120, 1, 3.12438
19, 2, horizontal, attraction, a-b-db, 2, 1, 1, 26, 135, 60, 59, 134, 60, 135, 2, 1.68086
19, 2, horizontal, filler, NA, 999, 999, 1, 27, 67, 173, 102, 111, 69, 140, 1, 3.18439
19, 2, horizontal, attraction, a-b-da, 14, 2, 1, 28, 165, 90, 153, 83, 90, 165, 1, 4.37788
19, 2, horizontal, filler, NA, 999, 999, 1, 29, 56, 152, 170, 141, 71, 101, 2, 1.23057
19, 2, horizontal, filler, NA, 999, 999, 1, 30, 75, 145, 69, 127, 94, 137, 3, 1.42862
19, 2, horizontal, filler, NA, 999, 999, 1, 31, 98, 129, 152, 159, 175, 124, 2, 1.31116
19, 2, horizontal, attraction, a-b-db, 9, 1, 1, 32, 57, 129, 135, 60, 60, 135, 2, 1.64636
19, 2, horizontal, attraction, a-b-da, 9, 1, 1, 33, 60, 135, 129, 57, 135, 60, 2, 1.52546
19, 2, horizontal, attraction, a-b-db, 9, 2, 1, 34, 86, 157, 90, 165, 165, 90, 2, 1.21774
19, 2, horizontal, attraction, a-b-db, 2, 2, 2, 1, 89, 163, 165, 90, 90, 165, 2, 2.10164
19, 2, horizontal, attraction, a-b-da, 9, 1, 2, 2, 60, 135, 129, 57, 135, 60, 1, 2.22112
19, 2, horizontal, filler, NA, 999, 999, 2, 3, 178, 64, 192, 131, 190, 165, 2, 1.89207
19, 2, horizontal, filler, NA, 999, 999, 2, 4, 172, 149, 68, 183, 112, 170, 1, 1.61367
19, 2, horizontal, attraction, a-b-db, 2, 1, 2, 5, 60, 135, 59, 134, 135, 60, 3, 1.8918
19, 2, horizontal, attraction, a-b-da, 5, 1, 2, 6, 132, 58, 60, 135, 135, 60, 2, 2.88409
19, 2, horizontal, attraction, a-b-db, 9, 1, 2, 7, 135, 60, 60, 135, 57, 129, 1, 1.24301
19, 2, horizontal, attraction, a-b-da, 9, 3, 2, 8, 195, 120, 186, 114, 120, 195, 1, 1.36171
19, 2, horizontal, attraction, a-b-da, 2, 3, 2, 9, 120, 195, 193, 119, 195, 120, 1, 1.55007
19, 2, horizontal, attraction, a-b-da, 5, 3, 2, 10, 195, 120, 190, 117, 120, 195, 3, 2.04386
