sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
106, 3, triangle, practice, NA, 999, 999, 0, 1, 162, 128, 156, 176, 120, 161, 2, 1.50429
106, 3, triangle, practice, NA, 999, 999, 0, 2, 131, 112, 142, 163, 139, 123, 2, 2.1346
106, 3, triangle, practice, NA, 999, 999, 0, 3, 118, 85, 82, 146, 166, 156, 3, 1.42745
106, 3, triangle, attraction, a-b-da, 2, 3, 1, 1, 195, 120, 120, 195, 193, 119, 2, 2.97513
106, 3, triangle, attraction, a-b-db, 5, 3, 1, 2, 195, 120, 117, 190, 120, 195, 3, 2.02589
106, 3, triangle, attraction, a-b-db, 2, 3, 1, 3, 120, 195, 119, 193, 195, 120, 1, 2.01417
106, 3, triangle, filler, NA, 999, 999, 1, 4, 180, 139, 101, 100, 170, 60, 1, 1.23061
106, 3, triangle, attraction, a-b-db, 2, 1, 1, 5, 59, 134, 135, 60, 60, 135, 3, 1.46519
106, 3, triangle, attraction, a-b-da, 14, 2, 1, 6, 90, 165, 165, 90, 153, 83, 1, 1.98274
106, 3, triangle, attraction, a-b-da, 2, 2, 1, 7, 90, 165, 165, 90, 163, 89, 3, 1.60245
106, 3, triangle, attraction, a-b-da, 9, 2, 1, 8, 165, 90, 90, 165, 157, 86, 2, 1.67002
106, 3, triangle, attraction, a-b-db, 2, 2, 1, 9, 89, 163, 90, 165, 165, 90, 3, 2.39585
106, 3, triangle, filler, NA, 999, 999, 1, 10, 100, 182, 76, 171, 72, 96, 1, 1.29589
106, 3, triangle, attraction, a-b-da, 5, 3, 1, 11, 120, 195, 195, 120, 190, 117, 3, 1.24637
106, 3, triangle, filler, NA, 999, 999, 1, 12, 192, 126, 165, 61, 174, 120, 1, 1.42237
106, 3, triangle, attraction, a-b-da, 5, 1, 1, 13, 60, 135, 132, 58, 135, 60, 3, 2.04772
106, 3, triangle, filler, NA, 999, 999, 1, 14, 165, 165, 170, 103, 83, 111, 1, 1.59845
106, 3, triangle, filler, NA, 999, 999, 1, 15, 73, 154, 122, 132, 82, 60, 2, 1.37098
106, 3, triangle, filler, NA, 999, 999, 1, 16, 163, 140, 127, 149, 132, 158, 1, 1.37275
106, 3, triangle, filler, NA, 999, 999, 1, 17, 87, 184, 97, 184, 95, 166, 3, 1.21796
106, 3, triangle, attraction, a-b-da, 9, 1, 1, 18, 129, 57, 135, 60, 60, 135, 3, 1.74121
106, 3, triangle, attraction, a-b-db, 14, 2, 1, 19, 90, 165, 83, 153, 165, 90, 3, 1.60882
106, 3, triangle, attraction, a-b-da, 5, 2, 1, 20, 165, 90, 161, 88, 90, 165, 3, 3.33834
106, 3, triangle, attraction, a-b-db, 14, 3, 1, 21, 120, 195, 195, 120, 111, 181, 1, 1.70398
106, 3, triangle, attraction, a-b-da, 2, 1, 1, 22, 60, 135, 134, 59, 135, 60, 1, 1.61299
106, 3, triangle, filler, NA, 999, 999, 1, 23, 83, 167, 88, 140, 158, 72, 1, 2.28666
106, 3, triangle, filler, NA, 999, 999, 1, 24, 103, 159, 176, 72, 105, 97, 1, 1.93138
106, 3, triangle, attraction, a-b-db, 9, 1, 1, 25, 57, 129, 60, 135, 135, 60, 2, 3.02632
106, 3, triangle, filler, NA, 999, 999, 1, 26, 193, 143, 60, 129, 97, 57, 1, 3.27338
106, 3, triangle, attraction, a-b-da, 14, 1, 1, 27, 125, 56, 135, 60, 60, 135, 3, 1.72219
106, 3, triangle, attraction, a-b-db, 9, 2, 1, 28, 165, 90, 86, 157, 90, 165, 3, 1.5252
106, 3, triangle, attraction, a-b-da, 9, 3, 1, 29, 186, 114, 195, 120, 120, 195, 1, 4.37139
106, 3, triangle, attraction, a-b-db, 5, 1, 1, 30, 58, 132, 135, 60, 60, 135, 3, 1.51818
106, 3, triangle, attraction, a-b-db, 5, 2, 1, 31, 90, 165, 165, 90, 88, 161, 1, 1.61977
106, 3, triangle, attraction, a-b-da, 14, 3, 1, 32, 120, 195, 181, 111, 195, 120, 3, 1.67764
106, 3, triangle, attraction, a-b-db, 14, 1, 1, 33, 60, 135, 135, 60, 56, 125, 1, 1.86189
106, 3, triangle, attraction, a-b-db, 9, 3, 1, 34, 120, 195, 195, 120, 114, 186, 1, 1.37386
106, 3, triangle, filler, NA, 999, 999, 2, 1, 100, 58, 192, 161, 72, 130, 2, 1.31261
106, 3, triangle, filler, NA, 999, 999, 2, 2, 111, 68, 83, 69, 111, 75, 3, 1.72787
106, 3, triangle, attraction, a-b-da, 9, 1, 2, 3, 135, 60, 129, 57, 60, 135, 1, 1.38126
106, 3, triangle, attraction, a-b-db, 14, 1, 2, 4, 135, 60, 60, 135, 56, 125, 1, 2.12853
106, 3, triangle, filler, NA, 999, 999, 2, 5, 131, 104, 106, 135, 80, 147, 2, 1.60537
106, 3, triangle, attraction, a-b-da, 14, 3, 2, 6, 120, 195, 195, 120, 181, 111, 3, 1.19214
106, 3, triangle, attraction, a-b-db, 5, 2, 2, 7, 88, 161, 165, 90, 90, 165, 3, 1.6746
106, 3, triangle, attraction, a-b-da, 2, 2, 2, 8, 165, 90, 90, 165, 163, 89, 1, 1.4663
106, 3, triangle, attraction, a-b-db, 9, 3, 2, 9, 114, 186, 195, 120, 120, 195, 3, 1.65059
106, 3, triangle, attraction, a-b-da, 14, 2, 2, 10, 153, 83, 165, 90, 90, 165, 2, 1.36216
106, 3, triangle, attraction, a-b-da, 2, 1, 2, 11, 135, 60, 60, 135, 134, 59, 1, 1.46059
106, 3, triangle, attraction, a-b-da, 2, 3, 2, 12, 193, 119, 195, 120, 120, 195, 1, 1.27153
106, 3, triangle, attraction, a-b-da, 9, 3, 2, 13, 195, 120, 186, 114, 120, 195, 3, 1.28501
106, 3, triangle, attraction, a-b-db, 9, 1, 2, 14, 60, 135, 57, 129, 135, 60, 2, 1.65899
106, 3, triangle, filler, NA, 999, 999, 2, 15, 114, 175, 159, 183, 178, 66, 2, 1.55543
106, 3, triangle, filler, NA, 999, 999, 2, 16, 83, 89, 65, 69, 179, 115, 3, 1.582
106, 3, triangle, attraction, a-b-db, 14, 3, 2, 17, 195, 120, 111, 181, 120, 195, 1, 1.36259
106, 3, triangle, attraction, a-b-db, 2, 2, 2, 18, 89, 163, 165, 90, 90, 165, 3, 1.67962
106, 3, triangle, attraction, a-b-db, 5, 3, 2, 19, 120, 195, 195, 120, 117, 190, 3, 1.39191
106, 3, triangle, attraction, a-b-da, 5, 3, 2, 20, 190, 117, 195, 120, 120, 195, 3, 1.46359
106, 3, triangle, filler, NA, 999, 999, 2, 21, 147, 133, 66, 116, 86, 172, 1, 1.19577
106, 3, triangle, attraction, a-b-da, 14, 1, 2, 22, 125, 56, 60, 135, 135, 60, 2, 1.61956
106, 3, triangle, filler, NA, 999, 999, 2, 23, 75, 154, 107, 72, 185, 194, 3, 1.38256
106, 3, triangle, filler, NA, 999, 999, 2, 24, 169, 185, 59, 96, 111, 86, 1, 1.19347
106, 3, triangle, attraction, a-b-db, 2, 3, 2, 25, 119, 193, 120, 195, 195, 120, 3, 1.37085
106, 3, triangle, attraction, a-b-da, 9, 2, 2, 26, 165, 90, 157, 86, 90, 165, 1, 1.61542
106, 3, triangle, attraction, a-b-da, 5, 1, 2, 27, 60, 135, 135, 60, 132, 58, 1, 1.62484
106, 3, triangle, attraction, a-b-da, 5, 2, 2, 28, 165, 90, 90, 165, 161, 88, 3, 1.16228
106, 3, triangle, attraction, a-b-db, 2, 1, 2, 29, 135, 60, 60, 135, 59, 134, 2, 1.81332
106, 3, triangle, attraction, a-b-db, 5, 1, 2, 30, 135, 60, 60, 135, 58, 132, 2, 1.47977
106, 3, triangle, attraction, a-b-db, 14, 2, 2, 31, 165, 90, 83, 153, 90, 165, 1, 3.80566
106, 3, triangle, filler, NA, 999, 999, 2, 32, 136, 141, 60, 142, 190, 177, 3, 2.2887
106, 3, triangle, filler, NA, 999, 999, 2, 33, 185, 87, 145, 78, 192, 187, 3, 1.51931
106, 3, triangle, attraction, a-b-db, 9, 2, 2, 34, 90, 165, 86, 157, 165, 90, 3, 1.51677
106, 3, triangle, attraction, a-b-da, 2, 1, 3, 1, 135, 60, 134, 59, 60, 135, 1, 1.89789
106, 3, triangle, attraction, a-b-da, 2, 2, 3, 2, 165, 90, 90, 165, 163, 89, 3, 3.05521
106, 3, triangle, attraction, a-b-da, 5, 3, 3, 3, 190, 117, 120, 195, 195, 120, 2, 1.5041
106, 3, triangle, attraction, a-b-db, 2, 3, 3, 4, 119, 193, 120, 195, 195, 120, 3, 1.62235
106, 3, triangle, filler, NA, 999, 999, 3, 5, 136, 88, 190, 138, 64, 167, 2, 1.45713
106, 3, triangle, filler, NA, 999, 999, 3, 6, 113, 75, 121, 92, 143, 106, 3, 1.5582
106, 3, triangle, attraction, a-b-da, 14, 1, 3, 7, 135, 60, 125, 56, 60, 135, 1, 1.17194
106, 3, triangle, filler, NA, 999, 999, 3, 8, 70, 176, 164, 176, 65, 162, 2, 1.52029
106, 3, triangle, attraction, a-b-da, 9, 3, 3, 9, 120, 195, 186, 114, 195, 120, 3, 1.36444
106, 3, triangle, attraction, a-b-db, 5, 3, 3, 10, 120, 195, 195, 120, 117, 190, 2, 1.21812
106, 3, triangle, attraction, a-b-db, 14, 3, 3, 11, 120, 195, 111, 181, 195, 120, 3, 1.21169
106, 3, triangle, attraction, a-b-db, 9, 2, 3, 12, 165, 90, 90, 165, 86, 157, 1, 1.28598
106, 3, triangle, filler, NA, 999, 999, 3, 13, 165, 86, 71, 82, 195, 63, 1, 4.61946
106, 3, triangle, attraction, a-b-db, 5, 1, 3, 14, 58, 132, 135, 60, 60, 135, 2, 1.31757
106, 3, triangle, attraction, a-b-da, 2, 3, 3, 15, 193, 119, 120, 195, 195, 120, 2, 1.34685
