sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
261, 2, horizontal, practice, NA, 999, 999, 0, 1, 137, 173, 66, 131, 72, 192, 1, 1.84176
261, 2, horizontal, practice, NA, 999, 999, 0, 2, 155, 145, 80, 156, 178, 156, 3, 1.83361
261, 2, horizontal, practice, NA, 999, 999, 0, 3, 153, 103, 108, 139, 194, 179, 3, 1.38464
261, 2, horizontal, attraction, a-b-db, 2, 1, 1, 1, 60, 135, 59, 134, 135, 60, 3, 2.51128
261, 2, horizontal, attraction, a-b-da, 9, 2, 1, 2, 165, 90, 90, 165, 157, 86, 2, 4.41227
261, 2, horizontal, filler, NA, 999, 999, 1, 3, 92, 140, 160, 147, 98, 192, 2, 1.304
261, 2, horizontal, filler, NA, 999, 999, 1, 4, 194, 58, 64, 191, 146, 165, 3, 1.46312
261, 2, horizontal, attraction, a-b-db, 14, 2, 1, 5, 83, 153, 165, 90, 90, 165, 2, 2.03117
261, 2, horizontal, filler, NA, 999, 999, 1, 6, 151, 64, 148, 64, 174, 123, 3, 1.39014
261, 2, horizontal, attraction, a-b-db, 9, 2, 1, 7, 86, 157, 90, 165, 165, 90, 3, 2.60293
261, 2, horizontal, attraction, a-b-da, 14, 3, 1, 8, 195, 120, 120, 195, 181, 111, 1, 1.77169
261, 2, horizontal, attraction, a-b-db, 9, 1, 1, 9, 60, 135, 57, 129, 135, 60, 3, 3.54204
261, 2, horizontal, attraction, a-b-db, 2, 2, 1, 10, 89, 163, 165, 90, 90, 165, 2, 1.34601
261, 2, horizontal, attraction, a-b-db, 5, 2, 1, 11, 165, 90, 88, 161, 90, 165, 1, 1.415
261, 2, horizontal, attraction, a-b-da, 14, 1, 1, 12, 135, 60, 60, 135, 125, 56, 1, 2.75368
261, 2, horizontal, filler, NA, 999, 999, 1, 13, 152, 173, 154, 97, 175, 165, 3, 1.30116
