sub_n, computer_n, disp_cond, effect, set, distance, diag, block_n, trial_n, h1, w1, h2, w2, h3, w3, choice, rt 
105, 2, horizontal, practice, NA, 999, 999, 0, 1, 174, 74, 176, 164, 148, 167, 2, 1.22986
105, 2, horizontal, practice, NA, 999, 999, 0, 2, 96, 69, 85, 60, 156, 169, 3, 1.33368
105, 2, horizontal, practice, NA, 999, 999, 0, 3, 190, 147, 70, 180, 76, 163, 1, 1.30723
105, 2, horizontal, attraction, a-b-db, 14, 3, 1, 1, 111, 181, 120, 195, 195, 120, 2, 1.69093
105, 2, horizontal, filler, NA, 999, 999, 1, 2, 67, 117, 59, 194, 159, 96, 3, 1.39462
105, 2, horizontal, filler, NA, 999, 999, 1, 3, 155, 81, 191, 147, 112, 70, 2, 1.18786
105, 2, horizontal, attraction, a-b-db, 2, 1, 1, 4, 135, 60, 59, 134, 60, 135, 3, 2.02928
105, 2, horizontal, attraction, a-b-db, 9, 1, 1, 5, 135, 60, 60, 135, 57, 129, 2, 1.39064
105, 2, horizontal, filler, NA, 999, 999, 1, 6, 91, 78, 65, 178, 71, 140, 2, 1.97014
105, 2, horizontal, attraction, a-b-da, 2, 2, 1, 7, 90, 165, 163, 89, 165, 90, 1, 2.31861
105, 2, horizontal, attraction, a-b-da, 9, 3, 1, 8, 186, 114, 195, 120, 120, 195, 2, 1.67541
105, 2, horizontal, attraction, a-b-da, 5, 2, 1, 9, 90, 165, 161, 88, 165, 90, 1, 1.91608
105, 2, horizontal, attraction, a-b-db, 2, 3, 1, 10, 119, 193, 195, 120, 120, 195, 1, 1.6309
105, 2, horizontal, attraction, a-b-da, 14, 3, 1, 11, 195, 120, 120, 195, 181, 111, 2, 2.31348
105, 2, horizontal, attraction, a-b-da, 14, 2, 1, 12, 153, 83, 90, 165, 165, 90, 2, 1.9576
105, 2, horizontal, attraction, a-b-db, 5, 1, 1, 13, 58, 132, 135, 60, 60, 135, 2, 2.60132
105, 2, horizontal, filler, NA, 999, 999, 1, 14, 69, 182, 155, 94, 118, 118, 3, 1.35477
105, 2, horizontal, filler, NA, 999, 999, 1, 15, 129, 174, 132, 81, 89, 131, 1, 1.1288
105, 2, horizontal, attraction, a-b-db, 14, 1, 1, 16, 60, 135, 56, 125, 135, 60, 1, 2.80013
105, 2, horizontal, attraction, a-b-db, 9, 2, 1, 17, 86, 157, 90, 165, 165, 90, 2, 2.53775
105, 2, horizontal, attraction, a-b-da, 2, 1, 1, 18, 60, 135, 134, 59, 135, 60, 1, 1.72651
105, 2, horizontal, filler, NA, 999, 999, 1, 19, 176, 83, 188, 61, 132, 69, 1, 1.28177
105, 2, horizontal, attraction, a-b-db, 2, 2, 1, 20, 165, 90, 90, 165, 89, 163, 3, 3.33797
105, 2, horizontal, attraction, a-b-db, 9, 3, 1, 21, 195, 120, 114, 186, 120, 195, 1, 1.16363
105, 2, horizontal, attraction, a-b-da, 9, 1, 1, 22, 135, 60, 60, 135, 129, 57, 2, 1.58557
105, 2, horizontal, attraction, a-b-db, 5, 2, 1, 23, 165, 90, 90, 165, 88, 161, 3, 1.66641
105, 2, horizontal, attraction, a-b-da, 5, 1, 1, 24, 135, 60, 60, 135, 132, 58, 2, 1.92573
105, 2, horizontal, attraction, a-b-da, 9, 2, 1, 25, 165, 90, 157, 86, 90, 165, 1, 2.06792
105, 2, horizontal, attraction, a-b-da, 5, 3, 1, 26, 120, 195, 190, 117, 195, 120, 1, 1.5763
105, 2, horizontal, attraction, a-b-db, 14, 2, 1, 27, 165, 90, 90, 165, 83, 153, 1, 1.27567
105, 2, horizontal, filler, NA, 999, 999, 1, 28, 113, 72, 183, 155, 87, 114, 2, 0.914502
105, 2, horizontal, filler, NA, 999, 999, 1, 29, 115, 195, 92, 60, 114, 114, 1, 2.31298
105, 2, horizontal, attraction, a-b-db, 5, 3, 1, 30, 195, 120, 117, 190, 120, 195, 1, 1.97583
105, 2, horizontal, attraction, a-b-da, 2, 3, 1, 31, 120, 195, 195, 120, 193, 119, 2, 1.66018
105, 2, horizontal, filler, NA, 999, 999, 1, 32, 163, 145, 95, 135, 103, 75, 1, 1.2512
105, 2, horizontal, filler, NA, 999, 999, 1, 33, 75, 61, 59, 119, 91, 166, 3, 1.31571
105, 2, horizontal, attraction, a-b-da, 14, 1, 1, 34, 125, 56, 135, 60, 60, 135, 2, 1.45614
105, 2, horizontal, attraction, a-b-db, 14, 3, 2, 1, 120, 195, 111, 181, 195, 120, 1, 1.36114
105, 2, horizontal, attraction, a-b-db, 14, 2, 2, 2, 90, 165, 165, 90, 83, 153, 2, 1.32386
105, 2, horizontal, filler, NA, 999, 999, 2, 3, 150, 153, 111, 175, 186, 142, 3, 2.71518
105, 2, horizontal, attraction, a-b-da, 14, 2, 2, 4, 90, 165, 165, 90, 153, 83, 2, 2.07876
105, 2, horizontal, filler, NA, 999, 999, 2, 5, 148, 101, 132, 77, 89, 106, 1, 1.55051
105, 2, horizontal, attraction, a-b-da, 14, 1, 2, 6, 60, 135, 135, 60, 125, 56, 1, 1.31449
105, 2, horizontal, filler, NA, 999, 999, 2, 7, 60, 72, 129, 153, 156, 127, 2, 1.28752
105, 2, horizontal, attraction, a-b-db, 2, 2, 2, 8, 90, 165, 165, 90, 89, 163, 1, 3.73498
105, 2, horizontal, attraction, a-b-da, 9, 2, 2, 9, 90, 165, 165, 90, 157, 86, 2, 1.5093
105, 2, horizontal, attraction, a-b-da, 2, 2, 2, 10, 163, 89, 90, 165, 165, 90, 3, 1.74575
105, 2, horizontal, filler, NA, 999, 999, 2, 11, 89, 91, 133, 97, 85, 95, 2, 2.71128
105, 2, horizontal, attraction, a-b-db, 9, 2, 2, 12, 86, 157, 90, 165, 165, 90, 2, 1.60488
105, 2, horizontal, attraction, a-b-db, 5, 3, 2, 13, 195, 120, 120, 195, 117, 190, 1, 1.50266
105, 2, horizontal, attraction, a-b-da, 2, 3, 2, 14, 120, 195, 195, 120, 193, 119, 2, 1.52344
105, 2, horizontal, attraction, a-b-db, 2, 3, 2, 15, 195, 120, 120, 195, 119, 193, 2, 1.77175
105, 2, horizontal, filler, NA, 999, 999, 2, 16, 84, 83, 130, 103, 165, 59, 2, 1.49389
105, 2, horizontal, attraction, a-b-db, 9, 1, 2, 17, 135, 60, 60, 135, 57, 129, 1, 2.61851
105, 2, horizontal, attraction, a-b-db, 9, 3, 2, 18, 114, 186, 120, 195, 195, 120, 2, 2.17186
105, 2, horizontal, attraction, a-b-da, 2, 1, 2, 19, 60, 135, 135, 60, 134, 59, 2, 1.31379
105, 2, horizontal, attraction, a-b-db, 14, 1, 2, 20, 135, 60, 56, 125, 60, 135, 1, 1.23197
105, 2, horizontal, filler, NA, 999, 999, 2, 21, 148, 155, 195, 177, 141, 171, 2, 1.11969
105, 2, horizontal, filler, NA, 999, 999, 2, 22, 133, 195, 149, 69, 62, 84, 1, 1.30239
105, 2, horizontal, attraction, a-b-da, 5, 2, 2, 23, 90, 165, 161, 88, 165, 90, 1, 15.5491
105, 2, horizontal, filler, NA, 999, 999, 2, 24, 171, 61, 157, 153, 186, 170, 3, 1.16378
105, 2, horizontal, attraction, a-b-da, 9, 3, 2, 25, 186, 114, 195, 120, 120, 195, 1, 1.14446
105, 2, horizontal, attraction, a-b-db, 5, 2, 2, 26, 90, 165, 88, 161, 165, 90, 1, 1.23545
105, 2, horizontal, attraction, a-b-db, 2, 1, 2, 27, 59, 134, 135, 60, 60, 135, 1, 3.27645
105, 2, horizontal, attraction, a-b-da, 5, 3, 2, 28, 195, 120, 190, 117, 120, 195, 1, 1.21256
105, 2, horizontal, attraction, a-b-da, 5, 1, 2, 29, 135, 60, 60, 135, 132, 58, 1, 1.20799
105, 2, horizontal, attraction, a-b-da, 14, 3, 2, 30, 181, 111, 120, 195, 195, 120, 3, 1.22486
105, 2, horizontal, filler, NA, 999, 999, 2, 31, 62, 104, 94, 188, 175, 116, 3, 1.18733
105, 2, horizontal, attraction, a-b-da, 9, 1, 2, 32, 129, 57, 60, 135, 135, 60, 1, 1.77995
105, 2, horizontal, filler, NA, 999, 999, 2, 33, 163, 185, 83, 76, 65, 103, 1, 1.52707
105, 2, horizontal, attraction, a-b-db, 5, 1, 2, 34, 135, 60, 58, 132, 60, 135, 1, 5.40741
105, 2, horizontal, attraction, a-b-db, 9, 2, 3, 1, 165, 90, 90, 165, 86, 157, 3, 1.56767
105, 2, horizontal, attraction, a-b-db, 5, 2, 3, 2, 165, 90, 88, 161, 90, 165, 3, 4.57765
105, 2, horizontal, attraction, a-b-db, 2, 1, 3, 3, 135, 60, 60, 135, 59, 134, 1, 3.33999
105, 2, horizontal, attraction, a-b-db, 2, 3, 3, 4, 195, 120, 119, 193, 120, 195, 3, 1.68203
105, 2, horizontal, attraction, a-b-da, 9, 2, 3, 5, 165, 90, 90, 165, 157, 86, 2, 1.78473
105, 2, horizontal, attraction, a-b-da, 14, 1, 3, 6, 135, 60, 60, 135, 125, 56, 2, 2.15441
105, 2, horizontal, attraction, a-b-da, 5, 1, 3, 7, 132, 58, 60, 135, 135, 60, 2, 3.31099
105, 2, horizontal, attraction, a-b-db, 2, 2, 3, 8, 89, 163, 165, 90, 90, 165, 1, 3.14906
105, 2, horizontal, attraction, a-b-da, 9, 1, 3, 9, 135, 60, 129, 57, 60, 135, 3, 1.12884
105, 2, horizontal, attraction, a-b-db, 9, 1, 3, 10, 135, 60, 57, 129, 60, 135, 1, 1.5344
105, 2, horizontal, attraction, a-b-da, 2, 1, 3, 11, 60, 135, 135, 60, 134, 59, 2, 1.30704
105, 2, horizontal, filler, NA, 999, 999, 3, 12, 182, 176, 87, 66, 147, 146, 1, 1.25783
105, 2, horizontal, attraction, a-b-da, 5, 2, 3, 13, 161, 88, 165, 90, 90, 165, 2, 1.57842
105, 2, horizontal, attraction, a-b-da, 14, 3, 3, 14, 181, 111, 195, 120, 120, 195, 3, 1.43508
105, 2, horizontal, attraction, a-b-da, 14, 2, 3, 15, 153, 83, 165, 90, 90, 165, 3, 1.17486
105, 2, horizontal, attraction, a-b-da, 5, 3, 3, 16, 190, 117, 120, 195, 195, 120, 2, 2.65843
105, 2, horizontal, attraction, a-b-db, 14, 2, 3, 17, 90, 165, 165, 90, 83, 153, 2, 1.20968
105, 2, horizontal, attraction, a-b-db, 5, 1, 3, 18, 60, 135, 135, 60, 58, 132, 3, 1.35389
105, 2, horizontal, filler, NA, 999, 999, 3, 19, 71, 75, 195, 60, 191, 150, 3, 2.36051
105, 2, horizontal, attraction, a-b-da, 9, 3, 3, 20, 186, 114, 120, 195, 195, 120, 2, 1.5956
105, 2, horizontal, attraction, a-b-da, 2, 3, 3, 21, 193, 119, 195, 120, 120, 195, 3, 1.72579
105, 2, horizontal, attraction, a-b-db, 14, 1, 3, 22, 56, 125, 60, 135, 135, 60, 3, 4.07587
105, 2, horizontal, filler, NA, 999, 999, 3, 23, 118, 108, 128, 137, 147, 66, 2, 3.04879
105, 2, horizontal, filler, NA, 999, 999, 3, 24, 186, 88, 75, 156, 68, 137, 1, 1.60947
105, 2, horizontal, filler, NA, 999, 999, 3, 25, 107, 166, 127, 128, 83, 165, 2, 4.509
105, 2, horizontal, filler, NA, 999, 999, 3, 26, 181, 87, 190, 69, 162, 108, 2, 6.82675
105, 2, horizontal, attraction, a-b-db, 5, 3, 3, 27, 117, 190, 195, 120, 120, 195, 2, 2.01665
105, 2, horizontal, filler, NA, 999, 999, 3, 28, 107, 160, 84, 157, 106, 56, 1, 1.80838
105, 2, horizontal, attraction, a-b-db, 14, 3, 3, 29, 195, 120, 111, 181, 120, 195, 3, 1.77338
105, 2, horizontal, filler, NA, 999, 999, 3, 30, 154, 156, 181, 99, 81, 163, 1, 1.35038
105, 2, horizontal, filler, NA, 999, 999, 3, 31, 154, 187, 62, 195, 170, 60, 1, 2.81981
105, 2, horizontal, filler, NA, 999, 999, 3, 32, 188, 77, 150, 125, 135, 85, 2, 1.45239
105, 2, horizontal, attraction, a-b-db, 9, 3, 3, 33, 195, 120, 120, 195, 114, 186, 1, 1.5672
105, 2, horizontal, attraction, a-b-da, 2, 2, 3, 34, 165, 90, 90, 165, 163, 89, 2, 1.4882
105, 2, horizontal, attraction, a-b-db, 2, 1, 4, 1, 59, 134, 60, 135, 135, 60, 1, 1.56778
105, 2, horizontal, attraction, a-b-da, 14, 3, 4, 2, 181, 111, 120, 195, 195, 120, 2, 1.00991
105, 2, horizontal, attraction, a-b-db, 9, 2, 4, 3, 90, 165, 86, 157, 165, 90, 3, 2.90874
105, 2, horizontal, filler, NA, 999, 999, 4, 4, 174, 188, 171, 119, 116, 110, 1, 4.05946
105, 2, horizontal, attraction, a-b-da, 14, 1, 4, 5, 135, 60, 125, 56, 60, 135, 3, 1.4242
105, 2, horizontal, attraction, a-b-da, 2, 3, 4, 6, 120, 195, 193, 119, 195, 120, 2, 1.90806
105, 2, horizontal, attraction, a-b-db, 2, 2, 4, 7, 89, 163, 165, 90, 90, 165, 1, 1.61705
105, 2, horizontal, filler, NA, 999, 999, 4, 8, 142, 166, 116, 182, 138, 124, 2, 1.28354
105, 2, horizontal, filler, NA, 999, 999, 4, 9, 154, 173, 150, 108, 81, 102, 1, 2.75473
105, 2, horizontal, attraction, a-b-db, 14, 3, 4, 10, 195, 120, 111, 181, 120, 195, 3, 1.40451
105, 2, horizontal, filler, NA, 999, 999, 4, 11, 61, 143, 154, 195, 189, 131, 2, 1.17521
105, 2, horizontal, filler, NA, 999, 999, 4, 12, 180, 180, 187, 171, 113, 157, 1, 1.27526
105, 2, horizontal, attraction, a-b-da, 9, 1, 4, 13, 135, 60, 60, 135, 129, 57, 2, 1.39398
105, 2, horizontal, attraction, a-b-da, 2, 2, 4, 14, 163, 89, 165, 90, 90, 165, 1, 1.65448
105, 2, horizontal, attraction, a-b-db, 9, 1, 4, 15, 135, 60, 60, 135, 57, 129, 2, 1.37444
105, 2, horizontal, attraction, a-b-db, 9, 3, 4, 16, 114, 186, 195, 120, 120, 195, 2, 1.06607
105, 2, horizontal, filler, NA, 999, 999, 4, 17, 165, 175, 83, 188, 58, 95, 1, 1.20934
105, 2, horizontal, attraction, a-b-db, 14, 2, 4, 18, 165, 90, 83, 153, 90, 165, 3, 1.93935
105, 2, horizontal, attraction, a-b-db, 5, 2, 4, 19, 165, 90, 90, 165, 88, 161, 3, 1.4238
105, 2, horizontal, attraction, a-b-db, 5, 3, 4, 20, 195, 120, 117, 190, 120, 195, 2, 1.31249
105, 2, horizontal, filler, NA, 999, 999, 4, 21, 125, 102, 106, 166, 195, 180, 3, 0.991422
105, 2, horizontal, attraction, a-b-da, 14, 2, 4, 22, 165, 90, 153, 83, 90, 165, 1, 1.29155
105, 2, horizontal, attraction, a-b-da, 5, 3, 4, 23, 190, 117, 195, 120, 120, 195, 2, 2.89985
105, 2, horizontal, attraction, a-b-db, 5, 1, 4, 24, 135, 60, 60, 135, 58, 132, 2, 1.74326
105, 2, horizontal, filler, NA, 999, 999, 4, 25, 142, 95, 115, 119, 65, 127, 2, 1.13915
